,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-590740.339473,-3534192.280395,-383430.332078
Tax Rate For Calcs,0.257105,0.256844,0.256101,0.239644
Normalized EBITDA,2232400000.0,1954700000.0,2407200000.0,1710700000.0
Total Unusual Items,-4800000.0,-2300000.0,-13800000.0,-1600000.0
Total Unusual Items Excluding Goodwill,-4800000.0,-2300000.0,-13800000.0,-1600000.0
Net Income From Continuing Operation Net Minority Interest,1228600000.0,1028900000.0,1362600000.0,888400000.0
Reconciled Depreciation,539900000.0,526700000.0,527500000.0,501000000.0
Reconciled Cost Of Revenue,21884300000.0,17452800000.0,11813100000.0,11948400000.0
EBIT,1692500000.0,1425700000.0,1865900000.0,1208100000.0
Net Interest Income,-38700000.0,120900000.0,150200000.0,267600000.0
Interest Expense,38700000.0,41200000.0,34200000.0,39700000.0
Interest Income,95300000.0,162100000.0,184400000.0,307300000.0
Normalized Income,1228600000.0,1030609259.660527,1372865807.719605,889616569.667922
Net Income From Continuing And Discontinued Operation,1228600000.0,1028900000.0,1362600000.0,888400000.0
Total Expenses,27745500000.0,23079600000.0,16206800000.0,16524300000.0
Rent Expense Supplemental,46300000.0,29000000.0,39500000.0,38700000.0
Diluted Average Shares,23066507.0,23066507.0,23066507.0,23066507.0
Basic Average Shares,23066507.0,23066507.0,23066507.0,23066507.0
Diluted EPS,53.26,44.61,59.07,38.51
Basic EPS,53.26,44.61,59.07,38.51
Diluted NI Availto Com Stockholders,1228600000.0,1028900000.0,1362600000.0,888400000.0
Net Income Common Stockholders,1228600000.0,1028900000.0,1362600000.0,888400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1228600000.0,1028900000.0,1362600000.0,888400000.0
Net Income Including Noncontrolling Interests,1228600000.0,1028900000.0,1362600000.0,888400000.0
Net Income Continuous Operations,1228600000.0,1028900000.0,1362600000.0,888400000.0
Tax Provision,425200000.0,355600000.0,469100000.0,280000000.0
