,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-111635754.385965,-26629360.925721,-41275709.816422
Tax Rate For Calcs,0.253745,0.249298,0.229366,0.201051
Normalized EBITDA,12644000000.0,5517400000.0,4189400000.0,4337700000.0
Total Unusual Items,,-447800000.0,-116100000.0,-205300000.0
Total Unusual Items Excluding Goodwill,,-447800000.0,-116100000.0,-205300000.0
Net Income From Continuing Operation Net Minority Interest,6377200000.0,2567300000.0,1605000000.0,1351500000.0
Reconciled Depreciation,1043400000.0,978500000.0,934500000.0,871200000.0
Reconciled Cost Of Revenue,107087500000.0,72889100000.0,48735000000.0,58042900000.0
EBIT,11600600000.0,4091000000.0,3138800000.0,3261200000.0
Net Interest Income,-3055000000.0,-1348500000.0,-1411800000.0,-1956900000.0
Interest Expense,3055000000.0,671000000.0,1056100000.0,1567100000.0
Interest Income,,62700000.0,54000000.0,52600000.0
Normalized Income,6377200000.0,2903464245.614035,1694470639.074279,1515524290.183578
Net Income From Continuing And Discontinued Operation,6377200000.0,2567300000.0,1605000000.0,1351500000.0
Total Expenses,132295400000.0,87536800000.0,60240900000.0,70190300000.0
Rent Expense Supplemental,,19900000.0,17800000.0,18300000.0
Diluted Average Shares,38269323.0,38266508.0,38268619.0,38268619.0
Basic Average Shares,38269323.0,38266508.0,38268619.0,38268619.0
Diluted EPS,166.64,67.09,41.94,35.32
Basic EPS,166.64,67.09,41.94,35.32
Diluted NI Availto Com Stockholders,6377200000.0,2567300000.0,1605000000.0,1351500000.0
Net Income Common Stockholders,6377200000.0,2567300000.0,1605000000.0,1351500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6377200000.0,2567300000.0,1605000000.0,1351500000.0
Minority Interests,,0.0,,
Net Income Including Noncontrolling Interests,6377200000.0,2567300000.0,1605000000.0,1353500000.0
Net Income Continuous Operations,6377200000.0,2567300000.0,1605000000.0,1353500000.0
Tax Provision,2168400000.0,852600000.0,477700000.0,340600000.0
Pretax Income,8545600000.0,3420000000.0,2082700000.0,1694100000.0
Other Non Operating Income Expenses,374700000.0,51700000.0,32400000.0,
Special Income Charges,,-521800000.0,-126600000.0,-236800000.0
Other Special Charges,,-2200000.0,-11200000.0,15900000.0
Write Off,,524000000.0,137800000.0,220900000.0
Net Non Operating Interest Income Expense,-3055000000.0,-1348500000.0,-1411800000.0,-1956900000.0
Total Other Finance Cost,,740200000.0,409700000.0,442400000.0
Interest Expense Non Operating,3055000000.0,671000000.0,1056100000.0,1567100000.0
Interest Income Non Operating,,62700000.0,54000000.0,52600000.0
Operating Income,11226100000.0,5369500000.0,3639300000.0,4427100000.0
Operating Expense,25207900000.0,14647700000.0,11505900000.0,12147400000.0
Other Operating Expenses,21959500000.0,3623800000.0,3343100000.0,4035100000.0
Depreciation And Amortization In Income Statement,1043400000.0,978600000.0,934400000.0,871200000.0
Amortization,,7800000.0,,
Depreciation Income Statement,1043400000.0,970800000.0,934400000.0,871200000.0
Selling General And Administration,,8531800000.0,5567000000.0,5497500000.0
Selling And Marketing Expense,,8187800000.0,5300000000.0,5211700000.0
General And Administrative Expense,,344000000.0,267000000.0,285800000.0
Rent And Landing Fees,,19900000.0,17800000.0,18300000.0
Gross Profit,36434000000.0,20017200000.0,15145200000.0,16574500000.0
Cost Of Revenue,107087500000.0,72889100000.0,48735000000.0,58042900000.0
Total Revenue,143521500000.0,92906300000.0,63880200000.0,74617400000.0
Operating Revenue,143521500000.0,92906300000.0,63880200000.0,74617400000.0
Ordinary Shares Number,38268619.0,38268619.0,38268619.0,38268619.0
Share Issued,38268619.0,38268619.0,38268619.0,38268619.0
Net Debt,,,571500000.0,1534900000.0
Total Debt,3762300000.0,3201400000.0,3248200000.0,3715400000.0
Tangible Book Value,22350400000.0,17136000000.0,14073900000.0,11639600000.0
