,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,2375544.051088,1300690.223594,-652769.35198,Income Statement
1,Tax Rate For Calcs,0.228952,0.225685,0.231035,0.360646,Income Statement
2,Normalized EBITDA,297017000.0,206834758.0,112279389.0,35525000.0,Income Statement
3,Total Unusual Items,,10525907.0,5629844.0,-1810000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,10525907.0,5629844.0,-1810000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,211401000.0,141518559.0,61978165.0,3246000.0,Income Statement
6,Reconciled Depreciation,1929000.0,1353844.0,1834437.0,1953000.0,Income Statement
7,Reconciled Cost Of Revenue,234912000.0,483087.0,-21442583.0,38942000.0,Income Statement
8,EBIT,295088000.0,216006821.0,116074796.0,31762000.0,Income Statement
9,Net Interest Income,-20913000.0,-40074180.0,-35322470.0,-26673000.0,Income Statement
10,Interest Expense,20913000.0,33240581.0,35475349.0,26685000.0,Income Statement
11,Interest Income,,504478.0,446525.0,12000.0,Income Statement
12,Normalized Income,211401000.0,133368196.051088,57649011.223594,4403230.64802,Income Statement
13,Net Income From Continuing And Discontinued Operation,211401000.0,141518559.0,61978165.0,3246000.0,Income Statement
14,Total Expenses,324730000.0,152262242.0,17269031.0,75263000.0,Income Statement
15,Rent Expense Supplemental,,1123600.0,1039500.0,838000.0,Income Statement
16,Diluted Average Shares,,17356452.0,15424977.0,17341644.0,Income Statement
17,Basic Average Shares,,17356452.0,15424977.0,17341644.0,Income Statement
18,Diluted EPS,,-6.2,4.02,0.261923,Income Statement
19,Basic EPS,,-6.2,4.02,0.261923,Income Statement
20,Diluted NI Availto Com Stockholders,211401000.0,141518559.0,61978165.0,3246000.0,Income Statement
21,Net Income Common Stockholders,211401000.0,141518559.0,61978165.0,3246000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,211401000.0,141518559.0,61978165.0,3246000.0,Income Statement
24,Net Income Including Noncontrolling Interests,211402000.0,141518559.0,61978165.0,3246000.0,Income Statement
25,Net Income Continuous Operations,211402000.0,141518559.0,61978165.0,3246000.0,Income Statement
26,Tax Provision,62773000.0,41247681.0,18621282.0,1831000.0,Income Statement
27,Pretax Income,274175000.0,182766240.0,80599447.0,5077000.0,Income Statement
28,Other Non Operating Income Expenses,1828000.0,2733186.0,50776.0,1362000.0,Income Statement
29,Special Income Charges,,226706.0,,0.0,Income Statement
30,Other Special Charges,,-226706.0,,,Income Statement
31,Write Off,,,,1634000.0,Income Statement
32,Net Non Operating Interest Income Expense,-20913000.0,-40074180.0,-35322470.0,-26673000.0,Income Statement
33,Total Other Finance Cost,,7338077.0,293646.0,,Income Statement
34,Interest Expense Non Operating,20913000.0,33240581.0,35475349.0,26685000.0,Income Statement
35,Interest Income Non Operating,,504478.0,446525.0,12000.0,Income Statement
36,Operating Income,293261000.0,209581325.0,110241297.0,32198000.0,Income Statement
37,Operating Expense,89818000.0,151779155.0,38711614.0,36321000.0,Income Statement
38,Other Operating Expenses,66698000.0,118967807.0,5823545.0,3535000.0,Income Statement
39,Depreciation And Amortization In Income Statement,1929000.0,1353844.0,1834437.0,1953000.0,Income Statement
40,Depreciation Income Statement,1929000.0,1353844.0,1834437.0,1953000.0,Income Statement
41,Selling General And Administration,,16312160.0,11051475.0,11915000.0,Income Statement
42,Selling And Marketing Expense,,13162448.0,8882247.0,8818000.0,Income Statement
43,General And Administrative Expense,,3149712.0,2169228.0,3097000.0,Income Statement
44,Rent And Landing Fees,,1123600.0,1039500.0,838000.0,Income Statement
45,Gross Profit,383079000.0,361360480.0,148952911.0,68519000.0,Income Statement
46,Cost Of Revenue,234912000.0,483087.0,-21442583.0,38942000.0,Income Statement
47,Total Revenue,617991000.0,361843567.0,127510328.0,107461000.0,Income Statement
48,Operating Revenue,617991000.0,361843567.0,127510328.0,107461000.0,Income Statement
0,Ordinary Shares Number,17341644.0,17341644.0,17341644.0,17341644.0,Balance Sheet
1,Share Issued,17341644.0,17341644.0,17341644.0,17341644.0,Balance Sheet
2,Net Debt,305106000.0,412445505.0,235722134.0,235801000.0,Balance Sheet
3,Total Debt,315030000.0,417856383.0,242674718.0,240941000.0,Balance Sheet
4,Tangible Book Value,107516000.0,339207877.0,270607910.0,140450000.0,Balance Sheet
5,Invested Capital,420191000.0,823708244.0,513282628.0,381391000.0,Balance Sheet
6,Working Capital,200197000.0,588206254.0,397809775.0,184676000.0,Balance Sheet
7,Net Tangible Assets,107516000.0,339207877.0,270607910.0,140450000.0,Balance Sheet
8,Capital Lease Obligations,2355000.0,,,,Balance Sheet
9,Common Stock Equity,107516000.0,405851861.0,270607910.0,140450000.0,Balance Sheet
10,Total Capitalization,158285000.0,771741517.0,513282628.0,238015000.0,Balance Sheet
11,Total Equity Gross Minority Interest,107516000.0,405882200.0,270607910.0,140450000.0,Balance Sheet
12,Minority Interest,,30339.0,,,Balance Sheet
13,Stockholders Equity,107516000.0,405851861.0,270607910.0,140450000.0,Balance Sheet
14,Other Equity Interest,-3700000.0,,,,Balance Sheet
15,Retained Earnings,,208774704.0,74191470.0,13034000.0,Balance Sheet
16,Additional Paid In Capital,,23000000.0,23000000.0,,Balance Sheet
17,Capital Stock,173416000.0,173416440.0,173416440.0,127416000.0,Balance Sheet
18,Common Stock,173416000.0,173416440.0,173416440.0,127416000.0,Balance Sheet
19,Total Liabilities Net Minority Interest,1086402000.0,664939429.0,465405132.0,398632000.0,Balance Sheet
20,Total Non Current Liabilities Net Minority Interest,232493000.0,535283401.0,242674718.0,97947000.0,Balance Sheet
21,Other Non Current Liabilities,173287000.0,-1.0,1000.0,,Balance Sheet
22,Non Current Pension And Other Postretirement Benefit Plans,1231000.0,771505.0,,,Balance Sheet
23,Tradeand Other Payables Non Current,,168622241.0,,,Balance Sheet
24,Long Term Debt And Capital Lease Obligation,52175000.0,365889656.0,242674718.0,97565000.0,Balance Sheet
25,Long Term Capital Lease Obligation,1406000.0,,,,Balance Sheet
26,Long Term Debt,50769000.0,365889656.0,242674718.0,97565000.0,Balance Sheet
27,Long Term Provisions,5800000.0,,,382000.0,Balance Sheet
