,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,-8141391.069485,1237160.028522,809100.0
Tax Rate For Calcs,0.254038,0.263475,0.257742,0.279
Normalized EBITDA,11781500000.0,11174800000.0,8756600000.0,12175500000.0
Total Unusual Items,33800000.0,-30900000.0,4800000.0,2900000.0
Total Unusual Items Excluding Goodwill,33800000.0,-30900000.0,4800000.0,2900000.0
Net Income From Continuing Operation Net Minority Interest,8151500000.0,7580900000.0,5829400000.0,8273700000.0
Reconciled Depreciation,813900000.0,827000000.0,866200000.0,697400000.0
Reconciled Cost Of Revenue,25813100000.0,22540500000.0,14391500000.0,19377600000.0
EBIT,10967600000.0,10316900000.0,7895200000.0,11481000000.0
Net Interest Income,-40100000.0,339200000.0,428200000.0,487500000.0
Interest Expense,40100000.0,24100000.0,41600000.0,11900000.0
Interest Income,453000000.0,363300000.0,469800000.0,499400000.0
Normalized Income,8151500000.0,7603658608.930515,5825837160.028522,8271609100.0
Net Income From Continuing And Discontinued Operation,8151500000.0,7580900000.0,5829400000.0,8273700000.0
Total Expenses,37447800000.0,31935700000.0,22603300000.0,27801200000.0
Rent Expense Supplemental,16500000.0,33800000.0,5600000.0,198700000.0
Diluted Average Shares,989122384.0,989122384.0,989122384.0,989122384.0
Basic Average Shares,989122384.0,989122384.0,989122384.0,989122384.0
Diluted EPS,8.24,7.66,5.89,8.36
Basic EPS,8.24,7.66,5.89,8.36
Diluted NI Availto Com Stockholders,8151500000.0,7580900000.0,5829400000.0,8273700000.0
Net Income Common Stockholders,8151500000.0,7580900000.0,5829400000.0,8273700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,8151500000.0,7580900000.0,5829400000.0,8273700000.0
Net Income Including Noncontrolling Interests,8151500000.0,7580900000.0,5829400000.0,8273700000.0
Net Income Continuous Operations,8151500000.0,7580900000.0,5829400000.0,8273700000.0
Tax Provision,2776000000.0,2711900000.0,2024200000.0,3195400000.0
Pretax Income,10927500000.0,10292800000.0,7853600000.0,11469100000.0
Other Non Operating Income Expenses,670500000.0,92800000.0,83400000.0,112100000.0
Special Income Charges,-63900000.0,-9300000.0,-2800000.0,-6300000.0
Other Special Charges,3200000.0,9300000.0,500000.0,6300000.0
Impairment Of Capital Assets,60700000.0,0.0,2300000.0,
Net Non Operating Interest Income Expense,-40100000.0,339200000.0,428200000.0,487500000.0
Interest Expense Non Operating,40100000.0,24100000.0,41600000.0,11900000.0
Interest Income Non Operating,453000000.0,363300000.0,469800000.0,499400000.0
Operating Income,10297100000.0,9939100000.0,7313200000.0,10909000000.0
Operating Expense,11634700000.0,9395200000.0,8211800000.0,8423600000.0
Other Operating Expenses,8908900000.0,1300000000.0,1288200000.0,1517300000.0
Depreciation And Amortization In Income Statement,,827000000.0,866200000.0,697400000.0
Amortization,,,10400000.0,9000000.0
Depreciation Income Statement,,827000000.0,855800000.0,688400000.0
Selling General And Administration,6150400000.0,5783900000.0,4769100000.0,4632100000.0
Selling And Marketing Expense,4729700000.0,4629900000.0,4144100000.0,4058200000.0
General And Administrative Expense,1420700000.0,1154000000.0,625000000.0,573900000.0
Rent And Landing Fees,16500000.0,33800000.0,5600000.0,198700000.0
Gross Profit,21931800000.0,19334300000.0,15525000000.0,19332600000.0
Cost Of Revenue,25813100000.0,22540500000.0,14391500000.0,19377600000.0
Total Revenue,47744900000.0,41874800000.0,29916500000.0,38710200000.0
Operating Revenue,47744900000.0,41874800000.0,29916500000.0,38710200000.0
Ordinary Shares Number,989122384.0,989122384.0,989122384.0,989122384.0
Share Issued,989122384.0,989122384.0,989122384.0,989122384.0
Total Debt,86000000.0,67200000.0,174400000.0,
Tangible Book Value,18215000000.0,16401000000.0,14124800000.0,13372900000.0
Invested Capital,18860300000.0,16455100000.0,14142300000.0,13669500000.0
Working Capital,11147000000.0,12096000000.0,9970000000.0,9950200000.0
Net Tangible Assets,18215000000.0,16401000000.0,14124800000.0,13372900000.0
Capital Lease Obligations,86000000.0,67200000.0,174400000.0,
Common Stock Equity,18860300000.0,16455100000.0,14142300000.0,13669500000.0
Total Capitalization,18860300000.0,16455100000.0,14142300000.0,13669500000.0
Total Equity Gross Minority Interest,18860300000.0,16455100000.0,14142300000.0,13669500000.0
Stockholders Equity,18860300000.0,16455100000.0,14142300000.0,13669500000.0
Other Equity Interest,13914700000.0,417500000.0,237500000.0,190700000.0
Retained Earnings,13163200000.0,10955800000.0,8823000000.0,8397000000.0
Capital Stock,4945600000.0,4945600000.0,4945600000.0,4945600000.0
Common Stock,4945600000.0,4945600000.0,4945600000.0,4945600000.0
Total Liabilities Net Minority Interest,11829800000.0,10585100000.0,9792700000.0,8618300000.0
Total Non Current Liabilities Net Minority Interest,638700000.0,241800000.0,326400000.0,213900000.0
