,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,37749305.860003,53035952.550562,-16804351.535836,Income Statement
1,Tax Rate For Calcs,0.257074,0.256101,0.247716,0.212713,Income Statement
2,Normalized EBITDA,4041800000.0,4460800000.0,3463200000.0,2721700000.0,Income Statement
3,Total Unusual Items,,147400000.0,214100000.0,37900000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,147400000.0,214100000.0,-79000000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,2563900000.0,3048400000.0,2428900000.0,1845400000.0,Income Statement
6,Reconciled Depreciation,530400000.0,441500000.0,399700000.0,365800000.0,Income Statement
7,Reconciled Cost Of Revenue,16607400000.0,16113700000.0,12816400000.0,12180700000.0,Income Statement
8,EBIT,3511400000.0,4166700000.0,3277600000.0,2393800000.0,Income Statement
9,Net Interest Income,-79700000.0,24000000.0,-34000000.0,-37000000.0,Income Statement
10,Interest Expense,79700000.0,60900000.0,48900000.0,49800000.0,Income Statement
11,Interest Income,,92300000.0,24100000.0,48400000.0,Income Statement
12,Normalized Income,2563900000.0,2938749305.860003,2267835952.550562,2024495648.464164,Income Statement
13,Net Income From Continuing And Discontinued Operation,2563900000.0,3048400000.0,2367800000.0,1845400000.0,Income Statement
14,Total Expenses,24716500000.0,23195100000.0,18844200000.0,18336400000.0,Income Statement
15,Rent Expense Supplemental,,278500000.0,252300000.0,250800000.0,Income Statement
16,Diluted Average Shares,138587786.0,138626648.0,138614020.0,138614020.0,Income Statement
17,Basic Average Shares,138587786.0,138626648.0,138614020.0,138614020.0,Income Statement
18,Diluted EPS,18.34,21.99,17.08,13.313,Income Statement
19,Basic EPS,18.34,21.99,17.08,13.313,Income Statement
20,Diluted NI Availto Com Stockholders,2541700000.0,3048400000.0,2367800000.0,1845400000.0,Income Statement
21,Net Income Common Stockholders,2541700000.0,3048400000.0,2367800000.0,1845400000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,2541700000.0,3048400000.0,2367800000.0,1845400000.0,Income Statement
24,Minority Interests,14400000.0,,0.0,,Income Statement
25,Net Income Including Noncontrolling Interests,2527300000.0,3054300000.0,2367800000.0,1845400000.0,Income Statement
26,Net Income Extraordinary,-22200000.0,,,,Income Statement
27,Net Income Discontinuous Operations,,0.0,-61100000.0,,Income Statement
28,Net Income Continuous Operations,2549500000.0,3054300000.0,2428900000.0,1845400000.0,Income Statement
29,Tax Provision,882200000.0,1051500000.0,799800000.0,498600000.0,Income Statement
30,Pretax Income,3431700000.0,4105800000.0,3228700000.0,2344000000.0,Income Statement
31,Other Non Operating Income Expenses,456600000.0,93100000.0,73200000.0,93800000.0,Income Statement
32,Special Income Charges,,0.0,109800000.0,-121200000.0,Income Statement
33,Other Special Charges,,,-119000000.0,1100000.0,Income Statement
34,Write Off,,0.0,9200000.0,3200000.0,Income Statement
35,Net Non Operating Interest Income Expense,-79700000.0,24000000.0,-34000000.0,-37000000.0,Income Statement
36,Total Other Finance Cost,,7400000.0,9200000.0,35600000.0,Income Statement
37,Interest Expense Non Operating,79700000.0,60900000.0,48900000.0,49800000.0,Income Statement
38,Interest Income Non Operating,,92300000.0,24100000.0,48400000.0,Income Statement
39,Operating Income,3054800000.0,3823600000.0,2889900000.0,2304000000.0,Income Statement
40,Operating Expense,8109100000.0,7081400000.0,6027800000.0,6155700000.0,Income Statement
41,Other Operating Expenses,5214600000.0,1159300000.0,1125300000.0,1041700000.0,Income Statement
42,Depreciation And Amortization In Income Statement,530400000.0,441500000.0,399700000.0,365800000.0,Income Statement
43,Amortization,,13900000.0,11300000.0,23400000.0,Income Statement
44,Depreciation Income Statement,530400000.0,427600000.0,388400000.0,342400000.0,Income Statement
45,Selling General And Administration,,3110600000.0,2380700000.0,2622600000.0,Income Statement
46,Selling And Marketing Expense,,2984300000.0,2269800000.0,2506800000.0,Income Statement
47,General And Administrative Expense,,126300000.0,110900000.0,115800000.0,Income Statement
48,Rent And Landing Fees,,278500000.0,252300000.0,250800000.0,Income Statement
49,Gross Profit,11163900000.0,10905000000.0,8917700000.0,8459700000.0,Income Statement
50,Cost Of Revenue,16607400000.0,16113700000.0,12816400000.0,12180700000.0,Income Statement
51,Total Revenue,27771300000.0,27018700000.0,21734100000.0,20640400000.0,Income Statement
52,Operating Revenue,27771300000.0,27018700000.0,21734100000.0,20640400000.0,Income Statement
0,Ordinary Shares Number,138614020.0,138614020.0,138614020.0,138614020.0,Balance Sheet
1,Share Issued,138614020.0,138614020.0,138614020.0,138614020.0,Balance Sheet
2,Net Debt,82100000.0,,,28100000.0,Balance Sheet
3,Total Debt,1309000000.0,923300000.0,835400000.0,858500000.0,Balance Sheet
4,Tangible Book Value,17741700000.0,15946600000.0,13729600000.0,11781800000.0,Balance Sheet
5,Invested Capital,19792000000.0,17693900000.0,15453900000.0,13621100000.0,Balance Sheet
6,Working Capital,13659600000.0,11319400000.0,9740000000.0,7760300000.0,Balance Sheet
7,Net Tangible Assets,17741700000.0,15946600000.0,13729600000.0,11781800000.0,Balance Sheet
8,Capital Lease Obligations,901500000.0,525100000.0,431600000.0,300000000.0,Balance Sheet
9,Common Stock Equity,19384500000.0,17295700000.0,15050100000.0,13062600000.0,Balance Sheet
10,Total Capitalization,19792000000.0,17295700000.0,15453900000.0,13248800000.0,Balance Sheet
11,Total Equity Gross Minority Interest,19417800000.0,17295700000.0,15050100000.0,13086700000.0,Balance Sheet
12,Minority Interest,33300000.0,0.0,0.0,24100000.0,Balance Sheet
13,Stockholders Equity,19384500000.0,17295700000.0,15050100000.0,13062600000.0,Balance Sheet
14,Other Equity Interest,19245900000.0,-6900000.0,-7400000.0,-7600000.0,Balance Sheet
15,Fixed Assets Revaluation Reserve,,21500000.0,21500000.0,21500000.0,Balance Sheet
16,Retained Earnings,,13727600000.0,11739300000.0,10158300000.0,Balance Sheet
17,Additional Paid In Capital,,378700000.0,378700000.0,378700000.0,Balance Sheet
18,Capital Stock,138600000.0,138600000.0,138600000.0,138600000.0,Balance Sheet
19,Common Stock,138600000.0,138600000.0,138600000.0,138600000.0,Balance Sheet
20,Total Liabilities Net Minority Interest,6456700000.0,6849200000.0,5333500000.0,4928000000.0,Balance Sheet
21,Total Non Current Liabilities Net Minority Interest,1501700000.0,824900000.0,1114000000.0,807300000.0,Balance Sheet
22,Non Current Pension And Other Postretirement Benefit Plans,,10400000.0,500000.0,44500000.0,Balance Sheet
23,Non Current Deferred Taxes Liabilities,302800000.0,371900000.0,348500000.0,329200000.0,Balance Sheet
24,Long Term Debt And Capital Lease Obligation,1177300000.0,442600000.0,765000000.0,433600000.0,Balance Sheet
25,Long Term Capital Lease Obligation,769800000.0,442600000.0,361200000.0,247400000.0,Balance Sheet
26,Long Term Debt,407500000.0,0.0,403800000.0,186200000.0,Balance Sheet
27,Long Term Provisions,17100000.0,10400000.0,,,Balance Sheet
28,Current Liabilities,4955000000.0,6024300000.0,4219500000.0,4120700000.0,Balance Sheet
29,Other Current Liabilities,691500000.0,69800000.0,59200000.0,,Balance Sheet
30,Current Deferred Taxes Liabilities,,44100000.0,13200000.0,0.0,Balance Sheet
31,Current Debt And Capital Lease Obligation,131700000.0,480700000.0,70400000.0,424900000.0,Balance Sheet
32,Current Capital Lease Obligation,131700000.0,82500000.0,70400000.0,52600000.0,Balance Sheet
33,Current Debt,0.0,398200000.0,,372300000.0,Balance Sheet
34,Pensionand Other Post Retirement Benefit Plans Current,,402200000.0,333100000.0,269100000.0,Balance Sheet
35,Current Provisions,107900000.0,105200000.0,536500000.0,575800000.0,Balance Sheet
36,Payables,2743900000.0,3934000000.0,2307400000.0,2058900000.0,Balance Sheet
37,Other Payable,,26100000.0,36400000.0,1684700000.0,Balance Sheet
38,Dividends Payable,,14300000.0,14500000.0,13700000.0,Balance Sheet
39,Total Tax Payable,31700000.0,44100000.0,13200000.0,43300000.0,Balance Sheet
40,Accounts Payable,2712200000.0,3893600000.0,2256500000.0,317200000.0,Balance Sheet
41,Total Assets,25874500000.0,24144900000.0,20383600000.0,18014700000.0,Balance Sheet
42,Total Non Current Assets,7259900000.0,6801100000.0,6424200000.0,6133700000.0,Balance Sheet
43,Other Non Current Assets,282000000.0,317800000.0,258000000.0,,Balance Sheet
44,Non Current Prepaid Assets,,317800000.0,338500000.0,351300000.0,Balance Sheet
45,Other Investments,,,700000.0,,Balance Sheet
46,Investmentin Financial Assets,5600000.0,130800000.0,179800000.0,500000.0,Balance Sheet
47,Available For Sale Securities,5600000.0,130800000.0,179800000.0,,Balance Sheet
48,Trading Securities,,,,500000.0,Balance Sheet
49,Long Term Equity Investment,0.0,194200000.0,,,Balance Sheet
50,Investmentsin Associatesat Cost,0.0,194200000.0,,,Balance Sheet
51,Goodwill And Other Intangible Assets,1642800000.0,1349100000.0,1320500000.0,1280800000.0,Balance Sheet
52,Other Intangible Assets,81900000.0,68300000.0,21700000.0,29600000.0,Balance Sheet
53,Goodwill,1560900000.0,1280800000.0,1298800000.0,1251200000.0,Balance Sheet
54,Net PPE,5291000000.0,4683300000.0,4585400000.0,4501100000.0,Balance Sheet
55,Accumulated Depreciation,,-2129200000.0,-1687200000.0,-1356500000.0,Balance Sheet
56,Gross PPE,5291000000.0,6812500000.0,6272600000.0,5857600000.0,Balance Sheet
57,Construction In Progress,98300000.0,66100000.0,180100000.0,57300000.0,Balance Sheet
58,Other Properties,5192700000.0,591700000.0,546500000.0,513700000.0,Balance Sheet
59,Machinery Furniture Equipment,,2812900000.0,2496500000.0,2459400000.0,Balance Sheet
60,Buildings And Improvements,,2837000000.0,2616700000.0,2394400000.0,Balance Sheet
61,Land And Improvements,,504800000.0,432800000.0,432800000.0,Balance Sheet
62,Properties,,0.0,0.0,0.0,Balance Sheet
63,Current Assets,18614600000.0,17343700000.0,13959500000.0,11881000000.0,Balance Sheet
64,Other Current Assets,716000000.0,3900000.0,2500000.0,,Balance Sheet
65,Restricted Cash,,3464100000.0,30300000.0,40900000.0,Balance Sheet
66,Prepaid Assets,,257200000.0,351300000.0,218800000.0,Balance Sheet
67,Inventory,5930000000.0,5856200000.0,4479300000.0,4706400000.0,Balance Sheet
68,Finished Goods,,3866400000.0,2956500000.0,3559300000.0,Balance Sheet
69,Work In Process,,313600000.0,232800000.0,194300000.0,Balance Sheet
