,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-78576.0,0.0,44334.0,Income Statement
1,Tax Rate For Calcs,0.261204,0.26192,0.26217,0.22167,Income Statement
2,Total Unusual Items,,-300000.0,0.0,200000.0,Income Statement
3,Total Unusual Items Excluding Goodwill,,-300000.0,0.0,200000.0,Income Statement
4,Net Income From Continuing Operation Net Minority Interest,3162800000.0,1941000000.0,3002100000.0,2981400000.0,Income Statement
5,Reconciled Depreciation,149700000.0,128800000.0,129800000.0,129300000.0,Income Statement
6,Net Interest Income,5559400000.0,5682400000.0,5445800000.0,4923900000.0,Income Statement
7,Interest Expense,7010700000.0,6899300000.0,8072400000.0,8249700000.0,Income Statement
8,Interest Income,12570100000.0,12581700000.0,13518200000.0,13173600000.0,Income Statement
9,Normalized Income,3162800000.0,1941221424.0,3002100000.0,2981244334.0,Income Statement
10,Net Income From Continuing And Discontinued Operation,3162800000.0,1941000000.0,3002100000.0,2981400000.0,Income Statement
11,Diluted Average Shares,62555380.0,62552369.0,62600000.0,62600000.0,Income Statement
12,Basic Average Shares,62555380.0,62552369.0,62600000.0,62600000.0,Income Statement
13,Diluted EPS,50.56,31.03,47.99,47.66,Income Statement
14,Basic EPS,50.56,31.03,47.99,47.66,Income Statement
15,Diluted NI Availto Com Stockholders,3162800000.0,1941000000.0,3002100000.0,2981400000.0,Income Statement
16,Net Income Common Stockholders,3162800000.0,1941000000.0,3002100000.0,2981400000.0,Income Statement
17,Net Income,3162800000.0,1941000000.0,3002100000.0,2981400000.0,Income Statement
18,Net Income Including Noncontrolling Interests,3162800000.0,1941000000.0,3002100000.0,2981400000.0,Income Statement
19,Net Income Continuous Operations,3162800000.0,1941000000.0,3002100000.0,2981400000.0,Income Statement
20,Tax Provision,1046800000.0,679700000.0,1021900000.0,798400000.0,Income Statement
21,Pretax Income,4007600000.0,2595100000.0,3897900000.0,3601900000.0,Income Statement
22,Special Income Charges,,-300000.0,0.0,200000.0,Income Statement
23,Other Special Charges,,300000.0,,-200000.0,Income Statement
24,Operating Expense,1457800000.0,1240400000.0,1145000000.0,1065000000.0,Income Statement
25,Other Operating Expenses,429200000.0,198000000.0,184000000.0,130700000.0,Income Statement
26,Depreciation And Amortization In Income Statement,149700000.0,128800000.0,129800000.0,129300000.0,Income Statement
27,Depreciation Income Statement,149700000.0,128800000.0,129800000.0,129300000.0,Income Statement
28,Selling General And Administration,,115100000.0,108600000.0,131900000.0,Income Statement
29,Selling And Marketing Expense,,35700000.0,35200000.0,52700000.0,Income Statement
30,General And Administrative Expense,,79400000.0,73400000.0,79200000.0,Income Statement
31,Insurance And Claims,,700000.0,900000.0,1200000.0,Income Statement
32,Rent And Landing Fees,,5300000.0,3600000.0,3300000.0,Income Statement
33,Total Revenue,5980900000.0,6166400000.0,5850000000.0,5261100000.0,Income Statement
34,Operating Revenue,5980900000.0,6166400000.0,5850000000.0,5261100000.0,Income Statement
0,Ordinary Shares Number,62561362.0,62561362.0,62561362.0,62561362.0,Balance Sheet
1,Share Issued,62561362.0,62561362.0,62561362.0,62561362.0,Balance Sheet
2,Net Debt,94696500000.0,90794600000.0,97379600000.0,97806300000.0,Balance Sheet
3,Total Debt,99240800000.0,97089300000.0,102165500000.0,101090400000.0,Balance Sheet
4,Tangible Book Value,25816500000.0,22848500000.0,21112500000.0,18277300000.0,Balance Sheet
5,Invested Capital,125132500000.0,119819600000.0,123102500000.0,119390800000.0,Balance Sheet
6,Net Tangible Assets,25816500000.0,22848500000.0,21112500000.0,18277300000.0,Balance Sheet
7,Common Stock Equity,25891700000.0,22899700000.0,21128600000.0,18300400000.0,Balance Sheet
