,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,6936349.891303,105198218.734227,-3403617.564663,12640516752.903896,Income Statement
1,Tax Rate For Calcs,0.1379,0.149006,0.15471,0.128536,Income Statement
2,Total Unusual Items,50300000.0,706000000.0,-22000000.0,98342100000.0,Income Statement
3,Total Unusual Items Excluding Goodwill,50300000.0,706000000.0,-22000000.0,98342100000.0,Income Statement
4,Net Income From Continuing Operation Net Minority Interest,261609100000.0,225946900000.0,187400600000.0,214345700000.0,Income Statement
5,Reconciled Depreciation,5968000000.0,4189200000.0,3553500000.0,2561100000.0,Income Statement
6,Net Interest Income,207455500000.0,178941900000.0,153802900000.0,131438100000.0,Income Statement
7,Interest Expense,368450600000.0,272303500000.0,290812600000.0,321094500000.0,Income Statement
8,Interest Income,575906100000.0,451245400000.0,444615500000.0,452532600000.0,Income Statement
9,Normalized Income,261565736349.8913,225346098218.73422,187419196382.43533,128644116752.9039,Income Statement
10,Net Income From Continuing And Discontinued Operation,261609100000.0,225946900000.0,187400600000.0,214345700000.0,Income Statement
11,Diluted Average Shares,,1827310150.0,1789800000.0,1739800000.0,Income Statement
12,Basic Average Shares,,1813028276.0,1774800000.0,1726400000.0,Income Statement
13,Diluted EPS,,123.65,104.7,123.19,Income Statement
14,Basic EPS,,12497.0,105.59,124.14,Income Statement
15,Diluted NI Availto Com Stockholders,261609100000.0,225946500000.0,187400600000.0,214345700000.0,Income Statement
16,Net Income Common Stockholders,261609100000.0,225946500000.0,187400600000.0,214345700000.0,Income Statement
17,Otherunder Preferred Stock Dividend,,400000.0,,,Income Statement
18,Net Income,261609100000.0,225946900000.0,187400600000.0,214345700000.0,Income Statement
19,Minority Interests,-15388500000.0,-14474400000.0,-17474900000.0,-13919000000.0,Income Statement
20,Net Income Including Noncontrolling Interests,276997600000.0,240421300000.0,204875500000.0,228264700000.0,Income Statement
21,Net Income Continuous Operations,276997600000.0,240421300000.0,204875500000.0,228264700000.0,Income Statement
22,Tax Provision,44307900000.0,42096900000.0,37497500000.0,33667800000.0,Income Statement
23,Pretax Income,321305500000.0,282518200000.0,242373000000.0,261932500000.0,Income Statement
24,Special Income Charges,,-4189200000.0,0.0,97991000000.0,Income Statement
25,Other Special Charges,,,,-97991000000.0,Income Statement
26,Write Off,,,,150000000.0,Income Statement
27,Impairment Of Capital Assets,,4189200000.0,,,Income Statement
28,Gain On Sale Of Security,5665600000.0,114422700000.0,19716800000.0,-1796700000.0,Income Statement
29,Operating Expense,933940200000.0,873167900000.0,895685000000.0,432136600000.0,Income Statement
30,Other Operating Expenses,15410300000.0,6632900000.0,5789500000.0,6558900000.0,Income Statement
31,Depreciation And Amortization In Income Statement,5968000000.0,4189200000.0,3553500000.0,2561100000.0,Income Statement
32,Depreciation Income Statement,5968000000.0,4189200000.0,3553500000.0,2561100000.0,Income Statement
33,Selling General And Administration,,3754500000.0,3051000000.0,3217700000.0,Income Statement
34,Selling And Marketing Expense,,511200000.0,406900000.0,523400000.0,Income Statement
35,General And Administrative Expense,,3243300000.0,2644100000.0,2694300000.0,Income Statement
36,Insurance And Claims,890962300000.0,837270800000.0,865882500000.0,405548800000.0,Income Statement
37,Rent And Landing Fees,,330900000.0,247300000.0,539200000.0,Income Statement
38,Total Revenue,1161525800000.0,1085468600000.0,1098839900000.0,598120500000.0,Income Statement
39,Operating Revenue,1161525800000.0,1085468600000.0,1098839900000.0,598120500000.0,Income Statement
0,Ordinary Shares Number,1834556588.0,1813028276.0,1803946433.0,1732051189.0,Balance Sheet
1,Share Issued,1834556588.0,1813028276.0,1803946433.0,1732051189.0,Balance Sheet
2,Net Debt,4268609100000.0,3351761300000.0,2938383300000.0,2874826900000.0,Balance Sheet
3,Total Debt,4303238200000.0,3384209700000.0,2973275000000.0,2934689300000.0,Balance Sheet
4,Tangible Book Value,1936051200000.0,1717401600000.0,1540385400000.0,1236904600000.0,Balance Sheet
5,Invested Capital,6317983000000.0,5177285800000.0,4536487100000.0,4195419100000.0,Balance Sheet
6,Net Tangible Assets,1936051200000.0,1717401600000.0,1540385400000.0,1236904600000.0,Balance Sheet
7,Common Stock Equity,2014744800000.0,1798531500000.0,1567126300000.0,1264791600000.0,Balance Sheet
8,Total Capitalization,6317983000000.0,5177285800000.0,4536487100000.0,4195419100000.0,Balance Sheet
9,Total Equity Gross Minority Interest,2153127700000.0,1926303400000.0,1656174700000.0,1338364800000.0,Balance Sheet
