,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-901885.5,-927349.5,-22576022.971547,Income Statement
1,Tax Rate For Calcs,0.256087,0.0145,0.2695,0.33254,Income Statement
2,Normalized EBITDA,190881000.0,235226000.0,216351000.0,245597066.0,Income Statement
3,Total Unusual Items,0.0,-62199000.0,-3441000.0,-67889732.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,-62199000.0,-3441000.0,-67889732.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,120223000.0,148955000.0,138753000.0,118444735.0,Income Statement
6,Reconciled Depreciation,15385000.0,13977000.0,20804000.0,4801058.0,Income Statement
7,Reconciled Cost Of Revenue,390341000.0,310313000.0,279579000.0,-19162894.0,Income Statement
8,EBIT,175496000.0,159050000.0,192106000.0,172906276.0,Income Statement
9,Net Interest Income,-13887000.0,976000.0,-326000.0,-479931.0,Income Statement
10,Interest Expense,13887000.0,5175000.0,3490000.0,847347.0,Income Statement
11,Interest Income,,10206000.0,7911000.0,3861813.0,Income Statement
12,Normalized Income,120223000.0,210252114.5,141266650.5,163758444.028453,Income Statement
13,Net Income From Continuing And Discontinued Operation,120223000.0,148955000.0,138753000.0,118444735.0,Income Statement
14,Total Expenses,747847000.0,551732000.0,542068000.0,585914607.0,Income Statement
15,Rent Expense Supplemental,,21472000.0,5602000.0,12952207.0,Income Statement
16,Diluted Average Shares,,17343008.0,17342500.0,17342500.0,Income Statement
17,Basic Average Shares,,17343008.0,17342500.0,17342500.0,Income Statement
18,Diluted EPS,,8.51,7.73,3.79,Income Statement
19,Basic EPS,,8.51,7.73,3.79,Income Statement
20,Diluted NI Availto Com Stockholders,120223000.0,147589000.0,133974000.0,119428679.0,Income Statement
21,Net Income Common Stockholders,120223000.0,147589000.0,133974000.0,119428679.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,120223000.0,147589000.0,133974000.0,119428679.0,Income Statement
24,Minority Interests,0.0,0.0,976000.0,3602210.0,Income Statement
25,Net Income Including Noncontrolling Interests,120223000.0,147589000.0,132998000.0,115826469.0,Income Statement
26,Net Income Extraordinary,,-1366000.0,-4779000.0,983944.0,Income Statement
27,Net Income Continuous Operations,120223000.0,148955000.0,137777000.0,114842525.0,Income Statement
28,Tax Provision,41386000.0,4920000.0,50839000.0,57216404.0,Income Statement
29,Pretax Income,161609000.0,153875000.0,188616000.0,172058929.0,Income Statement
30,Other Non Operating Income Expenses,33801000.0,37355000.0,7990000.0,39678727.0,Income Statement
31,Special Income Charges,0.0,-62208000.0,-3445000.0,-67889732.0,Income Statement
32,Other Special Charges,,-6476000.0,-72000.0,46958872.0,Income Statement
33,Write Off,,68684000.0,3517000.0,20930860.0,Income Statement
34,Net Non Operating Interest Income Expense,-13887000.0,976000.0,-326000.0,-479931.0,Income Statement
35,Total Other Finance Cost,,4055000.0,4747000.0,3494397.0,Income Statement
36,Interest Expense Non Operating,13887000.0,5175000.0,3490000.0,847347.0,Income Statement
37,Interest Income Non Operating,,10206000.0,7911000.0,3861813.0,Income Statement
38,Operating Income,141695000.0,215098000.0,192383000.0,202463281.0,Income Statement
39,Operating Expense,357506000.0,241419000.0,262489000.0,605077501.0,Income Statement
40,Other Operating Expenses,142869000.0,20478000.0,57590000.0,53238049.0,Income Statement
41,Depreciation And Amortization In Income Statement,15385000.0,13977000.0,20804000.0,4801058.0,Income Statement
42,Amortization,,632000.0,657000.0,,Income Statement
43,Depreciation Income Statement,15385000.0,13345000.0,20147000.0,4801058.0,Income Statement
44,Selling General And Administration,,17222000.0,16673000.0,334119283.0,Income Statement
45,Selling And Marketing Expense,,5376000.0,5471000.0,7185010.0,Income Statement
46,General And Administrative Expense,,11846000.0,11202000.0,326934273.0,Income Statement
47,Rent And Landing Fees,,21472000.0,5602000.0,12952207.0,Income Statement
48,Gross Profit,499201000.0,456517000.0,454872000.0,807540782.0,Income Statement
49,Cost Of Revenue,390341000.0,310313000.0,279579000.0,-19162894.0,Income Statement
50,Total Revenue,889542000.0,766830000.0,734451000.0,788377888.0,Income Statement
51,Operating Revenue,889542000.0,766830000.0,734451000.0,788377888.0,Income Statement
0,Ordinary Shares Number,17342500.0,17342500.0,17342500.0,17342500.0,Balance Sheet
1,Share Issued,17342500.0,17342500.0,17342500.0,17342500.0,Balance Sheet
2,Net Debt,85507000.0,69616000.0,,,Balance Sheet
3,Total Debt,108253000.0,113108000.0,35584000.0,24114171.0,Balance Sheet
4,Tangible Book Value,1028755000.0,907696000.0,787985000.0,791116930.0,Balance Sheet
5,Invested Capital,1139744000.0,1028095000.0,821069000.0,821204551.0,Balance Sheet
6,Working Capital,829225000.0,628263000.0,470072000.0,482485573.0,Balance Sheet
7,Net Tangible Assets,1028755000.0,907696000.0,787985000.0,791116930.0,Balance Sheet
8,Capital Lease Obligations,16380000.0,12281000.0,14966000.0,,Balance Sheet
9,Common Stock Equity,1047871000.0,927268000.0,800451000.0,797090380.0,Balance Sheet
10,Total Capitalization,1049379000.0,927268000.0,800451000.0,797115380.0,Balance Sheet
11,Total Equity Gross Minority Interest,1047871000.0,927268000.0,803925000.0,801540442.0,Balance Sheet
12,Minority Interest,,0.0,3474000.0,4450062.0,Balance Sheet
13,Stockholders Equity,1047871000.0,927268000.0,800451000.0,797090380.0,Balance Sheet
14,Other Equity Interest,874446000.0,753844000.0,627027000.0,,Balance Sheet
15,Retained Earnings,,506925000.0,382676000.0,382152321.0,Balance Sheet
