,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,216000000.0,207800000.0,57300000.0,175400000.0
Total Unusual Items,0.0,0.0,0.0,156400000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,156400000.0
Net Income From Continuing Operation Net Minority Interest,61500000.0,87800000.0,-55700000.0,168400000.0
Reconciled Depreciation,82300000.0,73100000.0,67300000.0,93000000.0
Reconciled Cost Of Revenue,2031800000.0,2157500000.0,1490700000.0,1279800000.0
EBIT,133700000.0,134700000.0,-10000000.0,238800000.0
Net Interest Income,-72200000.0,-58600000.0,-56800000.0,-78700000.0
Interest Expense,72200000.0,46900000.0,45700000.0,70400000.0
Interest Income,,1200000.0,1200000.0,1900000.0
Normalized Income,61500000.0,87800000.0,-55700000.0,12000000.0
Net Income From Continuing And Discontinued Operation,61500000.0,87800000.0,-55700000.0,168400000.0
Total Expenses,3509700000.0,3101500000.0,2334200000.0,2197000000.0
Rent Expense Supplemental,,2900000.0,2800000.0,6300000.0
Diluted Average Shares,47307692.0,51672281.0,47768005.0,47768005.0
Basic Average Shares,47307692.0,51672281.0,47768005.0,47768005.0
Diluted EPS,1.3,1.3,-1.166052,3.525372
Basic EPS,1.3,1.3,-1.166052,3.525372
Diluted NI Availto Com Stockholders,61500000.0,87800000.0,-55700000.0,168400000.0
Net Income Common Stockholders,61500000.0,87800000.0,-55700000.0,168400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,61500000.0,87800000.0,-55700000.0,168400000.0
Net Income Including Noncontrolling Interests,61500000.0,87800000.0,-55700000.0,168400000.0
Net Income Continuous Operations,61500000.0,87800000.0,-55700000.0,168400000.0
Tax Provision,0.0,0.0,0.0,0.0
Pretax Income,61500000.0,87800000.0,-55700000.0,168400000.0
Other Non Operating Income Expenses,1300000.0,300000.0,2000000.0,200000.0
Special Income Charges,0.0,0.0,0.0,156400000.0
Other Special Charges,,,,-156400000.0
Net Non Operating Interest Income Expense,-72200000.0,-58600000.0,-56800000.0,-78700000.0
Total Other Finance Cost,,12900000.0,12300000.0,10200000.0
Interest Expense Non Operating,72200000.0,46900000.0,45700000.0,70400000.0
Interest Income Non Operating,,1200000.0,1200000.0,1900000.0
Operating Income,132400000.0,144800000.0,-6500000.0,128000000.0
Operating Expense,1477900000.0,944000000.0,843500000.0,917200000.0
Other Operating Expenses,589900000.0,192100000.0,183500000.0,173600000.0
Depreciation And Amortization In Income Statement,82300000.0,73100000.0,67300000.0,93000000.0
Depreciation Income Statement,82300000.0,73100000.0,67300000.0,93000000.0
Selling General And Administration,,42800000.0,36200000.0,39900000.0
Selling And Marketing Expense,,1800000.0,11200000.0,8500000.0
General And Administrative Expense,,41000000.0,25000000.0,31400000.0
Rent And Landing Fees,,2900000.0,2800000.0,6300000.0
Gross Profit,1610300000.0,1088800000.0,837000000.0,1045200000.0
Cost Of Revenue,2031800000.0,2157500000.0,1490700000.0,1279800000.0
Total Revenue,3642100000.0,3246300000.0,2327700000.0,2325000000.0
Operating Revenue,3642100000.0,3246300000.0,2327700000.0,2325000000.0
Ordinary Shares Number,54054113.0,51672281.0,47768005.0,47768005.0
Share Issued,54054113.0,51672281.0,47768005.0,47768005.0
Net Debt,765000000.0,533800000.0,539300000.0,397600000.0
Total Debt,863500000.0,590000000.0,620200000.0,574900000.0
Tangible Book Value,266900000.0,149600000.0,36200000.0,96100000.0
Invested Capital,1084200000.0,688300000.0,576600000.0,507600000.0
Working Capital,182700000.0,152700000.0,102400000.0,26000000.0
Net Tangible Assets,266900000.0,149600000.0,36200000.0,96100000.0
Capital Lease Obligations,46300000.0,51500000.0,80000000.0,164000000.0
Common Stock Equity,267000000.0,149800000.0,36400000.0,96700000.0
Total Capitalization,488700000.0,219200000.0,127100000.0,96700000.0
Total Equity Gross Minority Interest,267000000.0,149800000.0,36400000.0,96700000.0
Stockholders Equity,267000000.0,149800000.0,36400000.0,96700000.0
Retained Earnings,,-410900000.0,-474100000.0,-413800000.0
Additional Paid In Capital,,44000000.0,32800000.0,32800000.0
Capital Stock,540500000.0,516700000.0,477700000.0,477700000.0
Common Stock,540500000.0,516700000.0,477700000.0,477700000.0
Total Liabilities Net Minority Interest,1541500000.0,1660100000.0,1538500000.0,1354100000.0
Total Non Current Liabilities Net Minority Interest,249900000.0,293100000.0,403000000.0,386300000.0
Other Non Current Liabilities,2000000.0,1500000.0,1900000.0,
Preferred Securities Outside Stock Equity,,222200000.0,269900000.0,267400000.0
Non Current Deferred Revenue,,1500000.0,1900000.0,2000000.0
Non Current Deferred Taxes Liabilities,,,,0.0
Long Term Debt And Capital Lease Obligation,247900000.0,69400000.0,131200000.0,116900000.0
Long Term Capital Lease Obligation,26200000.0,0.0,40500000.0,116900000.0
Long Term Debt,221700000.0,69400000.0,90700000.0,0.0
Current Liabilities,1291600000.0,1367000000.0,1135500000.0,967800000.0
Other Current Liabilities,44200000.0,63800000.0,60900000.0,50000000.0
Current Debt And Capital Lease Obligation,615600000.0,520600000.0,489000000.0,458000000.0
Current Capital Lease Obligation,20100000.0,51500000.0,39500000.0,47100000.0
Current Debt,595500000.0,469100000.0,449500000.0,410900000.0
Pensionand Other Post Retirement Benefit Plans Current,,105000000.0,74100000.0,61900000.0
Current Provisions,101000000.0,105000000.0,74100000.0,
Payables,324200000.0,520000000.0,430000000.0,338700000.0
Other Payable,,125900000.0,123000000.0,109200000.0
Total Tax Payable,,13500000.0,10700000.0,11300000.0
Accounts Payable,324200000.0,380600000.0,296300000.0,218200000.0
Total Assets,1808500000.0,1809900000.0,1574900000.0,1450800000.0
Total Non Current Assets,334200000.0,290200000.0,337000000.0,457000000.0
Non Current Prepaid Assets,,26000000.0,26400000.0,31000000.0
Non Current Deferred Taxes Assets,,0.0,,
Investmentin Financial Assets,39600000.0,,,
Available For Sale Securities,39600000.0,,,
Investment Properties,,0.0,0.0,0.0
Goodwill And Other Intangible Assets,100000.0,200000.0,200000.0,600000.0
Other Intangible Assets,100000.0,200000.0,200000.0,600000.0
Net PPE,259300000.0,229100000.0,276800000.0,392400000.0
Accumulated Depreciation,,-229200000.0,-232500000.0,-219000000.0
Gross PPE,259300000.0,458300000.0,509300000.0,611400000.0
Other Properties,259300000.0,32200000.0,31100000.0,31100000.0
Machinery Furniture Equipment,,275100000.0,268700000.0,267500000.0
Buildings And Improvements,,151000000.0,209500000.0,312800000.0
Land And Improvements,,0.0,0.0,0.0
Properties,,0.0,0.0,0.0
Current Assets,1474300000.0,1519700000.0,1237900000.0,993800000.0
Other Current Assets,99300000.0,108100000.0,84800000.0,
Restricted Cash,,15600000.0,8000000.0,19700000.0
Prepaid Assets,,63100000.0,41500000.0,46700000.0
Inventory,961100000.0,713800000.0,596100000.0,572600000.0
Finished Goods,,318500000.0,379000000.0,367300000.0
Work In Process,,16900000.0,16700000.0,9700000.0
Raw Materials,,378400000.0,200400000.0,195600000.0
Other Receivables,,3700000.0,4400000.0,3400000.0
Taxes Receivable,,42900000.0,41800000.0,42400000.0
Accounts Receivable,327500000.0,675900000.0,545200000.0,295700000.0
Allowance For Doubtful Accounts Receivable,,0.0,0.0,0.0
Gross Accounts Receivable,,675900000.0,545200000.0,295700000.0
Cash Cash Equivalents And Short Term Investments,86400000.0,4700000.0,900000.0,13300000.0
Other Short Term Investments,34200000.0,17100000.0,9300000.0,10900000.0
Cash And Cash Equivalents,52200000.0,4700000.0,900000.0,13300000.0
Cash Equivalents,,1000000.0,0.0,10900000.0
Cash Financial,,3700000.0,900000.0,2400000.0
Free Cash Flow,88500000.0,115400000.0,-66800000.0,173800000.0
Repayment Of Debt,,,,-47100000.0
Issuance Of Debt,,,3100000.0,
Issuance Of Capital Stock,50200000.0,50200000.0,0.0,0.0
Capital Expenditure,-57500000.0,-7400000.0,-1000000.0,-800000.0
End Cash Position,52200000.0,3700000.0,900000.0,2400000.0
Beginning Cash Position,3700000.0,900000.0,2400000.0,20900000.0
Changes In Cash,48500000.0,2800000.0,-1500000.0,-18500000.0
Financing Cash Flow,-25100000.0,-105200000.0,41500000.0,-350900000.0
Interest Paid Cff,-70100000.0,-57200000.0,-55500000.0,-78100000.0
Net Common Stock Issuance,50200000.0,50200000.0,0.0,0.0
Common Stock Issuance,50200000.0,50200000.0,0.0,0.0
Net Issuance Payments Of Debt,54600000.0,-52000000.0,129300000.0,-238300000.0
Net Short Term Debt Issuance,25900000.0,30900000.0,3100000.0,-47100000.0
Short Term Debt Payments,,,,-47100000.0
Short Term Debt Issuance,,,3100000.0,
Net Long Term Debt Issuance,28700000.0,-82900000.0,126200000.0,-191200000.0
Investing Cash Flow,-72400000.0,-14800000.0,22800000.0,157800000.0
Interest Received Cfi,1000000.0,1200000.0,1200000.0,1900000.0
Net Investment Purchase And Sale,-15900000.0,-8600000.0,22600000.0,-13600000.0
Sale Of Investment,,,22600000.0,
Purchase Of Investment,-15900000.0,-8600000.0,,-13600000.0
Net Investment Properties Purchase And Sale,,,0.0,170300000.0
Sale Of Investment Properties,,,0.0,170300000.0
Net PPE Purchase And Sale,-57500000.0,-7400000.0,-1000000.0,-800000.0
Purchase Of PPE,,,,-800000.0
Capital Expenditure Reported,,,,-800000.0
Operating Cash Flow,146000000.0,122800000.0,-65800000.0,174600000.0
Taxes Refund Paid,-400000.0,-1000000.0,-800000.0,-2400000.0
Change In Working Capital,-68300000.0,-95400000.0,-131300000.0,-6500000.0
Change In Payable,-164400000.0,174800000.0,132200000.0,15700000.0
Change In Inventory,-247200000.0,-117700000.0,-23500000.0,-74600000.0
Change In Receivables,343300000.0,-152500000.0,-240000000.0,52400000.0
Other Non Cash Items,70900000.0,58300000.0,54700000.0,78500000.0
Depreciation And Amortization,82300000.0,73100000.0,67300000.0,93000000.0
Depreciation,82300000.0,73100000.0,67300000.0,93000000.0
Net Foreign Currency Exchange Gain Loss,,,0.0,
Gain Loss On Sale Of PPE,,,0.0,-156400000.0
Net Income From Continuing Operations,61500000.0,87800000.0,-55700000.0,168400000.0
