,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,7017533.405714,-685298.444065,-87675900.0
Tax Rate For Calcs,0.002309,0.3591,0.347338,0.3
Normalized EBITDA,200911000.0,407583000.0,735908000.0,723562000.0
Total Unusual Items,0.0,19542000.0,-1973000.0,-292253000.0
Total Unusual Items Excluding Goodwill,0.0,19542000.0,-1973000.0,-292253000.0
Net Income From Continuing Operation Net Minority Interest,-56934000.0,79445000.0,303769000.0,14056000.0
Reconciled Depreciation,169280000.0,131809000.0,125820000.0,122064000.0
Reconciled Cost Of Revenue,3632198000.0,3487540000.0,3037796000.0,2957310000.0
EBIT,31631000.0,295316000.0,608115000.0,309245000.0
Net Interest Income,-111735000.0,43037000.0,43200000.0,-684000.0
Interest Expense,111735000.0,86235000.0,109958000.0,124755000.0
Interest Income,,150735000.0,170766000.0,141321000.0
Normalized Income,-56934000.0,66920533.405714,305056701.555935,218633100.0
Net Income From Continuing And Discontinued Operation,-56934000.0,79445000.0,303769000.0,14056000.0
Total Expenses,5743209000.0,5566577000.0,4868916000.0,4596975000.0
Rent Expense Supplemental,,36695000.0,32984000.0,33255000.0
Diluted Average Shares,7501186.0,7501889.0,7500000.0,7500000.0
Basic Average Shares,7501186.0,7501889.0,7500000.0,7500000.0
Diluted EPS,-7.59,10.59,40.5,1.875
Basic EPS,-7.59,10.59,40.5,1.875
Diluted NI Availto Com Stockholders,-56934000.0,79445000.0,303769000.0,14056000.0
Net Income Common Stockholders,-56934000.0,79445000.0,303769000.0,14056000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-56934000.0,79445000.0,303769000.0,14056000.0
Minority Interests,25665000.0,-48948000.0,-21359000.0,-90358000.0
Net Income Including Noncontrolling Interests,-82599000.0,128393000.0,325128000.0,104414000.0
Net Income Continuous Operations,-82599000.0,128393000.0,325128000.0,104414000.0
Tax Provision,-185000.0,75081000.0,173029000.0,80076000.0
Pretax Income,-80104000.0,209081000.0,498157000.0,184490000.0
Other Non Operating Income Expenses,54567000.0,17332000.0,12975000.0,16403000.0
Special Income Charges,0.0,19542000.0,-1973000.0,-292253000.0
Other Special Charges,,-19542000.0,1973000.0,-2000.0
Write Off,,,0.0,292255000.0
Net Non Operating Interest Income Expense,-111735000.0,43037000.0,43200000.0,-684000.0
Total Other Finance Cost,,21463000.0,17608000.0,17250000.0
Interest Expense Non Operating,111735000.0,86235000.0,109958000.0,124755000.0
Interest Income Non Operating,,150735000.0,170766000.0,141321000.0
Operating Income,-22936000.0,135251000.0,449184000.0,484748000.0
Operating Expense,2111011000.0,2079037000.0,1831120000.0,1639665000.0
Other Operating Expenses,1088794000.0,533920000.0,440134000.0,441803000.0
Depreciation And Amortization In Income Statement,169280000.0,131809000.0,125820000.0,122064000.0
Amortization,,9594000.0,9995000.0,9472000.0
Depreciation Income Statement,169280000.0,122215000.0,115825000.0,112592000.0
Research And Development,,5390000.0,4799000.0,4057000.0
Selling General And Administration,,500352000.0,414194000.0,296284000.0
Selling And Marketing Expense,,280643000.0,288839000.0,170354000.0
General And Administrative Expense,,219709000.0,125355000.0,125930000.0
Rent And Landing Fees,,36695000.0,32984000.0,33255000.0
Gross Profit,2088075000.0,2214288000.0,2280304000.0,2124413000.0
Cost Of Revenue,3632198000.0,3487540000.0,3037796000.0,2957310000.0
Total Revenue,5720273000.0,5701828000.0,5318100000.0,5081723000.0
Operating Revenue,5720273000.0,5701828000.0,5318100000.0,5081723000.0
Ordinary Shares Number,7500000.0,7500000.0,7500000.0,7500000.0
Share Issued,7500000.0,7500000.0,7500000.0,7500000.0
Net Debt,1266085000.0,1175577000.0,969209000.0,1002586000.0
Total Debt,1327762000.0,1238464000.0,1233067000.0,1215256000.0
Tangible Book Value,1792901000.0,1873413000.0,1859717000.0,1577332000.0
Invested Capital,3631693000.0,3639239000.0,3651999000.0,3357044000.0
Working Capital,825202000.0,1224014000.0,1511721000.0,968140000.0
Net Tangible Assets,1792901000.0,1873413000.0,1859717000.0,1577332000.0
Capital Lease Obligations,10842000.0,1190000.0,1037000.0,1137000.0
Common Stock Equity,2314773000.0,2401965000.0,2419969000.0,2142925000.0
Total Capitalization,2603672000.0,2776809000.0,2782434000.0,2487611000.0
Total Equity Gross Minority Interest,2619109000.0,2756840000.0,2726413000.0,2450844000.0
Minority Interest,304336000.0,354875000.0,306444000.0,307919000.0
Stockholders Equity,2314773000.0,2401965000.0,2419969000.0,2142925000.0
Other Equity Interest,2277273000.0,2364465000.0,2382469000.0,
Retained Earnings,,90562000.0,358566000.0,81522000.0
Additional Paid In Capital,,98121000.0,98121000.0,98121000.0
Capital Stock,37500000.0,37500000.0,37500000.0,37500000.0
Common Stock,37500000.0,37500000.0,37500000.0,37500000.0
Total Liabilities Net Minority Interest,2528589000.0,2357446000.0,2404902000.0,2658775000.0
Total Non Current Liabilities Net Minority Interest,564965000.0,688110000.0,646371000.0,581128000.0
Other Non Current Liabilities,8908000.0,9841000.0,10773000.0,
Non Current Pension And Other Postretirement Benefit Plans,,,93072000.0,61113000.0
