,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,45653349.912851,-278070988.86797,96450000.0,Income Statement
1,Tax Rate For Calcs,0.4,0.054734,0.249235,0.3,Income Statement
2,Normalized EBITDA,12612100000.0,10557300000.0,-26381400000.0,3181400000.0,Income Statement
3,Total Unusual Items,,834100000.0,-1115700000.0,321500000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,834100000.0,-1115700000.0,321500000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,4773900000.0,4460300000.0,-26971100000.0,-14660100000.0,Income Statement
6,Reconciled Depreciation,2603400000.0,3141200000.0,4732500000.0,5032700000.0,Income Statement
7,Reconciled Cost Of Revenue,163007200000.0,147938400000.0,118706300000.0,162777600000.0,Income Statement
8,EBIT,10008700000.0,8250200000.0,-32229600000.0,-1529800000.0,Income Statement
9,Net Interest Income,-5214300000.0,-1453400000.0,-1456900000.0,-1034800000.0,Income Statement
10,Interest Expense,5214300000.0,3545600000.0,3729700000.0,5060900000.0,Income Statement
11,Interest Income,,3027900000.0,3208600000.0,5091900000.0,Income Statement
12,Normalized Income,4773900000.0,3671853349.912851,-26133470988.86797,-14885150000.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,4773900000.0,4460300000.0,-26971100000.0,-14660100000.0,Income Statement
14,Total Expenses,216800800000.0,197913900000.0,197622400000.0,215757100000.0,Income Statement
15,Rent Expense Supplemental,,609900000.0,622600000.0,825700000.0,Income Statement
16,Diluted Average Shares,3484598540.0,3482063355.0,3482100000.0,3482100000.0,Income Statement
17,Basic Average Shares,3484598540.0,3482063355.0,3482100000.0,3482100000.0,Income Statement
18,Diluted EPS,1.37,0.12,-7.75,-4.21,Income Statement
19,Basic EPS,1.37,0.12,-7.75,-4.21,Income Statement
20,Diluted NI Availto Com Stockholders,4773900000.0,4460300000.0,-26971100000.0,-14660100000.0,Income Statement
21,Net Income Common Stockholders,4773900000.0,4460300000.0,-26971100000.0,-14660100000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,4773900000.0,4460300000.0,-26971100000.0,-14660100000.0,Income Statement
24,Minority Interests,,13200000.0,25900000.0,23400000.0,Income Statement
25,Net Income Including Noncontrolling Interests,4773900000.0,4447100000.0,-26997000000.0,-14683500000.0,Income Statement
26,Net Income Continuous Operations,4814900000.0,4447100000.0,-26997000000.0,-14683500000.0,Income Statement
27,Tax Provision,-20500000.0,257500000.0,-8962300000.0,8092800000.0,Income Statement
28,Pretax Income,4794400000.0,4704600000.0,-35959300000.0,-6590700000.0,Income Statement
29,Other Non Operating Income Expenses,4886300000.0,386500000.0,178100000.0,329300000.0,Income Statement
30,Special Income Charges,,834100000.0,-1129900000.0,257200000.0,Income Statement
31,Other Special Charges,,-834100000.0,-1653600000.0,-257200000.0,Income Statement
32,Write Off,,,2783500000.0,,Income Statement
33,Net Non Operating Interest Income Expense,-5214300000.0,-1453400000.0,-1456900000.0,-1034800000.0,Income Statement
34,Total Other Finance Cost,,935700000.0,935800000.0,1065800000.0,Income Statement
35,Interest Expense Non Operating,5214300000.0,3545600000.0,3729700000.0,5060900000.0,Income Statement
36,Interest Income Non Operating,,3027900000.0,3208600000.0,5091900000.0,Income Statement
37,Operating Income,4562200000.0,3619900000.0,-34664400000.0,-10811200000.0,Income Statement
38,Operating Expense,53793600000.0,49975500000.0,78916100000.0,52979500000.0,Income Statement
39,Other Operating Expenses,6470300000.0,-3056400000.0,24077200000.0,2559800000.0,Income Statement
40,Depreciation And Amortization In Income Statement,2603400000.0,3141200000.0,4732500000.0,5032700000.0,Income Statement
41,Depreciation Income Statement,2603400000.0,3141200000.0,4732500000.0,5032700000.0,Income Statement
42,Research And Development,,249300000.0,447000000.0,749700000.0,Income Statement
43,Selling General And Administration,,3715000000.0,3813900000.0,404700000.0,Income Statement
44,Selling And Marketing Expense,,2431700000.0,2182600000.0,54300000.0,Income Statement
45,General And Administrative Expense,,1283300000.0,1631300000.0,350400000.0,Income Statement
46,Rent And Landing Fees,,609900000.0,622600000.0,,Income Statement
47,Gross Profit,58355800000.0,53595400000.0,44251700000.0,42168300000.0,Income Statement
48,Cost Of Revenue,163007200000.0,147938400000.0,118706300000.0,162777600000.0,Income Statement
49,Total Revenue,221363000000.0,201533800000.0,162958000000.0,204945900000.0,Income Statement
50,Operating Revenue,221363000000.0,201533800000.0,162958000000.0,204945900000.0,Income Statement
0,Ordinary Shares Number,3482063355.0,3482063355.0,3482063355.0,3482063355.0,Balance Sheet
1,Share Issued,3482063355.0,3482063355.0,3482063355.0,3482063355.0,Balance Sheet
2,Net Debt,38244800000.0,40123800000.0,33220900000.0,35450600000.0,Balance Sheet
3,Total Debt,54535100000.0,48299300000.0,49508900000.0,50799600000.0,Balance Sheet
4,Tangible Book Value,267515300000.0,264358200000.0,259051500000.0,285748400000.0,Balance Sheet
5,Invested Capital,322130300000.0,312516000000.0,308329400000.0,336086400000.0,Balance Sheet
6,Working Capital,67308400000.0,64908300000.0,79834500000.0,100343400000.0,Balance Sheet
7,Net Tangible Assets,267515300000.0,264358200000.0,259051500000.0,285748400000.0,Balance Sheet
8,Capital Lease Obligations,685100000.0,849300000.0,1016100000.0,1320400000.0,Balance Sheet
9,Common Stock Equity,268280300000.0,265066000000.0,259836600000.0,286607200000.0,Balance Sheet
10,Total Capitalization,268280300000.0,265066000000.0,259836600000.0,286607200000.0,Balance Sheet
11,Total Equity Gross Minority Interest,268280300000.0,265066000000.0,259720000000.0,286516500000.0,Balance Sheet
12,Minority Interest,,0.0,-116600000.0,-90700000.0,Balance Sheet
13,Stockholders Equity,268280300000.0,265066000000.0,259836600000.0,286607200000.0,Balance Sheet
14,Other Equity Interest,261316200000.0,-4645600000.0,252872500000.0,,Balance Sheet
15,Retained Earnings,,-39567000000.0,-48674800000.0,-21703700000.0,Balance Sheet
16,Additional Paid In Capital,,378700000.0,378700000.0,378700000.0,Balance Sheet
17,Capital Stock,6964100000.0,6964100000.0,6964100000.0,6964100000.0,Balance Sheet
18,Common Stock,6964100000.0,6964100000.0,6964100000.0,6964100000.0,Balance Sheet
19,Total Liabilities Net Minority Interest,325417600000.0,297371600000.0,292682100000.0,321326700000.0,Balance Sheet
20,Total Non Current Liabilities Net Minority Interest,91903200000.0,83660100000.0,89083100000.0,94558300000.0,Balance Sheet
21,Other Non Current Liabilities,26058200000.0,22126500000.0,28315400000.0,,Balance Sheet
22,Tradeand Other Payables Non Current,21940300000.0,21319300000.0,18810800000.0,10078700000.0,Balance Sheet
23,Non Current Deferred Revenue,,24191000000.0,30425500000.0,31036400000.0,Balance Sheet
24,Long Term Debt And Capital Lease Obligation,337500000.0,351200000.0,534100000.0,753700000.0,Balance Sheet
25,Long Term Capital Lease Obligation,337500000.0,351200000.0,534100000.0,753700000.0,Balance Sheet
26,Long Term Provisions,41010200000.0,37712100000.0,39255600000.0,52609200000.0,Balance Sheet
27,Current Liabilities,233514400000.0,213711500000.0,203599000000.0,226768400000.0,Balance Sheet
28,Other Current Liabilities,39622900000.0,46359600000.0,6174600000.0,4538200000.0,Balance Sheet
29,Current Debt And Capital Lease Obligation,54197600000.0,47948100000.0,48974800000.0,50045900000.0,Balance Sheet
30,Current Capital Lease Obligation,347600000.0,498100000.0,482000000.0,566700000.0,Balance Sheet
31,Current Debt,53850000000.0,47450000000.0,48492800000.0,49479200000.0,Balance Sheet
32,Current Provisions,27966300000.0,30667000000.0,31685200000.0,30857600000.0,Balance Sheet
33,Payables,98958300000.0,91370400000.0,71067300000.0,97533100000.0,Balance Sheet
34,Other Payable,,13856400000.0,4220500000.0,8530000000.0,Balance Sheet
35,Dividends Payable,,18100000.0,21100000.0,27900000.0,Balance Sheet
36,Total Tax Payable,,,,0.0,Balance Sheet
37,Accounts Payable,98958300000.0,77495900000.0,66825700000.0,88975200000.0,Balance Sheet
38,Total Assets,593697900000.0,562437600000.0,552402100000.0,607843200000.0,Balance Sheet
39,Total Non Current Assets,292875100000.0,283817800000.0,268968500000.0,280731400000.0,Balance Sheet
40,Other Non Current Assets,193001400000.0,-200000.0,168555800000.0,-500000.0,Balance Sheet
41,Non Current Prepaid Assets,,2862000000.0,3392900000.0,1891400000.0,Balance Sheet
42,Non Current Deferred Taxes Assets,34226200000.0,35300800000.0,36712400000.0,27658700000.0,Balance Sheet
43,Investmentin Financial Assets,870900000.0,82200000.0,35800000.0,30900000.0,Balance Sheet
44,Available For Sale Securities,870900000.0,49300000.0,35800000.0,,Balance Sheet
45,Financial Assets Designatedas Fair Value Through Profitor Loss Total,,32900000.0,35800000.0,30900000.0,Balance Sheet
46,Long Term Equity Investment,2322900000.0,2018600000.0,1817600000.0,1589700000.0,Balance Sheet
47,Investments In Other Ventures Under Equity Method,,2018600000.0,1817600000.0,1589700000.0,Balance Sheet
48,Goodwill And Other Intangible Assets,765000000.0,707800000.0,785100000.0,858800000.0,Balance Sheet
49,Other Intangible Assets,765000000.0,707800000.0,785100000.0,858800000.0,Balance Sheet
50,Net PPE,27533300000.0,27586800000.0,28321900000.0,30452900000.0,Balance Sheet
51,Accumulated Depreciation,,-39945500000.0,-37504900000.0,-33193500000.0,Balance Sheet
52,Gross PPE,27533300000.0,67532300000.0,65826800000.0,63646400000.0,Balance Sheet
53,Construction In Progress,3445900000.0,4941700000.0,4743300000.0,3789700000.0,Balance Sheet
54,Other Properties,24087400000.0,8425500000.0,8581300000.0,7396900000.0,Balance Sheet
55,Machinery Furniture Equipment,,35246600000.0,33957800000.0,34313700000.0,Balance Sheet
56,Buildings And Improvements,,17452800000.0,17116400000.0,16757400000.0,Balance Sheet
57,Land And Improvements,,1465700000.0,1428000000.0,1388700000.0,Balance Sheet
58,Properties,,0.0,0.0,0.0,Balance Sheet
59,Current Assets,300822800000.0,278619800000.0,283433500000.0,327111800000.0,Balance Sheet
60,Other Current Assets,130508400000.0,1100000.0,100000.0,,Balance Sheet
61,Current Deferred Assets,,,,43662600000.0,Balance Sheet
62,Restricted Cash,,98400000.0,142500000.0,157000000.0,Balance Sheet
63,Prepaid Assets,,6703700000.0,8048500000.0,6613400000.0,Balance Sheet
64,Inventory,67559000000.0,65602100000.0,71944500000.0,89082300000.0,Balance Sheet
65,Inventories Adjustments Allowances,,-7470800000.0,-7195200000.0,-5424500000.0,Balance Sheet
66,Other Inventories,,1675800000.0,1704900000.0,1556400000.0,Balance Sheet
67,Finished Goods,,6079400000.0,6928600000.0,8919100000.0,Balance Sheet
68,Work In Process,,33345400000.0,37797200000.0,41207800000.0,Balance Sheet
69,Raw Materials,,31972300000.0,32709000000.0,42823500000.0,Balance Sheet
70,Other Receivables,,93700300000.0,81642100000.0,40920200000.0,Balance Sheet
71,Taxes Receivable,2263800000.0,10829300000.0,14433200000.0,11561400000.0,Balance Sheet
72,Accounts Receivable,31283500000.0,30247500000.0,40350700000.0,71086000000.0,Balance Sheet
73,Allowance For Doubtful Accounts Receivable,,-5934000000.0,-8808300000.0,-14413400000.0,Balance Sheet
74,Gross Accounts Receivable,,36181500000.0,49159000000.0,85499400000.0,Balance Sheet
75,Cash Cash Equivalents And Short Term Investments,69208100000.0,71437400000.0,66871900000.0,64028900000.0,Balance Sheet
76,Other Short Term Investments,53602900000.0,64111200000.0,51600000000.0,50000300000.0,Balance Sheet
77,Cash And Cash Equivalents,15605200000.0,7326200000.0,15271900000.0,14028600000.0,Balance Sheet
78,Cash Equivalents,,282000000.0,2026900000.0,832200000.0,Balance Sheet
79,Cash Financial,,7044200000.0,13245000000.0,13196400000.0,Balance Sheet
0,Free Cash Flow,-9299200000.0,4908700000.0,3112500000.0,-33260200000.0,Cash Flow
1,Repurchase Of Capital Stock,,,,0.0,Cash Flow
2,Repayment Of Debt,,-887800000.0,-996700000.0,,Cash Flow
3,Issuance Of Debt,6400000000.0,,,25033500000.0,Cash Flow
4,Capital Expenditure,-1884000000.0,-1693800000.0,-2503500000.0,-4345000000.0,Cash Flow
5,End Cash Position,15605200000.0,7326200000.0,15199000000.0,14028600000.0,Cash Flow
6,Other Cash Adjustment Outside Changein Cash,,72800000.0,100000.0,,Cash Flow
7,Beginning Cash Position,7326200000.0,15199000000.0,13966000000.0,7957400000.0,Cash Flow
8,Changes In Cash,8279000000.0,-7945600000.0,1232900000.0,6071200000.0,Cash Flow
9,Financing Cash Flow,889600000.0,-3294900000.0,-3958100000.0,16620400000.0,Cash Flow
10,Net Other Financing Charges,,100000.0,,,Cash Flow
11,Interest Paid Cff,-3620900000.0,-1916300000.0,-2351600000.0,-3278000000.0,Cash Flow
12,Cash Dividends Paid,-1391800000.0,-3000000.0,-6800000.0,-5045600000.0,Cash Flow
13,Common Stock Dividend Paid,,,,-5045600000.0,Cash Flow
14,Net Common Stock Issuance,,,,0.0,Cash Flow
15,Common Stock Payments,,,,0.0,Cash Flow
16,Net Issuance Payments Of Debt,6400000000.0,-887800000.0,-996700000.0,25033500000.0,Cash Flow
17,Net Short Term Debt Issuance,6400000000.0,-887800000.0,-996700000.0,25033500000.0,Cash Flow
18,Short Term Debt Payments,,-887800000.0,-996700000.0,,Cash Flow
19,Short Term Debt Issuance,6400000000.0,,,25033500000.0,Cash Flow
20,Investing Cash Flow,14804600000.0,-11253200000.0,-425000000.0,18366000000.0,Cash Flow
21,Interest Received Cfi,2507200000.0,2579300000.0,3431100000.0,5387700000.0,Cash Flow
22,Dividends Received Cfi,261800000.0,303500000.0,214200000.0,163000000.0,Cash Flow
23,Net Investment Purchase And Sale,13842000000.0,-12511200000.0,-1585600000.0,17064600000.0,Cash Flow
24,Sale Of Investment,13842000000.0,0.0,14200000.0,17064600000.0,Cash Flow
25,Purchase Of Investment,,-12511200000.0,-1599800000.0,,Cash Flow
26,Net Business Purchase And Sale,,,0.0,2700000.0,Cash Flow
27,Sale Of Business,,,0.0,2700000.0,Cash Flow
28,Net PPE Purchase And Sale,-1806400000.0,-1624800000.0,-2484700000.0,-4252000000.0,Cash Flow
29,Sale Of PPE,77600000.0,69000000.0,18800000.0,93000000.0,Cash Flow
30,Purchase Of PPE,-1884000000.0,-1693800000.0,-2503500000.0,-4345000000.0,Cash Flow
31,Operating Cash Flow,-7415200000.0,6602500000.0,5616000000.0,-28915200000.0,Cash Flow
32,Taxes Refund Paid,1104200000.0,4088800000.0,-1903500000.0,-3219300000.0,Cash Flow
33,Change In Working Capital,-11059300000.0,5885300000.0,26283900000.0,-29700800000.0,Cash Flow
34,Change In Other Current Assets,-1678400000.0,-3876900000.0,-828600000.0,-18414800000.0,Cash Flow
35,Change In Payable,21036800000.0,13009600000.0,-13407900000.0,-21784600000.0,Cash Flow
36,Change In Inventory,-1924000000.0,6034000000.0,15367100000.0,-10951200000.0,Cash Flow
