,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-78576.0,0.0,44334.0
Tax Rate For Calcs,0.261204,0.26192,0.26217,0.22167
Total Unusual Items,,-300000.0,0.0,200000.0
Total Unusual Items Excluding Goodwill,,-300000.0,0.0,200000.0
Net Income From Continuing Operation Net Minority Interest,3162800000.0,1941000000.0,3002100000.0,2981400000.0
Reconciled Depreciation,149700000.0,128800000.0,129800000.0,129300000.0
Net Interest Income,5559400000.0,5682400000.0,5445800000.0,4923900000.0
Interest Expense,7010700000.0,6899300000.0,8072400000.0,8249700000.0
Interest Income,12570100000.0,12581700000.0,13518200000.0,13173600000.0
Normalized Income,3162800000.0,1941221424.0,3002100000.0,2981244334.0
Net Income From Continuing And Discontinued Operation,3162800000.0,1941000000.0,3002100000.0,2981400000.0
Diluted Average Shares,,62552369.0,62600000.0,62600000.0
Basic Average Shares,,62552369.0,62600000.0,62600000.0
Diluted EPS,,31.03,47.99,47.66
Basic EPS,,31.03,47.99,47.66
Diluted NI Availto Com Stockholders,3162800000.0,1941000000.0,3002100000.0,2981400000.0
Net Income Common Stockholders,3162800000.0,1941000000.0,3002100000.0,2981400000.0
Net Income,3162800000.0,1941000000.0,3002100000.0,2981400000.0
Net Income Including Noncontrolling Interests,3162800000.0,1941000000.0,3002100000.0,2981400000.0
Net Income Continuous Operations,3162800000.0,1941000000.0,3002100000.0,2981400000.0
Tax Provision,1046800000.0,679700000.0,1021900000.0,798400000.0
Pretax Income,4007600000.0,2595100000.0,3897900000.0,3601900000.0
Special Income Charges,,-300000.0,0.0,200000.0
Other Special Charges,,300000.0,,-200000.0
Operating Expense,1457800000.0,1240400000.0,1145000000.0,1065000000.0
Other Operating Expenses,429200000.0,198000000.0,184000000.0,130700000.0
Depreciation And Amortization In Income Statement,149700000.0,128800000.0,129800000.0,129300000.0
Depreciation Income Statement,149700000.0,128800000.0,129800000.0,129300000.0
Selling General And Administration,,115100000.0,108600000.0,131900000.0
Selling And Marketing Expense,,35700000.0,35200000.0,52700000.0
General And Administrative Expense,,79400000.0,73400000.0,79200000.0
Insurance And Claims,,700000.0,900000.0,1200000.0
Rent And Landing Fees,,5300000.0,3600000.0,3300000.0
Total Revenue,5980900000.0,6166400000.0,5850000000.0,5261100000.0
Operating Revenue,5980900000.0,6166400000.0,5850000000.0,5261100000.0
Ordinary Shares Number,62561362.0,62561362.0,62561362.0,62561362.0
Share Issued,62561362.0,62561362.0,62561362.0,62561362.0
Net Debt,94696500000.0,90794600000.0,97379600000.0,97806300000.0
Total Debt,99240800000.0,97089300000.0,102165500000.0,101090400000.0
Tangible Book Value,25816500000.0,22848500000.0,21112500000.0,18277300000.0
Invested Capital,125132500000.0,119819600000.0,123102500000.0,119390800000.0
Net Tangible Assets,25816500000.0,22848500000.0,21112500000.0,18277300000.0
Common Stock Equity,25891700000.0,22899700000.0,21128600000.0,18300400000.0
Total Capitalization,125132500000.0,119819600000.0,123102500000.0,119390800000.0
Total Equity Gross Minority Interest,25891700000.0,22899700000.0,21128600000.0,18300400000.0
Stockholders Equity,25891700000.0,22899700000.0,21128600000.0,18300400000.0
Other Equity Interest,25266100000.0,22274100000.0,20503000000.0,
Retained Earnings,,7258300000.0,6949000000.0,5647900000.0
Additional Paid In Capital,,3184200000.0,3184200000.0,3184200000.0
