,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,114854.2,6387900.0,27280.524193,Income Statement
1,Tax Rate For Calcs,0.241172,0.2558,0.3,0.186853,Income Statement
2,Normalized EBITDA,4086900000.0,3670460000.0,922411000.0,2008409000.0,Income Statement
3,Total Unusual Items,0.0,449000.0,21293000.0,146000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,449000.0,21293000.0,146000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,2509900000.0,2162378000.0,35800000.0,692472000.0,Income Statement
6,Reconciled Depreciation,581900000.0,589165000.0,611690000.0,730354000.0,Income Statement
7,Reconciled Cost Of Revenue,10813100000.0,9838225000.0,6808591000.0,8891665000.0,Income Statement
8,EBIT,3505000000.0,3081744000.0,332014000.0,1278201000.0,Income Statement
9,Net Interest Income,-197400000.0,-57458000.0,-177367000.0,-277990000.0,Income Statement
10,Interest Expense,197400000.0,176295000.0,297342000.0,426606000.0,Income Statement
11,Interest Income,,123202000.0,122246000.0,152177000.0,Income Statement
12,Normalized Income,2509900000.0,2162043854.2,20894900.0,692353280.524193,Income Statement
13,Net Income From Continuing And Discontinued Operation,2509900000.0,2162378000.0,35800000.0,692472000.0,Income Statement
14,Total Expenses,19222700000.0,16175190000.0,10926777000.0,15951093000.0,Income Statement
15,Rent Expense Supplemental,,11975000.0,15021000.0,60537000.0,Income Statement
16,Diluted Average Shares,46870215.0,46863893.0,46870080.0,46870080.0,Income Statement
17,Basic Average Shares,46870215.0,46863893.0,46870080.0,46870080.0,Income Statement
18,Diluted EPS,53.55,46.14,0.76,14.77,Income Statement
19,Basic EPS,53.55,46.14,0.76,14.77,Income Statement
20,Diluted NI Availto Com Stockholders,2509900000.0,2162378000.0,35800000.0,692472000.0,Income Statement
21,Net Income Common Stockholders,2509900000.0,2162378000.0,35800000.0,692472000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,2509900000.0,2162378000.0,35800000.0,692472000.0,Income Statement
24,Minority Interests,,0.0,,,Income Statement
25,Net Income Including Noncontrolling Interests,2509900000.0,2162378000.0,35800000.0,692472000.0,Income Statement
26,Net Income Continuous Operations,2509900000.0,2162378000.0,35800000.0,692472000.0,Income Statement
27,Tax Provision,797700000.0,743071000.0,-1128000.0,159123000.0,Income Statement
28,Pretax Income,3307600000.0,2905449000.0,34672000.0,851595000.0,Income Statement
29,Other Non Operating Income Expenses,402600000.0,80935000.0,220960000.0,146103000.0,Income Statement
30,Special Income Charges,0.0,-6567000.0,15100000.0,146000.0,Income Statement
