,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,28400.0,59573.174967,-99000.0,-68100.0,Income Statement
1,Tax Rate For Calcs,0.4,0.340418,0.3,0.3,Income Statement
2,Normalized EBITDA,-107804000.0,-98560000.0,-106631000.0,-5431000.0,Income Statement
3,Total Unusual Items,71000.0,175000.0,-330000.0,-227000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,71000.0,175000.0,-330000.0,-227000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-155738000.0,-85464000.0,-128291000.0,-19353000.0,Income Statement
6,Reconciled Depreciation,7921000.0,7696000.0,3527000.0,3155000.0,Income Statement
7,Reconciled Cost Of Revenue,378404000.0,401877000.0,446102000.0,297344000.0,Income Statement
8,EBIT,-115654000.0,-106081000.0,-110488000.0,-8813000.0,Income Statement
9,Net Interest Income,-29245000.0,-23429000.0,-14311000.0,-7066000.0,Income Statement
10,Interest Expense,29803000.0,23492000.0,14340000.0,7133000.0,Income Statement
11,Interest Income,558000.0,36000.0,29000.0,67000.0,Income Statement
12,Normalized Income,-155780600.0,-85579426.825033,-128060000.0,-19194100.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,-155738000.0,-85464000.0,-128291000.0,-19353000.0,Income Statement
14,Total Expenses,653644000.0,667059000.0,700361000.0,468915000.0,Income Statement
15,Rent Expense Supplemental,16608000.0,11111000.0,10684000.0,10016000.0,Income Statement
16,Diluted Average Shares,,10003102.0,10003102.0,10003102.0,Income Statement
17,Basic Average Shares,,10003102.0,10003102.0,10003102.0,Income Statement
18,Diluted EPS,,-8.54,-12.83,-1.93,Income Statement
19,Basic EPS,,-8.54,-12.83,-1.93,Income Statement
20,Diluted NI Availto Com Stockholders,-155738000.0,-85464000.0,-128291000.0,-19353000.0,Income Statement
21,Net Income Common Stockholders,-155738000.0,-85464000.0,-128291000.0,-19353000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-155738000.0,-85464000.0,-128291000.0,-19353000.0,Income Statement
24,Minority Interests,6835000.0,,,,Income Statement
25,Net Income Including Noncontrolling Interests,-162573000.0,-85464000.0,-128291000.0,-19353000.0,Income Statement
26,Net Income Continuous Operations,-162573000.0,-85464000.0,-128291000.0,-19353000.0,Income Statement
