,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-48597.157678,-8023792.630918,-3593594.804931
Tax Rate For Calcs,0.296892,0.242986,0.230569,0.154232
Total Unusual Items,,-200000.0,-34800000.0,-23300000.0
Total Unusual Items Excluding Goodwill,,-200000.0,-34800000.0,-23300000.0
Net Income From Continuing Operation Net Minority Interest,11276800000.0,11777400000.0,12015900000.0,21998000000.0
Reconciled Depreciation,855700000.0,773700000.0,967000000.0,1078400000.0
Net Interest Income,20399800000.0,25970500000.0,29965600000.0,30393100000.0
Interest Expense,56364900000.0,59905000000.0,67960100000.0,85092900000.0
Interest Income,76764700000.0,85875500000.0,97925700000.0,115486000000.0
Normalized Income,11276800000.0,11777551402.842321,12042676207.369081,22017706405.19507
Net Income From Continuing And Discontinued Operation,11276800000.0,11777400000.0,12015900000.0,21998000000.0
Diluted Average Shares,450171657.0,447129841.0,433539925.0,425544315.0
Basic Average Shares,447669710.0,445775927.0,433493782.0,425455242.0
Diluted EPS,25.05,26.34,27.72,51.69
Basic EPS,25.19,26.42,27.72,51.7
Diluted NI Availto Com Stockholders,11276800000.0,11777400000.0,12015900000.0,21998000000.0
Net Income Common Stockholders,11276800000.0,11777400000.0,12015900000.0,21998000000.0
Net Income,11276800000.0,11777400000.0,12015900000.0,21998000000.0
Net Income Including Noncontrolling Interests,11276800000.0,11777400000.0,12015900000.0,21998000000.0
Net Income Continuous Operations,11276800000.0,11777400000.0,12015900000.0,21998000000.0
Tax Provision,4761700000.0,3780300000.0,3600700000.0,3949700000.0
Pretax Income,16038500000.0,15557700000.0,15616600000.0,25608900000.0
Special Income Charges,,-200000.0,-34800000.0,-23300000.0
Other Special Charges,,200000.0,34800000.0,23300000.0
Gain On Sale Of Security,8849200000.0,3198700000.0,743200000.0,3330500000.0
Operating Expense,8194500000.0,7278500000.0,5628700000.0,9653500000.0
Other Operating Expenses,2191100000.0,1163000000.0,1372500000.0,1799100000.0
Depreciation And Amortization In Income Statement,855700000.0,773700000.0,967000000.0,1078400000.0
Depreciation Income Statement,855700000.0,773700000.0,967000000.0,1078400000.0
Selling General And Administration,,602100000.0,684500000.0,647900000.0
Selling And Marketing Expense,,107400000.0,44800000.0,367900000.0
General And Administrative Expense,,494700000.0,639700000.0,280000000.0
Rent And Landing Fees,,54100000.0,77400000.0,77800000.0
Total Revenue,30893000000.0,27459800000.0,30313700000.0,45910800000.0
Operating Revenue,30893000000.0,27459800000.0,30313700000.0,45910800000.0
Ordinary Shares Number,471596630.0,468571504.0,462348902.0,427574091.0
Share Issued,471596630.0,468571504.0,462348902.0,427574091.0
Net Debt,471712400000.0,508575100000.0,516242400000.0,643193700000.0
Total Debt,524034700000.0,608435700000.0,688054300000.0,796744900000.0
Tangible Book Value,172753000000.0,165879700000.0,160398900000.0,154617600000.0
Invested Capital,697647200000.0,773196300000.0,847994400000.0,949473200000.0
Net Tangible Assets,172753000000.0,165879700000.0,160398900000.0,154617600000.0
Common Stock Equity,173612500000.0,166740600000.0,161338600000.0,155376500000.0
Total Capitalization,697647200000.0,773196300000.0,847994400000.0,949473200000.0
Total Equity Gross Minority Interest,173612500000.0,166740600000.0,161338600000.0,155376500000.0
Stockholders Equity,173612500000.0,166740600000.0,161338600000.0,155376500000.0
Other Equity Interest,172715300000.0,1783000000.0,1875400000.0,1946300000.0
Retained Earnings,,14271300000.0,9970300000.0,13177200000.0
Additional Paid In Capital,,78426800000.0,77817000000.0,72673700000.0
Capital Stock,897200000.0,891100000.0,890700000.0,838300000.0
Common Stock,897200000.0,891100000.0,890700000.0,838300000.0
