,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-209106.23946,-1712344.280861,-245076.040888
Tax Rate For Calcs,0.221527,0.23234,0.237826,0.245076
Normalized EBITDA,1641100000.0,1772700000.0,2023600000.0,1753900000.0
Total Unusual Items,0.0,-900000.0,-7200000.0,-1000000.0
Total Unusual Items Excluding Goodwill,0.0,-900000.0,-7200000.0,-1000000.0
Net Income From Continuing Operation Net Minority Interest,1144900000.0,1229100000.0,1413300000.0,1211200000.0
Reconciled Depreciation,155500000.0,154700000.0,141200000.0,124900000.0
Reconciled Cost Of Revenue,12354500000.0,9739900000.0,6981100000.0,7220800000.0
EBIT,1485600000.0,1617100000.0,1875200000.0,1628000000.0
Net Interest Income,-14900000.0,61900000.0,109300000.0,115100000.0
Interest Expense,14900000.0,16000000.0,20900000.0,23600000.0
Interest Income,,77900000.0,133400000.0,138700000.0
Normalized Income,1144900000.0,1229790893.76054,1418787655.719139,1211954923.959112
Net Income From Continuing And Discontinued Operation,1144900000.0,1229100000.0,1413300000.0,1220600000.0
Total Expenses,17271800000.0,13991800000.0,11038000000.0,11885200000.0
Rent Expense Supplemental,,97300000.0,76600000.0,70800000.0
Diluted Average Shares,,16995299.0,16994860.0,16994860.0
Basic Average Shares,,16995299.0,16994860.0,16994860.0
Diluted EPS,,72.32,83.16,71.822
Basic EPS,,72.32,83.16,71.822
Diluted NI Availto Com Stockholders,1144900000.0,1229100000.0,1413300000.0,1220600000.0
Net Income Common Stockholders,1144900000.0,1229100000.0,1413300000.0,1220600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1144900000.0,1229100000.0,1413300000.0,1220600000.0
Net Income Including Noncontrolling Interests,1144900000.0,1229100000.0,1413300000.0,1220600000.0
Net Income Discontinuous Operations,,,0.0,9400000.0
Net Income Continuous Operations,1144900000.0,1229100000.0,1413300000.0,1211200000.0
Tax Provision,325800000.0,372000000.0,441000000.0,393200000.0
Pretax Income,1470700000.0,1601100000.0,1854300000.0,1604400000.0
Other Non Operating Income Expenses,149900000.0,93800000.0,69300000.0,64900000.0
Special Income Charges,0.0,-1500000.0,-7200000.0,-1000000.0
Other Special Charges,,200000.0,1200000.0,1000000.0
Write Off,,1300000.0,6000000.0,0.0
Net Non Operating Interest Income Expense,-14900000.0,61900000.0,109300000.0,115100000.0
Total Other Finance Cost,,,3200000.0,
Interest Expense Non Operating,14900000.0,16000000.0,20900000.0,23600000.0
Interest Income Non Operating,,77900000.0,133400000.0,138700000.0
Operating Income,1266200000.0,1348900000.0,1528400000.0,1262200000.0
Operating Expense,4917300000.0,4251900000.0,4056900000.0,4664400000.0
Other Operating Expenses,3546000000.0,2410200000.0,2495100000.0,2882400000.0
Depreciation And Amortization In Income Statement,155500000.0,154700000.0,141200000.0,124900000.0
Amortization,,2700000.0,1800000.0,1900000.0
Depreciation Income Statement,155500000.0,152000000.0,139400000.0,123000000.0
Research And Development,,,,2000000.0
Selling General And Administration,,487500000.0,313300000.0,552800000.0
Selling And Marketing Expense,,448400000.0,283300000.0,520800000.0
General And Administrative Expense,,39100000.0,30000000.0,32000000.0
Rent And Landing Fees,,97300000.0,76600000.0,70800000.0
Gross Profit,6183500000.0,5600800000.0,5585300000.0,5926600000.0
Cost Of Revenue,12354500000.0,9739900000.0,6981100000.0,7220800000.0
Total Revenue,18538000000.0,15340700000.0,12566400000.0,13147400000.0
Operating Revenue,18538000000.0,15340700000.0,12566400000.0,13147400000.0
Ordinary Shares Number,17424000.0,17424000.0,17424000.0,17424000.0
Share Issued,17424000.0,17424000.0,17424000.0,17424000.0
Total Debt,45800000.0,143600000.0,182900000.0,384600000.0
Tangible Book Value,6425300000.0,5988000000.0,6155100000.0,5598400000.0
Invested Capital,7680100000.0,7332800000.0,7531600000.0,7152900000.0
Working Capital,4610500000.0,4253700000.0,4306300000.0,3787900000.0
Net Tangible Assets,6425300000.0,5988000000.0,6155100000.0,5598400000.0
Capital Lease Obligations,1700000.0,9100000.0,16900000.0,37800000.0
Common Stock Equity,7636000000.0,7198300000.0,7365600000.0,6806100000.0
Total Capitalization,7636000000.0,7198300000.0,7365600000.0,6806100000.0
Total Equity Gross Minority Interest,7636000000.0,7198300000.0,7365600000.0,6806100000.0
Stockholders Equity,7636000000.0,7198300000.0,7365600000.0,6806100000.0
Other Equity Interest,7602000000.0,7164300000.0,7348600000.0,
Retained Earnings,,6388600000.0,6558200000.0,6007000000.0
Additional Paid In Capital,,35200000.0,35200000.0,35200000.0
Capital Stock,34000000.0,34000000.0,17000000.0,17000000.0
Common Stock,34000000.0,34000000.0,17000000.0,17000000.0
Total Liabilities Net Minority Interest,3345400000.0,3162100000.0,3038900000.0,2860700000.0
Total Non Current Liabilities Net Minority Interest,534400000.0,534400000.0,532400000.0,536300000.0
Other Non Current Liabilities,,,-160500000.0,
Non Current Pension And Other Postretirement Benefit Plans,,293300000.0,,270500000.0
Non Current Deferred Taxes Liabilities,28900000.0,23800000.0,22000000.0,31800000.0
Long Term Debt And Capital Lease Obligation,0.0,1500000.0,5500000.0,22300000.0
Long Term Capital Lease Obligation,0.0,1500000.0,5500000.0,22300000.0
Long Term Debt,,,166000000.0,
Long Term Provisions,289300000.0,293300000.0,297300000.0,
