,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-89389317.294098,-6204603.187444,-24474753.556461,-1384250.861281,Income Statement
1,Tax Rate For Calcs,0.269895,0.259607,0.32808,0.247188,Income Statement
2,Normalized EBITDA,6656600000.0,7286600000.0,4135600000.0,8850500000.0,Income Statement
3,Total Unusual Items,-331200000.0,-23900000.0,103000000.0,-5600000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-331200000.0,-23900000.0,-74600000.0,-5600000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,3039800000.0,3654600000.0,1132200000.0,4277300000.0,Income Statement
6,Reconciled Depreciation,2105900000.0,2171900000.0,2320100000.0,2851000000.0,Income Statement
7,Reconciled Cost Of Revenue,42653600000.0,30391200000.0,21091700000.0,32864400000.0,Income Statement
8,EBIT,4219500000.0,5090800000.0,1918500000.0,5993900000.0,Income Statement
9,Net Interest Income,-46400000.0,5000000.0,-180500000.0,-287100000.0,Income Statement
10,Interest Expense,46400000.0,146400000.0,224400000.0,304700000.0,Income Statement
11,Interest Income,,152800000.0,46200000.0,24100000.0,Income Statement
12,Normalized Income,3281610682.705902,3672295396.812556,1359925246.443539,4281515749.138719,Income Statement
13,Net Income From Continuing And Discontinued Operation,3039800000.0,3654600000.0,1132200000.0,4277300000.0,Income Statement
14,Total Expenses,70942800000.0,51203800000.0,38754500000.0,56623400000.0,Income Statement
15,Rent Expense Supplemental,,394800000.0,390000000.0,397900000.0,Income Statement
16,Diluted Average Shares,264330435.0,264442836.0,264405149.0,264405149.0,Income Statement
17,Basic Average Shares,264330435.0,264442836.0,264405149.0,264405149.0,Income Statement
18,Diluted EPS,11.5,13.82,4.28,16.18,Income Statement
19,Basic EPS,11.5,13.82,4.28,16.18,Income Statement
20,Diluted NI Availto Com Stockholders,3039800000.0,3654600000.0,1132200000.0,4277300000.0,Income Statement
21,Net Income Common Stockholders,3039800000.0,3654600000.0,1132200000.0,4277300000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,3039800000.0,3654600000.0,1132200000.0,4277300000.0,Income Statement
24,Minority Interests,-7000000.0,-6200000.0,-6100000.0,-5600000.0,Income Statement
25,Net Income Including Noncontrolling Interests,3046800000.0,3660800000.0,1138300000.0,4282900000.0,Income Statement
26,Net Income Continuous Operations,3046800000.0,3660800000.0,1138300000.0,4282900000.0,Income Statement
27,Tax Provision,1126300000.0,1283600000.0,555800000.0,1406300000.0,Income Statement
28,Pretax Income,4173100000.0,4944400000.0,1694100000.0,5689200000.0,Income Statement
29,Other Non Operating Income Expenses,494300000.0,82000000.0,82300000.0,49100000.0,Income Statement
30,Special Income Charges,-331200000.0,-29300000.0,-74600000.0,-5600000.0,Income Statement
31,Other Special Charges,331200000.0,-800000.0,-550400000.0,-1200000.0,Income Statement
32,Write Off,,30100000.0,2800000.0,6800000.0,Income Statement
33,Impairment Of Capital Assets,,0.0,444600000.0,,Income Statement
34,Net Non Operating Interest Income Expense,-46400000.0,5000000.0,-180500000.0,-287100000.0,Income Statement
35,Total Other Finance Cost,,1400000.0,2300000.0,6500000.0,Income Statement
36,Interest Expense Non Operating,46400000.0,146400000.0,224400000.0,304700000.0,Income Statement
37,Interest Income Non Operating,,152800000.0,46200000.0,24100000.0,Income Statement
38,Operating Income,4056400000.0,4846100000.0,1831300000.0,5975000000.0,Income Statement
39,Operating Expense,28289200000.0,20812600000.0,17662800000.0,23759000000.0,Income Statement
40,Other Operating Expenses,20228200000.0,7011600000.0,5239700000.0,7472900000.0,Income Statement
41,Depreciation And Amortization In Income Statement,2105900000.0,2171900000.0,2320100000.0,2851000000.0,Income Statement
42,Amortization,,52800000.0,52400000.0,49600000.0,Income Statement
43,Depreciation Income Statement,2105900000.0,2119100000.0,2267700000.0,2801400000.0,Income Statement
44,Selling General And Administration,,8337600000.0,6703200000.0,10490000000.0,Income Statement
45,Selling And Marketing Expense,,7434200000.0,6064400000.0,9841100000.0,Income Statement
46,General And Administrative Expense,,903400000.0,638800000.0,648900000.0,Income Statement
47,Rent And Landing Fees,,394800000.0,390000000.0,397900000.0,Income Statement
48,Gross Profit,32345600000.0,25658700000.0,19494100000.0,29734000000.0,Income Statement
49,Cost Of Revenue,42653600000.0,30391200000.0,21091700000.0,32864400000.0,Income Statement
50,Total Revenue,74999200000.0,56049900000.0,40585800000.0,62598400000.0,Income Statement
51,Operating Revenue,74999200000.0,56049900000.0,40585800000.0,62598400000.0,Income Statement
0,Ordinary Shares Number,264405149.0,264405149.0,264405149.0,264405149.0,Balance Sheet
1,Share Issued,264405149.0,264405149.0,264405149.0,264405149.0,Balance Sheet
2,Net Debt,,,,2062200000.0,Balance Sheet
3,Total Debt,156200000.0,97400000.0,2619700000.0,2521700000.0,Balance Sheet
4,Tangible Book Value,39462100000.0,39122900000.0,35548500000.0,34721200000.0,Balance Sheet
5,Invested Capital,39648900000.0,39351200000.0,38324500000.0,37558400000.0,Balance Sheet
6,Working Capital,14089900000.0,14045200000.0,11853600000.0,9710100000.0,Balance Sheet
7,Net Tangible Assets,39462100000.0,39122900000.0,35548500000.0,34721200000.0,Balance Sheet
8,Capital Lease Obligations,156200000.0,97400000.0,118000000.0,165900000.0,Balance Sheet
9,Common Stock Equity,39648900000.0,39351200000.0,35822800000.0,35202600000.0,Balance Sheet
10,Total Capitalization,39648900000.0,39351200000.0,36897800000.0,35206300000.0,Balance Sheet
11,Total Equity Gross Minority Interest,39695000000.0,39392600000.0,35860300000.0,35236000000.0,Balance Sheet
12,Minority Interest,46100000.0,41400000.0,37500000.0,33400000.0,Balance Sheet
13,Stockholders Equity,39648900000.0,39351200000.0,35822800000.0,35202600000.0,Balance Sheet
14,Other Equity Interest,39384500000.0,39086800000.0,,,Balance Sheet
15,Retained Earnings,,26050800000.0,22526400000.0,22021100000.0,Balance Sheet
16,Additional Paid In Capital,,8762800000.0,8762800000.0,8762800000.0,Balance Sheet
17,Capital Stock,264400000.0,264400000.0,264400000.0,264400000.0,Balance Sheet
18,Common Stock,264400000.0,264400000.0,264400000.0,264400000.0,Balance Sheet
19,Total Liabilities Net Minority Interest,23108900000.0,20100500000.0,22661300000.0,20272300000.0,Balance Sheet
20,Total Non Current Liabilities Net Minority Interest,334300000.0,354400000.0,1279300000.0,367900000.0,Balance Sheet
21,Non Current Accrued Expenses,,,110900000.0,,Balance Sheet
22,Tradeand Other Payables Non Current,,249700000.0,110900000.0,,Balance Sheet
23,Non Current Deferred Taxes Liabilities,,,,0.0,Balance Sheet
24,Long Term Debt And Capital Lease Obligation,107400000.0,60600000.0,1152400000.0,89000000.0,Balance Sheet
25,Long Term Capital Lease Obligation,107400000.0,60600000.0,77400000.0,85300000.0,Balance Sheet
26,Long Term Debt,,0.0,1075000000.0,3700000.0,Balance Sheet
27,Long Term Provisions,42400000.0,44100000.0,16000000.0,165800000.0,Balance Sheet
28,Current Liabilities,22774600000.0,19746100000.0,21382000000.0,19904400000.0,Balance Sheet
29,Other Current Liabilities,6751800000.0,25000000.0,25000000.0,273200000.0,Balance Sheet
30,Current Debt And Capital Lease Obligation,48800000.0,36800000.0,1467300000.0,2432700000.0,Balance Sheet
31,Current Capital Lease Obligation,48800000.0,36800000.0,40600000.0,80600000.0,Balance Sheet
32,Current Debt,,0.0,1426700000.0,2352100000.0,Balance Sheet
33,Current Provisions,1020700000.0,1022200000.0,910800000.0,898600000.0,Balance Sheet
34,Payables,7169800000.0,17448300000.0,17770700000.0,14993300000.0,Balance Sheet
35,Other Payable,,10680800000.0,11075200000.0,9163800000.0,Balance Sheet
36,Dividends Payable,,387500000.0,514700000.0,379100000.0,Balance Sheet
37,Accounts Payable,7169800000.0,6380000000.0,6180800000.0,5450400000.0,Balance Sheet
38,Total Assets,62803900000.0,59493100000.0,58521600000.0,55508300000.0,Balance Sheet
39,Total Non Current Assets,25939400000.0,25701800000.0,25286000000.0,25893800000.0,Balance Sheet
40,Other Non Current Assets,3445800000.0,2504400000.0,1582600000.0,,Balance Sheet
41,Non Current Prepaid Assets,,2869500000.0,1932400000.0,2383500000.0,Balance Sheet
42,Non Current Deferred Taxes Assets,450100000.0,384400000.0,349700000.0,277700000.0,Balance Sheet
43,Financial Assets,,,,0.0,Balance Sheet
44,Investmentin Financial Assets,548100000.0,133600000.0,106700000.0,11600000.0,Balance Sheet
45,Held To Maturity Securities,,300000.0,300000.0,300000.0,Balance Sheet
46,Available For Sale Securities,548100000.0,50200000.0,46200000.0,9000000.0,Balance Sheet
47,Financial Assets Designatedas Fair Value Through Profitor Loss Total,,83100000.0,60200000.0,2300000.0,Balance Sheet
48,Long Term Equity Investment,,100000.0,100000.0,100000.0,Balance Sheet
49,Investmentsin Associatesat Cost,,100000.0,100000.0,100000.0,Balance Sheet
50,Goodwill And Other Intangible Assets,186800000.0,228300000.0,274300000.0,481400000.0,Balance Sheet
51,Other Intangible Assets,122300000.0,163800000.0,209800000.0,239300000.0,Balance Sheet
52,Goodwill,64500000.0,64500000.0,64500000.0,242100000.0,Balance Sheet
53,Net PPE,19094800000.0,19999700000.0,20508200000.0,20770600000.0,Balance Sheet
54,Accumulated Depreciation,,-29261100000.0,-27316300000.0,-25159500000.0,Balance Sheet
55,Gross PPE,19094800000.0,49260800000.0,47824500000.0,45930100000.0,Balance Sheet
56,Construction In Progress,771300000.0,1098900000.0,1287900000.0,1991200000.0,Balance Sheet
57,Other Properties,18323500000.0,463000000.0,455500000.0,448200000.0,Balance Sheet
58,Machinery Furniture Equipment,,35714700000.0,34544800000.0,32683300000.0,Balance Sheet
59,Buildings And Improvements,,8279300000.0,7849700000.0,7120800000.0,Balance Sheet
60,Land And Improvements,,3704900000.0,3686600000.0,3686600000.0,Balance Sheet
61,Properties,,0.0,0.0,0.0,Balance Sheet
62,Current Assets,36864500000.0,33791300000.0,33235600000.0,29614500000.0,Balance Sheet
63,Other Current Assets,4501300000.0,2727500000.0,3168900000.0,,Balance Sheet
64,Hedging Assets Current,,,,28600000.0,Balance Sheet
65,Assets Held For Sale Current,48600000.0,48800000.0,48800000.0,71400000.0,Balance Sheet
66,Restricted Cash,,387500000.0,514700000.0,379100000.0,Balance Sheet
