,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-64516687.95967,-43539071.347678,-184265364.532087,59821469.041182,Income Statement
1,Tax Rate For Calcs,0.217741,0.239885,0.246905,0.157384,Income Statement
2,Normalized EBITDA,25785700000.0,19240600000.0,29687300000.0,26352200000.0,Income Statement
3,Total Unusual Items,-296300000.0,-181500000.0,-746300000.0,380100000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-296300000.0,-181500000.0,-746300000.0,380100000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,13593000000.0,10336200000.0,16456100000.0,16556400000.0,Income Statement
6,Reconciled Depreciation,3964000000.0,4139700000.0,3932700000.0,3840900000.0,Income Statement
7,Reconciled Cost Of Revenue,1700000.0,870700000.0,844300000.0,802300000.0,Income Statement
8,EBIT,21525400000.0,14919400000.0,25008300000.0,22891400000.0,Income Statement
9,Net Interest Income,-4148800000.0,-142000000.0,-1629200000.0,1748800000.0,Income Statement
10,Interest Expense,4148800000.0,1321200000.0,3157000000.0,3176500000.0,Income Statement
11,Interest Income,,1377900000.0,1764500000.0,5190800000.0,Income Statement
12,Normalized Income,13824783312.04033,10474160928.652323,17018134635.467913,16236121469.041182,Income Statement
13,Net Income From Continuing And Discontinued Operation,13593000000.0,10336200000.0,16456100000.0,16556400000.0,Income Statement
14,Total Expenses,11045800000.0,10138800000.0,10110500000.0,9736300000.0,Income Statement
15,Rent Expense Supplemental,,44600000.0,29000000.0,33600000.0,Income Statement
16,Diluted Average Shares,3928612717.0,3927777778.0,3929795175.0,3929795175.0,Income Statement
17,Basic Average Shares,3928612717.0,3927777778.0,3929795175.0,3929795175.0,Income Statement
18,Diluted EPS,3.46,2.52,4.19,3.99,Income Statement
19,Basic EPS,3.46,2.52,4.19,3.99,Income Statement
20,Diluted NI Availto Com Stockholders,13593000000.0,9898000000.0,16456100000.0,16556400000.0,Income Statement
21,Net Income Common Stockholders,13593000000.0,9898000000.0,16456100000.0,16556400000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,13593000000.0,9898000000.0,16456100000.0,16556400000.0,Income Statement
24,Minority Interests,,,0.0,-55700000.0,Income Statement
