,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,-151632.019952,-1300013.259708
Tax Rate For Calcs,0.259953,0.312249,0.26,0.260198
Normalized EBITDA,11956000.0,74274642.0,1974837.0,9167075.0
Total Unusual Items,,0.0,-583200.0,-4996245.0
Total Unusual Items Excluding Goodwill,,0.0,-583200.0,-4996245.0
Net Income From Continuing Operation Net Minority Interest,2212000.0,43423818.0,-2163068.0,630656.0
Reconciled Depreciation,8967000.0,11133582.0,2958913.0,0.0
Reconciled Cost Of Revenue,10058000.0,13432261.0,4012000.0,
EBIT,2989000.0,63141060.0,-1567276.0,4170830.0
Net Interest Income,,-3168.0,-6497.0,-2224.0
Interest Expense,,,0.0,
Normalized Income,2212000.0,43423818.0,-1731500.019952,4326887.740292
Net Income From Continuing And Discontinued Operation,2212000.0,43423818.0,-2163068.0,630656.0
Total Expenses,24652000.0,45430500.0,10567276.0,7579170.0
Rent Expense Supplemental,,1894934.0,1380765.0,1083500.0
Diluted Average Shares,15457000.0,15457000.0,15457106.0,12365006.0
Basic Average Shares,15457000.0,15457000.0,15457106.0,12365006.0
Diluted EPS,0.14,2.94,0.13,0.05
Basic EPS,0.14,2.94,0.13,0.05
Diluted NI Availto Com Stockholders,2212000.0,43423818.0,-2163068.0,630656.0
Net Income Common Stockholders,2212000.0,43423818.0,-2163068.0,630656.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2212000.0,43423818.0,-2163068.0,630656.0
Net Income Including Noncontrolling Interests,2212000.0,43423818.0,-2163068.0,630656.0
Net Income Continuous Operations,2212000.0,43423817.0,-2163068.0,630656.0
Tax Provision,777000.0,19715075.0,-759997.0,221810.0
Pretax Income,2989000.0,63138892.0,-2923065.0,852466.0
Other Non Operating Income Expenses,,1000.0,,
Special Income Charges,,0.0,-583200.0,-4996245.0
Other Special Charges,,,583200.0,
Write Off,,,0.0,4996245.0
Net Non Operating Interest Income Expense,,-3168.0,-6497.0,-2224.0
Total Other Finance Cost,,3168.0,6497.0,2224.0
Interest Expense Non Operating,,,0.0,
Operating Income,2989000.0,63141060.0,-1567276.0,4170830.0
Operating Expense,14594000.0,31998239.0,10567276.0,7579170.0
Other Operating Expenses,5627000.0,15907440.0,1479505.0,2235469.0
Depreciation And Amortization In Income Statement,8967000.0,11133582.0,2958913.0,0.0
Depreciation Income Statement,8967000.0,11133582.0,2958913.0,0.0
Selling General And Administration,,3037240.0,736440.0,826227.0
Selling And Marketing Expense,,669909.0,55488.0,55716.0
General And Administrative Expense,,2367331.0,680952.0,770511.0
Rent And Landing Fees,,1894934.0,1380765.0,1083500.0
Gross Profit,17583000.0,95139299.0,10538000.0,
Cost Of Revenue,10058000.0,13432261.0,4012000.0,
Total Revenue,27641000.0,108571560.0,9000000.0,11750000.0
Operating Revenue,27641000.0,108571560.0,9000000.0,11750000.0
Ordinary Shares Number,15457106.0,15457106.0,15457106.0,12365006.0
Share Issued,15457106.0,15457106.0,15457106.0,12365006.0
Net Debt,63231000.0,48577000.0,16790377.0,11205505.0
Total Debt,63656000.0,48972000.0,16997179.0,11715079.0
Tangible Book Value,115797000.0,113585000.0,63958811.0,66121880.0
Invested Capital,179453000.0,162557000.0,80955990.0,77836959.0
Working Capital,79573000.0,68977000.0,14921636.0,66008314.0
Net Tangible Assets,115797000.0,113585000.0,63958811.0,66121880.0
Common Stock Equity,115797000.0,113585000.0,63958811.0,66121880.0
Total Capitalization,115797000.0,113585000.0,63958811.0,66121880.0
Total Equity Gross Minority Interest,115797000.0,113585000.0,63958811.0,66121880.0
