,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,77286720.0,-1199871.2,7284219.6
Tax Rate For Calcs,0.227069,0.192,0.2596,0.2038
Normalized EBITDA,-513462000.0,1257082000.0,1388061000.0,1206453000.0
Total Unusual Items,,402535000.0,-4622000.0,35742000.0
Total Unusual Items Excluding Goodwill,,402535000.0,-4622000.0,35742000.0
Net Income From Continuing Operation Net Minority Interest,-726946000.0,919462000.0,570005000.0,421800000.0
Reconciled Depreciation,341369000.0,300710000.0,293482000.0,307791000.0
Reconciled Cost Of Revenue,12869221000.0,10382099000.0,9775284000.0,9051781000.0
EBIT,-854831000.0,1358907000.0,1089957000.0,934404000.0
Net Interest Income,-269534000.0,-230544000.0,-321762000.0,-364709000.0
Interest Expense,269534000.0,220354000.0,318659000.0,362573000.0
Interest Income,,25202000.0,27599000.0,35366000.0
Normalized Income,-726946000.0,594213720.0,573427128.8,393342219.6
Net Income From Continuing And Discontinued Operation,-726946000.0,919462000.0,570005000.0,421800000.0
Total Expenses,16649649000.0,14699617000.0,11798341000.0,11303826000.0
Rent Expense Supplemental,,43636000.0,60274000.0,57524000.0
Diluted Average Shares,,53581702.0,54939310.0,47629692.0
Basic Average Shares,,53581702.0,54939310.0,47629692.0
Diluted EPS,,17.16,10.374035,8.856366
Basic EPS,,17.16,10.374035,8.856366
Diluted NI Availto Com Stockholders,-726946000.0,919462000.0,570005000.0,421800000.0
Net Income Common Stockholders,-726946000.0,919462000.0,570005000.0,421800000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-726946000.0,919462000.0,570005000.0,421800000.0
Minority Interests,142111000.0,-1428000.0,-6086000.0,-38658000.0
Net Income Including Noncontrolling Interests,-869057000.0,920890000.0,576091000.0,460458000.0
Net Income Continuous Operations,-869057000.0,920890000.0,576091000.0,460458000.0
Tax Provision,-255308000.0,217663000.0,195207000.0,111373000.0
Pretax Income,-1124365000.0,1138553000.0,771298000.0,571831000.0
Other Non Operating Income Expenses,167623000.0,14283000.0,5971000.0,9260000.0
Special Income Charges,,378831000.0,-6285000.0,33813000.0
Other Special Charges,,-384519000.0,4555000.0,-30386000.0
Write Off,,5688000.0,1730000.0,-3427000.0
Net Non Operating Interest Income Expense,-269534000.0,-230544000.0,-321762000.0,-364709000.0
Total Other Finance Cost,,35392000.0,30702000.0,37502000.0
Interest Expense Non Operating,269534000.0,220354000.0,318659000.0,362573000.0
Interest Income Non Operating,,25202000.0,27599000.0,35366000.0
Operating Income,-1022454000.0,902635000.0,1062896000.0,811925000.0
Operating Expense,3780428000.0,4317518000.0,2023057000.0,2252045000.0
Other Operating Expenses,2240944000.0,1979704000.0,146467000.0,221870000.0
Depreciation And Amortization In Income Statement,341369000.0,300710000.0,293482000.0,307791000.0
Depreciation Income Statement,341369000.0,300710000.0,293482000.0,307791000.0
Selling General And Administration,,911400000.0,670773000.0,707782000.0
Selling And Marketing Expense,,839319000.0,632287000.0,665526000.0
General And Administrative Expense,,72081000.0,38486000.0,42256000.0
Rent And Landing Fees,,43636000.0,60274000.0,57524000.0
Gross Profit,2757974000.0,5220153000.0,3085953000.0,3063970000.0
Cost Of Revenue,12869221000.0,10382099000.0,9775284000.0,9051781000.0
Total Revenue,15627195000.0,15602252000.0,12861237000.0,12115751000.0
Operating Revenue,15627195000.0,15602252000.0,12861237000.0,12115751000.0
Ordinary Shares Number,126745316.0,75929486.0,53909620.0,47629692.0
Share Issued,126745316.0,75929486.0,53909620.0,47629692.0
Net Debt,1910818000.0,1531957000.0,2709803000.0,3177552000.0
Total Debt,2260093000.0,1988623000.0,2945170000.0,3319179000.0
Tangible Book Value,12527374000.0,9148700000.0,6226613000.0,5140414000.0
Invested Capital,14704304000.0,11068117000.0,9115716000.0,8380096000.0
Working Capital,5832057000.0,5318682000.0,3087131000.0,1396945000.0
Net Tangible Assets,12527374000.0,9148700000.0,6226613000.0,5140414000.0
Capital Lease Obligations,116330000.0,102373000.0,89234000.0,112664000.0
Common Stock Equity,12560541000.0,9181867000.0,6259780000.0,5173581000.0
Total Capitalization,13370372000.0,10080553000.0,7364840000.0,5982239000.0
Total Equity Gross Minority Interest,12773498000.0,9526792000.0,6558070000.0,5465621000.0
Minority Interest,212957000.0,344925000.0,298290000.0,292040000.0
Stockholders Equity,12560541000.0,9181867000.0,6259780000.0,5173581000.0
Other Equity Interest,11293088000.0,8614351000.0,32985000.0,211500000.0
Retained Earnings,,4741242000.0,4017543000.0,3466889000.0
Additional Paid In Capital,,3441530000.0,1443441000.0,769051000.0
Capital Stock,1267453000.0,567516000.0,340544000.0,300874000.0
Common Stock,1267453000.0,567516000.0,340544000.0,300874000.0
Total Liabilities Net Minority Interest,6543004000.0,5760293000.0,7112545000.0,7125403000.0
Total Non Current Liabilities Net Minority Interest,1048281000.0,1322614000.0,1773822000.0,1175099000.0
Other Non Current Liabilities,,,,3648000.0
Non Current Pension And Other Postretirement Benefit Plans,,,27975000.0,34939000.0
Tradeand Other Payables Non Current,,313645000.0,281823000.0,
Non Current Deferred Taxes Liabilities,128195000.0,312963000.0,286159000.0,246427000.0
Long Term Debt And Capital Lease Obligation,894183000.0,978660000.0,1174189000.0,890085000.0
Long Term Capital Lease Obligation,84352000.0,79974000.0,69129000.0,81427000.0
Long Term Debt,809831000.0,898686000.0,1105060000.0,808658000.0
Long Term Provisions,21183000.0,26835000.0,27975000.0,
Current Liabilities,5494723000.0,4437679000.0,5338723000.0,5950304000.0
Other Current Liabilities,256560000.0,132168000.0,104793000.0,59880000.0
Current Debt And Capital Lease Obligation,1365910000.0,1009963000.0,1770981000.0,2429094000.0
Current Capital Lease Obligation,31978000.0,22399000.0,20105000.0,31237000.0
Current Debt,1333932000.0,987564000.0,1750876000.0,2397857000.0
Pensionand Other Post Retirement Benefit Plans Current,,,41316000.0,38360000.0
Current Provisions,55772000.0,47059000.0,41316000.0,
Payables,3483060000.0,2999039000.0,3126304000.0,3185256000.0
Other Payable,,107562000.0,73918000.0,71318000.0
Dividends Payable,,302000.0,269000.0,179000.0
Total Tax Payable,0.0,81961000.0,32569000.0,11577000.0
Accounts Payable,3483060000.0,2809214000.0,3019548000.0,3102182000.0
Total Assets,19316502000.0,15287085000.0,13670615000.0,12591024000.0
Total Non Current Assets,7989722000.0,5530724000.0,5244761000.0,5243775000.0
Other Non Current Assets,323168000.0,111163000.0,97795000.0,96236000.0
Non Current Prepaid Assets,,116814000.0,37179000.0,60280000.0
Other Investments,,2612000.0,7335000.0,7335000.0
Investmentin Financial Assets,44476000.0,3956000.0,8183000.0,40534000.0
Available For Sale Securities,44476000.0,3956000.0,8183000.0,1092000.0
Trading Securities,,,0.0,39442000.0
Long Term Equity Investment,,0.0,260378000.0,241087000.0
Investmentsin Joint Venturesat Cost,,,,0.0
Investmentsin Associatesat Cost,,0.0,260378000.0,241087000.0
Investment Properties,5076000.0,5076000.0,5076000.0,5076000.0
Goodwill And Other Intangible Assets,33167000.0,33167000.0,33167000.0,33167000.0
Goodwill,33167000.0,33167000.0,33167000.0,33167000.0
Net PPE,7499209000.0,5244131000.0,4778948000.0,4683256000.0
Accumulated Depreciation,,-1470693000.0,-1283428000.0,-1060929000.0
Gross PPE,7499209000.0,6714824000.0,6062376000.0,5744185000.0
Construction In Progress,1768773000.0,520053000.0,244251000.0,93745000.0
Other Properties,5730436000.0,126755000.0,4534697000.0,
Machinery Furniture Equipment,,4180682000.0,3876034000.0,3712639000.0
Buildings And Improvements,,1191347000.0,1249110000.0,1245488000.0
Land And Improvements,,695987000.0,692981000.0,692313000.0
Properties,,0.0,0.0,0.0
Current Assets,11326780000.0,9756361000.0,8425854000.0,7347249000.0
Other Current Assets,1967035000.0,32000.0,29497000.0,1257000.0
Restricted Cash,,302000.0,269000.0,179000.0
Prepaid Assets,,490512000.0,375542000.0,303386000.0
Inventory,2550437000.0,3285569000.0,3193105000.0,2917571000.0
Other Inventories,,37263000.0,30840000.0,22911000.0
Finished Goods,,1681974000.0,1683074000.0,1563464000.0
