,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,363652.464691,7163443.949932,358334.335129,Income Statement
1,Tax Rate For Calcs,0.22392,0.222417,0.261774,0.262901,Income Statement
2,Normalized EBITDA,1051266000.0,2786817000.0,2621931000.0,1204091000.0,Income Statement
3,Total Unusual Items,0.0,1635000.0,27365000.0,1363000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,1635000.0,27365000.0,1363000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,537318000.0,1918409000.0,1752590000.0,619034000.0,Income Statement
6,Reconciled Depreciation,132564000.0,138924000.0,137898000.0,185145000.0,Income Statement
7,Reconciled Cost Of Revenue,8165634000.0,6342040000.0,6127083000.0,4012924000.0,Income Statement
8,EBIT,918702000.0,2649528000.0,2511398000.0,1020309000.0,Income Statement
9,Net Interest Income,-226353000.0,-113940000.0,-108689000.0,-174184000.0,Income Statement
10,Interest Expense,226353000.0,182383000.0,137342000.0,180484000.0,Income Statement
11,Interest Income,,73276000.0,25642000.0,12026000.0,Income Statement
12,Normalized Income,537318000.0,1917137652.464691,1732388443.949932,618029334.335129,Income Statement
13,Net Income From Continuing And Discontinued Operation,537318000.0,1918409000.0,1752590000.0,619034000.0,Income Statement
14,Total Expenses,10615624000.0,12122101000.0,10655903000.0,8750705000.0,Income Statement
15,Rent Expense Supplemental,,9053000.0,8213000.0,20918000.0,Income Statement
16,Diluted Average Shares,,79536028.0,79524560.0,79524560.0,Income Statement
17,Basic Average Shares,,79536028.0,79524560.0,79524560.0,Income Statement
18,Diluted EPS,,24.12,22.04,7.78,Income Statement
19,Basic EPS,,24.12,22.04,7.78,Income Statement
20,Diluted NI Availto Com Stockholders,537318000.0,1918409000.0,1752590000.0,619034000.0,Income Statement
21,Net Income Common Stockholders,537318000.0,1918409000.0,1752590000.0,619034000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,537318000.0,1918409000.0,1752590000.0,619034000.0,Income Statement
24,Net Income Including Noncontrolling Interests,537318000.0,1918409000.0,1752590000.0,619034000.0,Income Statement
25,Net Income Continuous Operations,537318000.0,1918409000.0,1752590000.0,619034000.0,Income Statement
26,Tax Provision,155031000.0,548736000.0,621466000.0,220791000.0,Income Statement
27,Pretax Income,692349000.0,2467145000.0,2374056000.0,839825000.0,Income Statement
28,Other Non Operating Income Expenses,161775000.0,11163000.0,17089000.0,44954000.0,Income Statement
29,Special Income Charges,0.0,-615000.0,12327000.0,1363000.0,Income Statement
30,Other Special Charges,,-6231000.0,-15103000.0,-5115000.0,Income Statement
31,Write Off,,6846000.0,2776000.0,3752000.0,Income Statement
