,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,40379591.055659,36578152.77257,13543549.119957
Tax Rate For Calcs,0.255668,0.228449,0.196631,0.213924
Normalized EBITDA,6678485000.0,4773189000.0,3597635000.0,4525943000.0
Total Unusual Items,0.0,176755000.0,186024000.0,63310000.0
Total Unusual Items Excluding Goodwill,0.0,176755000.0,186024000.0,63310000.0
Net Income From Continuing Operation Net Minority Interest,4579743000.0,3466186000.0,2693209000.0,3338248000.0
Reconciled Depreciation,519392000.0,454863000.0,429145000.0,331605000.0
Reconciled Cost Of Revenue,10834860000.0,8607235000.0,3876592000.0,4287027000.0
EBIT,6159093000.0,4495081000.0,3354514000.0,4257648000.0
Net Interest Income,-6272000.0,120118000.0,11675000.0,3567000.0
Interest Expense,6272000.0,2587000.0,2119000.0,10922000.0
Interest Income,,136640000.0,21157000.0,23927000.0
Normalized Income,4579743000.0,3329810591.055659,2543763152.77257,3288481549.119957
Net Income From Continuing And Discontinued Operation,4579743000.0,3466186000.0,2693209000.0,3338248000.0
Total Expenses,15412234000.0,12226436000.0,6318372000.0,6288027000.0
Rent Expense Supplemental,,1689000.0,1616000.0,1370000.0
Diluted Average Shares,,102793179.0,102782050.0,102782050.0
Basic Average Shares,,102793179.0,102782050.0,102782050.0
Diluted EPS,,33.72,26.2,32.48
Basic EPS,,33.72,26.2,32.48
Diluted NI Availto Com Stockholders,4579743000.0,3466186000.0,2693209000.0,3338248000.0
Net Income Common Stockholders,4579743000.0,3466186000.0,2693209000.0,3338248000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4579743000.0,3466186000.0,2693209000.0,3338248000.0
Net Income Including Noncontrolling Interests,4579743000.0,3466186000.0,2693209000.0,3338248000.0
Net Income Continuous Operations,4579743000.0,3466186000.0,2693209000.0,3338248000.0
Tax Provision,1573078000.0,1026308000.0,659186000.0,908478000.0
Pretax Income,6152821000.0,4492494000.0,3352395000.0,4246726000.0
Other Non Operating Income Expenses,724272000.0,18177000.0,10382000.0,86429000.0
Special Income Charges,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,-6272000.0,120118000.0,11675000.0,3567000.0
Total Other Finance Cost,,13935000.0,7363000.0,9438000.0
Interest Expense Non Operating,6272000.0,2587000.0,2119000.0,10922000.0
Interest Income Non Operating,,136640000.0,21157000.0,23927000.0
Operating Income,5434821000.0,3899895000.0,3103434000.0,3817194000.0
Operating Expense,4577374000.0,3619201000.0,2441780000.0,2001000000.0
