,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-2616258.246937,1119752.93391,-1903080.423558
Tax Rate For Calcs,0.255935,0.254006,0.260408,0.31198
Normalized EBITDA,1775900000.0,2334600000.0,2221700000.0,1738900000.0
Total Unusual Items,1800000.0,-10300000.0,4300000.0,-6100000.0
Total Unusual Items Excluding Goodwill,1800000.0,-10300000.0,4300000.0,-6100000.0
Net Income From Continuing Operation Net Minority Interest,758500000.0,1266400000.0,1197400000.0,786200000.0
Reconciled Depreciation,535000000.0,470800000.0,431500000.0,401200000.0
Reconciled Cost Of Revenue,18241800000.0,17732800000.0,14272400000.0,14168500000.0
EBIT,1240900000.0,1853500000.0,1794500000.0,1331600000.0
Net Interest Income,-221500000.0,-171400000.0,-179100000.0,-242000000.0
Interest Expense,221500000.0,155900000.0,175500000.0,188900000.0
Interest Income,116200000.0,31500000.0,28200000.0,19200000.0
Normalized Income,758500000.0,1274083741.753063,1194219752.93391,790396919.576442
Net Income From Continuing And Discontinued Operation,758500000.0,1266400000.0,1197400000.0,786200000.0
Total Expenses,24316900000.0,22214500000.0,18224000000.0,18947800000.0
Rent Expense Supplemental,30400000.0,26400000.0,12900000.0,36800000.0
Diluted Average Shares,213100000.0,212800000.0,212700000.0,212700000.0
Basic Average Shares,212600000.0,212200000.0,212200000.0,212200000.0
Diluted EPS,3.56,5.95,5.63,3.7
Basic EPS,3.57,5.97,5.64,3.71
Diluted NI Availto Com Stockholders,758500000.0,1266400000.0,1197400000.0,786200000.0
Net Income Common Stockholders,758500000.0,1266400000.0,1197400000.0,786200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,758500000.0,1266400000.0,1197400000.0,786200000.0
Net Income Including Noncontrolling Interests,758500000.0,1266400000.0,1197400000.0,786200000.0
Net Income Continuous Operations,758500000.0,1266400000.0,1197400000.0,786200000.0
Tax Provision,260900000.0,431200000.0,421600000.0,356500000.0
Pretax Income,1019400000.0,1697600000.0,1619000000.0,1142700000.0
Other Non Operating Income Expenses,266100000.0,17300000.0,21800000.0,18500000.0
Special Income Charges,1800000.0,-10300000.0,4300000.0,-6100000.0
Other Special Charges,-4600000.0,-4200000.0,-6400000.0,-500000.0
Write Off,2800000.0,14500000.0,2100000.0,6600000.0
Net Non Operating Interest Income Expense,-221500000.0,-171400000.0,-179100000.0,-242000000.0
Total Other Finance Cost,34800000.0,47000000.0,31800000.0,72300000.0
Interest Expense Non Operating,221500000.0,155900000.0,175500000.0,188900000.0
Interest Income Non Operating,116200000.0,31500000.0,28200000.0,19200000.0
Operating Income,974800000.0,1856900000.0,1768500000.0,1380400000.0
Operating Expense,6075100000.0,4481700000.0,3951600000.0,4779300000.0
Other Operating Expenses,3614100000.0,886800000.0,779600000.0,1607400000.0
Depreciation And Amortization In Income Statement,535000000.0,470800000.0,431500000.0,401200000.0
Amortization,55500000.0,35800000.0,16200000.0,11000000.0
Depreciation Income Statement,535000000.0,435000000.0,415300000.0,390200000.0
Research And Development,22900000.0,,,
Selling General And Administration,2343700000.0,1587100000.0,1250400000.0,1023300000.0
Selling And Marketing Expense,1825900000.0,1358000000.0,1112900000.0,875100000.0
General And Administrative Expense,517800000.0,229100000.0,137500000.0,148200000.0
Rent And Landing Fees,30400000.0,26400000.0,12900000.0,36800000.0
Gross Profit,7049900000.0,6338600000.0,5720100000.0,6159700000.0
Cost Of Revenue,18241800000.0,17732800000.0,14272400000.0,14168500000.0
Total Revenue,25291700000.0,24071400000.0,19992500000.0,20328200000.0
Operating Revenue,25291700000.0,24071400000.0,19992500000.0,20328200000.0
Ordinary Shares Number,212832344.0,212185502.0,212185502.0,212185502.0
Share Issued,212832344.0,212185502.0,212185502.0,212185502.0
Net Debt,,,,914500000.0
Total Debt,972500000.0,675400000.0,614100000.0,1551900000.0
Tangible Book Value,5630500000.0,5178800000.0,4326300000.0,3462900000.0
Invested Capital,5947400000.0,5560300000.0,4709300000.0,4579000000.0
Working Capital,2860100000.0,3227700000.0,2468300000.0,1699100000.0
Net Tangible Assets,5630500000.0,5178800000.0,4326300000.0,3462900000.0
Capital Lease Obligations,871500000.0,528200000.0,461400000.0,566800000.0
Common Stock Equity,5846400000.0,5413100000.0,4556600000.0,3593900000.0
Total Capitalization,5846400000.0,5413100000.0,4574000000.0,3593900000.0
Total Equity Gross Minority Interest,5846400000.0,5413100000.0,4556600000.0,3593900000.0
Stockholders Equity,5846400000.0,5413100000.0,4556600000.0,3593900000.0
