,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-1612646.398055,-461255.694137,-8666006.561235
Tax Rate For Calcs,0.254771,0.255976,0.256253,0.280299
Total Unusual Items,1700000.0,-6300000.0,-1800000.0,-30917000.0
Total Unusual Items Excluding Goodwill,1700000.0,-6300000.0,-1800000.0,-30917000.0
Net Income From Continuing Operation Net Minority Interest,22584700000.0,16161400000.0,9845200000.0,12448153000.0
Reconciled Depreciation,1638100000.0,1485600000.0,1232600000.0,1037983000.0
Net Interest Income,45053400000.0,38483300000.0,39731000000.0,36072852000.0
Interest Expense,16476300000.0,10263300000.0,9774800000.0,12378865000.0
Interest Income,61529700000.0,48746600000.0,49505800000.0,48451717000.0
Normalized Income,22584700000.0,16166087353.601946,9846538744.305862,12470403993.438765
Net Income From Continuing And Discontinued Operation,22584700000.0,16161400000.0,9845200000.0,12448153000.0
Diluted Average Shares,949000000.0,949300000.0,948477842.0,942000000.0
Basic Average Shares,944300000.0,941900000.0,939427481.0,932700000.0
Diluted EPS,23.8,17.02,10.38,13.21
Basic EPS,23.92,17.16,10.48,13.35
Diluted NI Availto Com Stockholders,22584700000.0,16161400000.0,9845200000.0,12448153000.0
Net Income Common Stockholders,22584700000.0,16161400000.0,9845200000.0,12448153000.0
Net Income,22584700000.0,16161400000.0,9845200000.0,12448153000.0
Net Income Including Noncontrolling Interests,22584700000.0,16161400000.0,9845200000.0,12448153000.0
Net Income Continuous Operations,22584700000.0,16161400000.0,9845200000.0,12448153000.0
Tax Provision,7721000000.0,5560200000.0,3392100000.0,4848133000.0
Pretax Income,30305700000.0,21721600000.0,13237300000.0,17296286000.0
Special Income Charges,1700000.0,-6300000.0,-1800000.0,-30917000.0
Other Special Charges,-1700000.0,6300000.0,1800000.0,2367000.0
Write Off,,,0.0,28550000.0
Gain On Sale Of Security,4800000.0,-14100000.0,-607400000.0,1262000.0
Operating Expense,60769200000.0,47119700000.0,40277500000.0,39598927000.0
Other Operating Expenses,53512200000.0,18660900000.0,15577000000.0,12826355000.0
Depreciation And Amortization In Income Statement,1638100000.0,1485600000.0,1232600000.0,1037983000.0
Depreciation Income Statement,1638100000.0,1485600000.0,1232600000.0,1037983000.0
Selling General And Administration,25869400000.0,20331300000.0,16630300000.0,19624257000.0
Selling And Marketing Expense,23190500000.0,18508000000.0,14801600000.0,15887588000.0
General And Administrative Expense,2678900000.0,1823300000.0,1828700000.0,3736669000.0
Insurance And Claims,176600000.0,162100000.0,192400000.0,142546000.0
Rent And Landing Fees,1991900000.0,1741000000.0,1729400000.0,1283988000.0
Total Revenue,112665400000.0,86367200000.0,75919200000.0,73235749000.0
Operating Revenue,112665400000.0,86367200000.0,75919200000.0,73235749000.0
Ordinary Shares Number,946074389.0,943172489.0,940525456.0,938956794.0
Share Issued,946074389.0,943172489.0,940525456.0,938956794.0
Net Debt,297551400000.0,221974700000.0,172225400000.0,166373627000.0
Total Debt,311096100000.0,232849100000.0,180680400000.0,173649347000.0
Tangible Book Value,97100100000.0,76225400000.0,62027900000.0,52509551000.0
Invested Capital,409396700000.0,307351600000.0,241968100000.0,225294261000.0
Net Tangible Assets,97100100000.0,76225400000.0,62027900000.0,52509551000.0
Common Stock Equity,98300600000.0,77527000000.0,63020300000.0,53412215000.0
Total Capitalization,409396700000.0,307351600000.0,241968100000.0,225294261000.0
Total Equity Gross Minority Interest,98300600000.0,77527000000.0,63020300000.0,53412215000.0
Stockholders Equity,98300600000.0,77527000000.0,63020300000.0,53412215000.0
Other Equity Interest,88839900000.0,479700000.0,434200000.0,181829000.0
Retained Earnings,60420200000.0,44810600000.0,34187800000.0,27194999000.0
Additional Paid In Capital,10525600000.0,9914900000.0,9385900000.0,9081413000.0
