,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-24458863.683347,61131894.6,7677600.0,Income Statement
1,Tax Rate For Calcs,0.247499,0.255067,0.2982,0.3,Income Statement
2,Normalized EBITDA,2866312000.0,1823355000.0,942487000.0,1552861000.0,Income Statement
3,Total Unusual Items,,-95892000.0,205003000.0,25592000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,-95892000.0,205003000.0,25592000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,1120585000.0,294046000.0,-224229000.0,-66034000.0,Income Statement
6,Reconciled Depreciation,1210660000.0,1181149000.0,1221018000.0,1403776000.0,Income Statement
7,Reconciled Cost Of Revenue,0.0,399903000.0,265310000.0,327216000.0,Income Statement
8,EBIT,1655652000.0,546314000.0,-73528000.0,174677000.0,Income Statement
9,Net Interest Income,-166504000.0,-171131000.0,-254784000.0,-410297000.0,Income Statement
10,Interest Expense,166504000.0,151586000.0,245976000.0,388237000.0,Income Statement
11,Interest Income,,1960000.0,8176000.0,47000.0,Income Statement
12,Normalized Income,1120585000.0,365479136.316653,-368100105.4,-83948400.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,1120585000.0,294046000.0,-224229000.0,-66034000.0,Income Statement
14,Total Expenses,3199883000.0,2694607000.0,2498388000.0,3053229000.0,Income Statement
15,Rent Expense Supplemental,,58134000.0,34334000.0,77544000.0,Income Statement
16,Diluted Average Shares,43282542.0,43305744.0,43287452.0,43288000.0,Income Statement
17,Basic Average Shares,43282542.0,43305744.0,43287452.0,43288000.0,Income Statement
18,Diluted EPS,25.89,6.79,-5.18,-1.53,Income Statement
19,Basic EPS,25.89,6.79,-5.18,-1.53,Income Statement
20,Diluted NI Availto Com Stockholders,1120585000.0,294046000.0,-224229000.0,-66034000.0,Income Statement
21,Net Income Common Stockholders,1120585000.0,294046000.0,-224229000.0,-66034000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,1120585000.0,294046000.0,-224229000.0,-66034000.0,Income Statement
24,Net Income Including Noncontrolling Interests,1120585000.0,294046000.0,-224229000.0,-66034000.0,Income Statement
25,Net Income Continuous Operations,1120585000.0,294046000.0,-224229000.0,-66034000.0,Income Statement
26,Tax Provision,368563000.0,100682000.0,-95275000.0,-147526000.0,Income Statement
27,Pretax Income,1489148000.0,394728000.0,-319504000.0,-213560000.0,Income Statement
28,Other Non Operating Income Expenses,297710000.0,11188000.0,1734000.0,1221000.0,Income Statement
29,Special Income Charges,,-160793000.0,256676000.0,25295000.0,Income Statement
30,Other Special Charges,,-42939000.0,-170514000.0,-31746000.0,Income Statement
31,Write Off,,203732000.0,-86162000.0,6451000.0,Income Statement
32,Net Non Operating Interest Income Expense,-166504000.0,-171131000.0,-254784000.0,-410297000.0,Income Statement
33,Total Other Finance Cost,,21505000.0,16984000.0,22107000.0,Income Statement
34,Interest Expense Non Operating,166504000.0,151586000.0,245976000.0,388237000.0,Income Statement
35,Interest Income Non Operating,,1960000.0,8176000.0,47000.0,Income Statement
36,Operating Income,1357942000.0,657991000.0,-261033000.0,169924000.0,Income Statement
