,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1030400.0,204573000.0,31246800.0
Tax Rate For Calcs,0.4,0.4,0.3,0.3
Normalized EBITDA,-403062000.0,-98231000.0,-241668000.0,-1267127000.0
Total Unusual Items,,2576000.0,681910000.0,104156000.0
Total Unusual Items Excluding Goodwill,,2576000.0,681910000.0,104156000.0
Net Income From Continuing Operation Net Minority Interest,171042000.0,-145099000.0,505216000.0,-1348959000.0
Reconciled Depreciation,106000.0,201000.0,358000.0,471000.0
Reconciled Cost Of Revenue,104650000.0,343674000.0,104116000.0,554961000.0
EBIT,-403168000.0,-95856000.0,439884000.0,-1163442000.0
Net Interest Income,,635000.0,4818000.0,-34255000.0
Interest Expense,,0.0,1932000.0,
Interest Income,,739000.0,7859000.0,
Normalized Income,171042000.0,-146644600.0,27879000.0,-1421868200.0
Net Income From Continuing And Discontinued Operation,171042000.0,-145099000.0,505216000.0,-1348959000.0
Total Expenses,433737000.0,358387000.0,442821000.0,1470757000.0
Rent Expense Supplemental,,0.0,14499000.0,8690000.0
Diluted Average Shares,10957207.0,10967423.0,10956360.0,10956360.0
Basic Average Shares,10957207.0,10967423.0,10956360.0,10956360.0
Diluted EPS,15.61,-13.23,46.11,-123.12
Basic EPS,15.61,-13.23,46.11,-123.12
Diluted NI Availto Com Stockholders,171042000.0,-145099000.0,505216000.0,-1348959000.0
Net Income Common Stockholders,171042000.0,-145099000.0,505216000.0,-1348959000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,171042000.0,-145099000.0,505216000.0,-1348959000.0
Net Income Including Noncontrolling Interests,171042000.0,-145099000.0,505216000.0,-1348959000.0
Net Income Continuous Operations,171042000.0,-145099000.0,505216000.0,-1348959000.0
Tax Provision,-39176000.0,49243000.0,-67264000.0,218277000.0
Pretax Income,132011000.0,-95856000.0,437952000.0,-1130682000.0
Other Non Operating Income Expenses,535179000.0,463000.0,120622000.0,23116000.0
Special Income Charges,,2576000.0,681910000.0,104156000.0
Other Special Charges,,-204000.0,-787221000.0,-104393000.0
Write Off,,-2372000.0,105311000.0,237000.0
Net Non Operating Interest Income Expense,,635000.0,4818000.0,-34255000.0
Total Other Finance Cost,,104000.0,1109000.0,34255000.0
Interest Expense Non Operating,,0.0,1932000.0,
Interest Income Non Operating,,739000.0,7859000.0,
Operating Income,-403168000.0,-99410000.0,-248747000.0,-1163442000.0
Operating Expense,329087000.0,14713000.0,338705000.0,915796000.0
Other Operating Expenses,328981000.0,5941000.0,316357000.0,899349000.0
Depreciation And Amortization In Income Statement,106000.0,201000.0,358000.0,471000.0
Depreciation Income Statement,106000.0,201000.0,358000.0,471000.0
Selling General And Administration,,8042000.0,6821000.0,5904000.0
General And Administrative Expense,,8042000.0,6821000.0,5904000.0
Rent And Landing Fees,,0.0,14499000.0,8690000.0
Gross Profit,-74081000.0,-84697000.0,89958000.0,-247646000.0
Cost Of Revenue,104650000.0,343674000.0,104116000.0,554961000.0
Total Revenue,30569000.0,258977000.0,194074000.0,307315000.0
Operating Revenue,30569000.0,258977000.0,194074000.0,307315000.0
Ordinary Shares Number,10956360.0,10956360.0,10956360.0,10956360.0
Share Issued,10956360.0,10956360.0,10956360.0,10956360.0
Net Debt,5737444000.0,5972712000.0,6025784000.0,7550400000.0
Total Debt,5738652000.0,5973889000.0,6043614000.0,7556415000.0
Tangible Book Value,-1274826000.0,-1580428000.0,-1125011000.0,-2681225000.0
Invested Capital,4463826000.0,4393461000.0,4918603000.0,4875190000.0
Working Capital,3692380000.0,-1946408000.0,4207236000.0,-3454811000.0
Net Tangible Assets,-1274826000.0,-1580428000.0,-1125011000.0,-2681225000.0
Common Stock Equity,-1274826000.0,-1580428000.0,-1125011000.0,-2681225000.0
Total Capitalization,4463826000.0,-1580428000.0,3759633000.0,-1011184000.0
Total Equity Gross Minority Interest,-1274826000.0,-1580428000.0,-1125011000.0,-2681225000.0
Stockholders Equity,-1274826000.0,-1580428000.0,-1125011000.0,-2681225000.0
Other Equity Interest,-1384390000.0,-1689992000.0,-1535629000.0,
Retained Earnings,,-1048041000.0,-551455000.0,-1564335000.0
Capital Stock,109564000.0,109564000.0,109564000.0,109564000.0
Common Stock,109564000.0,109564000.0,109564000.0,109564000.0
Total Liabilities Net Minority Interest,6517767000.0,6671441000.0,7749323000.0,9226793000.0
Total Non Current Liabilities Net Minority Interest,6487891000.0,6895000.0,6049457000.0,1670191000.0
Other Non Current Liabilities,6797000.0,149000.0,150000.0,150000.0
Non Current Pension And Other Postretirement Benefit Plans,,,530000.0,
Tradeand Other Payables Non Current,,6746000.0,,
Long Term Debt And Capital Lease Obligation,5738652000.0,5973461000.0,4884644000.0,1670041000.0
Long Term Debt,5738652000.0,5973461000.0,4884644000.0,1670041000.0
Long Term Provisions,148378000.0,160275000.0,1164133000.0,
Current Liabilities,29876000.0,6664546000.0,1699866000.0,7556602000.0
Other Current Liabilities,,9766000.0,18187000.0,54352000.0
Current Debt And Capital Lease Obligation,,5973889000.0,1158970000.0,5886374000.0
Current Debt,,5973889000.0,1158970000.0,5886374000.0
Current Provisions,,160275000.0,,14694000.0
Payables,29876000.0,520616000.0,518033000.0,1649385000.0
Other Payable,7284000.0,6119000.0,2421000.0,1058574000.0
Total Tax Payable,0.0,,,
Accounts Payable,22592000.0,514497000.0,515612000.0,590811000.0
Total Assets,5242941000.0,5091013000.0,6624312000.0,6545568000.0
Total Non Current Assets,1520684000.0,372875000.0,717210000.0,2443775000.0
Other Non Current Assets,1794000.0,1023000.0,4481000.0,7352000.0
Non Current Prepaid Assets,,931000.0,,1196000.0
