,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-10436870.0,-1429330.0,21430.0
Tax Rate For Calcs,0.256764,0.2683,0.2917,0.2143
Total Unusual Items,,-38900000.0,-4900000.0,100000.0
Total Unusual Items Excluding Goodwill,,-38900000.0,-4900000.0,100000.0
Net Income From Continuing Operation Net Minority Interest,17014300000.0,17164100000.0,15785800000.0,17082000000.0
Reconciled Depreciation,113100000.0,79000000.0,69800000.0,57100000.0
Net Interest Income,24763600000.0,23877200000.0,24399200000.0,26717700000.0
Interest Expense,45070800000.0,45325300000.0,47648200000.0,48447800000.0
Interest Income,69834400000.0,69202500000.0,72047400000.0,75165500000.0
Normalized Income,17014300000.0,17192563130.0,15789270670.0,17081921430.0
Net Income From Continuing And Discontinued Operation,17014300000.0,17164100000.0,15785800000.0,17082000000.0
Diluted Average Shares,,2002812135.0,2001900000.0,2001900000.0
Basic Average Shares,,2002812135.0,2001900000.0,2001900000.0
Diluted EPS,,8.57,7.89,8.53
Basic EPS,,8.57,7.89,8.53
Diluted NI Availto Com Stockholders,17014300000.0,17164100000.0,15785800000.0,17082000000.0
Net Income Common Stockholders,17014300000.0,17164100000.0,15785800000.0,17082000000.0
Net Income,17014300000.0,17164100000.0,15785800000.0,17082000000.0
Net Income Including Noncontrolling Interests,17014300000.0,17164100000.0,15785000000.0,17082000000.0
Net Income Continuous Operations,17014300000.0,17164100000.0,15785000000.0,17082000000.0
Tax Provision,5877900000.0,6293400000.0,6500600000.0,4661100000.0
Pretax Income,22892200000.0,23457500000.0,22285600000.0,21743100000.0
Special Income Charges,,-38900000.0,-4900000.0,100000.0
Other Special Charges,,,,-100000.0
Write Off,,38900000.0,4900000.0,
Gain On Sale Of Security,74600000.0,123100000.0,88200000.0,-194200000.0
Operating Expense,3612500000.0,3625500000.0,3555800000.0,3720600000.0
Other Operating Expenses,1633200000.0,506000000.0,889100000.0,617900000.0
Depreciation And Amortization In Income Statement,113100000.0,79000000.0,69800000.0,57100000.0
Depreciation Income Statement,113100000.0,79000000.0,69800000.0,57100000.0
Selling General And Administration,,718100000.0,400800000.0,526800000.0
Selling And Marketing Expense,,11900000.0,11300000.0,32500000.0
General And Administrative Expense,,706200000.0,389500000.0,494300000.0
Insurance And Claims,,1200000.0,1400000.0,1400000.0
Rent And Landing Fees,,140300000.0,132100000.0,127200000.0
Total Revenue,25769700000.0,24628300000.0,25105800000.0,27017500000.0
Operating Revenue,25769700000.0,24628300000.0,25105800000.0,27017500000.0
Ordinary Shares Number,2001900000.0,2001900000.0,2001900000.0,2001900000.0
Share Issued,2001900000.0,2001900000.0,2001900000.0,2001900000.0
Net Debt,628345200000.0,608547600000.0,595277800000.0,608451800000.0
Total Debt,629033700000.0,614994000000.0,609558300000.0,612686500000.0
Tangible Book Value,154340700000.0,144575800000.0,131675800000.0,123424200000.0
Invested Capital,783469300000.0,759662100000.0,741448600000.0,736113400000.0
Net Tangible Assets,154340700000.0,144575800000.0,131675800000.0,123424200000.0
Common Stock Equity,154435600000.0,144668100000.0,131890400000.0,123427000000.0
Total Capitalization,783469300000.0,759662100000.0,741448600000.0,736113400000.0
Total Equity Gross Minority Interest,154435600000.0,144668100000.0,131890400000.0,123427000000.0
Stockholders Equity,154435600000.0,144668100000.0,131890400000.0,123427000000.0
Other Equity Interest,134416600000.0,124649200000.0,111858400000.0,
Retained Earnings,,5524300000.0,2859000000.0,4771200000.0
Additional Paid In Capital,,12600000.0,12600000.0,12600000.0
Capital Stock,20019000000.0,20019000000.0,20019000000.0,20019000000.0
Common Stock,20019000000.0,20019000000.0,20019000000.0,20019000000.0
Total Liabilities Net Minority Interest,655257100000.0,644268700000.0,637680300000.0,637830800000.0
Derivative Product Liabilities,0.0,0.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,629033700000.0,614994000000.0,609558300000.0,612686500000.0
Payables,225000000.0,13356000000.0,15207700000.0,13062000000.0
