,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-91125200.0,229800.0,0.0
Tax Rate For Calcs,0.4,0.4,0.3,0.179428
Normalized EBITDA,1655057000.0,-1251887000.0,192384000.0,861987000.0
Total Unusual Items,,-227813000.0,766000.0,0.0
Total Unusual Items Excluding Goodwill,,-227813000.0,766000.0,0.0
Net Income From Continuing Operation Net Minority Interest,203396000.0,-2327405000.0,61771000.0,531030000.0
Reconciled Depreciation,71930000.0,86640000.0,81605000.0,75453000.0
Reconciled Cost Of Revenue,516150000.0,2799552000.0,1649124000.0,903405000.0
EBIT,1583127000.0,-1566340000.0,111545000.0,786534000.0
Net Interest Income,-1171653000.0,-848674000.0,-191291000.0,-227338000.0
Interest Expense,1171653000.0,726913000.0,102273000.0,139387000.0
Interest Income,,14311000.0,14672000.0,24891000.0
Normalized Income,203396000.0,-2190717200.0,61234800.0,531030000.0
Net Income From Continuing And Discontinued Operation,203396000.0,-2327405000.0,61771000.0,531030000.0
Total Expenses,2163512000.0,4209112000.0,2001238000.0,1226843000.0
Rent Expense Supplemental,,2680000.0,53000.0,3000.0
Diluted Average Shares,294776812.0,294981876.0,295096335.0,295096335.0
Basic Average Shares,294776812.0,294981876.0,295096335.0,295096335.0
Diluted EPS,0.69,-7.89,0.21,1.799514
Basic EPS,0.69,-7.89,0.21,1.799514
Diluted NI Availto Com Stockholders,203396000.0,-2327405000.0,61771000.0,531030000.0
Net Income Common Stockholders,203396000.0,-2327405000.0,61771000.0,531030000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,203396000.0,-2327405000.0,61771000.0,531030000.0
Minority Interests,-211000.0,187000.0,45000.0,-1000.0
Net Income Including Noncontrolling Interests,203606000.0,-2327592000.0,61726000.0,531031000.0
Net Income Continuous Operations,203606000.0,-2327592000.0,61726000.0,531031000.0
Tax Provision,207734000.0,34229000.0,-52460000.0,116116000.0
Pretax Income,411474000.0,-2293253000.0,9272000.0,647147000.0
Other Non Operating Income Expenses,65403000.0,486800000.0,283677000.0,695336000.0
Special Income Charges,,-228005000.0,,
Write Off,,228005000.0,,
Net Non Operating Interest Income Expense,-1171653000.0,-848674000.0,-191291000.0,-227338000.0
Total Other Finance Cost,,136072000.0,103690000.0,112842000.0
Interest Expense Non Operating,1171653000.0,726913000.0,102273000.0,139387000.0
Interest Income Non Operating,,14311000.0,14672000.0,24891000.0
Operating Income,1517724000.0,-1703567000.0,-91654000.0,146434000.0
Operating Expense,1647362000.0,1409560000.0,352114000.0,323438000.0
Other Operating Expenses,1466771000.0,990628000.0,133821000.0,113503000.0
Depreciation And Amortization In Income Statement,71930000.0,86640000.0,81605000.0,75453000.0
Amortization,,43000.0,219000.0,219000.0
Depreciation Income Statement,71930000.0,86597000.0,81386000.0,75234000.0
Selling General And Administration,,254816000.0,57384000.0,52598000.0
Selling And Marketing Expense,,11952000.0,7697000.0,3120000.0
General And Administrative Expense,,242864000.0,49687000.0,49478000.0
Rent And Landing Fees,,2680000.0,53000.0,3000.0
Gross Profit,3165086000.0,-294007000.0,260460000.0,469872000.0
Cost Of Revenue,516150000.0,2799552000.0,1649124000.0,903405000.0
Total Revenue,3681236000.0,2505545000.0,1909584000.0,1373277000.0
Operating Revenue,3681236000.0,2505545000.0,1909584000.0,1373277000.0
Ordinary Shares Number,295096335.0,295096335.0,295096335.0,295096335.0
