,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,42694062.023947,34747314.414645,52233770.928306,Income Statement
1,Tax Rate For Calcs,0.255979,0.254642,0.250505,0.242104,Income Statement
2,Normalized EBITDA,5538400000.0,4367068000.0,3611057000.0,2833138000.0,Income Statement
3,Total Unusual Items,,167663000.0,138709000.0,215749000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,167663000.0,138709000.0,215749000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,3619100000.0,2956454000.0,2391826000.0,1825216000.0,Income Statement
6,Reconciled Depreciation,601400000.0,534671000.0,543554000.0,577833000.0,Income Statement
7,Reconciled Cost Of Revenue,11616900000.0,9287910000.0,7538124000.0,7486894000.0,Income Statement
8,EBIT,4937000000.0,4000060000.0,3206212000.0,2471054000.0,Income Statement
9,Net Interest Income,-78000000.0,38781000.0,-20821000.0,-30744000.0,Income Statement
10,Interest Expense,78000000.0,41202000.0,34181000.0,44687000.0,Income Statement
11,Interest Income,,79983000.0,13360000.0,13943000.0,Income Statement
12,Normalized Income,3619100000.0,2831485062.023947,2287864314.414645,1661700770.928306,Income Statement
13,Net Income From Continuing And Discontinued Operation,3619100000.0,2956454000.0,2391826000.0,1825216000.0,Income Statement
14,Total Expenses,21018500000.0,16648613000.0,13680070000.0,13727517000.0,Income Statement
15,Rent Expense Supplemental,,105187000.0,80471000.0,38641000.0,Income Statement
16,Diluted Average Shares,,110730337.0,110720000.0,110720000.0,Income Statement
17,Basic Average Shares,,110730337.0,110720000.0,110720000.0,Income Statement
18,Diluted EPS,,26.7,21.6,16.48,Income Statement
19,Basic EPS,,26.7,21.6,16.48,Income Statement
20,Diluted NI Availto Com Stockholders,3619100000.0,2956454000.0,2391826000.0,1825216000.0,Income Statement
21,Net Income Common Stockholders,3619100000.0,2956454000.0,2391826000.0,1825216000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,3619100000.0,2956454000.0,2391826000.0,1825216000.0,Income Statement
24,Minority Interests,3800000.0,5688000.0,14405000.0,-13717000.0,Income Statement
25,Net Income Including Noncontrolling Interests,3615200000.0,2950766000.0,2377421000.0,1838933000.0,Income Statement
26,Net Income Continuous Operations,3615200000.0,2950766000.0,2377421000.0,1838933000.0,Income Statement
27,Tax Provision,1243800000.0,1008092000.0,794610000.0,587434000.0,Income Statement
28,Pretax Income,4859000000.0,3958858000.0,3172031000.0,2426367000.0,Income Statement
29,Other Non Operating Income Expenses,560700000.0,128124000.0,127916000.0,73098000.0,Income Statement
30,Special Income Charges,,31286000.0,-1897000.0,-949000.0,Income Statement
31,Other Special Charges,,-31286000.0,1897000.0,949000.0,Income Statement
32,Net Non Operating Interest Income Expense,-78000000.0,38781000.0,-20821000.0,-30744000.0,Income Statement
33,Total Other Finance Cost,,,,-4666000.0,Income Statement
34,Interest Expense Non Operating,78000000.0,41202000.0,34181000.0,44687000.0,Income Statement
35,Interest Income Non Operating,,79983000.0,13360000.0,13943000.0,Income Statement
36,Operating Income,4394900000.0,3478975000.0,2699086000.0,2068177000.0,Income Statement
37,Operating Expense,9401600000.0,7360703000.0,6141946000.0,6240623000.0,Income Statement
38,Other Operating Expenses,5826600000.0,2410371000.0,1952520000.0,2202428000.0,Income Statement
39,Depreciation And Amortization In Income Statement,601400000.0,534671000.0,543554000.0,577833000.0,Income Statement
40,Amortization,,22948000.0,5440000.0,1668000.0,Income Statement
41,Depreciation Income Statement,601400000.0,511723000.0,538114000.0,576165000.0,Income Statement
42,Selling General And Administration,,1803573000.0,1487670000.0,1373301000.0,Income Statement
43,Selling And Marketing Expense,,1122074000.0,960167000.0,886478000.0,Income Statement
44,General And Administrative Expense,,681499000.0,527503000.0,486823000.0,Income Statement
45,Rent And Landing Fees,,105187000.0,80471000.0,38641000.0,Income Statement
46,Gross Profit,13796500000.0,10839678000.0,8841032000.0,8308800000.0,Income Statement
47,Cost Of Revenue,11616900000.0,9287910000.0,7538124000.0,7486894000.0,Income Statement
48,Total Revenue,25413400000.0,20127588000.0,16379156000.0,15795694000.0,Income Statement
49,Operating Revenue,25413400000.0,20127588000.0,16379156000.0,15795694000.0,Income Statement
0,Ordinary Shares Number,110720000.0,110720000.0,110720000.0,110720000.0,Balance Sheet
1,Share Issued,110720000.0,110720000.0,110720000.0,110720000.0,Balance Sheet
2,Total Debt,513600000.0,150934000.0,121484000.0,223613000.0,Balance Sheet
3,Tangible Book Value,17107800000.0,15576022000.0,13557657000.0,11864019000.0,Balance Sheet
4,Invested Capital,18233500000.0,15706104000.0,13648248000.0,11873256000.0,Balance Sheet
5,Working Capital,8628600000.0,8967285000.0,8113661000.0,6465911000.0,Balance Sheet
6,Net Tangible Assets,17107800000.0,15576022000.0,13557657000.0,11864019000.0,Balance Sheet
7,Capital Lease Obligations,338200000.0,129400000.0,121484000.0,223613000.0,Balance Sheet
8,Common Stock Equity,18058100000.0,15684570000.0,13648248000.0,11873256000.0,Balance Sheet
9,Total Capitalization,18097600000.0,15684570000.0,13648248000.0,11873256000.0,Balance Sheet
10,Total Equity Gross Minority Interest,18168900000.0,15800224000.0,13769590000.0,12009003000.0,Balance Sheet
11,Minority Interest,110800000.0,115654000.0,121342000.0,135747000.0,Balance Sheet
12,Stockholders Equity,18058100000.0,15684570000.0,13648248000.0,11873256000.0,Balance Sheet
13,Other Equity Interest,17504500000.0,33534000.0,88071000.0,70429000.0,Balance Sheet
14,Fixed Assets Revaluation Reserve,,103741000.0,33534000.0,33534000.0,Balance Sheet
15,Retained Earnings,,9422082000.0,7542440000.0,6000254000.0,Balance Sheet
16,Additional Paid In Capital,,279082000.0,279082000.0,279082000.0,Balance Sheet
17,Capital Stock,553600000.0,553600000.0,553600000.0,553600000.0,Balance Sheet
18,Common Stock,553600000.0,553600000.0,553600000.0,553600000.0,Balance Sheet
19,Total Liabilities Net Minority Interest,5949000000.0,5334573000.0,4877113000.0,3942196000.0,Balance Sheet
20,Total Non Current Liabilities Net Minority Interest,792500000.0,508417000.0,521997000.0,519256000.0,Balance Sheet
21,Other Non Current Liabilities,4200000.0,5600000.0,6900000.0,,Balance Sheet
22,Non Current Pension And Other Postretirement Benefit Plans,,267750000.0,259071000.0,229733000.0,Balance Sheet
23,Non Current Deferred Revenue,,5605000.0,6999000.0,9721000.0,Balance Sheet
24,Non Current Deferred Taxes Liabilities,157400000.0,155047000.0,193151000.0,153415000.0,Balance Sheet
25,Long Term Debt And Capital Lease Obligation,294500000.0,80015000.0,62776000.0,126387000.0,Balance Sheet
