,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,0.0,866379000.0,-2724988800.0,Income Statement
1,Tax Rate For Calcs,0.0,0.0,0.3,0.3,Income Statement
2,Normalized EBITDA,-1469300000.0,23753000.0,-3049430000.0,931598000.0,Income Statement
3,Total Unusual Items,0.0,1796725000.0,5904209000.0,-9083296000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,1796725000.0,2887930000.0,-9083296000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-1507100000.0,1784267000.0,2928491000.0,-12413149000.0,Income Statement
6,Reconciled Depreciation,1600000.0,2613000.0,8356000.0,1659050000.0,Income Statement
7,Reconciled Cost Of Revenue,1700000.0,1449000.0,19857000.0,4798625000.0,Income Statement
8,EBIT,-1470900000.0,1817865000.0,2846423000.0,-9810748000.0,Income Statement
9,Net Interest Income,-36200000.0,12864000.0,-14138000.0,-2044146000.0,Income Statement
10,Interest Expense,36200000.0,33598000.0,48176000.0,2081498000.0,Income Statement
11,Interest Income,,46548000.0,37096000.0,89359000.0,Income Statement
12,Normalized Income,-1507100000.0,-12458000.0,3923219000.0,-6054841800.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,-1507100000.0,1784267000.0,2928491000.0,-12413149000.0,Income Statement
14,Total Expenses,1494500000.0,39697000.0,99250000.0,16394252000.0,Income Statement
15,Rent Expense Supplemental,,90000.0,1180000.0,154670000.0,Income Statement
16,Diluted Average Shares,,31367792.0,31368025.0,31368025.0,Income Statement
17,Basic Average Shares,,31367792.0,31368025.0,31368025.0,Income Statement
18,Diluted EPS,,56.88,93.36,-395.73,Income Statement
19,Basic EPS,,56.88,93.36,-395.73,Income Statement
20,Diluted NI Availto Com Stockholders,-1507100000.0,1784267000.0,2928491000.0,-12413149000.0,Income Statement
21,Net Income Common Stockholders,-1507100000.0,1784267000.0,2928491000.0,-12413149000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-1507100000.0,1784267000.0,2928491000.0,-12413149000.0,Income Statement
24,Minority Interests,0.0,0.0,130254000.0,138100000.0,Income Statement
25,Net Income Including Noncontrolling Interests,-1507100000.0,1784267000.0,2798247000.0,-12551249000.0,Income Statement
26,Net Income Continuous Operations,-1507100000.0,1784267000.0,2798247000.0,-12551249000.0,Income Statement
27,Tax Provision,0.0,0.0,0.0,659003000.0,Income Statement
28,Pretax Income,-1507100000.0,1784267000.0,2798247000.0,-11892246000.0,Income Statement
29,Other Non Operating Income Expenses,8600000.0,55900000.0,4215000.0,566268000.0,Income Statement
30,Special Income Charges,0.0,1796725000.0,2887894000.0,-9083296000.0,Income Statement
31,Other Special Charges,,-2309853000.0,-5714319000.0,9081309000.0,Income Statement
32,Write Off,,513128000.0,-189854000.0,1987000.0,Income Statement
33,Restructuring And Mergern Acquisition,0.0,512700000.0,,,Income Statement
34,Net Non Operating Interest Income Expense,-36200000.0,12864000.0,-14138000.0,-2044146000.0,Income Statement
35,Total Other Finance Cost,,86000.0,3058000.0,52007000.0,Income Statement
36,Interest Expense Non Operating,36200000.0,33598000.0,48176000.0,2081498000.0,Income Statement
37,Interest Income Non Operating,,46548000.0,37096000.0,89359000.0,Income Statement
38,Operating Income,-1479500000.0,-27081000.0,-80879000.0,31689000.0,Income Statement
39,Operating Expense,1492800000.0,38248000.0,79393000.0,11595627000.0,Income Statement
40,Other Operating Expenses,1476700000.0,6820000.0,15132000.0,3588276000.0,Income Statement
41,Depreciation And Amortization In Income Statement,1600000.0,2613000.0,8356000.0,1659050000.0,Income Statement
42,Amortization,,0.0,,192856000.0,Income Statement
43,Depreciation Income Statement,1600000.0,2613000.0,8356000.0,1466194000.0,Income Statement
44,Selling General And Administration,,13281000.0,15432000.0,1591694000.0,Income Statement
45,Selling And Marketing Expense,,490000.0,561000.0,996109000.0,Income Statement
46,General And Administrative Expense,,12791000.0,14871000.0,595585000.0,Income Statement
47,Rent And Landing Fees,,90000.0,1180000.0,154670000.0,Income Statement
48,Gross Profit,13300000.0,11167000.0,-1486000.0,11627316000.0,Income Statement
49,Cost Of Revenue,1700000.0,1449000.0,19857000.0,4798625000.0,Income Statement
