,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-318729200.0,-328202700.0,576306600.0,Income Statement
1,Tax Rate For Calcs,0.004532,0.4,0.3,0.3,Income Statement
2,Normalized EBITDA,546200000.0,1274967000.0,2226857000.0,1407164000.0,Income Statement
3,Total Unusual Items,0.0,-796823000.0,-1094009000.0,1921022000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,-796823000.0,-1094009000.0,1921022000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-505200000.0,1339000.0,633769000.0,2652123000.0,Income Statement
6,Reconciled Depreciation,721500000.0,671247000.0,956962000.0,546077000.0,Income Statement
7,Reconciled Cost Of Revenue,280800000.0,371499000.0,570416000.0,441248000.0,Income Statement
8,EBIT,-175300000.0,-193103000.0,175886000.0,2782109000.0,Income Statement
9,Net Interest Income,-332200000.0,422251000.0,659860000.0,281709000.0,Income Statement
10,Interest Expense,332200000.0,356822000.0,422304000.0,661410000.0,Income Statement
11,Interest Income,,783692000.0,1086673000.0,948096000.0,Income Statement
12,Normalized Income,-505200000.0,479432800.0,1399575300.0,1307407600.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,-505200000.0,1339000.0,633769000.0,2652123000.0,Income Statement
14,Total Expenses,3184800000.0,1982753000.0,1948852000.0,2172873000.0,Income Statement
15,Rent Expense Supplemental,,15624000.0,11000000.0,13599000.0,Income Statement
16,Diluted Average Shares,104813278.0,130000000.0,104754624.0,104754624.0,Income Statement
17,Basic Average Shares,104813278.0,130000000.0,104754624.0,104754624.0,Income Statement
18,Diluted EPS,-4.82,0.01,6.05,25.32,Income Statement
19,Basic EPS,-4.82,0.01,6.05,25.32,Income Statement
20,Diluted NI Availto Com Stockholders,-505200000.0,1339000.0,633769000.0,2652123000.0,Income Statement
21,Net Income Common Stockholders,-505200000.0,1339000.0,633769000.0,2652123000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-505200000.0,1339000.0,633769000.0,2652123000.0,Income Statement
24,Minority Interests,,,,0.0,Income Statement
25,Net Income Including Noncontrolling Interests,-505200000.0,1339000.0,633769000.0,2652123000.0,Income Statement
26,Net Income Continuous Operations,-505200000.0,1339000.0,633769000.0,2652123000.0,Income Statement
27,Tax Provision,-2300000.0,-551264000.0,-880187000.0,-531424000.0,Income Statement
28,Pretax Income,-507500000.0,-549925000.0,-246418000.0,2120699000.0,Income Statement
29,Other Non Operating Income Expenses,1415600000.0,177108000.0,97799000.0,80028000.0,Income Statement
30,Special Income Charges,0.0,-796823000.0,-1094009000.0,1921022000.0,Income Statement
31,Other Special Charges,,,-94651000.0,-2846696000.0,Income Statement
32,Write Off,,796823000.0,1188660000.0,925674000.0,Income Statement
33,Net Non Operating Interest Income Expense,-332200000.0,422251000.0,659860000.0,281709000.0,Income Statement
34,Total Other Finance Cost,,4619000.0,4509000.0,4977000.0,Income Statement
35,Interest Expense Non Operating,332200000.0,356822000.0,422304000.0,661410000.0,Income Statement
36,Interest Income Non Operating,,783692000.0,1086673000.0,948096000.0,Income Statement
37,Operating Income,-1590900000.0,-338856000.0,79453000.0,-45311000.0,Income Statement
38,Operating Expense,2904000000.0,1611254000.0,1378436000.0,1731625000.0,Income Statement
39,Other Operating Expenses,2050000000.0,772065000.0,263366000.0,436059000.0,Income Statement
40,Depreciation And Amortization In Income Statement,721500000.0,671244000.0,956962000.0,546077000.0,Income Statement
41,Amortization,,560959000.0,430855000.0,402835000.0,Income Statement
42,Depreciation Income Statement,721500000.0,110285000.0,526107000.0,143242000.0,Income Statement
43,Selling General And Administration,,8272000.0,21538000.0,594001000.0,Income Statement
44,General And Administrative Expense,,8272000.0,21538000.0,594001000.0,Income Statement
45,Rent And Landing Fees,,15624000.0,11000000.0,13599000.0,Income Statement
46,Gross Profit,1313100000.0,1272398000.0,1457889000.0,1686314000.0,Income Statement
47,Cost Of Revenue,280800000.0,371499000.0,570416000.0,441248000.0,Income Statement
48,Total Revenue,1593900000.0,1643897000.0,2028305000.0,2127562000.0,Income Statement
49,Operating Revenue,1593900000.0,1643897000.0,2028305000.0,2127562000.0,Income Statement
0,Ordinary Shares Number,104754624.0,104754624.0,104754624.0,104754624.0,Balance Sheet
1,Share Issued,104754624.0,104754624.0,104754624.0,104754624.0,Balance Sheet
2,Net Debt,11063300000.0,11697829000.0,12411184000.0,12485886000.0,Balance Sheet
3,Total Debt,11387300000.0,12103002000.0,12614172000.0,12599594000.0,Balance Sheet
4,Tangible Book Value,873900000.0,855110000.0,298979000.0,-507526000.0,Balance Sheet
5,Invested Capital,19247400000.0,20467428000.0,20815120000.0,20165632000.0,Balance Sheet
6,Working Capital,-4116800000.0,-3730256000.0,-3909327000.0,-4538518000.0,Balance Sheet
