,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,3664298.87124,0.0,45869.893814,Income Statement
1,Tax Rate For Calcs,0.247227,0.252136,0.271535,0.259152,Income Statement
2,Normalized EBITDA,1302758000.0,1501071000.0,866013000.0,620816000.0,Income Statement
3,Total Unusual Items,0.0,14533000.0,0.0,177000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,14533000.0,0.0,177000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,662879000.0,848416000.0,421532000.0,259240000.0,Income Statement
6,Reconciled Depreciation,249517000.0,146810000.0,127703000.0,135141000.0,Income Statement
7,Reconciled Cost Of Revenue,14086722000.0,16982474000.0,12184460000.0,7664644000.0,Income Statement
8,EBIT,1053241000.0,1368794000.0,738310000.0,485852000.0,Income Statement
9,Net Interest Income,-198342000.0,-162052000.0,-159652000.0,-137198000.0,Income Statement
10,Interest Expense,198342000.0,235249000.0,159652000.0,136937000.0,Income Statement
11,Interest Income,,2939000.0,,4755000.0,Income Statement
12,Normalized Income,662879000.0,837547298.87124,421532000.0,259108869.893814,Income Statement
13,Net Income From Continuing And Discontinued Operation,662879000.0,848416000.0,421532000.0,259240000.0,Income Statement
14,Total Expenses,17197189000.0,18350014000.0,13582107000.0,8747273000.0,Income Statement
15,Rent Expense Supplemental,,7397000.0,,69000.0,Income Statement
16,Diluted Average Shares,24929635.0,24150527.0,22483000.0,19147630.0,Income Statement
17,Basic Average Shares,24148597.0,24150527.0,22483000.0,19147630.0,Income Statement
18,Diluted EPS,26.59,35.13,18.766979,13.5,Income Statement
19,Basic EPS,27.45,35.13,18.766979,13.5,Income Statement
20,Diluted NI Availto Com Stockholders,662879000.0,848416000.0,421532000.0,259240000.0,Income Statement
21,Net Income Common Stockholders,662879000.0,848416000.0,421532000.0,259240000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,662879000.0,848416000.0,421532000.0,259240000.0,Income Statement
24,Minority Interests,19334000.0,679000.0,,747000.0,Income Statement
25,Net Income Including Noncontrolling Interests,643545000.0,847737000.0,421532000.0,258493000.0,Income Statement
26,Net Income Discontinuous Operations,,0.0,,0.0,Income Statement
27,Net Income Continuous Operations,643545000.0,847737000.0,421532000.0,258493000.0,Income Statement
28,Tax Provision,211354000.0,285808000.0,157126000.0,90422000.0,Income Statement
29,Pretax Income,854899000.0,1133545000.0,578658000.0,348915000.0,Income Statement
30,Other Non Operating Income Expenses,67146000.0,63707000.0,48125000.0,66884000.0,Income Statement
31,Special Income Charges,0.0,14115000.0,0.0,177000.0,Income Statement
32,Other Special Charges,,-14115000.0,,-177000.0,Income Statement
33,Impairment Of Capital Assets,,0.0,,,Income Statement
34,Net Non Operating Interest Income Expense,-198342000.0,-162052000.0,-159652000.0,-137198000.0,Income Statement
35,Total Other Finance Cost,,-70258000.0,,5016000.0,Income Statement
36,Interest Expense Non Operating,198342000.0,235249000.0,159652000.0,136937000.0,Income Statement
37,Interest Income Non Operating,,2939000.0,,4755000.0,Income Statement
38,Operating Income,986095000.0,1228915000.0,690185000.0,425188000.0,Income Statement
39,Operating Expense,3110467000.0,1367540000.0,1397647000.0,1082629000.0,Income Statement
40,Other Operating Expenses,2565081000.0,1020909000.0,1130222000.0,711620000.0,Income Statement
41,Depreciation And Amortization In Income Statement,249517000.0,146810000.0,127703000.0,135141000.0,Income Statement
42,Amortization,,445000.0,,,Income Statement
43,Depreciation Income Statement,249517000.0,146365000.0,127703000.0,135141000.0,Income Statement
44,Research And Development,,1317000.0,,241000.0,Income Statement
45,Selling General And Administration,,314143000.0,,111844000.0,Income Statement
46,Selling And Marketing Expense,,230939000.0,,62579000.0,Income Statement
47,General And Administrative Expense,,83204000.0,,49265000.0,Income Statement
48,Rent And Landing Fees,,7397000.0,,69000.0,Income Statement
49,Gross Profit,4096562000.0,2596455000.0,2087832000.0,1507817000.0,Income Statement
50,Cost Of Revenue,14086722000.0,16982474000.0,12184460000.0,7664644000.0,Income Statement
51,Total Revenue,18183284000.0,19578929000.0,14272292000.0,9172461000.0,Income Statement
52,Operating Revenue,18183284000.0,19578929000.0,14272292000.0,9172461000.0,Income Statement
0,Ordinary Shares Number,24150000.0,24150000.0,24150000.0,19150000.0,Balance Sheet
1,Share Issued,24150000.0,24150000.0,24150000.0,19150000.0,Balance Sheet
2,Net Debt,4358546000.0,2394944000.0,1509618000.0,1611098000.0,Balance Sheet
3,Total Debt,4376079000.0,2574831000.0,1571640000.0,1746274000.0,Balance Sheet
4,Tangible Book Value,4799402000.0,3664727000.0,2845562000.0,2174470000.0,Balance Sheet
5,Invested Capital,9181043000.0,6241339000.0,4418336000.0,3920158000.0,Balance Sheet
6,Working Capital,1540869000.0,1258504000.0,1801420000.0,1320915000.0,Balance Sheet
7,Net Tangible Assets,4799402000.0,3664727000.0,2845562000.0,2174470000.0,Balance Sheet
8,Capital Lease Obligations,0.0,0.0,,758000.0,Balance Sheet
9,Common Stock Equity,4804964000.0,3666508000.0,2846696000.0,2174642000.0,Balance Sheet
10,Total Capitalization,7095435000.0,4676347000.0,3427174000.0,2796543000.0,Balance Sheet
11,Total Equity Gross Minority Interest,4903112000.0,3783990000.0,2871664000.0,2174996000.0,Balance Sheet
12,Minority Interest,98148000.0,117482000.0,24968000.0,354000.0,Balance Sheet
13,Stockholders Equity,4804964000.0,3666508000.0,2846696000.0,2174642000.0,Balance Sheet
14,Other Equity Interest,4563464000.0,-7000.0,2605196000.0,4000.0,Balance Sheet
15,Fixed Assets Revaluation Reserve,,4667000.0,,4756000.0,Balance Sheet
16,Additional Paid In Capital,,783750000.0,,533750000.0,Balance Sheet
17,Capital Stock,241500000.0,241500000.0,241500000.0,191500000.0,Balance Sheet
18,Common Stock,241500000.0,241500000.0,241500000.0,191500000.0,Balance Sheet
19,Total Liabilities Net Minority Interest,6052119000.0,3791113000.0,3448935000.0,3820455000.0,Balance Sheet
20,Total Non Current Liabilities Net Minority Interest,2439241000.0,1206033000.0,763427000.0,828134000.0,Balance Sheet
21,Preferred Securities Outside Stock Equity,,30000000.0,,30000000.0,Balance Sheet
22,Non Current Pension And Other Postretirement Benefit Plans,,,,17033000.0,Balance Sheet
23,Non Current Deferred Taxes Liabilities,85740000.0,114779000.0,126334000.0,127636000.0,Balance Sheet
24,Long Term Debt And Capital Lease Obligation,2290471000.0,1009839000.0,580478000.0,622659000.0,Balance Sheet
25,Long Term Capital Lease Obligation,,0.0,,758000.0,Balance Sheet
26,Long Term Debt,2290471000.0,1009839000.0,580478000.0,621901000.0,Balance Sheet
27,Long Term Provisions,26612000.0,20840000.0,19722000.0,,Balance Sheet
28,Current Liabilities,3612878000.0,2585080000.0,2685508000.0,2992321000.0,Balance Sheet
29,Other Current Liabilities,123401000.0,7000.0,183624000.0,,Balance Sheet
30,Current Debt And Capital Lease Obligation,2085608000.0,1564992000.0,991162000.0,1123615000.0,Balance Sheet
31,Current Capital Lease Obligation,0.0,0.0,,,Balance Sheet
32,Current Debt,2085608000.0,1564992000.0,991162000.0,1123615000.0,Balance Sheet
33,Pensionand Other Post Retirement Benefit Plans Current,,19635000.0,,10718000.0,Balance Sheet
34,Current Provisions,7135000.0,4862000.0,5452000.0,60017000.0,Balance Sheet
35,Payables,1323632000.0,953034000.0,1118515000.0,1704713000.0,Balance Sheet
36,Other Payable,,103773000.0,,184534000.0,Balance Sheet
37,Dividends Payable,,4615000.0,,1858000.0,Balance Sheet
38,Total Tax Payable,84949000.0,57646000.0,123197000.0,,Balance Sheet
39,Accounts Payable,1238683000.0,787000000.0,995318000.0,1518321000.0,Balance Sheet
40,Total Assets,10955231000.0,7575103000.0,6320599000.0,5995451000.0,Balance Sheet
41,Total Non Current Assets,5801484000.0,3731519000.0,1833671000.0,1682215000.0,Balance Sheet
42,Other Non Current Assets,214329000.0,-2000.0,214947000.0,8000.0,Balance Sheet
43,Non Current Prepaid Assets,,483868000.0,,155083000.0,Balance Sheet
44,Non Current Deferred Taxes Assets,0.0,0.0,0.0,,Balance Sheet
45,Investmentin Financial Assets,74370000.0,50227000.0,40204000.0,43155000.0,Balance Sheet
46,Available For Sale Securities,74370000.0,50227000.0,40204000.0,43155000.0,Balance Sheet
