,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,5923136.586693,734976.794696,9390418.517346
Tax Rate For Calcs,0.25,0.253245,0.255342,0.253346
Normalized EBITDA,489700000.0,443878000.0,149668907.0,62911329.0
Total Unusual Items,,23389000.0,2878402.0,37065599.0
Total Unusual Items Excluding Goodwill,,23389000.0,2878402.0,37065599.0
Net Income From Continuing Operation Net Minority Interest,356400000.0,348631000.0,113513594.0,74589336.0
Reconciled Depreciation,1000000.0,57000.0,64369.0,68249.0
Reconciled Cost Of Revenue,9450300000.0,8070127000.0,3812293943.0,3524332695.0
EBIT,488700000.0,467210000.0,152482940.0,99908679.0
Net Interest Income,-13500000.0,-525000.0,-344174.0,-391597.0
Interest Expense,13500000.0,349000.0,45731.0,10562.0
Interest Income,,1125000.0,120000.0,120000.0
Normalized Income,356400000.0,331165136.586693,111370168.794696,46914155.517346
Net Income From Continuing And Discontinued Operation,356400000.0,348631000.0,113513594.0,74589336.0
Total Expenses,9544600000.0,7730870000.0,3863909055.0,3570923250.0
Rent Expense Supplemental,,53000.0,56800.0,48800.0
Diluted Average Shares,,18342977.0,18337111.0,18337111.0
Basic Average Shares,,18342977.0,18337111.0,18337111.0
Diluted EPS,,19.01,6.19,4.07
Basic EPS,,19.01,6.19,4.07
Diluted NI Availto Com Stockholders,356400000.0,348631000.0,113513594.0,74589336.0
Net Income Common Stockholders,356400000.0,348631000.0,113513594.0,74589336.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,356400000.0,348631000.0,113513594.0,74589336.0
Net Income Including Noncontrolling Interests,356400000.0,348631000.0,113513594.0,74589336.0
Net Income Continuous Operations,356400000.0,348631000.0,113513594.0,74589336.0
Tax Provision,118800000.0,118230000.0,38923615.0,25308781.0
Pretax Income,475200000.0,466861000.0,152437209.0,99898117.0
Other Non Operating Income Expenses,22600000.0,124000.0,460868.0,80823.0
Special Income Charges,,0.0,0.0,
Net Non Operating Interest Income Expense,-13500000.0,-525000.0,-344174.0,-391597.0
Total Other Finance Cost,,1301000.0,418443.0,501035.0
Interest Expense Non Operating,13500000.0,349000.0,45731.0,10562.0
Interest Income Non Operating,,1125000.0,120000.0,120000.0
Operating Income,580500000.0,506854000.0,177613810.0,152352478.0
Operating Expense,94300000.0,-339257000.0,51615112.0,46590555.0
Other Operating Expenses,30800000.0,9182000.0,7602396.0,9304464.0
Depreciation And Amortization In Income Statement,1000000.0,57000.0,64369.0,68249.0
Depreciation Income Statement,1000000.0,57000.0,64369.0,68249.0
Selling General And Administration,,3985000.0,2810987.0,3225420.0
General And Administrative Expense,,3985000.0,2810987.0,3225420.0
Rent And Landing Fees,,53000.0,56800.0,48800.0
