,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-449520000.0,-3000000.0,1340956000.0
Tax Rate For Calcs,0.4,0.4,0.3,0.0274
Total Unusual Items,0.0,-1123800000.0,-10000000.0,48940000000.0
Total Unusual Items Excluding Goodwill,0.0,-1123800000.0,-10000000.0,48940000000.0
Net Income From Continuing Operation Net Minority Interest,-17785600000.0,-81156500000.0,-94040000000.0,-10750000000.0
Reconciled Depreciation,1159300000.0,1123600000.0,1050000000.0,1230000000.0
Net Interest Income,25548900000.0,4755300000.0,3350000000.0,12280000000.0
Interest Expense,2994200000.0,21898100000.0,27410000000.0,39690000000.0
Interest Income,28543100000.0,26653400000.0,30760000000.0,51970000000.0
Normalized Income,-17785600000.0,-80482220000.0,-94033000000.0,-58349044000.0
Net Income From Continuing And Discontinued Operation,-17785600000.0,-81156500000.0,-94040000000.0,-10750000000.0
Diluted Average Shares,253826174.0,252981608.0,251108902.0,251108902.0
Basic Average Shares,253826174.0,252981608.0,251108902.0,251108902.0
Diluted EPS,-70.07,-320.8,-369.82,-47.79
Basic EPS,-70.07,-320.8,-369.82,-47.79
Diluted NI Availto Com Stockholders,-17785600000.0,-80547400000.0,-92870000000.0,-10750000000.0
Net Income Common Stockholders,-17785600000.0,-80547400000.0,-92870000000.0,-10750000000.0
Otherunder Preferred Stock Dividend,,-609100000.0,-1170000000.0,
Net Income,-17785600000.0,-81156500000.0,-94040000000.0,-10750000000.0
Minority Interests,-191000000.0,-609100000.0,-1170000000.0,1240000000.0
Net Income Including Noncontrolling Interests,-17594100000.0,-80547400000.0,-92870000000.0,-11990000000.0
Net Income Continuous Operations,-17594100000.0,-80547400000.0,-92870000000.0,-11990000000.0
Tax Provision,1051400000.0,1469400000.0,1730000000.0,-240000000.0
Pretax Income,-16542700000.0,-79078000000.0,-91140000000.0,-12230000000.0
Special Income Charges,0.0,-1123800000.0,-10000000.0,48940000000.0
Other Special Charges,,200000.0,10000000.0,-48940000000.0
Write Off,,1123600000.0,1380000000.0,890000000.0
Gain On Sale Of Security,-3619300000.0,14053400000.0,22810000000.0,-18620000000.0
Operating Expense,183418200000.0,177406600000.0,175960000000.0,133900000000.0
Other Operating Expenses,24446400000.0,9572100000.0,13670000000.0,1910000000.0
Depreciation And Amortization In Income Statement,1159300000.0,1120000000.0,1050000000.0,1230000000.0
Depreciation Income Statement,1159300000.0,1120000000.0,1050000000.0,1230000000.0
Selling General And Administration,,12514000000.0,11110000000.0,9780000000.0
Selling And Marketing Expense,,11618000000.0,10110000000.0,7950000000.0
General And Administrative Expense,,896000000.0,1000000000.0,1830000000.0
Insurance And Claims,142137000000.0,140140000000.0,135690000000.0,104790000000.0
Rent And Landing Fees,,472600000.0,690000000.0,1100000000.0
Total Revenue,181972100000.0,164048900000.0,159210000000.0,116570000000.0
Operating Revenue,181972100000.0,164048900000.0,159210000000.0,116570000000.0
Ordinary Shares Number,252708902.0,252708902.0,252708902.0,252708902.0
Share Issued,252708902.0,252708902.0,252708902.0,252708902.0
Net Debt,168400000000.0,245993400000.0,248790000000.0,253080000000.0
Total Debt,176416600000.0,259097100000.0,259490000000.0,259780000000.0
Tangible Book Value,-171241200000.0,-250492200000.0,-167520000000.0,-75080000000.0
Invested Capital,55763700000.0,60898600000.0,144110000000.0,236840000000.0
Net Tangible Assets,-171241200000.0,-250492200000.0,-167520000000.0,-75080000000.0
Common Stock Equity,-120652900000.0,-198198500000.0,-115380000000.0,-22940000000.0
Total Capitalization,55763700000.0,60898600000.0,144110000000.0,236840000000.0
Total Equity Gross Minority Interest,-112288700000.0,-190240800000.0,-108010000000.0,-16730000000.0
Minority Interest,8364200000.0,7957700000.0,7370000000.0,6210000000.0
Stockholders Equity,-120652900000.0,-198198500000.0,-115380000000.0,-22940000000.0
Other Equity Interest,-123185300000.0,16000000.0,20000000.0,10000000.0
Retained Earnings,,-308438700000.0,-227370000000.0,-135670000000.0
Additional Paid In Capital,,34298700000.0,34300000000.0,34300000000.0
Capital Stock,2532400000.0,2532400000.0,2530000000.0,2530000000.0
Common Stock,2532400000.0,2532400000.0,2530000000.0,2530000000.0
Total Liabilities Net Minority Interest,775700500000.0,827135600000.0,756790000000.0,664550000000.0
Derivative Product Liabilities,20500000.0,1200000.0,20000000.0,360000000.0
Long Term Debt And Capital Lease Obligation,176416600000.0,259097100000.0,259490000000.0,259780000000.0
Payables,18919500000.0,25303500000.0,67120000000.0,43380000000.0
Other Payable,161200000.0,15126600000.0,49350000000.0,26600000000.0
Dividends Payable,,128700000.0,160000000.0,280000000.0
Total Tax Payable,,,,40000000.0
Accounts Payable,18758300000.0,10048200000.0,17610000000.0,16460000000.0
Total Assets,663411800000.0,636894800000.0,648780000000.0,647820000000.0
Investments And Advances,563564500000.0,445838100000.0,399180000000.0,346600000000.0
Investmentin Financial Assets,563564500000.0,445838100000.0,399180000000.0,339230000000.0
Available For Sale Securities,563387400000.0,315692700000.0,295080000000.0,243990000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,130144300000.0,104100000000.0,95150000000.0
Long Term Equity Investment,,,,7370000000.0
Investmentsin Associatesat Cost,,,,7370000000.0
Investment Properties,756200000.0,777500000.0,770000000.0,790000000.0
Goodwill And Other Intangible Assets,50588300000.0,52293700000.0,52140000000.0,52140000000.0
Other Intangible Assets,1073700000.0,1187900000.0,1030000000.0,1030000000.0
Goodwill,49514600000.0,51105800000.0,51110000000.0,51110000000.0
Net PPE,1450700000.0,5904700000.0,6070000000.0,5750000000.0
Accumulated Depreciation,,-3605900000.0,-3330000000.0,-2740000000.0
Gross PPE,1450700000.0,9510600000.0,9400000000.0,8490000000.0
Construction In Progress,34700000.0,3041600000.0,3060000000.0,3080000000.0
Other Properties,1416000000.0,1281900000.0,1220000000.0,530000000.0
Machinery Furniture Equipment,,2525600000.0,2580000000.0,2430000000.0
Buildings And Improvements,,1817300000.0,1700000000.0,1610000000.0
Land And Improvements,,844200000.0,840000000.0,840000000.0
Prepaid Assets,,1104000000.0,2020000000.0,2260000000.0
Receivables,25300200000.0,28168300000.0,34570000000.0,26960000000.0
Taxes Receivable,306200000.0,2968000000.0,2510000000.0,4850000000.0
Cash And Cash Equivalents,8016600000.0,13103700000.0,10700000000.0,6700000000.0
Cash Equivalents,,,,620000000.0
Cash Financial,,762300000.0,970000000.0,700000000.0
Free Cash Flow,51483500000.0,39020100000.0,39050000000.0,130280000000.0
Repayment Of Debt,-8436800000.0,-480400000.0,-710000000.0,-192500000000.0
Issuance Of Debt,,,490000000.0,
Issuance Of Capital Stock,,,,0.0
Capital Expenditure,-1006800000.0,-1237600000.0,-1530000000.0,
End Cash Position,6947900000.0,11880100000.0,5670000000.0,4790000000.0
Other Cash Adjustment Outside Changein Cash,,,,-10000000.0
Beginning Cash Position,11880100000.0,5661200000.0,4790000000.0,6880000000.0
Changes In Cash,-4932200000.0,6218900000.0,880000000.0,-2080000000.0
Financing Cash Flow,-8436800000.0,-480400000.0,-220000000.0,-192500000000.0
Net Common Stock Issuance,,,,0.0
Common Stock Issuance,,,,0.0
Net Issuance Payments Of Debt,-8436800000.0,-480400000.0,-220000000.0,-192500000000.0
Net Long Term Debt Issuance,-8436800000.0,-480400000.0,-220000000.0,-192500000000.0
Long Term Debt Payments,-8436800000.0,-480400000.0,-710000000.0,-192500000000.0
Long Term Debt Issuance,,,490000000.0,
Investing Cash Flow,-48985700000.0,-33558400000.0,-39480000000.0,60140000000.0
Net Other Investing Changes,234700000.0,,,
Interest Received Cfi,,,,28580000000.0
Dividends Received Cfi,998900000.0,868400000.0,720000000.0,1530000000.0
Net Investment Purchase And Sale,-49300800000.0,-33314000000.0,-38830000000.0,-30450000000.0
Purchase Of Investment,-49300800000.0,-33314000000.0,-38830000000.0,-30450000000.0
Net Business Purchase And Sale,10000000.0,,0.0,60280000000.0
Sale Of Business,10000000.0,,0.0,60280000000.0
Net PPE Purchase And Sale,-928500000.0,-1112800000.0,-1370000000.0,200000000.0
Sale Of PPE,78300000.0,124800000.0,160000000.0,200000000.0
Purchase Of PPE,-1006800000.0,-1237600000.0,-1530000000.0,0.0
Operating Cash Flow,52490300000.0,40257700000.0,40580000000.0,130280000000.0
Taxes Refund Paid,-679800000.0,-354400000.0,1240000000.0,-50000000.0
Interest Received Cfo,539800000.0,382200000.0,130000000.0,
Interest Paid Cfo,-440600000.0,-435600000.0,-8790000000.0,-27090000000.0
Change In Working Capital,76525600000.0,72349800000.0,83440000000.0,154880000000.0
Change In Payable,,,,630000000.0
Change In Receivables,,,,154250000000.0
Other Non Cash Items,-25783500000.0,-4755700000.0,-3350000000.0,19670000000.0
Stock Based Compensation,,,,0.0
Provisionand Write Offof Assets,0.0,61318900000.0,66780000000.0,44390000000.0
Depreciation And Amortization,1159300000.0,1123600000.0,1050000000.0,1230000000.0
Depreciation,1159300000.0,1123600000.0,1050000000.0,1230000000.0
Pension And Employee Benefit Expense,,,,0.0
Gain Loss On Investment Securities,2620400000.0,-13424400000.0,-16430000000.0,-1530000000.0
Gain Loss On Sale Of PPE,0.0,,10000000.0,70000000.0
Gain Loss On Sale Of Business,-10000000.0,,0.0,-49010000000.0
Net Income From Continuing Operations,-16542700000.0,-79077400000.0,-91140000000.0,-12240000000.0
