,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,2262419.220913,-14124887.81433,-8798292.0
Tax Rate For Calcs,0.248539,0.262766,0.234282,0.3249
Normalized EBITDA,8324720000.0,4736230000.0,2576870000.0,9034820000.0
Total Unusual Items,13220000.0,8610000.0,-60290000.0,-27080000.0
Total Unusual Items Excluding Goodwill,13220000.0,8610000.0,-60290000.0,-27080000.0
Net Income From Continuing Operation Net Minority Interest,3230050000.0,1029930000.0,-893110000.0,3289530000.0
Reconciled Depreciation,2947800000.0,2419640000.0,2647500000.0,2957960000.0
Reconciled Cost Of Revenue,15136270000.0,11343100000.0,8726530000.0,13518970000.0
EBIT,5376880000.0,2325200000.0,-130920000.0,6049770000.0
Net Interest Income,-1078520000.0,-465530000.0,-450730000.0,-604570000.0
Interest Expense,1078520000.0,928180000.0,1035450000.0,1177410000.0
Interest Income,354540000.0,528810000.0,630490000.0,682550000.0
Normalized Income,3230050000.0,1023582419.220913,-846944887.81433,3307811708.0
Net Income From Continuing And Discontinued Operation,3230050000.0,1029930000.0,-893110000.0,3289530000.0
Total Expenses,29525650000.0,21997390000.0,18035880000.0,25022260000.0
Rent Expense Supplemental,1165610000.0,587180000.0,247670000.0,504170000.0
Diluted Average Shares,128527540.0,128527540.0,128527540.0,128527540.0
Basic Average Shares,128527540.0,128527540.0,128527540.0,128527540.0
Diluted EPS,25.13,8.01,-6.95,25.59
Basic EPS,25.13,8.01,-6.95,25.59
Diluted NI Availto Com Stockholders,3230050000.0,1029930000.0,-893110000.0,3289530000.0
Net Income Common Stockholders,3230050000.0,1029930000.0,-893110000.0,3289530000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3230050000.0,1029930000.0,-893110000.0,3289530000.0
Net Income Including Noncontrolling Interests,3230050000.0,1029930000.0,-893110000.0,3289530000.0
Net Income Continuous Operations,3230050000.0,1029930000.0,-893110000.0,3289530000.0
Tax Provision,1068310000.0,367090000.0,-273260000.0,1582830000.0
Pretax Income,4298360000.0,1397020000.0,-1166370000.0,4872360000.0
Other Non Operating Income Expenses,386840000.0,559910000.0,300420000.0,
Special Income Charges,13220000.0,-20440000.0,-60290000.0,-27080000.0
Other Special Charges,-13220000.0,20440000.0,60290000.0,27080000.0
Net Non Operating Interest Income Expense,-1078520000.0,-465530000.0,-450730000.0,-604570000.0
Total Other Finance Cost,103920000.0,66160000.0,45770000.0,109710000.0
Interest Expense Non Operating,1078520000.0,928180000.0,1035450000.0,1177410000.0
Interest Income Non Operating,354540000.0,528810000.0,630490000.0,682550000.0
Operating Income,4990030000.0,1870810000.0,-957890000.0,5520560000.0
Operating Expense,14389380000.0,10654290000.0,9309350000.0,11503290000.0
Other Operating Expenses,7254600000.0,2411970000.0,1422800000.0,2729820000.0
Depreciation And Amortization In Income Statement,2947840000.0,2419640000.0,2647500000.0,2957970000.0
Amortization,47850000.0,34060000.0,20020000.0,13350000.0
Depreciation Income Statement,2947840000.0,2385580000.0,2627480000.0,2944620000.0
Selling General And Administration,2234300000.0,1457610000.0,1599970000.0,1565430000.0
Selling And Marketing Expense,1569650000.0,1097680000.0,1344350000.0,1299900000.0
General And Administrative Expense,664650000.0,359930000.0,255620000.0,265530000.0
Rent And Landing Fees,1165610000.0,587180000.0,247670000.0,504170000.0
Gross Profit,19379410000.0,12525100000.0,8351460000.0,17023850000.0
Cost Of Revenue,15136270000.0,11343100000.0,8726530000.0,13518970000.0
Total Revenue,34515680000.0,23868200000.0,17077990000.0,30542820000.0
Operating Revenue,34515680000.0,23868200000.0,17077990000.0,30542820000.0
Ordinary Shares Number,128527540.0,128527540.0,128527540.0,128527540.0
Share Issued,128527540.0,128527540.0,128527540.0,128527540.0
Total Debt,12464480000.0,10942100000.0,10322760000.0,12491140000.0
Tangible Book Value,14218310000.0,17964620000.0,17513490000.0,18868900000.0
Invested Capital,14382100000.0,18146520000.0,17580910000.0,18939280000.0
Working Capital,7910650000.0,11828750000.0,11451400000.0,12025490000.0
Net Tangible Assets,14218310000.0,17964620000.0,17513490000.0,18868900000.0
Capital Lease Obligations,12464480000.0,10942100000.0,10322760000.0,12491140000.0
Common Stock Equity,14382100000.0,18146520000.0,17580910000.0,18939280000.0
Total Capitalization,14382100000.0,18146520000.0,17580910000.0,18939280000.0
Total Equity Gross Minority Interest,14382100000.0,18146520000.0,17580910000.0,18939280000.0
Stockholders Equity,14382100000.0,18146520000.0,17580910000.0,18939280000.0
Other Equity Interest,13739460000.0,17503880000.0,16938270000.0,
Retained Earnings,11739260000.0,15503680000.0,14938070000.0,16296440000.0
Additional Paid In Capital,501360000.0,501360000.0,501360000.0,501360000.0
Capital Stock,642640000.0,642640000.0,642640000.0,642640000.0
Common Stock,642640000.0,642640000.0,642640000.0,642640000.0
Total Liabilities Net Minority Interest,18334500000.0,17104930000.0,15743630000.0,18385310000.0
Total Non Current Liabilities Net Minority Interest,10110060000.0,8933190000.0,8617290000.0,10378530000.0
Long Term Debt And Capital Lease Obligation,10105340000.0,8912920000.0,8596650000.0,10353460000.0
Long Term Capital Lease Obligation,10105340000.0,8912920000.0,8596650000.0,10353460000.0
Long Term Provisions,,20270000.0,20640000.0,25070000.0
Current Liabilities,8224440000.0,8171740000.0,7126340000.0,8006780000.0
Other Current Liabilities,631690000.0,402340000.0,299920000.0,
Current Deferred Taxes Liabilities,9410000.0,176740000.0,176740000.0,66660000.0
Current Debt And Capital Lease Obligation,2359140000.0,2029180000.0,1726110000.0,2137680000.0
Current Capital Lease Obligation,2359140000.0,2029180000.0,1726110000.0,2137680000.0
Current Provisions,75940000.0,89820000.0,85790000.0,82640000.0
Payables,4102920000.0,5444380000.0,4695140000.0,5326160000.0
Other Payable,1175550000.0,867420000.0,282150000.0,275760000.0
Dividends Payable,31090000.0,15440000.0,15710000.0,16490000.0
Total Tax Payable,9410000.0,176740000.0,176740000.0,
Accounts Payable,4093510000.0,4561520000.0,4397280000.0,5033910000.0
Total Assets,32716600000.0,35251450000.0,33324540000.0,37324590000.0
Total Non Current Assets,16581510000.0,15250960000.0,14746800000.0,17292320000.0
Other Non Current Assets,41920000.0,84500000.0,101410000.0,
Defined Pension Benefit,0.0,0.0,,
Non Current Prepaid Assets,1447630000.0,1834910000.0,1211630000.0,1245430000.0
Non Current Deferred Taxes Assets,1133310000.0,1041610000.0,1383990000.0,1109860000.0
Investmentin Financial Assets,1220040000.0,8650000.0,5880000.0,21750000.0
Available For Sale Securities,1220040000.0,8650000.0,5880000.0,21750000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,5000000.0,0.0,,
Goodwill And Other Intangible Assets,163790000.0,181900000.0,67420000.0,70380000.0
Other Intangible Assets,163790000.0,181900000.0,67420000.0,70380000.0
Net PPE,13792360000.0,12128880000.0,11463740000.0,13822580000.0
Accumulated Depreciation,-4172680000.0,-3920260000.0,-3499190000.0,-5350380000.0
Gross PPE,13792360000.0,16049140000.0,14962930000.0,19172960000.0
Construction In Progress,16140000.0,37230000.0,336110000.0,198620000.0
Other Properties,13776220000.0,9206580000.0,8293510000.0,
Machinery Furniture Equipment,3445190000.0,3176670000.0,3075330000.0,3150360000.0
Buildings And Improvements,3691130000.0,3376330000.0,3005650000.0,15571650000.0
Land And Improvements,252330000.0,252330000.0,252330000.0,252330000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,16135090000.0,20000490000.0,18577740000.0,20032270000.0
Other Current Assets,573940000.0,41580000.0,13910000.0,120000.0
Restricted Cash,42930000.0,20660000.0,30810000.0,31060000.0
Prepaid Assets,270060000.0,210960000.0,207110000.0,212330000.0
Inventory,9045550000.0,8709080000.0,6082800000.0,8736810000.0
Finished Goods,8752140000.0,8380000000.0,5856190000.0,8452810000.0
Work In Process,76800000.0,97080000.0,66430000.0,87100000.0
Raw Materials,216610000.0,232000000.0,160180000.0,196900000.0
Other Receivables,668450000.0,633930000.0,512050000.0,811060000.0
Accounts Receivable,825540000.0,717180000.0,793660000.0,632710000.0
Allowance For Doubtful Accounts Receivable,-113940000.0,-41230000.0,-18080000.0,-11470000.0
Gross Accounts Receivable,939480000.0,758410000.0,811740000.0,644180000.0
Cash Cash Equivalents And Short Term Investments,5690060000.0,9667100000.0,10937400000.0,9608180000.0
Other Short Term Investments,4944190000.0,9489380000.0,10392500000.0,9456070000.0
Cash And Cash Equivalents,745870000.0,177720000.0,544900000.0,152110000.0
Cash Financial,745870000.0,177720000.0,544900000.0,152110000.0
Free Cash Flow,5334060000.0,1629240000.0,4243040000.0,4959730000.0
Capital Expenditure,-954100000.0,-485840000.0,-367500000.0,-857400000.0
End Cash Position,745870000.0,177720000.0,544900000.0,152110000.0
Beginning Cash Position,177720000.0,544900000.0,152110000.0,585790000.0
Changes In Cash,568150000.0,-367180000.0,392790000.0,-433680000.0
Financing Cash Flow,-10105310000.0,-3410290000.0,-3690950000.0,-4360760000.0
Net Other Financing Charges,,,-12880000.0,-182990000.0
Interest Paid Cff,-1056750000.0,-9450000.0,-11430000.0,-12540000.0
Cash Dividends Paid,-6989110000.0,-514380000.0,-514890000.0,-803890000.0
Common Stock Dividend Paid,-6989110000.0,-514380000.0,-514890000.0,-803890000.0
Investing Cash Flow,4385300000.0,928030000.0,-526800000.0,-1890050000.0
Interest Received Cfi,318910000.0,465590000.0,750230000.0,637120000.0
Net Investment Purchase And Sale,4963230000.0,939720000.0,-920050000.0,-1669770000.0
Sale Of Investment,15759910000.0,939720000.0,,
Purchase Of Investment,-10796680000.0,,,
Net PPE Purchase And Sale,-896840000.0,-477280000.0,-356980000.0,-857400000.0
Sale Of PPE,57260000.0,8560000.0,10520000.0,
Purchase Of PPE,-954100000.0,-485840000.0,-367500000.0,-857400000.0
Operating Cash Flow,6288160000.0,2115080000.0,4610540000.0,5817130000.0
Taxes Refund Paid,-974350000.0,-68400000.0,467720000.0,-1870280000.0
Change In Working Capital,-775730000.0,-2039630000.0,2201930000.0,-686100000.0
Change In Other Current Liabilities,378050000.0,579920000.0,73990000.0,20060000.0
Change In Other Current Assets,-145090000.0,-224010000.0,166230000.0,-164980000.0
Change In Payable,-469600000.0,164710000.0,-636650000.0,35850000.0
Change In Inventory,-336470000.0,-2626270000.0,2654010000.0,-343140000.0
Change In Receivables,-182220000.0,67790000.0,-119650000.0,-134990000.0
Other Non Cash Items,723990000.0,399370000.0,404960000.0,494860000.0
Provisionand Write Offof Assets,82260000.0,13640000.0,32790000.0,5010000.0
Depreciation And Amortization,2947800000.0,2419640000.0,2647500000.0,2957960000.0
Amortization Cash Flow,47850000.0,34060000.0,20020000.0,13350000.0
Depreciation,2947800000.0,2385580000.0,2627480000.0,2944610000.0
Gain Loss On Investment Securities,,-29050000.0,,
Net Foreign Currency Exchange Gain Loss,-3330000.0,,0.0,8400000.0
Gain Loss On Sale Of PPE,-10870000.0,22490000.0,22010000.0,31300000.0
Net Income From Continuing Operations,4298350000.0,1397020000.0,-1166370000.0,4872360000.0
