,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-18221580.113996,-15333788.517485,-6889376.308079
Tax Rate For Calcs,0.262186,0.262938,0.269014,0.337715
Normalized EBITDA,6657900000.0,6018300000.0,5154400000.0,4801800000.0
Total Unusual Items,0.0,-69300000.0,-57000000.0,-20400000.0
Total Unusual Items Excluding Goodwill,0.0,-69300000.0,-57000000.0,-20400000.0
Net Income From Continuing Operation Net Minority Interest,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Reconciled Depreciation,829900000.0,782500000.0,686300000.0,428500000.0
Reconciled Cost Of Revenue,38271000000.0,34987400000.0,34039200000.0,29342700000.0
EBIT,5828000000.0,5166500000.0,4411100000.0,4352900000.0
Net Interest Income,-1521900000.0,-1508600000.0,-1593300000.0,-949600000.0
Interest Expense,1521900000.0,745300000.0,1042500000.0,769400000.0
Interest Income,,155400000.0,167600000.0,198500000.0
Normalized Income,3009700000.0,3182278419.886004,2431666211.482515,2285910623.691921
Net Income From Continuing And Discontinued Operation,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Total Expenses,42076000000.0,41318800000.0,39349400000.0,33655300000.0
Rent Expense Supplemental,,19900000.0,37800000.0,41000000.0
Diluted Average Shares,1380596330.0,1315630252.0,1296393194.0,1297301683.0
Basic Average Shares,1380596330.0,1315630252.0,1284377194.0,1283883683.0
Diluted EPS,2.18,2.38,1.86,1.76
Basic EPS,2.18,2.38,1.86,1.77
Diluted NI Availto Com Stockholders,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Net Income Common Stockholders,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Minority Interests,-167400000.0,-127500000.0,-72400000.0,-100900000.0
Net Income Including Noncontrolling Interests,3177100000.0,3258700000.0,2462400000.0,2373300000.0
Net Income Continuous Operations,3177100000.0,3258700000.0,2462400000.0,2373300000.0
Tax Provision,1129000000.0,1162500000.0,906200000.0,1210200000.0
Pretax Income,4306100000.0,4421200000.0,3368600000.0,3583500000.0
Other Non Operating Income Expenses,471800000.0,186900000.0,36100000.0,22100000.0
Special Income Charges,0.0,-69300000.0,-57000000.0,-20400000.0
Other Special Charges,,63700000.0,41300000.0,
Write Off,,5600000.0,15700000.0,20400000.0
Net Non Operating Interest Income Expense,-1521900000.0,-1508600000.0,-1593300000.0,-949600000.0
Total Other Finance Cost,,918700000.0,718400000.0,378700000.0
Interest Expense Non Operating,1521900000.0,745300000.0,1042500000.0,769400000.0
Interest Income Non Operating,,155400000.0,167600000.0,198500000.0
Operating Income,5357100000.0,5861000000.0,4825200000.0,4693400000.0
Operating Expense,3805000000.0,6331400000.0,5310200000.0,4312600000.0
Other Operating Expenses,2975300000.0,1300300000.0,1057600000.0,850600000.0
Depreciation And Amortization In Income Statement,829700000.0,782500000.0,686300000.0,419500000.0
Depreciation Income Statement,829700000.0,782500000.0,686300000.0,419500000.0
Research And Development,,207100000.0,86700000.0,57300000.0
Selling General And Administration,,1089100000.0,963500000.0,737400000.0
Selling And Marketing Expense,,368100000.0,353800000.0,193700000.0
General And Administrative Expense,,721000000.0,609700000.0,543700000.0
Rent And Landing Fees,,19900000.0,37800000.0,41000000.0
Gross Profit,9162100000.0,12192400000.0,10135400000.0,9006000000.0
Cost Of Revenue,38271000000.0,34987400000.0,34039200000.0,29342700000.0
Total Revenue,47433100000.0,47179800000.0,44174600000.0,38348700000.0
Operating Revenue,47433100000.0,47179800000.0,44174600000.0,38348700000.0
Ordinary Shares Number,1377758321.0,1376584221.0,1284377194.0,1284377194.0
Share Issued,1377758321.0,1376584221.0,1284377194.0,1284377194.0
Net Debt,6846400000.0,7173000000.0,9011200000.0,6976800000.0
Total Debt,7681200000.0,7563300000.0,9418400000.0,7336000000.0
Tangible Book Value,28660600000.0,26981300000.0,18478700000.0,16027300000.0
Invested Capital,38558500000.0,35281800000.0,28358300000.0,23800800000.0
Working Capital,19399900000.0,16418300000.0,11632500000.0,11503600000.0
Net Tangible Assets,28660600000.0,26981300000.0,18478700000.0,16027300000.0
Capital Lease Obligations,198100000.0,265500000.0,222200000.0,219500000.0
Common Stock Equity,31075400000.0,27984000000.0,19162100000.0,16684300000.0
Total Capitalization,32179100000.0,29196500000.0,21669900000.0,18693700000.0
Total Equity Gross Minority Interest,31441400000.0,28183700000.0,19234700000.0,16683900000.0
Minority Interest,366000000.0,199700000.0,72600000.0,-400000.0
Stockholders Equity,31075400000.0,27984000000.0,19162100000.0,16684300000.0
Other Equity Interest,29699000000.0,19000000.0,155800000.0,117000000.0
Retained Earnings,,14979300000.0,11962800000.0,10819900000.0
Additional Paid In Capital,,11343500000.0,5481200000.0,5481200000.0
Capital Stock,1376400000.0,1374900000.0,1284400000.0,1284400000.0
Common Stock,1376400000.0,1374900000.0,1284400000.0,1284400000.0
Total Liabilities Net Minority Interest,23284500000.0,23530900000.0,32923300000.0,21605900000.0
Total Non Current Liabilities Net Minority Interest,1862900000.0,1756300000.0,3057500000.0,2498300000.0
Non Current Pension And Other Postretirement Benefit Plans,,350400000.0,365000000.0,319600000.0
Non Current Deferred Taxes Liabilities,288200000.0,,,
Long Term Debt And Capital Lease Obligation,1165700000.0,1405900000.0,2692500000.0,2178700000.0
Long Term Capital Lease Obligation,62000000.0,193400000.0,184700000.0,169300000.0
Long Term Debt,1103700000.0,1212500000.0,2507800000.0,2009400000.0
Long Term Provisions,409000000.0,350400000.0,365000000.0,
Current Liabilities,21421600000.0,21774600000.0,29865800000.0,19107600000.0
Other Current Liabilities,438900000.0,689000000.0,712200000.0,342600000.0
Current Deferred Taxes Liabilities,,303200000.0,463700000.0,
Current Debt And Capital Lease Obligation,6515500000.0,6157400000.0,6725900000.0,5157300000.0
Current Capital Lease Obligation,136100000.0,72100000.0,37500000.0,50200000.0
Current Debt,6379400000.0,6085300000.0,6688400000.0,5107100000.0
Pensionand Other Post Retirement Benefit Plans Current,,167700000.0,137300000.0,77100000.0
Current Provisions,123000000.0,98600000.0,121200000.0,106800000.0
Payables,10656700000.0,14529200000.0,21795700000.0,12868400000.0
Other Payable,,1588600000.0,1589600000.0,1607200000.0
Dividends Payable,,5200000.0,2700000.0,2700000.0
Total Tax Payable,195200000.0,303200000.0,463700000.0,
Accounts Payable,10461500000.0,12935400000.0,20203400000.0,11258500000.0
Total Assets,54725900000.0,51714600000.0,52158000000.0,38289800000.0
Total Non Current Assets,13904400000.0,13521700000.0,10659700000.0,7678600000.0
Other Non Current Assets,395500000.0,175500000.0,182600000.0,
Non Current Prepaid Assets,,46900000.0,14700000.0,2100000.0
Non Current Deferred Taxes Assets,0.0,49800000.0,67000000.0,121500000.0
Investmentin Financial Assets,833200000.0,349000000.0,348200000.0,556900000.0
Available For Sale Securities,833200000.0,349000000.0,348200000.0,556900000.0
Long Term Equity Investment,185700000.0,116600000.0,0.0,0.0
Investmentsin Joint Venturesat Cost,,,,0.0
Goodwill And Other Intangible Assets,2414800000.0,1002700000.0,683400000.0,657000000.0
Other Intangible Assets,2153100000.0,741000000.0,421700000.0,395300000.0
Goodwill,261700000.0,261700000.0,261700000.0,261700000.0
Net PPE,5749100000.0,5537100000.0,4937500000.0,4764000000.0
Accumulated Depreciation,,-4012800000.0,-3581800000.0,-3030400000.0
Gross PPE,5749100000.0,9549900000.0,8519300000.0,7794400000.0
Construction In Progress,705000000.0,650100000.0,300800000.0,193500000.0
Other Properties,5044100000.0,607000000.0,551600000.0,533900000.0
Machinery Furniture Equipment,,6297300000.0,5811200000.0,5522300000.0
Buildings And Improvements,,1901400000.0,1758000000.0,1447200000.0
Land And Improvements,,94100000.0,97700000.0,97500000.0
Properties,,0.0,0.0,0.0
Current Assets,40821500000.0,38192900000.0,41498300000.0,30611200000.0
