,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-242835601.439074,-388371065.709553,-156486111.111111,-49200000.0,Income Statement
1,Tax Rate For Calcs,0.119506,0.254003,0.329444,0.3,Income Statement
2,Normalized EBITDA,18682000000.0,16313000000.0,10742000000.0,16524000000.0,Income Statement
3,Total Unusual Items,-2032000000.0,-1529000000.0,-475000000.0,119000000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-2032000000.0,-1529000000.0,-475000000.0,-164000000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,11363000000.0,8286000000.0,3836000000.0,6589000000.0,Income Statement
6,Reconciled Depreciation,2825000000.0,3038000000.0,2991000000.0,2920000000.0,Income Statement
7,Reconciled Cost Of Revenue,60641000000.0,53118000000.0,44712000000.0,50527000000.0,Income Statement
8,EBIT,13825000000.0,11746000000.0,7276000000.0,13723000000.0,Income Statement
9,Net Interest Income,-1039000000.0,-819000000.0,-1765000000.0,-1109000000.0,Income Statement
10,Interest Expense,1039000000.0,880000000.0,1876000000.0,2120000000.0,Income Statement
11,Interest Income,,61000000.0,111000000.0,1011000000.0,Income Statement
12,Normalized Income,13152164398.560926,9426628934.290447,4154513888.888889,6986800000.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,11363000000.0,8286000000.0,3836000000.0,6589000000.0,Income Statement
14,Total Expenses,94772000000.0,83504000000.0,73443000000.0,79976000000.0,Income Statement
15,Rent Expense Supplemental,,2519000000.0,2288000000.0,2608000000.0,Income Statement
16,Diluted Average Shares,709743910.0,709417808.0,709343265.0,709343265.0,Income Statement
17,Basic Average Shares,709743910.0,709417808.0,709343265.0,709343265.0,Income Statement
18,Diluted EPS,16.01,11.68,5.41,9.29,Income Statement
19,Basic EPS,16.01,11.68,5.41,9.29,Income Statement
20,Diluted NI Availto Com Stockholders,11363000000.0,8286000000.0,3836000000.0,6589000000.0,Income Statement
21,Net Income Common Stockholders,11363000000.0,8286000000.0,3836000000.0,6589000000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,11363000000.0,8286000000.0,3836000000.0,6589000000.0,Income Statement
24,Minority Interests,105000000.0,180000000.0,215000000.0,383000000.0,Income Statement
25,Net Income Including Noncontrolling Interests,11258000000.0,8106000000.0,3621000000.0,6206000000.0,Income Statement
26,Net Income Continuous Operations,11258000000.0,8106000000.0,3621000000.0,6206000000.0,Income Statement
27,Tax Provision,1528000000.0,2760000000.0,1779000000.0,5397000000.0,Income Statement
28,Pretax Income,12786000000.0,10866000000.0,5400000000.0,11603000000.0,Income Statement
29,Other Non Operating Income Expenses,731000000.0,161000000.0,109000000.0,98000000.0,Income Statement
30,Special Income Charges,-2032000000.0,-1529000000.0,-475000000.0,-164000000.0,Income Statement
31,Other Special Charges,74000000.0,1189000000.0,269000000.0,-52000000.0,Income Statement
32,Write Off,0.0,0.0,206000000.0,-67000000.0,Income Statement
33,Impairment Of Capital Assets,,340000000.0,,,Income Statement
34,Restructuring And Mergern Acquisition,1958000000.0,,,,Income Statement
35,Net Non Operating Interest Income Expense,-1039000000.0,-819000000.0,-1765000000.0,-1109000000.0,Income Statement
36,Interest Expense Non Operating,1039000000.0,880000000.0,1876000000.0,2120000000.0,Income Statement
37,Interest Income Non Operating,,61000000.0,111000000.0,1011000000.0,Income Statement
38,Operating Income,11344000000.0,13043000000.0,7536000000.0,12803000000.0,Income Statement
39,Operating Expense,34131000000.0,30386000000.0,28731000000.0,29449000000.0,Income Statement
40,Other Operating Expenses,15988000000.0,6356000000.0,7703000000.0,6495000000.0,Income Statement
41,Depreciation And Amortization In Income Statement,2825000000.0,3038000000.0,2991000000.0,2920000000.0,Income Statement
42,Amortization,,206000000.0,268000000.0,132000000.0,Income Statement
43,Depreciation Income Statement,2825000000.0,2832000000.0,2723000000.0,2788000000.0,Income Statement
44,Selling General And Administration,9218000000.0,12487000000.0,10489000000.0,12577000000.0,Income Statement
45,Selling And Marketing Expense,9218000000.0,10983000000.0,9028000000.0,10728000000.0,Income Statement
46,General And Administrative Expense,,1504000000.0,1461000000.0,1849000000.0,Income Statement
47,Rent And Landing Fees,,2519000000.0,2288000000.0,2608000000.0,Income Statement
48,Gross Profit,45475000000.0,43429000000.0,36267000000.0,42252000000.0,Income Statement
49,Cost Of Revenue,60641000000.0,53118000000.0,44712000000.0,50527000000.0,Income Statement
50,Total Revenue,106116000000.0,96547000000.0,80979000000.0,92779000000.0,Income Statement
51,Operating Revenue,106116000000.0,96547000000.0,80979000000.0,92779000000.0,Income Statement
0,Treasury Shares Number,,17295450.0,17295450.0,17295450.0,Balance Sheet
1,Ordinary Shares Number,710055403.0,709343265.0,709343265.0,709343265.0,Balance Sheet
2,Share Issued,710055403.0,726638715.0,726638715.0,726638715.0,Balance Sheet
3,Net Debt,,2872000000.0,7989000000.0,23046000000.0,Balance Sheet
4,Total Debt,1833000000.0,6054000000.0,10345000000.0,25672000000.0,Balance Sheet
5,Tangible Book Value,56255000000.0,45667000000.0,37148000000.0,33064000000.0,Balance Sheet
6,Invested Capital,60006000000.0,52954000000.0,49965000000.0,60987000000.0,Balance Sheet
7,Working Capital,26103000000.0,13251000000.0,4653000000.0,-1235000000.0,Balance Sheet
8,Net Tangible Assets,56255000000.0,45667000000.0,37148000000.0,33064000000.0,Balance Sheet
9,Capital Lease Obligations,1822000000.0,2637000000.0,1578000000.0,1965000000.0,Balance Sheet
10,Common Stock Equity,59995000000.0,49537000000.0,41198000000.0,37280000000.0,Balance Sheet
11,Total Capitalization,59998000000.0,49546000000.0,41220000000.0,37427000000.0,Balance Sheet
12,Total Equity Gross Minority Interest,59995000000.0,48748000000.0,40589000000.0,36867000000.0,Balance Sheet
13,Minority Interest,0.0,-789000000.0,-609000000.0,-413000000.0,Balance Sheet
14,Stockholders Equity,59995000000.0,49537000000.0,41198000000.0,37280000000.0,Balance Sheet
15,Other Equity Interest,,46000000.0,117000000.0,106000000.0,Balance Sheet
16,Treasury Stock,,1197000000.0,1197000000.0,1197000000.0,Balance Sheet
17,Retained Earnings,,-13544000000.0,-21954000000.0,-25840000000.0,Balance Sheet
18,Additional Paid In Capital,,45682000000.0,45682000000.0,45682000000.0,Balance Sheet
19,Capital Stock,1455000000.0,1453000000.0,1453000000.0,1453000000.0,Balance Sheet
20,Common Stock,1455000000.0,1453000000.0,1453000000.0,1453000000.0,Balance Sheet
21,Total Liabilities Net Minority Interest,37620000000.0,40365000000.0,44781000000.0,51646000000.0,Balance Sheet
22,Total Non Current Liabilities Net Minority Interest,1377000000.0,1982000000.0,1404000000.0,1708000000.0,Balance Sheet
23,Other Non Current Liabilities,,,100000000.0,200000000.0,Balance Sheet
24,Non Current Deferred Revenue,,0.0,100000000.0,200000000.0,Balance Sheet
25,Non Current Deferred Taxes Liabilities,123000000.0,483000000.0,261000000.0,76000000.0,Balance Sheet
26,Long Term Debt And Capital Lease Obligation,803000000.0,1350000000.0,947000000.0,1350000000.0,Balance Sheet
27,Long Term Capital Lease Obligation,800000000.0,1341000000.0,925000000.0,1203000000.0,Balance Sheet
28,Long Term Debt,3000000.0,9000000.0,22000000.0,147000000.0,Balance Sheet
29,Long Term Provisions,451000000.0,149000000.0,96000000.0,82000000.0,Balance Sheet
30,Current Liabilities,36243000000.0,38383000000.0,43377000000.0,49938000000.0,Balance Sheet
31,Other Current Liabilities,7982000000.0,1000000.0,1000000.0,5000000.0,Balance Sheet
32,Current Deferred Taxes Liabilities,,5069000000.0,5012000000.0,1711000000.0,Balance Sheet
33,Current Debt And Capital Lease Obligation,1030000000.0,4704000000.0,9398000000.0,24322000000.0,Balance Sheet
34,Current Capital Lease Obligation,1022000000.0,1296000000.0,653000000.0,762000000.0,Balance Sheet
35,Current Debt,8000000.0,3408000000.0,8745000000.0,23560000000.0,Balance Sheet
