,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1000000.0,-8336411.713155,-1080202351.956158
Tax Rate For Calcs,0.251095,0.4,0.283551,0.31093
Normalized EBITDA,12664800000.0,4079200000.0,9346700000.0,8601200000.0
Total Unusual Items,0.0,2500000.0,-29400000.0,-3474100000.0
Total Unusual Items Excluding Goodwill,0.0,2500000.0,-29400000.0,-3474100000.0
Net Income From Continuing Operation Net Minority Interest,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Reconciled Depreciation,3528400000.0,3345500000.0,3122700000.0,3744300000.0
Reconciled Cost Of Revenue,262984100000.0,134657500000.0,91271500000.0,103586900000.0
EBIT,9136400000.0,736200000.0,6194600000.0,1382800000.0
Net Interest Income,-3016400000.0,-1324700000.0,-2852300000.0,-3950600000.0
Interest Expense,3016400000.0,1320100000.0,2885500000.0,4010400000.0
Interest Income,,46900000.0,91100000.0,141400000.0
Normalized Income,4583300000.0,-951600000.0,2391863588.286845,583297648.043842
Net Income From Continuing And Discontinued Operation,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Total Expenses,288977300000.0,46500500000.0,40479800000.0,42204800000.0
Rent Expense Supplemental,,86600000.0,120200000.0,176100000.0
Total Operating Income As Reported,,,3434600000.0,
Diluted Average Shares,490717345.0,490309278.0,490578400.0,490578400.0
Basic Average Shares,490717345.0,490309278.0,490578400.0,490578400.0
Diluted EPS,9.34,-1.94,4.83,-3.69
Basic EPS,9.34,-1.94,4.83,-3.69
Diluted NI Availto Com Stockholders,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Net Income Common Stockholders,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Net Income Including Noncontrolling Interests,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Net Income Continuous Operations,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Tax Provision,1536700000.0,366200000.0,938300000.0,-817000000.0
Pretax Income,6120000000.0,-583900000.0,3309100000.0,-2627600000.0
Other Non Operating Income Expenses,1926200000.0,277100000.0,231500000.0,389800000.0
Special Income Charges,0.0,2500000.0,-29400000.0,-3476800000.0
Other Special Charges,,-50200000.0,-11500000.0,3440000000.0
Write Off,,46500000.0,39600000.0,36800000.0
Impairment Of Capital Assets,,1200000.0,1300000.0,
Net Non Operating Interest Income Expense,-3016400000.0,-1324700000.0,-2852300000.0,-3950600000.0
Total Other Finance Cost,,51500000.0,57900000.0,81600000.0
Interest Expense Non Operating,3016400000.0,1320100000.0,2885500000.0,4010400000.0
Interest Income Non Operating,,46900000.0,91100000.0,141400000.0
Operating Income,7187900000.0,2580500000.0,6275100000.0,4545700000.0
Operating Expense,25993200000.0,-88157000000.0,-50791700000.0,-61382100000.0
Other Operating Expenses,15873400000.0,2506100000.0,2499300000.0,2503600000.0
Depreciation And Amortization In Income Statement,3528400000.0,3345500000.0,3122700000.0,3744300000.0
Amortization,,14000000.0,11800000.0,11600000.0
Depreciation Income Statement,3528400000.0,3331500000.0,3110900000.0,3732700000.0
Selling General And Administration,,8873800000.0,9693000000.0,10384700000.0
Selling And Marketing Expense,,8491000000.0,9400900000.0,10211700000.0
General And Administrative Expense,,382800000.0,292100000.0,173000000.0
Rent And Landing Fees,,86600000.0,120200000.0,176100000.0
Gross Profit,33181100000.0,-85576500000.0,-44516600000.0,-56836400000.0
Cost Of Revenue,262984100000.0,134657500000.0,91271500000.0,103586900000.0
Total Revenue,296165200000.0,49081000000.0,46754900000.0,46750500000.0
Operating Revenue,296165200000.0,49081000000.0,46754900000.0,46750500000.0
Ordinary Shares Number,490578400.0,490578400.0,490578400.0,490578400.0
Share Issued,490578400.0,490578400.0,490578400.0,490578400.0
Net Debt,39784700000.0,31437400000.0,18481900000.0,80830600000.0
Total Debt,39922400000.0,31723000000.0,18917300000.0,81074300000.0
Tangible Book Value,25098000000.0,20187100000.0,21388800000.0,18998300000.0
Invested Capital,65325800000.0,52166400000.0,40277100000.0,100048500000.0
Working Capital,6151000000.0,1619000000.0,2430800000.0,3110200000.0
Net Tangible Assets,25098000000.0,20187100000.0,21388800000.0,18998300000.0
Capital Lease Obligations,13100000.0,27400000.0,42100000.0,48200000.0
Common Stock Equity,25416500000.0,20470800000.0,21401900000.0,19022400000.0
Total Capitalization,30763600000.0,26768100000.0,27882000000.0,24990900000.0
Total Equity Gross Minority Interest,25416500000.0,20470800000.0,21401900000.0,19022400000.0
Stockholders Equity,25416500000.0,20470800000.0,21401900000.0,19022400000.0
Other Equity Interest,20510700000.0,15565000000.0,,
Retained Earnings,,12211000000.0,13142100000.0,10762600000.0
Capital Stock,4905800000.0,4905800000.0,4905800000.0,4905800000.0
Common Stock,4905800000.0,4905800000.0,4905800000.0,4905800000.0
Total Liabilities Net Minority Interest,99915000000.0,84465200000.0,62720000000.0,126611400000.0
Total Non Current Liabilities Net Minority Interest,25798700000.0,28300000000.0,30115100000.0,31567900000.0
Other Non Current Liabilities,64900000.0,71500000.0,80300000.0,7500000.0
Non Current Pension And Other Postretirement Benefit Plans,,2056800000.0,2014700000.0,2049800000.0
Non Current Deferred Revenue,17391800000.0,19269400000.0,21167400000.0,23322800000.0
Non Current Deferred Taxes Liabilities,676300000.0,362800000.0,134600000.0,0.0
Long Term Debt And Capital Lease Obligation,5352500000.0,6304700000.0,6488800000.0,6000000000.0
Long Term Capital Lease Obligation,5400000.0,7400000.0,8700000.0,31500000.0
Long Term Debt,5347100000.0,6297300000.0,6480100000.0,5968500000.0
Long Term Provisions,2065500000.0,2056800000.0,2014700000.0,
Current Liabilities,74116300000.0,56165200000.0,32604900000.0,95043500000.0
Other Current Liabilities,1629500000.0,1742800000.0,23000000.0,
Current Deferred Taxes Liabilities,,0.0,,
Current Debt And Capital Lease Obligation,34569900000.0,25418300000.0,12428500000.0,75074300000.0
Current Capital Lease Obligation,7700000.0,20000000.0,33400000.0,16700000.0
Current Debt,34562200000.0,25398300000.0,12395100000.0,75057600000.0
Pensionand Other Post Retirement Benefit Plans Current,,348400000.0,442600000.0,488300000.0
Current Provisions,1099700000.0,2967700000.0,2934400000.0,2308500000.0
Payables,17559300000.0,15588500000.0,9373900000.0,11346700000.0
Other Payable,,1129800000.0,2070100000.0,2378600000.0
Dividends Payable,,2100000.0,2100000.0,1500000.0
Total Tax Payable,0.0,0.0,,
Accounts Payable,17559300000.0,14456600000.0,7301700000.0,8966600000.0
Total Assets,125331500000.0,104936000000.0,84121900000.0,145633800000.0
Total Non Current Assets,45064200000.0,47151800000.0,49086200000.0,47480100000.0
Other Non Current Assets,610500000.0,9200000.0,10300000.0,6300000.0
Non Current Prepaid Assets,,259300000.0,0.0,300000.0
Non Current Deferred Taxes Assets,,,0.0,276300000.0
Other Investments,2593000000.0,2570200000.0,4164000000.0,
Investmentin Financial Assets,357200000.0,344800000.0,81000000.0,
Available For Sale Securities,357200000.0,344800000.0,81000000.0,
Long Term Equity Investment,,2570200000.0,4164000000.0,3228600000.0
Investmentsin Joint Venturesat Cost,,2570200000.0,4164000000.0,3228600000.0
Investment Properties,9700000.0,10400000.0,11100000.0,11800000.0
Goodwill And Other Intangible Assets,318500000.0,283700000.0,13100000.0,24100000.0
Other Intangible Assets,318500000.0,283700000.0,13100000.0,24100000.0
Net PPE,41135700000.0,43386200000.0,44750800000.0,43782900000.0
Accumulated Depreciation,,-21059600000.0,-17799100000.0,-14692700000.0
Gross PPE,41135700000.0,64445800000.0,62549900000.0,58475600000.0
Construction In Progress,1472700000.0,1121500000.0,8624300000.0,6563000000.0
Other Properties,39663000000.0,1100400000.0,1024900000.0,1016500000.0
Machinery Furniture Equipment,,60141600000.0,51034500000.0,49123300000.0
Buildings And Improvements,,1867400000.0,1661300000.0,1576400000.0
Land And Improvements,,214900000.0,204900000.0,196400000.0
Properties,,0.0,0.0,0.0
Current Assets,80267300000.0,57784200000.0,35035700000.0,98153700000.0
Other Current Assets,7261600000.0,5919700000.0,2787700000.0,
Assets Held For Sale Current,,177200000.0,19800000.0,27100000.0
Restricted Cash,,29900000.0,28900000.0,26500000.0
Prepaid Assets,,2982400000.0,1457000000.0,3128800000.0
Inventory,30698100000.0,22552900000.0,4380300000.0,12764800000.0
Other Inventories,,534300000.0,171400000.0,176700000.0
Finished Goods,,19836600000.0,2083000000.0,9600400000.0
Work In Process,,348200000.0,164300000.0,253100000.0
Raw Materials,,1833800000.0,1961600000.0,2734600000.0
Other Receivables,26700000.0,976900000.0,375600000.0,2683600000.0
Taxes Receivable,439300000.0,2807500000.0,2039900000.0,1974100000.0
