,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-519449.774593,943724239.267292,-518585934.049971,Income Statement
1,Tax Rate For Calcs,0.225558,0.209456,0.374081,0.292935,Income Statement
2,Normalized EBITDA,1416800000.0,1450080000.0,1055400000.0,742970000.0,Income Statement
3,Total Unusual Items,,-2480000.0,2522780000.0,-1770310000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,-2480000.0,2522780000.0,-1770310000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,621110000.0,683900000.0,1849290000.0,-1119510000.0,Income Statement
6,Reconciled Depreciation,537820000.0,413870000.0,374390000.0,323320000.0,Income Statement
7,Reconciled Cost Of Revenue,741790000.0,602960000.0,837470000.0,277230000.0,Income Statement
8,EBIT,878980000.0,1033730000.0,3203790000.0,-1351450000.0,Income Statement
9,Net Interest Income,-76970000.0,-35810000.0,-137150000.0,-119370000.0,Income Statement
10,Interest Expense,76970000.0,168630000.0,249270000.0,231870000.0,Income Statement
11,Interest Income,,149090000.0,122250000.0,127270000.0,Income Statement
12,Normalized Income,621110000.0,685860550.225407,270234239.267292,132214065.950029,Income Statement
13,Net Income From Continuing And Discontinued Operation,621110000.0,683900000.0,1849290000.0,-1119510000.0,Income Statement
14,Total Expenses,4186040000.0,3651120000.0,3395700000.0,2280160000.0,Income Statement
15,Rent Expense Supplemental,,84250000.0,76060000.0,61170000.0,Income Statement
16,Diluted Average Shares,32198548.0,29890734.0,31397613.0,31397613.0,Income Statement
17,Basic Average Shares,31400910.0,29877676.0,31397613.0,31397613.0,Income Statement
18,Diluted EPS,19.29,22.88,58.899063,-35.655895,Income Statement
19,Basic EPS,19.78,22.89,58.899063,-35.655895,Income Statement
20,Diluted NI Availto Com Stockholders,621110000.0,683900000.0,1849290000.0,-1119510000.0,Income Statement
21,Net Income Common Stockholders,621110000.0,683900000.0,1849290000.0,-1119510000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,621110000.0,683900000.0,1849290000.0,-1119510000.0,Income Statement
24,Minority Interests,0.0,0.0,,,Income Statement
25,Net Income Including Noncontrolling Interests,621110000.0,683900000.0,1849290000.0,-1119510000.0,Income Statement
26,Net Income Continuous Operations,621110000.0,683900000.0,1849290000.0,-1119510000.0,Income Statement
27,Tax Provision,180900000.0,181200000.0,1105230000.0,-463810000.0,Income Statement
28,Pretax Income,802010000.0,865100000.0,2954520000.0,-1583320000.0,Income Statement
29,Other Non Operating Income Expenses,193790000.0,20000.0,110000.0,2130000.0,Income Statement
30,Special Income Charges,,-2480000.0,-5060000.0,0.0,Income Statement
31,Other Special Charges,,2480000.0,5060000.0,,Income Statement
32,Net Non Operating Interest Income Expense,-76970000.0,-35810000.0,-137150000.0,-119370000.0,Income Statement
33,Total Other Finance Cost,,16270000.0,10130000.0,14770000.0,Income Statement
34,Interest Expense Non Operating,76970000.0,168630000.0,249270000.0,231870000.0,Income Statement
35,Interest Income Non Operating,,149090000.0,122250000.0,127270000.0,Income Statement
36,Operating Income,685190000.0,903380000.0,568860000.0,304110000.0,Income Statement
37,Operating Expense,3444250000.0,3048160000.0,2558230000.0,2002930000.0,Income Statement
38,Other Operating Expenses,2160790000.0,1916860000.0,1693710000.0,1308070000.0,Income Statement
39,Depreciation And Amortization In Income Statement,537820000.0,413870000.0,374390000.0,324110000.0,Income Statement
40,Amortization,,3560000.0,13560000.0,5890000.0,Income Statement
41,Depreciation Income Statement,537820000.0,410310000.0,360830000.0,318220000.0,Income Statement
42,Selling General And Administration,,82510000.0,118210000.0,78240000.0,Income Statement
43,Selling And Marketing Expense,,18090000.0,10330000.0,12460000.0,Income Statement
44,General And Administrative Expense,,64420000.0,107880000.0,65780000.0,Income Statement
45,Rent And Landing Fees,,84250000.0,76060000.0,61170000.0,Income Statement
46,Gross Profit,4129440000.0,3951540000.0,3127090000.0,2307040000.0,Income Statement
47,Cost Of Revenue,741790000.0,602960000.0,837470000.0,277230000.0,Income Statement
48,Total Revenue,4871230000.0,4554500000.0,3964560000.0,2584270000.0,Income Statement
49,Operating Revenue,4871230000.0,4554500000.0,3964560000.0,2584270000.0,Income Statement
0,Ordinary Shares Number,31397613.0,31397613.0,31397613.0,31397613.0,Balance Sheet
1,Share Issued,31397613.0,31397613.0,31397613.0,31397613.0,Balance Sheet
2,Net Debt,,,2071040000.0,2238300000.0,Balance Sheet
3,Total Debt,324810000.0,349840000.0,2317790000.0,2321970000.0,Balance Sheet
4,Tangible Book Value,7359080000.0,6663950000.0,-117530000.0,-2135150000.0,Balance Sheet
5,Invested Capital,7552360000.0,6883320000.0,2212540000.0,201880000.0,Balance Sheet
6,Working Capital,1265680000.0,1853510000.0,643330000.0,328320000.0,Balance Sheet
7,Net Tangible Assets,7359080000.0,6663950000.0,2306370000.0,-1984910000.0,Balance Sheet
8,Capital Lease Obligations,159810000.0,153620000.0,0.0,80000.0,Balance Sheet
9,Common Stock Equity,7387360000.0,6687100000.0,-105250000.0,-2120010000.0,Balance Sheet
10,Preferred Stock Equity,,,2423900000.0,150240000.0,Balance Sheet
11,Total Capitalization,7497360000.0,6883320000.0,3998190000.0,-742640000.0,Balance Sheet
12,Total Equity Gross Minority Interest,7387360000.0,6687100000.0,2318650000.0,-1969770000.0,Balance Sheet
13,Minority Interest,,0.0,,,Balance Sheet
14,Stockholders Equity,7387360000.0,6687100000.0,2318650000.0,-1969770000.0,Balance Sheet
15,Other Equity Interest,7230370000.0,6687100000.0,8200000.0,,Balance Sheet
16,Additional Paid In Capital,,,233190000.0,88960000.0,Balance Sheet
17,Capital Stock,156990000.0,0.0,2488850000.0,201870000.0,Balance Sheet
18,Common Stock,156990000.0,0.0,64950000.0,51630000.0,Balance Sheet
19,Preferred Stock,,0.0,2423900000.0,150240000.0,Balance Sheet
20,Total Liabilities Net Minority Interest,1711570000.0,2074430000.0,3726650000.0,8269590000.0,Balance Sheet
21,Total Non Current Liabilities Net Minority Interest,719630000.0,586470000.0,1888600000.0,6461600000.0,Balance Sheet
22,Other Non Current Liabilities,70000.0,158240000.0,,,Balance Sheet
23,Preferred Securities Outside Stock Equity,,,0.0,4951750000.0,Balance Sheet
24,Non Current Pension And Other Postretirement Benefit Plans,12260000.0,3160000.0,5190000.0,3230000.0,Balance Sheet
25,Tradeand Other Payables Non Current,,,,158360000.0,Balance Sheet
26,Non Current Deferred Revenue,,,33030000.0,45970000.0,Balance Sheet
27,Non Current Deferred Taxes Liabilities,127650000.0,77950000.0,106950000.0,,Balance Sheet
28,Long Term Debt And Capital Lease Obligation,242840000.0,330740000.0,1679540000.0,1227130000.0,Balance Sheet
29,Long Term Capital Lease Obligation,132840000.0,134520000.0,0.0,0.0,Balance Sheet
30,Long Term Debt,110000000.0,196220000.0,1679540000.0,1227130000.0,Balance Sheet
31,Current Liabilities,991940000.0,1487960000.0,1838050000.0,1807990000.0,Balance Sheet
32,Other Current Liabilities,22890000.0,147460000.0,,,Balance Sheet
33,Current Debt And Capital Lease Obligation,81970000.0,19100000.0,638250000.0,1094840000.0,Balance Sheet
34,Current Capital Lease Obligation,26970000.0,19100000.0,0.0,80000.0,Balance Sheet
35,Current Debt,55000000.0,0.0,638250000.0,1094760000.0,Balance Sheet
36,Pensionand Other Post Retirement Benefit Plans Current,21510000.0,19810000.0,9280000.0,7200000.0,Balance Sheet
37,Payables,621250000.0,787280000.0,1177380000.0,695830000.0,Balance Sheet
38,Other Payable,,17550000.0,391820000.0,314900000.0,Balance Sheet
39,Accounts Payable,621250000.0,769730000.0,785560000.0,380930000.0,Balance Sheet
40,Total Assets,9098930000.0,8761530000.0,6045300000.0,6299820000.0,Balance Sheet
