,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.249572,0.241671,0.217623,0.39611
Total Unusual Items,0.0,0.0,0.0,1450000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,1450000.0
Net Income From Continuing Operation Net Minority Interest,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Reconciled Depreciation,16455900000.0,14794600000.0,14713700000.0,13696400000.0
Net Interest Income,705234200000.0,542402000000.0,465035700000.0,401702500000.0
Interest Expense,505433900000.0,411666700000.0,426590900000.0,446655200000.0
Interest Income,1210668100000.0,954068700000.0,891626600000.0,848357700000.0
Normalized Income,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Net Income From Continuing And Discontinued Operation,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Rent Expense Supplemental,,14085917000.0,13829516000.0,15505773000.0
Diluted Average Shares,7114682274.0,7085242664.0,6841860856.0,6567000000.0
Basic Average Shares,6966156365.0,6934576084.0,6743363854.0,6460000000.0
Diluted EPS,47.84,35.44,26.83,14.55
Basic EPS,48.86,36.21,27.26,14.81
Diluted NI Availto Com Stockholders,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Net Income Common Stockholders,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Net Income,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Minority Interests,-14246700000.0,-14281600000.0,-19796400000.0,-16591600000.0
Net Income Including Noncontrolling Interests,354613100000.0,265382600000.0,203639600000.0,112254700000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,354613100000.0,265382600000.0,203639600000.0,112254700000.0
Tax Provision,117934400000.0,84574400000.0,56643700000.0,73631400000.0
Pretax Income,472547500000.0,349957000000.0,260283300000.0,185886100000.0
Special Income Charges,0.0,0.0,0.0,1450000.0
Other Special Charges,,-56635000.0,63424000.0,-1450000.0
Gain On Sale Of Security,,25126881000.0,79823949000.0,32376198000.0
Depreciation Amortization Depletion Income Statement,,13300074000.0,13400744000.0,11712176000.0
Depreciation And Amortization In Income Statement,,13300074000.0,13400744000.0,11712176000.0
Depreciation Income Statement,,13300074000.0,13400744000.0,11712176000.0
Selling General And Administration,152341700000.0,123416000000.0,110509100000.0,111567500000.0
Selling And Marketing Expense,,49011460000.0,48920061000.0,47429310000.0
General And Administrative Expense,152341700000.0,123416000000.0,110509100000.0,111567500000.0
Other Gand A,,9324939000.0,7951883000.0,8739095000.0
Insurance And Claims,,72063619000.0,108819710000.0,96103596000.0
Rent And Landing Fees,,14085917000.0,13829516000.0,15505773000.0
Salaries And Wages,152341700000.0,123416000000.0,110509100000.0,111567500000.0
Total Revenue,1356354100000.0,1163696500000.0,1186773900000.0,1051205800000.0
Operating Revenue,1356354100000.0,1163696500000.0,1186773900000.0,1051205800000.0
Ordinary Shares Number,6982307909.0,6948771375.0,6915992387.0,6472765203.0
Share Issued,6982307909.0,6948771375.0,6915992387.0,6472765203.0
Net Debt,526053200000.0,,,859988600000.0
Total Debt,1890618100000.0,1616026800000.0,1438999400000.0,2138517800000.0
Tangible Book Value,2143964700000.0,1819511600000.0,1575875000000.0,1229600600000.0
Invested Capital,4035596100000.0,3436551700000.0,3014874400000.0,3368118400000.0
Net Tangible Assets,2143964700000.0,1819511600000.0,1575875000000.0,1229600600000.0
Common Stock Equity,2144978000000.0,1820524900000.0,1575875000000.0,1229600600000.0
Total Capitalization,4035596100000.0,3436551700000.0,3014874400000.0,3368118400000.0
Total Equity Gross Minority Interest,2211845500000.0,1880333800000.0,1671758400000.0,1297548300000.0
Minority Interest,66867500000.0,59808900000.0,95883400000.0,67947700000.0
Stockholders Equity,2144978000000.0,1820524900000.0,1575875000000.0,1229600600000.0
Other Equity Interest,7608900000.0,2664100000.0,31000000.0,34900000.0
Gains Losses Not Affecting Retained Earnings,2123401300000.0,1803961100000.0,1562009900000.0,1216618100000.0
Capital Stock,13967800000.0,13899700000.0,13834100000.0,12947600000.0
Common Stock,13967800000.0,13899700000.0,13834100000.0,12947600000.0
Total Liabilities Net Minority Interest,17373059500000.0,15646040000000.0,14066364000000.0,12475374000000.0
Long Term Debt And Capital Lease Obligation,1890618100000.0,1616026800000.0,1438999400000.0,2138517800000.0
Long Term Debt,1890618100000.0,1616026800000.0,1438999400000.0,2138517800000.0
Long Term Provisions,,44586271000.0,114792593000.0,66235813000.0
Current Debt And Capital Lease Obligation,,90353072000.0,42187893000.0,32372198000.0
Current Debt,,90353072000.0,42187893000.0,32372198000.0
Commercial Paper,,90353072000.0,42187893000.0,32372198000.0
Payables And Accrued Expenses,,364716654000.0,521489022000.0,438346121000.0
Payables,,364716654000.0,521489022000.0,438346121000.0
Other Payable,,337192443000.0,496658842000.0,407635645000.0
Accounts Payable,,27524211000.0,24830180000.0,30710476000.0
Total Assets,19584905000000.0,17526373800000.0,15738122400000.0,13772922300000.0
