,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-21553.914617,-44429.86913,-23.394308,-8445.707072
Tax Rate For Calcs,0.193552,0.059098,0.073567,0.091073
Normalized EBITDA,1172310.0,2647628.0,404630.0,1039702.0
Total Unusual Items,-111360.0,-751806.0,-318.0,-92736.0
Total Unusual Items Excluding Goodwill,-111360.0,-751806.0,-318.0,-92736.0
Net Income From Continuing Operation Net Minority Interest,632820.0,605005.0,251861.0,591829.0
Reconciled Depreciation,7070.0,3976.0,132451.0,275295.0
Reconciled Cost Of Revenue,2530040.0,2741555.0,2853505.0,3047480.0
EBIT,1053880.0,1891846.0,271861.0,671671.0
Net Interest Income,-1086060.0,-1098221.0,-1118747.0,-1044780.0
Interest Expense,,,0.0,20542.0
Interest Income,520120.0,510113.0,574067.0,471224.0
Normalized Income,722626.085383,1312381.13087,252155.605692,676119.292928
Net Income From Continuing And Discontinued Operation,632820.0,605005.0,251861.0,591829.0
Total Expenses,5500820.0,5945544.0,5133172.0,6024111.0
Rent Expense Supplemental,40680.0,40680.0,43730.0,48000.0
Diluted Average Shares,26415811.0,26415811.0,26415811.0,26415811.0
Basic Average Shares,26415811.0,26415811.0,26415811.0,26415811.0
Diluted EPS,0.02,0.02,0.01,0.02
Basic EPS,0.02,0.02,0.01,0.02
Diluted NI Availto Com Stockholders,632820.0,605005.0,251861.0,591829.0
Net Income Common Stockholders,632820.0,605005.0,251861.0,591829.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,632820.0,605005.0,251861.0,591829.0
Net Income Including Noncontrolling Interests,632820.0,605005.0,251861.0,591829.0
Net Income Continuous Operations,632820.0,605005.0,251861.0,591829.0
Tax Provision,151880.0,38000.0,20000.0,59300.0
Pretax Income,784700.0,643005.0,271861.0,651129.0
Other Non Operating Income Expenses,1031700.0,695386.0,692874.0,727466.0
Special Income Charges,-111360.0,-751806.0,-318.0,-92736.0
Other Special Charges,107750.0,-23725.0,,
Write Off,3610.0,775531.0,318.0,92736.0
Net Non Operating Interest Income Expense,-1086060.0,-1098221.0,-1118747.0,-1044780.0
Total Other Finance Cost,1606180.0,1608334.0,1692814.0,1495462.0
Interest Expense Non Operating,,,0.0,20542.0
Interest Income Non Operating,520120.0,510113.0,574067.0,471224.0
Operating Income,1053880.0,1891846.0,761878.0,1085827.0
Operating Expense,2970780.0,3203989.0,2279667.0,2976631.0
Other Operating Expenses,219880.0,471787.0,392956.0,728431.0
Depreciation And Amortization In Income Statement,7070.0,3976.0,132451.0,275295.0
Amortization,3330.0,,,
Depreciation Income Statement,3740.0,3976.0,132451.0,275295.0
Selling General And Administration,2635150.0,2452571.0,1495438.0,1860905.0
General And Administrative Expense,2635150.0,2452571.0,1495438.0,1860905.0
Rent And Landing Fees,40680.0,40680.0,43730.0,48000.0
Gross Profit,4024660.0,5095835.0,3041545.0,4062458.0
Cost Of Revenue,2530040.0,2741555.0,2853505.0,3047480.0
Total Revenue,6554700.0,7837390.0,5895050.0,7109938.0
Operating Revenue,6554700.0,7837390.0,5895050.0,7109938.0
Ordinary Shares Number,26415811.0,26415811.0,26415811.0,26415811.0
Share Issued,26415811.0,26415811.0,26415811.0,26415811.0
Net Debt,25700550.0,26569133.0,26903109.0,26701697.0
Total Debt,25715000.0,27065000.0,27065000.0,27065000.0
Tangible Book Value,141181600.0,140597376.0,139992371.0,139740510.0
Invested Capital,166946610.0,167663223.0,167058218.0,166806357.0
Working Capital,-22789340.0,-14991467.0,-16794752.0,-17086981.0
Net Tangible Assets,141181600.0,140597376.0,139992371.0,139740510.0
Common Stock Equity,141231610.0,140598223.0,139993218.0,139741357.0
Total Capitalization,141231610.0,140598223.0,139993218.0,139741357.0
Total Equity Gross Minority Interest,141231610.0,140598223.0,139993218.0,139741357.0
Stockholders Equity,141231610.0,140598223.0,139993218.0,139741357.0
Other Equity Interest,114815800.0,114182411.0,,
Retained Earnings,,114062163.0,113457158.0,113205297.0
Additional Paid In Capital,,120249.0,120249.0,120249.0
Capital Stock,26415810.0,26415811.0,26415811.0,26415811.0
Common Stock,26415810.0,26415811.0,26415811.0,26415811.0
Total Liabilities Net Minority Interest,42683680.0,45665085.0,46508271.0,45854374.0
Total Non Current Liabilities Net Minority Interest,12535720.0,12687340.0,12637378.0,12631619.0
Other Non Current Liabilities,,1.0,,
Non Current Pension And Other Postretirement Benefit Plans,0.0,,,
Tradeand Other Payables Non Current,358970.0,,,
Long Term Debt And Capital Lease Obligation,,0.0,0.0,
Long Term Debt,,0.0,0.0,
Long Term Provisions,12176750.0,12687339.0,12637378.0,12631619.0
Current Liabilities,30147960.0,32977745.0,33870893.0,33222755.0
Current Debt And Capital Lease Obligation,25715000.0,27065000.0,27065000.0,27065000.0
Current Debt,25715000.0,27065000.0,27065000.0,27065000.0
Pensionand Other Post Retirement Benefit Plans Current,0.0,106247.0,234412.0,289117.0
Payables,3215090.0,4552453.0,5306046.0,4038401.0
Other Payable,3215090.0,3240198.0,3680140.0,2117097.0
Accounts Payable,,1312255.0,1625906.0,1921304.0
Total Assets,183915290.0,186263308.0,186501489.0,185595731.0
Total Non Current Assets,176556670.0,168277030.0,169425348.0,169459957.0
Defined Pension Benefit,,841244.0,764311.0,666469.0
Non Current Prepaid Assets,,,1175000.0,1175000.0
Investmentin Financial Assets,155442940.0,155000000.0,155000000.0,155000000.0
Available For Sale Securities,155442940.0,155000000.0,155000000.0,155000000.0
Goodwill And Other Intangible Assets,50010.0,847.0,847.0,847.0
Other Intangible Assets,50010.0,847.0,847.0,847.0
Net PPE,12323450.0,12434939.0,12485190.0,12617641.0
Accumulated Depreciation,-4793600.0,-6837142.0,-8145583.0,-8013132.0
Gross PPE,17117050.0,19272081.0,20630773.0,20630773.0
Machinery Furniture Equipment,3644220.0,5799255.0,7157947.0,7157947.0
Buildings And Improvements,13472830.0,13472826.0,13472826.0,13472826.0
Properties,0.0,0.0,0.0,0.0
Current Assets,7358620.0,17986278.0,17076141.0,16135774.0
Prepaid Assets,27870.0,13889923.0,13273390.0,13613461.0
Other Receivables,,1629556.0,1224557.0,811112.0
Taxes Receivable,1047470.0,731262.0,816293.0,619027.0
Accounts Receivable,,1239670.0,1600010.0,728871.0
Allowance For Doubtful Accounts Receivable,,-1294262.0,-1255016.0,-1280894.0
Gross Accounts Receivable,,2533932.0,2855026.0,2009765.0
Cash Cash Equivalents And Short Term Investments,6283280.0,495867.0,161891.0,363303.0
Other Short Term Investments,6268830.0,,5000000.0,5000000.0
Cash And Cash Equivalents,14450.0,495867.0,161891.0,363303.0
Cash Financial,14450.0,495867.0,161891.0,363303.0
Free Cash Flow,1193920.0,1993594.0,-211453.0,4916360.0
Repayment Of Debt,-2150000.0,,,
Issuance Of Debt,800000.0,,,
Capital Expenditure,-52500.0,,,
End Cash Position,478280.0,495867.0,161891.0,363302.0
Other Cash Adjustment Outside Changein Cash,,,-2.0,-1.0
Beginning Cash Position,495860.0,161891.0,363303.0,149599.0
Changes In Cash,-17580.0,333976.0,-201410.0,213704.0
Financing Cash Flow,-2956180.0,-1834732.0,-150579.0,-5652480.0
Interest Paid Cff,-1606180.0,-1834732.0,-150579.0,-7128745.0
Net Issuance Payments Of Debt,-1350000.0,,0.0,1476265.0
Net Short Term Debt Issuance,-1350000.0,,,
Short Term Debt Payments,-2150000.0,,,
Short Term Debt Issuance,800000.0,,,
Net Long Term Debt Issuance,,,0.0,1476265.0
Investing Cash Flow,1692180.0,175114.0,160622.0,949824.0
Interest Received Cfi,1744680.0,105114.0,160622.0,949824.0
Net PPE Purchase And Sale,-52500.0,70000.0,,
Sale Of PPE,,70000.0,,
Purchase Of PPE,-52500.0,,,
Operating Cash Flow,1246420.0,1993594.0,-211453.0,4916360.0
Taxes Refund Paid,-30250.0,-219779.0,343467.0,-85128.0
Change In Working Capital,311070.0,255914.0,-1625426.0,3425013.0
Change In Other Current Liabilities,-205360.0,-213544.0,20808.0,-180339.0
Change In Other Current Assets,516430.0,-27187.0,-318822.0,3646030.0
Change In Payable,,84682.0,-463107.0,-199490.0
Change In Receivables,,360340.0,-871140.0,61000.0
