,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-2431548.9,424416.8,-625839.2
Tax Rate For Calcs,0.25418,0.2607,0.2693,0.1582
Normalized EBITDA,2845010000.0,2699282000.0,2043074000.0,1786778000.0
Total Unusual Items,,-9327000.0,1576000.0,-3956000.0
Total Unusual Items Excluding Goodwill,,-9327000.0,1576000.0,-3956000.0
Net Income From Continuing Operation Net Minority Interest,1157661000.0,1042606000.0,776854000.0,945871000.0
Reconciled Depreciation,891250000.0,854282000.0,680251000.0,521193000.0
Reconciled Cost Of Revenue,2828431000.0,2773209000.0,2083225000.0,2219752000.0
EBIT,1953760000.0,1835673000.0,1364399000.0,1261629000.0
Net Interest Income,-401561000.0,-373865000.0,-257994000.0,-101273000.0
Interest Expense,401561000.0,428890000.0,307037000.0,142502000.0
Interest Income,,87874000.0,76583000.0,74979000.0
Normalized Income,1157661000.0,1049501451.1,775702416.8,949201160.8
Net Income From Continuing And Discontinued Operation,1157661000.0,1042606000.0,776854000.0,945871000.0
Total Expenses,8391726000.0,7054328000.0,5423305000.0,5780621000.0
Rent Expense Supplemental,,5149000.0,24212000.0,39180000.0
Diluted Average Shares,10941975.0,10942548.0,10942000.0,10942000.0
Basic Average Shares,10941975.0,10942548.0,10942000.0,10942000.0
Diluted EPS,105.8,95.28,71.0,86.44
Basic EPS,105.8,95.28,71.0,86.44
Diluted NI Availto Com Stockholders,1157661000.0,1042606000.0,776854000.0,945871000.0
Net Income Common Stockholders,1157661000.0,1042606000.0,776854000.0,945871000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1157661000.0,1042606000.0,776854000.0,945871000.0
Net Income Including Noncontrolling Interests,1157661000.0,1042606000.0,776854000.0,945871000.0
Net Income Continuous Operations,1157661000.0,1042606000.0,776854000.0,945871000.0
Tax Provision,394538000.0,364177000.0,280508000.0,173256000.0
Pretax Income,1552199000.0,1406783000.0,1057362000.0,1119127000.0
Other Non Operating Income Expenses,159877000.0,78683000.0,61751000.0,51527000.0
Special Income Charges,,-9327000.0,1576000.0,-3956000.0
Other Special Charges,,9327000.0,-1576000.0,3956000.0
Net Non Operating Interest Income Expense,-401561000.0,-373865000.0,-257994000.0,-101273000.0
Total Other Finance Cost,,32849000.0,27540000.0,33750000.0
Interest Expense Non Operating,401561000.0,428890000.0,307037000.0,142502000.0
Interest Income Non Operating,,87874000.0,76583000.0,74979000.0
Operating Income,1793883000.0,1711293000.0,1252028000.0,1181849000.0
Operating Expense,5563295000.0,4281119000.0,3340080000.0,3560869000.0
Other Operating Expenses,2886934000.0,804395000.0,585957000.0,621961000.0
Depreciation And Amortization In Income Statement,891250000.0,854282000.0,680251000.0,521193000.0
Amortization,,10733000.0,6064000.0,4861000.0
Depreciation Income Statement,891250000.0,843549000.0,674187000.0,516332000.0
Selling General And Administration,,1352873000.0,1067934000.0,1262661000.0
Selling And Marketing Expense,,44320000.0,21049000.0,41728000.0
General And Administrative Expense,,1308553000.0,1046885000.0,1220933000.0
Rent And Landing Fees,,5149000.0,24212000.0,39180000.0
Gross Profit,7357178000.0,5992412000.0,4592108000.0,4742718000.0
Cost Of Revenue,2828431000.0,2773209000.0,2083225000.0,2219752000.0
Total Revenue,10185609000.0,8765621000.0,6675333000.0,6962470000.0
Operating Revenue,10185609000.0,8765621000.0,6675333000.0,6962470000.0
Ordinary Shares Number,10942262.0,10942262.0,10942262.0,10942262.0
Share Issued,10942262.0,10942262.0,10942262.0,10942262.0
Net Debt,4550388000.0,5058367000.0,5760497000.0,4808378000.0
Total Debt,5109127000.0,5501910000.0,6225734000.0,5135101000.0
Tangible Book Value,7174433000.0,6067828000.0,5074710000.0,4301697000.0
Invested Capital,11920350000.0,11205985000.0,10927162000.0,9439626000.0
Working Capital,1138924000.0,751006000.0,500711000.0,372086000.0
Net Tangible Assets,7174433000.0,6067828000.0,5074710000.0,4301697000.0
Capital Lease Obligations,379220000.0,389013000.0,398556000.0,5844000.0
Common Stock Equity,7190443000.0,6093088000.0,5099984000.0,4310369000.0
Total Capitalization,11664118000.0,10926754000.0,10607142000.0,9356745000.0
Total Equity Gross Minority Interest,7190443000.0,6093088000.0,5099984000.0,4310369000.0
Stockholders Equity,7190443000.0,6093088000.0,5099984000.0,4310369000.0
Other Equity Interest,7081020000.0,5983665000.0,4990561000.0,
Retained Earnings,,5559357000.0,4549578000.0,3772724000.0
Capital Stock,109423000.0,109423000.0,109423000.0,109423000.0
Common Stock,109423000.0,109423000.0,109423000.0,109423000.0
Total Liabilities Net Minority Interest,7230068000.0,7333482000.0,7708072000.0,6761745000.0
Total Non Current Liabilities Net Minority Interest,5379167000.0,5703285000.0,6325754000.0,5709862000.0
Other Non Current Liabilities,985000.0,5345000.0,3786000.0,294965000.0
Non Current Pension And Other Postretirement Benefit Plans,,149485000.0,93786000.0,85091000.0
Non Current Deferred Taxes Liabilities,355053000.0,339817000.0,331044000.0,280668000.0
Long Term Debt And Capital Lease Obligation,4830801000.0,5205939000.0,5894259000.0,5046376000.0
Long Term Capital Lease Obligation,357126000.0,372273000.0,387101000.0,
Long Term Debt,4473675000.0,4833666000.0,5507158000.0,5046376000.0
Long Term Provisions,188059000.0,149485000.0,93786000.0,
Current Liabilities,1850901000.0,1630197000.0,1382318000.0,1051883000.0
Other Current Liabilities,723962000.0,53334000.0,25651000.0,38925000.0
Current Debt And Capital Lease Obligation,278326000.0,295971000.0,331475000.0,88725000.0
Current Capital Lease Obligation,22094000.0,16740000.0,11455000.0,5844000.0
Current Debt,256232000.0,279231000.0,320020000.0,82881000.0
Pensionand Other Post Retirement Benefit Plans Current,,71919000.0,42333000.0,42716000.0
Current Provisions,58202000.0,6500000.0,58756000.0,
Payables,273671000.0,775834000.0,740484000.0,800104000.0
Other Payable,,629690000.0,565440000.0,535120000.0
Dividends Payable,,3979000.0,4000000.0,5669000.0
Total Tax Payable,331000.0,0.0,16423000.0,
Accounts Payable,273340000.0,142165000.0,154621000.0,259315000.0
Total Assets,14420511000.0,13426570000.0,12808056000.0,11072114000.0
Total Non Current Assets,11430686000.0,11045367000.0,10925027000.0,9648145000.0
