,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-1636732.843098,882152.380322,1334506.801189,2441214.057508
Tax Rate For Calcs,0.254546,0.257187,0.258625,0.265927
Normalized EBITDA,701970000.0,343740000.0,144050000.0,74980000.0
Total Unusual Items,-6430000.0,3430000.0,5160000.0,9180000.0
Total Unusual Items Excluding Goodwill,-6430000.0,3430000.0,5160000.0,9180000.0
Net Income From Continuing Operation Net Minority Interest,469360000.0,224530000.0,82300000.0,39060000.0
Reconciled Depreciation,36570000.0,16380000.0,14520000.0,13380000.0
Reconciled Cost Of Revenue,3243650000.0,1864580000.0,1061580000.0,1274330000.0
EBIT,658970000.0,330790000.0,134690000.0,70780000.0
Net Interest Income,-36360000.0,-32750000.0,-30380000.0,-23250000.0
Interest Expense,29340000.0,28520000.0,23680000.0,17570000.0
Interest Income,4370000.0,3670000.0,2950000.0,3030000.0
Normalized Income,474153267.156902,221982152.380322,78474506.801189,32321214.057508
Net Income From Continuing And Discontinued Operation,469360000.0,224530000.0,82300000.0,39060000.0
Total Expenses,3778450000.0,2140720000.0,1298570000.0,1490170000.0
Rent Expense Supplemental,2150000.0,2960000.0,2430000.0,2790000.0
Diluted NI Availto Com Stockholders,469360000.0,224530000.0,82300000.0,39060000.0
Net Income Common Stockholders,469360000.0,224530000.0,82300000.0,39060000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,469360000.0,224530000.0,82300000.0,39060000.0
Net Income Including Noncontrolling Interests,469360000.0,224530000.0,82300000.0,39060000.0
Net Income Continuous Operations,469360000.0,224530000.0,82300000.0,39060000.0
Tax Provision,160270000.0,77740000.0,28710000.0,14150000.0
Pretax Income,629630000.0,302270000.0,111010000.0,53210000.0
Other Non Operating Income Expenses,20000.0,60000.0,10000.0,20000.0
Special Income Charges,-6430000.0,3430000.0,5160000.0,9180000.0
Other Special Charges,-1260000.0,-3430000.0,-5160000.0,-9180000.0
Write Off,7690000.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-36360000.0,-32750000.0,-30380000.0,-23250000.0
Total Other Finance Cost,11390000.0,7900000.0,9650000.0,8710000.0
Interest Expense Non Operating,29340000.0,28520000.0,23680000.0,17570000.0
Interest Income Non Operating,4370000.0,3670000.0,2950000.0,3030000.0
Operating Income,671270000.0,329610000.0,129300000.0,69900000.0
Operating Expense,534800000.0,276140000.0,236990000.0,215840000.0
Other Operating Expenses,107750000.0,65860000.0,54490000.0,62640000.0
Depreciation And Amortization In Income Statement,36570000.0,16380000.0,14520000.0,13380000.0
Amortization,4470000.0,1100000.0,0.0,0.0
Depreciation Income Statement,32100000.0,15280000.0,14520000.0,13380000.0
Selling General And Administration,93700000.0,38890000.0,38130000.0,29200000.0
Selling And Marketing Expense,36560000.0,13080000.0,5080000.0,8440000.0
General And Administrative Expense,57140000.0,25810000.0,33050000.0,20760000.0
Rent And Landing Fees,2150000.0,2960000.0,2430000.0,2790000.0
Gross Profit,1206070000.0,605750000.0,366290000.0,285740000.0
Cost Of Revenue,3243650000.0,1864580000.0,1061580000.0,1274330000.0
Total Revenue,4449720000.0,2470330000.0,1427870000.0,1560070000.0
Operating Revenue,4449720000.0,2470330000.0,1427870000.0,1560070000.0
Net Debt,233060000.0,315420000.0,270750000.0,116150000.0
Total Debt,356030000.0,344840000.0,305380000.0,152260000.0
Tangible Book Value,921680000.0,436400000.0,218170000.0,136500000.0
Invested Capital,1240640000.0,779380000.0,509160000.0,272630000.0
Working Capital,808500000.0,469690000.0,285900000.0,183340000.0
Net Tangible Assets,921680000.0,436400000.0,218170000.0,136500000.0
Capital Lease Obligations,52050000.0,9160000.0,14390000.0,16130000.0
Common Stock Equity,936660000.0,443700000.0,218170000.0,136500000.0
Total Capitalization,1029780000.0,588120000.0,362040000.0,241710000.0
Total Equity Gross Minority Interest,936660000.0,443700000.0,218170000.0,136500000.0
Stockholders Equity,936660000.0,443700000.0,218170000.0,136500000.0
Other Equity Interest,23180000.0,,,
Retained Earnings,811630000.0,379130000.0,153600000.0,71930000.0
Additional Paid In Capital,0.0,7990000.0,7990000.0,7990000.0
Capital Stock,101850000.0,56580000.0,56580000.0,56580000.0
Common Stock,101850000.0,56580000.0,56580000.0,56580000.0
Total Liabilities Net Minority Interest,1722840000.0,1042360000.0,883780000.0,369440000.0
Total Non Current Liabilities Net Minority Interest,149700000.0,164110000.0,165120000.0,127350000.0
Non Current Pension And Other Postretirement Benefit Plans,14920000.0,11390000.0,9660000.0,6830000.0
Non Current Deferred Revenue,1050000.0,1230000.0,2430000.0,2800000.0
Long Term Debt And Capital Lease Obligation,133730000.0,151490000.0,153030000.0,117720000.0
Long Term Capital Lease Obligation,40610000.0,7070000.0,9160000.0,12510000.0
Long Term Debt,93120000.0,144420000.0,143870000.0,105210000.0
Current Liabilities,1573140000.0,878250000.0,718660000.0,242090000.0
Current Deferred Taxes Liabilities,84360000.0,58790000.0,29870000.0,3110000.0
Current Debt And Capital Lease Obligation,222300000.0,193350000.0,152350000.0,34540000.0
Current Capital Lease Obligation,11440000.0,2090000.0,5230000.0,3620000.0
Current Debt,210860000.0,191260000.0,147120000.0,30920000.0
Pensionand Other Post Retirement Benefit Plans Current,1970000.0,1430000.0,1110000.0,10000.0
Payables,1085840000.0,567990000.0,478160000.0,179400000.0
Other Payable,52170000.0,35110000.0,52270000.0,19520000.0
