,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-458388.0,-30000.0,-4391.239242
Tax Rate For Calcs,0.29268,0.4,0.3,0.225238
Normalized EBITDA,20637000.0,26299469.0,14136260.0,16697618.0
Total Unusual Items,0.0,-1145970.0,-100000.0,-19496.0
Total Unusual Items Excluding Goodwill,0.0,-1145970.0,-100000.0,-19496.0
Net Income From Continuing Operation Net Minority Interest,5469000.0,4623889.0,1438635.0,2279759.0
Reconciled Depreciation,7314000.0,7898137.0,5233772.0,4392344.0
Reconciled Cost Of Revenue,802372000.0,865079699.0,618973085.0,311762239.0
EBIT,13323000.0,17255362.0,8802488.0,12285778.0
Net Interest Income,-5591000.0,-9976571.0,-5437974.0,-3485209.0
Interest Expense,5591000.0,9117681.0,7955471.0,9343250.0
Interest Income,,570780.0,2725445.0,6141733.0
Normalized Income,5469000.0,5311471.0,1508635.0,2294863.760758
Net Income From Continuing And Discontinued Operation,5469000.0,4623889.0,1438635.0,2279759.0
Total Expenses,863360000.0,889750592.0,649517014.0,332082980.0
Rent Expense Supplemental,,600000.0,,
Diluted Average Shares,,15596970.0,17057400.0,17057400.0
Basic Average Shares,,15596970.0,17057400.0,17057400.0
Diluted EPS,,0.33,0.08,0.23
Basic EPS,,0.33,0.08,0.23
Diluted NI Availto Com Stockholders,5469000.0,4623889.0,1438635.0,2279759.0
Net Income Common Stockholders,5469000.0,4623889.0,1438635.0,2279759.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5469000.0,4623889.0,1438635.0,2279759.0
Net Income Including Noncontrolling Interests,5469000.0,4623889.0,1438635.0,2279759.0
Net Income Discontinuous Operations,0.0,0.0,,
Net Income Continuous Operations,5469000.0,4623889.0,1438635.0,2279759.0
Tax Provision,2263000.0,3513792.0,-591618.0,662769.0
Pretax Income,7732000.0,8137681.0,847017.0,2942528.0
Other Non Operating Income Expenses,5899000.0,2126596.0,975836.0,538750.0
Special Income Charges,0.0,-1145970.0,-100000.0,-19496.0
Other Special Charges,,1145970.0,100000.0,19496.0
Write Off,,,,0.0
Net Non Operating Interest Income Expense,-5591000.0,-9976571.0,-5437974.0,-3485209.0
Total Other Finance Cost,,1429670.0,207948.0,283692.0
Interest Expense Non Operating,5591000.0,9117681.0,7955471.0,9343250.0
Interest Income Non Operating,,570780.0,2725445.0,6141733.0
Operating Income,7424000.0,17034141.0,5320915.0,5943419.0
Operating Expense,60988000.0,24670893.0,30543929.0,20320741.0
Other Operating Expenses,47313000.0,37739000.0,8470957.0,1042873.0
Depreciation And Amortization In Income Statement,7314000.0,7898137.0,5233772.0,4392344.0
Depreciation Income Statement,7314000.0,7898137.0,5233772.0,4392344.0
Selling General And Administration,,8063270.0,3307279.0,3644648.0
Selling And Marketing Expense,,1857467.0,1230068.0,887401.0
General And Administrative Expense,,6205803.0,2077211.0,2757247.0
Rent And Landing Fees,,600000.0,,
Gross Profit,68412000.0,41705034.0,35864844.0,26264160.0
Cost Of Revenue,802372000.0,865079699.0,618973085.0,311762239.0
Total Revenue,870784000.0,906784733.0,654837929.0,338026399.0
Operating Revenue,870784000.0,906784733.0,654837929.0,338026399.0
Ordinary Shares Number,,17057400.0,17057400.0,16107150.0
Share Issued,,17057400.0,17057400.0,16107150.0
Net Debt,12113000.0,80045176.0,66458882.0,100166202.0
Total Debt,18849000.0,130295445.0,67070643.0,100570864.0
Tangible Book Value,178075000.0,262595268.0,257758727.0,256115834.0
Invested Capital,196939000.0,392890713.0,324829370.0,356686698.0
Working Capital,149877000.0,129358831.0,114210305.0,107142054.0
Net Tangible Assets,178075000.0,262595268.0,257758727.0,256115834.0
Capital Lease Obligations,,0.0,,
Common Stock Equity,178090000.0,262595268.0,257758727.0,256115834.0
Total Capitalization,178090000.0,287066408.0,278403047.0,257247404.0
Total Equity Gross Minority Interest,178090000.0,262595268.0,257758727.0,256115834.0
Minority Interest,0.0,,,
Stockholders Equity,178090000.0,262595268.0,257758727.0,256115834.0
Other Equity Interest,,98879000.0,,
Retained Earnings,,74015132.0,69493372.0,67952608.0
Additional Paid In Capital,,20945216.0,20945216.0,77803216.0
Capital Stock,42375000.0,164239000.0,164239000.0,107381000.0
Common Stock,42375000.0,164239000.0,164239000.0,107381000.0
Total Liabilities Net Minority Interest,45904000.0,182001313.0,131105529.0,146866600.0
Total Non Current Liabilities Net Minority Interest,0.0,32557083.0,26830462.0,6583852.0
Other Non Current Liabilities,,2000.0,,
Non Current Deferred Taxes Liabilities,0.0,6775799.0,4749075.0,5452282.0
Long Term Debt And Capital Lease Obligation,0.0,24471140.0,20644320.0,1131570.0
Long Term Capital Lease Obligation,,0.0,,
Long Term Debt,0.0,24471140.0,20644320.0,1131570.0
Long Term Provisions,,1310144.0,1437067.0,
Current Liabilities,45904000.0,149444230.0,104275067.0,140282748.0
Other Current Liabilities,12920000.0,,,
Current Debt And Capital Lease Obligation,18849000.0,105824305.0,46426323.0,99439294.0
Current Capital Lease Obligation,,0.0,,
Current Debt,18849000.0,105824305.0,46426323.0,99439294.0
Pensionand Other Post Retirement Benefit Plans Current,,95017.0,32474.0,
Current Provisions,6649000.0,5764000.0,,
Payables,7486000.0,43524908.0,57816270.0,40843454.0
Other Payable,,9566927.0,12083519.0,23616835.0
Accounts Payable,7486000.0,33957981.0,45732751.0,17226619.0
Total Assets,223994000.0,444596581.0,388864256.0,402982434.0
Total Non Current Assets,28213000.0,165793520.0,170378884.0,155557632.0
Other Non Current Assets,,1000.0,,
Non Current Prepaid Assets,0.0,1986221.0,1889319.0,2400509.0
Non Current Deferred Taxes Assets,305000.0,0.0,0.0,
Investmentin Financial Assets,,0.0,,
Available For Sale Securities,,1986000.0,,
Long Term Equity Investment,,0.0,,
Investmentsin Subsidiariesat Cost,,0.0,,
Investment Properties,,0.0,,
Goodwill And Other Intangible Assets,15000.0,0.0,,
Goodwill,,0.0,,
Net PPE,8538000.0,163807299.0,168489565.0,153157123.0
Accumulated Depreciation,,-42186537.0,-34288400.0,
Gross PPE,8538000.0,205993836.0,202777965.0,153157123.0
Construction In Progress,0.0,55707460.0,52998456.0,96656193.0
Other Properties,8538000.0,108100000.0,,56500930.0
Machinery Furniture Equipment,,102765158.0,102269894.0,
Buildings And Improvements,,30825438.0,30813835.0,
Land And Improvements,,16695780.0,16695780.0,
Properties,,0.0,0.0,
Current Assets,195781000.0,278803061.0,218485372.0,247424802.0
Other Current Assets,43844000.0,16136000.0,,
Prepaid Assets,,39427420.0,44290347.0,80610509.0
Inventory,0.0,71568272.0,87054944.0,85985492.0
Finished Goods,,16239100.0,20274221.0,18155672.0
Work In Process,,2380787.0,70450.0,1939070.0
Raw Materials,,52948385.0,66710273.0,65890750.0
Other Receivables,38455000.0,21352000.0,707827.0,607408.0
Taxes Receivable,,1566890.0,3090198.0,5469220.0
Accounts Receivable,106746000.0,114375628.0,81115713.0,72814169.0
Allowance For Doubtful Accounts Receivable,,0.0,,
Gross Accounts Receivable,,114375628.0,,
Cash Cash Equivalents And Short Term Investments,6736000.0,51864851.0,2226343.0,1938004.0
Other Short Term Investments,,1614582.0,1614582.0,1533342.0
Cash And Cash Equivalents,6736000.0,50250269.0,611761.0,404662.0
Cash Equivalents,,,,1533342.0
Cash Financial,,50250269.0,611761.0,404662.0
Free Cash Flow,23533000.0,-6642432.0,15431261.0,3541878.0
Repayment Of Debt,-12973000.0,,,
Issuance Of Debt,,3827000.0,,
Capital Expenditure,-2384000.0,-3215871.0,-20566212.0,-10317484.0
End Cash Position,572000.0,50250269.0,2226343.0,1938004.0
Beginning Cash Position,50250000.0,611761.0,1938004.0,1750251.0
Changes In Cash,-49678000.0,49638508.0,288339.0,187753.0
Financing Cash Flow,-74176000.0,52677451.0,-41663640.0,-15491098.0
Net Other Financing Charges,,-1000.0,,
Interest Paid Cff,-5591000.0,-10547352.0,-8163419.0,-9626942.0
Net Issuance Payments Of Debt,-68585000.0,63224803.0,-33500221.0,-5864156.0
Net Short Term Debt Issuance,-55612000.0,59397983.0,-53012971.0,3480252.0
Net Long Term Debt Issuance,-12973000.0,3826820.0,19512750.0,-9344408.0
Long Term Debt Payments,-12973000.0,,,
Long Term Debt Issuance,,3827000.0,,
Investing Cash Flow,-1419000.0,387618.0,5954506.0,1819489.0
Interest Received Cfi,3697000.0,570780.0,2725445.0,6141733.0
Net Investment Purchase And Sale,0.0,,,
Net PPE Purchase And Sale,-2384000.0,-3215871.0,-20566212.0,-10317484.0
Sale Of PPE,,,,0.0
Purchase Of PPE,-2384000.0,-3215871.0,-20566212.0,-10317484.0
Operating Cash Flow,25917000.0,-3426561.0,35997473.0,13859362.0
Taxes Refund Paid,700000.0,-800000.0,-39126.0,-1257901.0
Change In Working Capital,7790000.0,-28638951.0,24517836.0,4297182.0
Change In Other Current Liabilities,886000.0,-7178644.0,-11040777.0,-12882592.0
Change In Other Current Assets,3597000.0,3964452.0,15314682.0,2672056.0
Change In Payable,-26609000.0,-11774770.0,28506132.0,-38795755.0
Change In Inventory,12164000.0,15486672.0,-1069452.0,-24015171.0
Change In Receivables,25535000.0,-33259915.0,-8301544.0,78890662.0
Other Non Cash Items,1894000.0,9976572.0,5437974.0,3485209.0
Depreciation And Amortization,7314000.0,7898137.0,5233772.0,4392344.0
Depreciation,7314000.0,7898137.0,5233772.0,4392344.0
Net Foreign Currency Exchange Gain Loss,,,0.0,0.0
Net Income From Continuing Operations,8219000.0,8137681.0,847017.0,2942528.0
