,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,0.0,105560.63047,0.0,Income Statement
1,Tax Rate For Calcs,0.4,0.277403,0.135828,0.146393,Income Statement
2,Normalized EBITDA,101715000.0,107800000.0,41933729.0,-734785665.0,Income Statement
3,Total Unusual Items,,0.0,777166.0,,Income Statement
4,Total Unusual Items Excluding Goodwill,,0.0,777166.0,,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-362919000.0,35895000.0,1753302.0,-647322863.0,Income Statement
6,Reconciled Depreciation,429000.0,427000.0,421276.0,364174.0,Income Statement
7,Reconciled Cost Of Revenue,60558000.0,25248000.0,44697843.0,1004702882.0,Income Statement
8,EBIT,101286000.0,107373000.0,42289619.0,-735149839.0,Income Statement
9,Net Interest Income,-76569000.0,-75698000.0,-58260739.0,-116004511.0,Income Statement
10,Interest Expense,76569000.0,57698000.0,40260739.0,23188136.0,Income Statement
11,Normalized Income,-362919000.0,35895000.0,1081696.63047,-647322863.0,Income Statement
12,Net Income From Continuing And Discontinued Operation,-362919000.0,35895000.0,1753302.0,-647322863.0,Income Statement
13,Total Expenses,119723000.0,30888000.0,49646964.0,1009891770.0,Income Statement
14,Diluted Average Shares,,12594737.0,12615000.0,12615300.0,Income Statement
15,Basic Average Shares,,12594737.0,12615000.0,12615300.0,Income Statement
16,Diluted EPS,,2.85,0.14,-51.31,Income Statement
17,Basic EPS,,2.85,0.14,-51.31,Income Statement
18,Diluted NI Availto Com Stockholders,-362919000.0,35895000.0,1753302.0,-647322863.0,Income Statement
19,Net Income Common Stockholders,-362919000.0,35895000.0,1753302.0,-647322863.0,Income Statement
20,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
21,Net Income,-362919000.0,35895000.0,1753302.0,-647322863.0,Income Statement
22,Net Income Including Noncontrolling Interests,-362919000.0,35895000.0,1753302.0,-647322863.0,Income Statement
23,Net Income Continuous Operations,-362919000.0,35895000.0,1753302.0,-647322863.0,Income Statement
24,Tax Provision,387636000.0,13780000.0,275578.0,-111015112.0,Income Statement
25,Pretax Income,24717000.0,49675000.0,2028880.0,-758337975.0,Income Statement
26,Other Non Operating Income Expenses,5733000.0,894000.0,335230.0,184000.0,Income Statement
27,Special Income Charges,,0.0,777166.0,,Income Statement
28,Other Special Charges,,,-777166.0,,Income Statement
29,Net Non Operating Interest Income Expense,-76569000.0,-75698000.0,-58260739.0,-116004511.0,Income Statement
30,Total Other Finance Cost,,18000000.0,18000000.0,92816375.0,Income Statement
31,Interest Expense Non Operating,76569000.0,57698000.0,40260739.0,23188136.0,Income Statement
32,Operating Income,85555000.0,124479000.0,59177225.0,-642517464.0,Income Statement
33,Operating Expense,59165000.0,5640000.0,4949121.0,5188888.0,Income Statement
34,Other Operating Expenses,61367000.0,4834000.0,4066985.0,3936172.0,Income Statement
35,Depreciation And Amortization In Income Statement,429000.0,427000.0,421276.0,364174.0,Income Statement
36,Depreciation Income Statement,429000.0,427000.0,421276.0,364174.0,Income Statement
