,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-146449356.038696,9978066.0,-637812.0,34961832.0
Tax Rate For Calcs,0.259381,0.2514,0.2531,0.2216
Normalized EBITDA,12652260000.0,17282810000.0,14367530000.0,10779270000.0
Total Unusual Items,-564610000.0,39690000.0,-2520000.0,157770000.0
Total Unusual Items Excluding Goodwill,-564610000.0,39690000.0,-2520000.0,157770000.0
Net Income From Continuing Operation Net Minority Interest,7810430000.0,12116640000.0,9969630000.0,7728580000.0
Reconciled Depreciation,1467360000.0,1102960000.0,987800000.0,945870000.0
Reconciled Cost Of Revenue,16854270000.0,21092170000.0,14918740000.0,11020230000.0
EBIT,10620290000.0,16219540000.0,13377210000.0,9991170000.0
Net Interest Income,-74470000.0,1334050000.0,825380000.0,443040000.0
Interest Expense,74470000.0,34020000.0,29110000.0,62510000.0
Interest Income,,1386450000.0,859490000.0,514860000.0
Normalized Income,8228590643.961304,12086928066.0,9971512188.0,7605771832.0
Net Income From Continuing And Discontinued Operation,7810430000.0,12116640000.0,9969630000.0,7728580000.0
Total Expenses,27465740000.0,29837690000.0,22199160000.0,17092840000.0
Rent Expense Supplemental,,11180000.0,8240000.0,7600000.0
Diluted Average Shares,164672781.0,164538838.0,158278174.0,163282823.0
Basic Average Shares,164638069.0,164159870.0,158076908.0,163282823.0
Diluted EPS,47.43,73.64,62.99,47.332474
Basic EPS,47.44,73.81,63.07,47.332474
Diluted NI Availto Com Stockholders,7810430000.0,12116640000.0,9969630000.0,7728580000.0
Net Income Common Stockholders,7810430000.0,12116640000.0,9969630000.0,7728580000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,7810430000.0,12116640000.0,9969630000.0,7728580000.0
Minority Interests,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,7810430000.0,12116640000.0,9969630000.0,7728580000.0
Net Income Continuous Operations,7810430000.0,12116640000.0,9969630000.0,7728580000.0
Tax Provision,2735390000.0,4068880000.0,3378470000.0,2200080000.0
Pretax Income,10545820000.0,16185520000.0,13348100000.0,9928660000.0
Other Non Operating Income Expenses,2404630000.0,15990000.0,82770000.0,9780000.0
Special Income Charges,-564610000.0,-5200000.0,-2520000.0,157770000.0
Other Special Charges,,1780000.0,-240000.0,-173930000.0
Write Off,,3420000.0,2760000.0,16160000.0
Net Non Operating Interest Income Expense,-74470000.0,1334050000.0,825380000.0,443040000.0
Total Other Finance Cost,,18380000.0,5000000.0,9310000.0
Interest Expense Non Operating,74470000.0,34020000.0,29110000.0,62510000.0
Interest Income Non Operating,,1386450000.0,859490000.0,514860000.0
Operating Income,8780270000.0,14003760000.0,12037210000.0,8624960000.0
