,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,12788.41153,18038.91232,-194681.52704
Tax Rate For Calcs,0.264563,0.255768,0.25168,0.25168
Normalized EBITDA,626883000.0,699357000.0,745022285.0,541248165.0
Total Unusual Items,,50000.0,71674.0,-773528.0
Total Unusual Items Excluding Goodwill,,50000.0,71674.0,-773528.0
Net Income From Continuing Operation Net Minority Interest,443662000.0,507997000.0,542187068.0,391795390.0
Reconciled Depreciation,6981000.0,6925000.0,6331146.0,6634481.0
Reconciled Cost Of Revenue,556717000.0,496636000.0,784691785.0,646583893.0
EBIT,619902000.0,692482000.0,738762813.0,533840156.0
Net Interest Income,-16640000.0,83407000.0,72059549.0,52648691.0
Interest Expense,16640000.0,9907000.0,8539346.0,8436489.0
Interest Income,,93576000.0,80850900.0,61672816.0
Normalized Income,443662000.0,507959788.41153,542133432.91232,392374236.47296
Net Income From Continuing And Discontinued Operation,443662000.0,507997000.0,542187068.0,391795390.0
Total Expenses,786572000.0,629007000.0,914763849.0,789194450.0
Rent Expense Supplemental,,,589042.0,257118.0
Diluted Average Shares,9832934.0,9833469.0,9833000.0,9833000.0
Basic Average Shares,9832934.0,9833469.0,9833000.0,9833000.0
Diluted EPS,45.12,51.66,55.14,39.844
Basic EPS,45.12,51.66,55.14,39.844
Diluted NI Availto Com Stockholders,443662000.0,507997000.0,542187068.0,391795390.0
Net Income Common Stockholders,443662000.0,507997000.0,542187068.0,391795390.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,443662000.0,507997000.0,542187068.0,391795390.0
Minority Interests,0.0,-4000.0,,0.0
Net Income Including Noncontrolling Interests,443662000.0,507994000.0,542187068.0,391795389.0
Net Income Continuous Operations,443661000.0,507994000.0,542187068.0,391795389.0
Tax Provision,159601000.0,174581000.0,188036399.0,133608278.0
Pretax Income,603262000.0,682575000.0,730223467.0,525403667.0
Other Non Operating Income Expenses,115062000.0,4564000.0,1101164.0,3305622.0
Special Income Charges,,,,151344.0
Other Special Charges,,,,-151344.0
Net Non Operating Interest Income Expense,-16640000.0,83407000.0,72059549.0,52648691.0
Total Other Finance Cost,,262000.0,252005.0,587636.0
Interest Expense Non Operating,16640000.0,9907000.0,8539346.0,8436489.0
Interest Income Non Operating,,93576000.0,80850900.0,61672816.0
Operating Income,504839000.0,594553000.0,656991079.0,470222880.0
Operating Expense,229855000.0,132371000.0,130072064.0,142610557.0
Other Operating Expenses,145833000.0,-2740000.0,4065422.0,-3778275.0
Depreciation And Amortization In Income Statement,6793000.0,6723000.0,6130441.0,6433777.0
Depreciation Income Statement,6793000.0,6723000.0,6130441.0,6433777.0
Selling General And Administration,,115397000.0,95764269.0,112355162.0
Selling And Marketing Expense,,79352000.0,77089764.0,87896365.0
General And Administrative Expense,,36045000.0,18674505.0,24458797.0
Rent And Landing Fees,,,589042.0,257118.0
Gross Profit,734694000.0,726924000.0,787063143.0,612833437.0
Cost Of Revenue,556717000.0,496636000.0,784691785.0,646583893.0
Total Revenue,1291411000.0,1223560000.0,1571754928.0,1259417330.0
Operating Revenue,1291411000.0,1223560000.0,1571754928.0,1259417330.0
Ordinary Shares Number,9833000.0,9833000.0,9833000.0,9833000.0
Share Issued,9833000.0,9833000.0,9833000.0,9833000.0
Total Debt,25662000.0,29946000.0,33900205.0,37189534.0
Tangible Book Value,3316426000.0,2950779000.0,2520966657.0,1977949945.0
Invested Capital,3449943000.0,3084310000.0,2654610933.0,2111686331.0
Working Capital,2710983000.0,2459464000.0,2471737342.0,1916655864.0
Net Tangible Assets,3316426000.0,2950779000.0,2520966657.0,1977949945.0
Capital Lease Obligations,21055000.0,25339000.0,29292925.0,32582254.0
Common Stock Equity,3445336000.0,3079703000.0,2650003653.0,2107079051.0
Total Capitalization,3445336000.0,3079703000.0,2650003653.0,2107079051.0
Total Equity Gross Minority Interest,3445336000.0,3079699000.0,2650003653.0,2107079051.0
Minority Interest,0.0,-4000.0,,0.0
Stockholders Equity,3445336000.0,3079703000.0,2650003653.0,2107079051.0
Other Equity Interest,3425670000.0,3060036000.0,2630338000.0,
Retained Earnings,,2776460000.0,2347146593.0,1804379277.0
Additional Paid In Capital,,102977000.0,102977318.0,102977318.0
Capital Stock,19666000.0,19666000.0,19666000.0,19666000.0
Common Stock,19666000.0,19666000.0,19666000.0,19666000.0
Total Liabilities Net Minority Interest,2127612000.0,2077214000.0,1978295123.0,2582270412.0
Total Non Current Liabilities Net Minority Interest,41235000.0,91648000.0,55077911.0,49400926.0
Other Non Current Liabilities,5697000.0,-1000.0,5.0,2.0
Non Current Pension And Other Postretirement Benefit Plans,,6203000.0,6292698.0,6903059.0
Tradeand Other Payables Non Current,,47689000.0,,
Non Current Deferred Revenue,,4666000.0,3893440.0,2619883.0
Non Current Deferred Taxes Liabilities,344000.0,,,
Long Term Debt And Capital Lease Obligation,16210000.0,21056000.0,25338447.0,29292925.0
Long Term Capital Lease Obligation,16210000.0,21056000.0,25338447.0,29292925.0
Long Term Provisions,8993000.0,6203000.0,6293000.0,
Current Liabilities,2086377000.0,1985566000.0,1923217212.0,2532869486.0
Other Current Liabilities,1846945000.0,-17000.0,-1.0,-2.0
Current Deferred Taxes Liabilities,,10143000.0,13151412.0,
Current Debt And Capital Lease Obligation,9452000.0,8890000.0,8561758.0,7896609.0
Current Capital Lease Obligation,4845000.0,4283000.0,3954478.0,3289329.0
Current Debt,4607000.0,4607000.0,4607280.0,4607280.0
Pensionand Other Post Retirement Benefit Plans Current,,318000.0,406902.0,435858.0
Current Provisions,1502000.0,318000.0,407000.0,
Payables,188377000.0,147604000.0,269582025.0,377088974.0
Other Payable,,17171000.0,12701861.0,13528209.0
Dividends Payable,,3644000.0,3073492.0,3485794.0
Total Tax Payable,16550000.0,10143000.0,13151000.0,117446.0
Accounts Payable,171827000.0,126789000.0,253806672.0,359957525.0
Total Assets,5572948000.0,5156913000.0,4628298776.0,4689349463.0
Total Non Current Assets,775588000.0,711883000.0,233344222.0,239824113.0
Other Non Current Assets,,2000.0,-1.0,
Non Current Prepaid Assets,,1930000.0,1962700.0,1962700.0
Non Current Deferred Taxes Assets,0.0,2543000.0,5917952.0,5398087.0
