,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1702664.0,499947.0,192944.075999
Tax Rate For Calcs,0.001856,0.004,0.0021,0.001427
Normalized EBITDA,361549000.0,521677000.0,375409000.0,756111000.0
Total Unusual Items,-79229000.0,425666000.0,238070000.0,135206000.0
Total Unusual Items Excluding Goodwill,-79229000.0,425666000.0,238070000.0,135206000.0
Net Income From Continuing Operation Net Minority Interest,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0
Reconciled Depreciation,1317284000.0,1257500000.0,1342103000.0,1381487000.0
Reconciled Cost Of Revenue,19596595000.0,20537076000.0,21737335000.0,23490810000.0
EBIT,-955735000.0,-310157000.0,-728624000.0,-490170000.0
Net Interest Income,-1152146000.0,-917043000.0,-852927000.0,-747517000.0
Interest Expense,1152146000.0,909291000.0,913419000.0,819536000.0
Interest Income,57652000.0,52618000.0,60492000.0,72019000.0
Normalized Income,-2103968000.0,-1638567336.0,-1876088053.0,-1442850055.924001
Net Income From Continuing And Discontinued Operation,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0
Total Expenses,25807350000.0,25080087000.0,27840140000.0,29896201000.0
Rent Expense Supplemental,322217000.0,270704000.0,239536000.0,283112000.0
Diluted Average Shares,90132009.0,90132009.0,86384516.0,80763276.0
Basic Average Shares,90132009.0,90132009.0,86384516.0,80763276.0
Diluted EPS,-23.37,-13.49,-18.97,-16.19
Basic EPS,-23.34,-13.48,-18.97,-16.19
Diluted NI Availto Com Stockholders,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0
Net Income Common Stockholders,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0
Minority Interests,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0
Net Income Continuous Operations,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0
Tax Provision,-3913000.0,-4844000.0,-3525000.0,-1869000.0
Pretax Income,-2107881000.0,-1219448000.0,-1642043000.0,-1309706000.0
Other Non Operating Income Expenses,325798000.0,199788000.0,175448000.0,110881000.0
Special Income Charges,-95306000.0,29255000.0,41829000.0,6045000.0
Other Special Charges,-156377000.0,-112625000.0,-101805000.0,-6045000.0
Write Off,251683000.0,83370000.0,59976000.0,
Net Non Operating Interest Income Expense,-1152146000.0,-917043000.0,-852927000.0,-747517000.0
Total Other Finance Cost,80839000.0,60370000.0,,
Interest Expense Non Operating,1152146000.0,909291000.0,913419000.0,819536000.0
Interest Income Non Operating,57652000.0,52618000.0,60492000.0,72019000.0
Operating Income,-1281533000.0,-927859000.0,-1202634000.0,-808276000.0
Operating Expense,6210755000.0,4543011000.0,6102805000.0,6405391000.0
Other Operating Expenses,2907476000.0,1564367000.0,1659337000.0,1636681000.0
Depreciation And Amortization In Income Statement,1317284000.0,1257500000.0,1342103000.0,1381487000.0
Amortization,29232000.0,34335000.0,25526000.0,47925000.0
Depreciation Income Statement,1317284000.0,1223165000.0,1316577000.0,1333562000.0
Selling General And Administration,674641000.0,639045000.0,651310000.0,795300000.0
Selling And Marketing Expense,503127000.0,473797000.0,482906000.0,581510000.0
General And Administrative Expense,171514000.0,165248000.0,168404000.0,213790000.0
Rent And Landing Fees,322217000.0,270704000.0,239536000.0,283112000.0
Gross Profit,4929222000.0,3615152000.0,4900171000.0,5597115000.0
Cost Of Revenue,19596595000.0,20537076000.0,21737335000.0,23490810000.0
Total Revenue,24525817000.0,24152228000.0,26637506000.0,29087925000.0
Operating Revenue,24525817000.0,24152228000.0,26637506000.0,29087925000.0
Preferred Shares Number,500000.0,,,
Ordinary Shares Number,90132009.0,90132009.0,90132009.0,80425566.0
Share Issued,90132009.0,90132009.0,90132009.0,80425566.0
Net Debt,5283366000.0,3440465000.0,1983102000.0,1105718000.0
Total Debt,13405864000.0,10686081000.0,9443285000.0,8488007000.0
Tangible Book Value,-4875514000.0,-2741145000.0,-1519694000.0,-687568000.0
Invested Capital,3910356000.0,4227547000.0,4415482000.0,4654870000.0
Working Capital,-4945526000.0,-3576259000.0,-2741938000.0,-2081471000.0
Net Tangible Assets,-4875514000.0,-2741145000.0,-1519694000.0,-687568000.0
Capital Lease Obligations,7990821000.0,7077102000.0,6891122000.0,6572590000.0
Common Stock Equity,-1504687000.0,618568000.0,1863319000.0,2739453000.0
Total Capitalization,304007000.0,1885964000.0,2618044000.0,3607558000.0
Total Equity Gross Minority Interest,-1504687000.0,618568000.0,1863319000.0,2739453000.0
Stockholders Equity,-1504687000.0,618568000.0,1863319000.0,2739453000.0
Other Equity Interest,-1955347000.0,3357000.0,1863000.0,
Treasury Stock,10028000.0,10028000.0,10028000.0,
Retained Earnings,-8282398000.0,-6158463000.0,-4912218000.0,-3271603000.0
Additional Paid In Capital,719657000.0,719657000.0,719657000.0,
Capital Stock,450660000.0,450660000.0,450660000.0,397671000.0
Common Stock,450660000.0,450660000.0,450660000.0,397671000.0
Total Liabilities Net Minority Interest,17798260000.0,15034234000.0,13731576000.0,13199613000.0
Total Non Current Liabilities Net Minority Interest,9213059000.0,7847928000.0,7111482000.0,6824325000.0
Other Non Current Liabilities,,,,216895000.0
Preferred Securities Outside Stock Equity,12568000.0,11426000.0,10387000.0,9443000.0
Non Current Deferred Taxes Liabilities,204613000.0,208526000.0,213370000.0,216895000.0
Long Term Debt And Capital Lease Obligation,8834571000.0,7472545000.0,6762631000.0,6495019000.0
Long Term Capital Lease Obligation,7025877000.0,6205149000.0,6007906000.0,5626914000.0
Long Term Debt,1808694000.0,1267396000.0,754725000.0,868105000.0
Long Term Provisions,161307000.0,155431000.0,125094000.0,102968000.0
Current Liabilities,8585201000.0,7186306000.0,6620094000.0,6375288000.0
Other Current Liabilities,76401000.0,105717000.0,99650000.0,155086000.0
Current Debt And Capital Lease Obligation,4571293000.0,3213536000.0,2680654000.0,1992988000.0
Current Capital Lease Obligation,964944000.0,871953000.0,883216000.0,945676000.0
Current Debt,3606349000.0,2341583000.0,1797438000.0,1047312000.0
Current Provisions,94872000.0,76456000.0,125651000.0,129682000.0
Payables,3435823000.0,3549431000.0,3526463000.0,3936942000.0
Other Payable,194257000.0,215744000.0,217365000.0,197075000.0
Accounts Payable,3435823000.0,3333687000.0,3309098000.0,3739867000.0
Total Assets,16293573000.0,15652802000.0,15594895000.0,15939066000.0
Total Non Current Assets,12653898000.0,12042755000.0,11716739000.0,11645249000.0
Other Non Current Assets,16895000.0,12514000.0,34000000.0,
Non Current Prepaid Assets,498948000.0,518873000.0,34012000.0,21209000.0
Investmentin Financial Assets,1233267000.0,735938000.0,355040000.0,241201000.0
Available For Sale Securities,1233267000.0,9040000.0,9041000.0,6151000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,734278000.0,726898000.0,345999000.0,235050000.0
Goodwill And Other Intangible Assets,3370827000.0,3359713000.0,3383013000.0,3427021000.0
Other Intangible Assets,2058127000.0,2047013000.0,2070313000.0,2067870000.0
Goodwill,1312700000.0,1312700000.0,1312700000.0,1359151000.0
Net PPE,7968274000.0,7208139000.0,7177746000.0,7220282000.0
Accumulated Depreciation,-2317232000.0,-2061321000.0,-1758664000.0,-1341969000.0
Gross PPE,7968274000.0,9269460000.0,8936410000.0,8562251000.0
Construction In Progress,20517000.0,79748000.0,28259000.0,98470000.0
Other Properties,7947757000.0,5481929000.0,5348261000.0,5135114000.0
Machinery Furniture Equipment,2122932000.0,2063383000.0,2015586000.0,1910515000.0
Buildings And Improvements,1760730000.0,1644400000.0,1544304000.0,1418152000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,3639675000.0,3610047000.0,3878156000.0,4293817000.0
Other Current Assets,400057000.0,331154000.0,296100000.0,
Restricted Cash,,,0.0,1526000.0
Prepaid Assets,406455000.0,339457000.0,310534000.0,327664000.0
Inventory,2645138000.0,2604134000.0,2674422000.0,2482835000.0
Other Inventories,28545000.0,37876000.0,35119000.0,29605000.0
Finished Goods,2610842000.0,2561447000.0,2633227000.0,2444568000.0
Raw Materials,5751000.0,4811000.0,6076000.0,8662000.0
Other Receivables,12143000.0,11555000.0,17350000.0,3168000.0
Taxes Receivable,0.0,22000.0,739000.0,739000.0
Accounts Receivable,197603000.0,266296000.0,297635000.0,664717000.0
Allowance For Doubtful Accounts Receivable,-31399000.0,-287156000.0,-301010000.0,-119326000.0
Gross Accounts Receivable,229002000.0,553452000.0,598645000.0,784043000.0
Cash Cash Equivalents And Short Term Investments,396877000.0,388583000.0,577476000.0,813168000.0
Other Short Term Investments,265200000.0,220069000.0,8415000.0,3469000.0
Cash And Cash Equivalents,131677000.0,168514000.0,569061000.0,809699000.0
Cash Financial,131677000.0,168514000.0,569061000.0,809699000.0
Free Cash Flow,6000000.0,298315000.0,-252673000.0,707495000.0
Repayment Of Debt,-385044000.0,-218333000.0,-212833000.0,-97705000.0
Issuance Of Debt,1145302000.0,885005000.0,103968000.0,300000000.0
Issuance Of Capital Stock,,0.0,772646000.0,
Capital Expenditure,-261450000.0,-247707000.0,-228391000.0,-433406000.0
End Cash Position,131677000.0,168514000.0,569061000.0,809699000.0
Other Cash Adjustment Outside Changein Cash,-45000.0,,,
Beginning Cash Position,168514000.0,569061000.0,809699000.0,282695000.0
Changes In Cash,-36792000.0,-400547000.0,-240638000.0,527004000.0
Financing Cash Flow,-48140000.0,-544959000.0,-33434000.0,-544589000.0
Interest Paid Cff,-1150685000.0,-960676000.0,-905318000.0,-805824000.0
Net Common Stock Issuance,,0.0,772646000.0,
Common Stock Issuance,,0.0,772646000.0,
Net Issuance Payments Of Debt,1806063000.0,1055830000.0,636746000.0,834335000.0
Net Short Term Debt Issuance,1045805000.0,389158000.0,745611000.0,632040000.0
Net Long Term Debt Issuance,760258000.0,666672000.0,-108865000.0,202295000.0
Long Term Debt Payments,-385044000.0,-218333000.0,-212833000.0,-97705000.0
Long Term Debt Issuance,1145302000.0,885005000.0,103968000.0,300000000.0
Investing Cash Flow,-256102000.0,-401610000.0,-182922000.0,-69308000.0
Interest Received Cfi,1612000.0,875000.0,13927000.0,39298000.0
Net Investment Purchase And Sale,-5226000.0,-162368000.0,44222000.0,2025314000.0
Sale Of Investment,484144000.0,1083632000.0,7391618000.0,7045983000.0
Purchase Of Investment,-489370000.0,-1246000000.0,-7347396000.0,-5020669000.0
Net Business Purchase And Sale,,0.0,-12680000.0,-1706847000.0
