,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-306367280.0,822223080.0,-49063520.0
Tax Rate For Calcs,0.095995,0.2984,0.3654,0.3656
Total Unusual Items,-26871700000.0,-1026700000.0,2250200000.0,-134200000.0
Total Unusual Items Excluding Goodwill,-26871700000.0,-1026700000.0,2250200000.0,-134200000.0
Net Income From Continuing Operation Net Minority Interest,16232500000.0,8701000000.0,9709400000.0,17001700000.0
Reconciled Depreciation,1112400000.0,1037300000.0,870900000.0,815900000.0
Net Interest Income,67678700000.0,59503800000.0,59049200000.0,57311400000.0
Interest Expense,57972400000.0,57537900000.0,71999300000.0,75136000000.0
Interest Income,125651100000.0,117041700000.0,131048500000.0,132447400000.0
Normalized Income,16232500000.0,9421332720.0,8281423080.0,17086836480.0
Net Income From Continuing And Discontinued Operation,16232500000.0,10701100000.0,9709400000.0,17001700000.0
Diluted Average Shares,2485228068.0,2479753404.0,2170499809.0,2133863258.0
Basic Average Shares,2476883662.0,2472614063.0,2164026642.0,2124332430.0
Diluted EPS,6.54,4.32,4.47,7.97
Basic EPS,6.56,4.33,4.49,8.0
Diluted NI Availto Com Stockholders,16232500000.0,10701100000.0,9709400000.0,17001700000.0
Net Income Common Stockholders,16232500000.0,10701100000.0,9709400000.0,17001700000.0
Net Income,16232500000.0,10701100000.0,9709400000.0,17001700000.0
Minority Interests,867700000.0,208700000.0,220600000.0,-900000.0
Net Income Including Noncontrolling Interests,16232500000.0,10492400000.0,9488800000.0,17002500000.0
Net Income Discontinuous Operations,22653700000.0,2000100000.0,,
Net Income Continuous Operations,16232500000.0,8492300000.0,9488800000.0,17002500000.0
Tax Provision,1723700000.0,3736200000.0,5463200000.0,9798200000.0
Pretax Income,17956200000.0,12228500000.0,14952000000.0,26800700000.0
Special Income Charges,-26871700000.0,-1026700000.0,2250200000.0,-134200000.0
Other Special Charges,26842000000.0,300000.0,-2250200000.0,3200000.0
Write Off,,1026400000.0,,131000000.0
Gain On Sale Of Security,-9321000000.0,-7337100000.0,-2318600000.0,1807400000.0
Operating Expense,28334000000.0,-13915500000.0,-4170300000.0,3156700000.0
Other Operating Expenses,13162300000.0,-29130900000.0,-17942100000.0,-10904200000.0
Depreciation And Amortization In Income Statement,1112400000.0,1026400000.0,870900000.0,815900000.0
Amortization,812300000.0,,,
Depreciation Income Statement,1112400000.0,1026400000.0,870900000.0,815900000.0
Selling General And Administration,6629800000.0,4035600000.0,2487100000.0,2121700000.0
Selling And Marketing Expense,602000000.0,31000000.0,101100000.0,275600000.0
General And Administrative Expense,6027800000.0,4004600000.0,2386000000.0,1846100000.0
Insurance And Claims,35100000.0,39700000.0,49200000.0,80400000.0
Rent And Landing Fees,247400000.0,149100000.0,223600000.0,310100000.0
Total Revenue,800000.0,16431400000.0,36799100000.0,47396600000.0
Operating Revenue,800000.0,16431400000.0,36799100000.0,47396600000.0
Ordinary Shares Number,2479969485.0,2474035488.0,2469445704.0,2155470792.0
Share Issued,2479969485.0,2474035488.0,2469445704.0,2155470792.0
Net Debt,702945400000.0,791131600000.0,812965200000.0,867373700000.0
Total Debt,831049000000.0,852367600000.0,885915700000.0,939340700000.0
Tangible Book Value,213947900000.0,197964700000.0,179998000000.0,139232300000.0
Invested Capital,1045718200000.0,1051489300000.0,1073289700000.0,1085869100000.0
Net Tangible Assets,213947900000.0,197964700000.0,179998000000.0,139232300000.0
Common Stock Equity,215283700000.0,199477000000.0,187732000000.0,146924200000.0
Total Capitalization,1045718200000.0,1051489300000.0,1073289700000.0,1085869100000.0
Total Equity Gross Minority Interest,216178100000.0,201275300000.0,189703500000.0,149126300000.0
Minority Interest,894400000.0,1798300000.0,1971500000.0,2202100000.0
Stockholders Equity,215283700000.0,199477000000.0,187732000000.0,146924200000.0
Other Equity Interest,190487000000.0,1827000000.0,1997700000.0,1812700000.0
Retained Earnings,62993000000.0,54231000000.0,46424000000.0,37206800000.0
Additional Paid In Capital,78720600000.0,77847200000.0,77073900000.0,51265100000.0
Capital Stock,24796700000.0,24740400000.0,24694500000.0,20048300000.0
Common Stock,24796700000.0,24740400000.0,24694500000.0,20048300000.0
Total Liabilities Net Minority Interest,847453300000.0,867746500000.0,900013000000.0,946163900000.0
