,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,560456.435356,252389.738276,0.0,Income Statement
1,Tax Rate For Calcs,0.357816,0.348759,0.252138,0.036095,Income Statement
2,Normalized EBITDA,1031118000.0,503984000.0,804745000.0,421995000.0,Income Statement
3,Total Unusual Items,0.0,1607000.0,1001000.0,0.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,1607000.0,1001000.0,0.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,516658000.0,161268000.0,361581000.0,39790000.0,Income Statement
6,Reconciled Depreciation,161526000.0,154649000.0,155517000.0,139374000.0,Income Statement
7,Reconciled Cost Of Revenue,6681067000.0,6334765000.0,5061429000.0,3901846000.0,Income Statement
8,EBIT,869592000.0,350942000.0,650229000.0,282621000.0,Income Statement
9,Net Interest Income,-65059000.0,-131255000.0,-167986000.0,-238052000.0,Income Statement
10,Interest Expense,65059000.0,103310000.0,166743000.0,241341000.0,Income Statement
11,Interest Income,,6170000.0,5744000.0,3289000.0,Income Statement
12,Normalized Income,516658000.0,160221456.435356,360832389.738276,39790000.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,516658000.0,161268000.0,361581000.0,39790000.0,Income Statement
14,Total Expenses,9761835000.0,9604344000.0,8013905000.0,6474751000.0,Income Statement
15,Rent Expense Supplemental,,50230000.0,33112000.0,33742000.0,Income Statement
16,Diluted Average Shares,17877439.0,17878936.0,17879551.0,17879551.0,Income Statement
17,Basic Average Shares,17877439.0,17878936.0,17879551.0,17879551.0,Income Statement
18,Diluted EPS,28.9,9.02,20.22,2.23,Income Statement
19,Basic EPS,28.9,9.02,20.22,2.23,Income Statement
20,Diluted NI Availto Com Stockholders,516658000.0,161268000.0,361581000.0,39790000.0,Income Statement
21,Net Income Common Stockholders,516658000.0,161268000.0,361581000.0,39790000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,516658000.0,161268000.0,361581000.0,39790000.0,Income Statement
24,Net Income Including Noncontrolling Interests,516658000.0,161268000.0,361581000.0,39790000.0,Income Statement
25,Net Income Continuous Operations,516658000.0,161268000.0,361581000.0,39790000.0,Income Statement
26,Tax Provision,287875000.0,86364000.0,121905000.0,1490000.0,Income Statement
27,Pretax Income,804533000.0,247632000.0,483486000.0,41280000.0,Income Statement
