,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-2950673.028177,607108.678035,2040797.526895,3237678.063737
Tax Rate For Calcs,0.267102,0.313266,0.258689,0.269964
Normalized EBITDA,2587712000.0,1973186000.0,1853724000.0,1927373000.0
Total Unusual Items,-11047000.0,1938000.0,7889000.0,11993000.0
Total Unusual Items Excluding Goodwill,-11047000.0,1938000.0,7889000.0,11993000.0
Net Income From Continuing Operation Net Minority Interest,729686000.0,557287000.0,577537000.0,568960000.0
Reconciled Depreciation,1215235000.0,1000323000.0,939478000.0,984147000.0
Reconciled Cost Of Revenue,18268740000.0,15948887000.0,12373845000.0,12809662000.0
EBIT,1361430000.0,974801000.0,922135000.0,955219000.0
Net Interest Income,-357790000.0,-165826000.0,-139988000.0,-184869000.0
Interest Expense,357790000.0,160377000.0,141982000.0,174726000.0
Interest Income,,11277000.0,20218000.0,19694000.0
Normalized Income,737782326.971823,555956108.678035,571688797.526895,560204678.063737
Net Income From Continuing And Discontinued Operation,729686000.0,557287000.0,577537000.0,568960000.0
Total Expenses,27813444000.0,21855860000.0,17465592000.0,18186369000.0
Rent Expense Supplemental,,20473000.0,22323000.0,12642000.0
Diluted Average Shares,59712439.0,59987836.0,60191000.0,60191000.0
Basic Average Shares,59712439.0,59987836.0,60191000.0,60191000.0
Diluted EPS,12.22,9.29,9.595072,9.452576
Basic EPS,12.22,9.29,9.595072,9.452576
Diluted NI Availto Com Stockholders,729686000.0,557287000.0,577537000.0,568960000.0
Net Income Common Stockholders,729686000.0,557287000.0,577537000.0,568960000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,729686000.0,557287000.0,577537000.0,568960000.0
Minority Interests,-5880000.0,-2006000.0,-799000.0,-828000.0
Net Income Including Noncontrolling Interests,735566000.0,559293000.0,578336000.0,569788000.0
Net Income Continuous Operations,735566000.0,559293000.0,578336000.0,569788000.0
Tax Provision,268074000.0,255131000.0,201817000.0,210705000.0
Pretax Income,1003640000.0,814424000.0,780153000.0,780493000.0
Other Non Operating Income Expenses,124929000.0,38176000.0,63652000.0,56394000.0
