,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-246800000.0,140400000.0,-9993171.523224,Income Statement
1,Tax Rate For Calcs,0.4,0.4,0.3,0.005341,Income Statement
2,Normalized EBITDA,-12343000000.0,-20391000000.0,-15318000000.0,-25481000000.0,Income Statement
3,Total Unusual Items,0.0,-593000000.0,468000000.0,-1871000000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,-617000000.0,468000000.0,-1871000000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0,Income Statement
6,Reconciled Depreciation,4853000000.0,2473000000.0,1785000000.0,1745000000.0,Income Statement
7,Reconciled Cost Of Revenue,36516000000.0,32537000000.0,22666000000.0,26262000000.0,Income Statement
8,EBIT,-17196000000.0,-23457000000.0,-16635000000.0,-29097000000.0,Income Statement
9,Net Interest Income,-233000000.0,2194000000.0,2320000000.0,478000000.0,Income Statement
10,Interest Expense,233000000.0,394000000.0,348000000.0,485000000.0,Income Statement
11,Interest Income,,2613000000.0,2698000000.0,1014000000.0,Income Statement
12,Normalized Income,-17759000000.0,-23534800000.0,-17288600000.0,-26560993171.523224,Income Statement
13,Net Income From Continuing And Discontinued Operation,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0,Income Statement
14,Total Expenses,89916000000.0,74574000000.0,46918000000.0,60506000000.0,Income Statement
15,Rent Expense Supplemental,,100000000.0,92000000.0,148000000.0,Income Statement
16,Diluted Average Shares,657740741.0,629710526.0,601971990.0,648273659.0,Income Statement
17,Basic Average Shares,657740741.0,629710526.0,601971990.0,648273659.0,Income Statement
18,Diluted EPS,-27.0,-38.0,-28.0,-43.842596,Income Statement
19,Basic EPS,-27.0,-38.0,-28.0,-43.842596,Income Statement
20,Diluted NI Availto Com Stockholders,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0,Income Statement
21,Net Income Common Stockholders,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0,Income Statement
24,Minority Interests,6000000.0,35000000.0,49000000.0,1002000000.0,Income Statement
25,Net Income Including Noncontrolling Interests,-17765000000.0,-23964000000.0,-17010000000.0,-29424000000.0,Income Statement
26,Net Income Continuous Operations,-17765000000.0,-23964000000.0,-17010000000.0,-29424000000.0,Income Statement
27,Tax Provision,336000000.0,113000000.0,27000000.0,-158000000.0,Income Statement
28,Pretax Income,-17429000000.0,-23851000000.0,-16983000000.0,-29582000000.0,Income Statement
29,Other Non Operating Income Expenses,-7058000000.0,47000000.0,199000000.0,121000000.0,Income Statement
30,Special Income Charges,0.0,-832000000.0,-431000000.0,-3224000000.0,Income Statement
31,Other Special Charges,,-7000000.0,-37000000.0,91000000.0,Income Statement
32,Write Off,,804000000.0,465000000.0,287000000.0,Income Statement
33,Impairment Of Capital Assets,,11000000.0,3000000.0,2846000000.0,Income Statement
34,Net Non Operating Interest Income Expense,-233000000.0,2194000000.0,2320000000.0,478000000.0,Income Statement
35,Total Other Finance Cost,,25000000.0,30000000.0,51000000.0,Income Statement
36,Interest Expense Non Operating,233000000.0,394000000.0,348000000.0,485000000.0,Income Statement
37,Interest Income Non Operating,,2613000000.0,2698000000.0,1014000000.0,Income Statement
38,Operating Income,-10013000000.0,-24949000000.0,-18894000000.0,-27698000000.0,Income Statement
39,Operating Expense,53400000000.0,42037000000.0,24252000000.0,34244000000.0,Income Statement
40,Other Operating Expenses,,5218000000.0,4188000000.0,6235000000.0,Income Statement
41,Depreciation And Amortization In Income Statement,4853000000.0,2473000000.0,1785000000.0,1745000000.0,Income Statement
42,Amortization,,86000000.0,71000000.0,249000000.0,Income Statement
43,Depreciation Income Statement,4853000000.0,2387000000.0,1714000000.0,1496000000.0,Income Statement
44,Selling General And Administration,10764000000.0,10044000000.0,6338000000.0,14923000000.0,Income Statement
45,Selling And Marketing Expense,10764000000.0,8554000000.0,5325000000.0,13971000000.0,Income Statement
46,General And Administrative Expense,,1490000000.0,1013000000.0,952000000.0,Income Statement
47,Rent And Landing Fees,,100000000.0,92000000.0,148000000.0,Income Statement
48,Gross Profit,43387000000.0,17088000000.0,5358000000.0,6546000000.0,Income Statement
49,Cost Of Revenue,36516000000.0,32537000000.0,22666000000.0,26262000000.0,Income Statement
50,Total Revenue,79903000000.0,49625000000.0,28024000000.0,32808000000.0,Income Statement
51,Operating Revenue,79903000000.0,49625000000.0,28024000000.0,32808000000.0,Income Statement
0,Ordinary Shares Number,633874898.0,648561414.0,648273659.0,648273659.0,Balance Sheet
1,Share Issued,633874898.0,648561414.0,648273659.0,648273659.0,Balance Sheet
2,Total Debt,2233000000.0,2215000000.0,6120000000.0,4281000000.0,Balance Sheet
3,Tangible Book Value,129202000000.0,140920000000.0,64682000000.0,80391000000.0,Balance Sheet
4,Invested Capital,130176000000.0,141517000000.0,70797000000.0,83139000000.0,Balance Sheet
5,Working Capital,95022000000.0,74125000000.0,52446000000.0,47697000000.0,Balance Sheet
6,Net Tangible Assets,129202000000.0,140920000000.0,64682000000.0,80391000000.0,Balance Sheet
7,Capital Lease Obligations,2213000000.0,2214000000.0,671000000.0,2194000000.0,Balance Sheet
8,Common Stock Equity,130156000000.0,141516000000.0,65348000000.0,81052000000.0,Balance Sheet
9,Total Capitalization,130156000000.0,141516000000.0,65348000000.0,81052000000.0,Balance Sheet
10,Total Equity Gross Minority Interest,129929000000.0,141295000000.0,65162000000.0,80912000000.0,Balance Sheet
11,Minority Interest,-227000000.0,-221000000.0,-186000000.0,-140000000.0,Balance Sheet
12,Stockholders Equity,130156000000.0,141516000000.0,65348000000.0,81052000000.0,Balance Sheet
13,Other Equity Interest,129522000000.0,10022000000.0,64743000000.0,80448000000.0,Balance Sheet
14,Retained Earnings,,-151833000000.0,,,Balance Sheet
15,Additional Paid In Capital,,273166000000.0,,,Balance Sheet
16,Capital Stock,634000000.0,649000000.0,605000000.0,604000000.0,Balance Sheet
17,Common Stock,634000000.0,649000000.0,605000000.0,604000000.0,Balance Sheet
18,Total Liabilities Net Minority Interest,49729000000.0,38621000000.0,26351000000.0,22119000000.0,Balance Sheet
19,Total Non Current Liabilities Net Minority Interest,4860000000.0,5296000000.0,4799000000.0,5459000000.0,Balance Sheet
20,Non Current Deferred Revenue,2367000000.0,3165000000.0,4119000000.0,3423000000.0,Balance Sheet
21,Non Current Deferred Taxes Liabilities,0.0,2000000.0,6000000.0,11000000.0,Balance Sheet
22,Long Term Debt And Capital Lease Obligation,1876000000.0,1822000000.0,427000000.0,1822000000.0,Balance Sheet
23,Long Term Capital Lease Obligation,1876000000.0,1822000000.0,427000000.0,1822000000.0,Balance Sheet
24,Long Term Debt,,,0.0,0.0,Balance Sheet
25,Long Term Provisions,617000000.0,307000000.0,247000000.0,203000000.0,Balance Sheet
26,Current Liabilities,44869000000.0,33325000000.0,21552000000.0,16660000000.0,Balance Sheet
27,Other Current Liabilities,4189000000.0,4514000000.0,,,Balance Sheet
28,Current Debt And Capital Lease Obligation,357000000.0,393000000.0,5693000000.0,2459000000.0,Balance Sheet
29,Current Capital Lease Obligation,337000000.0,392000000.0,244000000.0,372000000.0,Balance Sheet
30,Current Debt,20000000.0,1000000.0,5449000000.0,2087000000.0,Balance Sheet
31,Current Provisions,1575000000.0,823000000.0,430000000.0,558000000.0,Balance Sheet
32,Payables,8589000000.0,27814000000.0,11501000000.0,9621000000.0,Balance Sheet
33,Other Payable,,15975000000.0,3003000000.0,1648000000.0,Balance Sheet
34,Total Tax Payable,,4325000000.0,2446000000.0,1857000000.0,Balance Sheet
35,Accounts Payable,8589000000.0,7514000000.0,6052000000.0,6116000000.0,Balance Sheet
36,Total Assets,179658000000.0,179916000000.0,91513000000.0,103031000000.0,Balance Sheet
37,Total Non Current Assets,39767000000.0,72466000000.0,17515000000.0,38674000000.0,Balance Sheet
38,Other Non Current Assets,3202000000.0,3032000000.0,,,Balance Sheet
39,Non Current Prepaid Assets,,3250000000.0,3417000000.0,2122000000.0,Balance Sheet
40,Non Current Deferred Taxes Assets,85000000.0,70000000.0,35000000.0,32000000.0,Balance Sheet
41,Other Investments,,,341000000.0,2276000000.0,Balance Sheet
42,Investmentin Financial Assets,14484000000.0,50750000000.0,2847000000.0,15793000000.0,Balance Sheet
43,Held To Maturity Securities,,273000000.0,,,Balance Sheet
44,Available For Sale Securities,14484000000.0,50437000000.0,2847000000.0,15793000000.0,Balance Sheet
45,Financial Assets Designatedas Fair Value Through Profitor Loss Total,,40000000.0,,,Balance Sheet
46,Long Term Equity Investment,2518000000.0,2233000000.0,2317000000.0,3230000000.0,Balance Sheet
47,Investmentsin Joint Venturesat Cost,0.0,0.0,0.0,762000000.0,Balance Sheet
48,Investmentsin Associatesat Cost,2518000000.0,2233000000.0,2317000000.0,2468000000.0,Balance Sheet
49,Goodwill And Other Intangible Assets,954000000.0,596000000.0,666000000.0,661000000.0,Balance Sheet
50,Other Intangible Assets,511000000.0,153000000.0,199000000.0,194000000.0,Balance Sheet
51,Goodwill,443000000.0,443000000.0,467000000.0,467000000.0,Balance Sheet
52,Net PPE,11248000000.0,8663000000.0,4483000000.0,5421000000.0,Balance Sheet
53,Accumulated Depreciation,,-5929000000.0,-4006000000.0,-2920000000.0,Balance Sheet
54,Gross PPE,11248000000.0,14592000000.0,8489000000.0,8341000000.0,Balance Sheet
55,Construction In Progress,72000000.0,102000000.0,208000000.0,131000000.0,Balance Sheet
56,Other Properties,11176000000.0,2945000000.0,1283000000.0,2674000000.0,Balance Sheet
57,Machinery Furniture Equipment,,11280000000.0,6751000000.0,5187000000.0,Balance Sheet
