,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,548650.880833,13159336.427411,-39689727.374071,-70845726.523182
Tax Rate For Calcs,0.250526,0.248149,0.294565,0.332703
Normalized EBITDA,5430570000.0,7008850000.0,5616880000.0,4562040000.0
Total Unusual Items,2190000.0,53030000.0,-134740000.0,-212940000.0
Total Unusual Items Excluding Goodwill,2190000.0,53030000.0,-134740000.0,-212940000.0
Net Income From Continuing Operation Net Minority Interest,3315840000.0,4636380000.0,3208310000.0,2243480000.0
Reconciled Depreciation,822650000.0,765100000.0,803710000.0,825790000.0
Reconciled Cost Of Revenue,28130570000.0,23054620000.0,20681280000.0,19975410000.0
EBIT,4610110000.0,6296780000.0,4678430000.0,3523310000.0
Net Interest Income,-185890000.0,192230000.0,100710000.0,-61840000.0
Interest Expense,185890000.0,130160000.0,130440000.0,161270000.0
Interest Income,188670000.0,322390000.0,231150000.0,99430000.0
Normalized Income,3314198650.880833,4596509336.427411,3303360272.625929,2385574273.476818
Net Income From Continuing And Discontinued Operation,3315840000.0,4636380000.0,3208310000.0,2243480000.0
Total Expenses,43565690000.0,35665490000.0,30926860000.0,29535070000.0
Rent Expense Supplemental,50740000.0,27640000.0,39130000.0,80130000.0
Diluted Average Shares,278121455.0,282193793.0,284165737.0,278453170.0
Basic Average Shares,277128994.0,278842047.0,278276327.0,276646908.0
Diluted EPS,11.92,16.43,11.29,8.06
Basic EPS,11.96,16.63,11.53,8.11
Diluted NI Availto Com Stockholders,3315840000.0,4636380000.0,3208310000.0,2243480000.0
Net Income Common Stockholders,3315840000.0,4636380000.0,3208310000.0,2243480000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3315840000.0,4636380000.0,3208310000.0,2243480000.0
Minority Interests,,,0.0,0.0
Net Income Including Noncontrolling Interests,3315840000.0,4636380000.0,3208310000.0,2243480000.0
Net Income Discontinuous Operations,,,,0.0
Net Income Continuous Operations,3315840000.0,4636380000.0,3208310000.0,2243480000.0
Tax Provision,1108380000.0,1530240000.0,1339680000.0,1118560000.0
Pretax Income,4424220000.0,6166620000.0,4547990000.0,3362040000.0
Other Non Operating Income Expenses,300780000.0,19010000.0,59170000.0,31140000.0
Special Income Charges,0.0,15830000.0,-141720000.0,-276520000.0
Other Special Charges,10910000.0,-17710000.0,510000.0,-4700000.0
Write Off,352430000.0,1880000.0,141210000.0,281220000.0
Net Non Operating Interest Income Expense,-185890000.0,192230000.0,100710000.0,-61840000.0
Interest Expense Non Operating,185890000.0,130160000.0,130440000.0,161270000.0
Interest Income Non Operating,188670000.0,322390000.0,231150000.0,99430000.0
Operating Income,4382000000.0,5638010000.0,4630340000.0,3374620000.0
Operating Expense,15435120000.0,12610870000.0,10245580000.0,9559660000.0
Other Operating Expenses,14612470000.0,9936260000.0,7890630000.0,7488590000.0
Depreciation And Amortization In Income Statement,822650000.0,765100000.0,803710000.0,825790000.0
Depreciation Income Statement,822650000.0,765100000.0,803710000.0,825790000.0
Selling General And Administration,1430430000.0,813610000.0,843350000.0,968220000.0
Selling And Marketing Expense,78350000.0,36850000.0,2700000.0,134090000.0
General And Administrative Expense,1352080000.0,776760000.0,840650000.0,834130000.0
Rent And Landing Fees,50740000.0,27640000.0,39130000.0,80130000.0
Gross Profit,19817120000.0,18248880000.0,14875920000.0,12934280000.0
Cost Of Revenue,28130570000.0,23054620000.0,20681280000.0,19975410000.0
Total Revenue,47947690000.0,41303500000.0,35557200000.0,32909690000.0
Operating Revenue,47947690000.0,41303500000.0,35557200000.0,32909690000.0
Ordinary Shares Number,274870547.0,279496082.0,277286094.0,276708577.0
Share Issued,274870547.0,279496082.0,277286094.0,276708577.0
Total Debt,1018310000.0,1228290000.0,1281100000.0,1450270000.0
Tangible Book Value,19449180000.0,21157710000.0,17217920000.0,14214550000.0
Invested Capital,24482930000.0,25830500000.0,21799290000.0,18924230000.0
Working Capital,15457510000.0,17734030000.0,14709350000.0,10770420000.0
Net Tangible Assets,19449180000.0,21157710000.0,17217920000.0,14214550000.0
Capital Lease Obligations,1018310000.0,1228290000.0,1281100000.0,1450270000.0
Common Stock Equity,24482930000.0,25830500000.0,21799290000.0,18924230000.0
Total Capitalization,24482930000.0,25830500000.0,21799290000.0,18924230000.0
Total Equity Gross Minority Interest,24482930000.0,25830500000.0,21799290000.0,18924230000.0
Stockholders Equity,24482930000.0,25830500000.0,21799290000.0,18924230000.0
Other Equity Interest,23933190000.0,225150000.0,200080000.0,140900000.0
