,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,188591.082803,-37746.967641,-126776.267693,Income Statement
1,Tax Rate For Calcs,0.288058,0.241783,0.255047,0.190509,Income Statement
2,Normalized EBITDA,86061000.0,55387000.0,40956000.0,32274779.0,Income Statement
3,Total Unusual Items,0.0,780000.0,-148000.0,-665460.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,780000.0,-148000.0,-665460.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,41512000.0,29760000.0,18118000.0,11354307.0,Income Statement
6,Reconciled Depreciation,18192000.0,12828000.0,13915000.0,14538283.0,Income Statement
7,Reconciled Cost Of Revenue,615297000.0,550839000.0,456599000.0,386686942.0,Income Statement
8,EBIT,67869000.0,43339000.0,26893000.0,17071036.0,Income Statement
9,Net Interest Income,-9589000.0,-4118000.0,-2448000.0,-2948256.0,Income Statement
10,Interest Expense,9589000.0,4089000.0,2572000.0,3044555.0,Income Statement
11,Interest Income,,126000.0,184000.0,174439.0,Income Statement
12,Normalized Income,41512000.0,29168591.082803,18228253.032359,11892990.732307,Income Statement
13,Net Income From Continuing And Discontinued Operation,41512000.0,29760000.0,18118000.0,11354307.0,Income Statement
14,Total Expenses,755540000.0,608637000.0,508011000.0,425601669.0,Income Statement
15,Rent Expense Supplemental,,843000.0,544000.0,319000.0,Income Statement
16,Diluted Average Shares,10075728.0,10088136.0,10087400.0,10087400.0,Income Statement
17,Basic Average Shares,10075728.0,10088136.0,10087400.0,10087400.0,Income Statement
18,Diluted EPS,4.12,2.95,1.73,1.125806,Income Statement
19,Basic EPS,4.12,2.95,1.73,1.125806,Income Statement
20,Diluted NI Availto Com Stockholders,41512000.0,29760000.0,18118000.0,11354307.0,Income Statement
21,Net Income Common Stockholders,41512000.0,29760000.0,18118000.0,11354307.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,41512000.0,29760000.0,18118000.0,11354307.0,Income Statement
24,Net Income Including Noncontrolling Interests,41512000.0,29760000.0,18118000.0,11354307.0,Income Statement
25,Net Income Discontinuous Operations,,,0.0,,Income Statement
26,Net Income Continuous Operations,41512000.0,29760000.0,18118000.0,11354307.0,Income Statement
27,Tax Provision,16788000.0,9490000.0,6203000.0,2672174.0,Income Statement
28,Pretax Income,58280000.0,39250000.0,24321000.0,14026481.0,Income Statement
29,Other Non Operating Income Expenses,23279000.0,3727000.0,2241000.0,3381273.0,Income Statement
30,Special Income Charges,0.0,113000.0,-300000.0,-680661.0,Income Statement
31,Other Special Charges,,-119000.0,-431000.0,-475826.0,Income Statement
32,Write Off,,6000.0,731000.0,1156487.0,Income Statement
33,Net Non Operating Interest Income Expense,-9589000.0,-4118000.0,-2448000.0,-2948256.0,Income Statement
34,Total Other Finance Cost,,155000.0,60000.0,78140.0,Income Statement
35,Interest Expense Non Operating,9589000.0,4089000.0,2572000.0,3044555.0,Income Statement
36,Interest Income Non Operating,,126000.0,184000.0,174439.0,Income Statement
37,Operating Income,44590000.0,38771000.0,24664000.0,14091317.0,Income Statement
