,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,357273.895326,-641010.864399,105725.503512,Income Statement
1,Tax Rate For Calcs,0.260069,0.244206,0.288484,0.282689,Income Statement
2,Normalized EBITDA,218474000.0,117786000.0,100450000.0,90025000.0,Income Statement
3,Total Unusual Items,0.0,1463000.0,-2222000.0,374000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,1463000.0,-2222000.0,374000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,100820000.0,54528000.0,41869000.0,33785000.0,Income Statement
6,Reconciled Depreciation,21546000.0,18544000.0,16125000.0,12626000.0,Income Statement
7,Reconciled Cost Of Revenue,2647274000.0,1638977000.0,1475576000.0,1465586000.0,Income Statement
8,EBIT,196928000.0,100705000.0,82103000.0,77773000.0,Income Statement
9,Net Interest Income,-60672000.0,-28840000.0,-24613000.0,-32303000.0,Income Statement
10,Interest Expense,60672000.0,28557000.0,23195000.0,30654000.0,Income Statement
11,Interest Income,,1007000.0,156000.0,246000.0,Income Statement
12,Normalized Income,100820000.0,53422273.895326,43449989.135601,33516725.503512,Income Statement
13,Net Income From Continuing And Discontinued Operation,100820000.0,54528000.0,41869000.0,33785000.0,Income Statement
14,Total Expenses,2847092000.0,1750014000.0,1576951000.0,1552563000.0,Income Statement
15,Rent Expense Supplemental,,5113000.0,3904000.0,3324000.0,Income Statement
16,Diluted Average Shares,10001984.0,9914182.0,9904000.0,9903700.0,Income Statement
17,Basic Average Shares,10001984.0,9914182.0,9904000.0,9903700.0,Income Statement
18,Diluted EPS,10.08,5.5,4.14,3.41,Income Statement
19,Basic EPS,10.08,5.5,4.14,3.41,Income Statement
20,Diluted NI Availto Com Stockholders,100820000.0,54528000.0,41869000.0,33785000.0,Income Statement
21,Net Income Common Stockholders,100820000.0,54528000.0,41869000.0,33785000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,100820000.0,54528000.0,41869000.0,33785000.0,Income Statement
24,Minority Interests,0.0,,,,Income Statement
25,Net Income Including Noncontrolling Interests,100820000.0,54528000.0,41869000.0,33785000.0,Income Statement
26,Net Income Discontinuous Operations,,0.0,,,Income Statement
27,Net Income Continuous Operations,100820000.0,54528000.0,41869000.0,33785000.0,Income Statement
28,Tax Provision,35436000.0,17619000.0,16994000.0,13320000.0,Income Statement
29,Pretax Income,136256000.0,72148000.0,58908000.0,47119000.0,Income Statement
30,Other Non Operating Income Expenses,1988000.0,4706000.0,9698000.0,,Income Statement
31,Special Income Charges,0.0,1463000.0,-2222000.0,374000.0,Income Statement
32,Other Special Charges,,-1358000.0,-707000.0,-325000.0,Income Statement
33,Write Off,,-105000.0,2929000.0,-49000.0,Income Statement
34,Net Non Operating Interest Income Expense,-60672000.0,-28840000.0,-24613000.0,-32303000.0,Income Statement
35,Total Other Finance Cost,,1290000.0,1574000.0,1895000.0,Income Statement
36,Interest Expense Non Operating,60672000.0,28557000.0,23195000.0,30654000.0,Income Statement
