,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-4437331.294309,7461524.043233,15569190.185343,8249561.677556,Income Statement
1,Tax Rate For Calcs,0.325032,0.209164,0.321008,0.157639,Income Statement
2,Normalized EBITDA,501050000.0,235386000.0,110265000.0,311468000.0,Income Statement
3,Total Unusual Items,-13652000.0,35673000.0,48501000.0,52332000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-13652000.0,35673000.0,48501000.0,52332000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,2375561000.0,1606982000.0,738788000.0,781349000.0,Income Statement
6,Reconciled Depreciation,16156000.0,43998000.0,14954000.0,13304000.0,Income Statement
7,Reconciled Cost Of Revenue,0.0,37074000.0,314264000.0,381134000.0,Income Statement
8,EBIT,471242000.0,227061000.0,143812000.0,350496000.0,Income Statement
9,Net Interest Income,-4352000.0,-1595000.0,-200000.0,243000.0,Income Statement
10,Interest Expense,4352000.0,8434000.0,1535000.0,2752000.0,Income Statement
11,Interest Income,,6839000.0,1335000.0,2995000.0,Income Statement
12,Normalized Income,2384775668.705691,1578770524.043233,705856190.185343,737266561.677556,Income Statement
13,Net Income From Continuing And Discontinued Operation,2375561000.0,1606982000.0,738788000.0,781349000.0,Income Statement
14,Total Expenses,454739000.0,602775000.0,490591000.0,618463000.0,Income Statement
15,Rent Expense Supplemental,,13185000.0,31408000.0,49197000.0,Income Statement
16,Diluted Average Shares,,211383161.0,151103860.0,170009219.0,Income Statement
17,Basic Average Shares,,211383161.0,151103860.0,170009219.0,Income Statement
18,Diluted EPS,,7.72,4.89,4.595086,Income Statement
19,Basic EPS,,7.72,4.89,4.595086,Income Statement
20,Diluted NI Availto Com Stockholders,2375561000.0,1606982000.0,738788000.0,781349000.0,Income Statement
21,Net Income Common Stockholders,2375561000.0,1606982000.0,738788000.0,781349000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,2375561000.0,1606982000.0,738788000.0,781349000.0,Income Statement
24,Minority Interests,0.0,24896000.0,,,Income Statement
25,Net Income Including Noncontrolling Interests,2375561000.0,1606982000.0,738788000.0,781350000.0,Income Statement
26,Net Income Continuous Operations,2375561000.0,1606982000.0,738788000.0,781350000.0,Income Statement
27,Tax Provision,151754000.0,45729000.0,45672000.0,54818000.0,Income Statement
28,Pretax Income,466890000.0,218627000.0,142277000.0,347744000.0,Income Statement
