,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,341280.894645,93403.337574,1148284.8
Tax Rate For Calcs,0.268532,0.256602,0.257978,0.3
Normalized EBITDA,988953000.0,1518754000.0,971523478.0,-73483726.0
Total Unusual Items,0.0,1330000.0,362059.0,3827616.0
Total Unusual Items Excluding Goodwill,0.0,1330000.0,362059.0,3827616.0
Net Income From Continuing Operation Net Minority Interest,493461000.0,885815000.0,479941605.0,-321609910.0
Reconciled Depreciation,153862000.0,136509000.0,134874362.0,144547232.0
Reconciled Cost Of Revenue,24109036000.0,21786514000.0,13507229298.0,23333707920.0
EBIT,835091000.0,1383575000.0,837011175.0,-214203342.0
Net Interest Income,-133384000.0,-155622000.0,-140334958.0,-377912201.0
Interest Expense,133384000.0,140803000.0,127591234.0,392295171.0
Interest Income,689000.0,1526000.0,3806757.0,28181656.0
Normalized Income,493461000.0,884826280.894645,479672949.337574,-324289241.2
Net Income From Continuing And Discontinued Operation,493461000.0,885815000.0,479941605.0,-321609910.0
Total Expenses,26898379000.0,24170814000.0,15452742675.0,25080022295.0
Rent Expense Supplemental,8304000.0,15589000.0,11214687.0,4966864.0
Diluted Average Shares,30000000.0,30000000.0,30000000.0,30000000.0
Basic Average Shares,30000000.0,30000000.0,30000000.0,30000000.0
Diluted EPS,16.45,29.53,16.0,-10.72
Basic EPS,16.45,29.53,16.0,-10.72
Diluted NI Availto Com Stockholders,493461000.0,885815000.0,479941605.0,-321609910.0
Net Income Common Stockholders,493461000.0,885815000.0,479941605.0,-321609910.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,493461000.0,885815000.0,479941605.0,-321609910.0
Minority Interests,-25246000.0,-38060000.0,-46463439.0,22886811.0
Net Income Including Noncontrolling Interests,518707000.0,923875000.0,526405045.0,-344496721.0
Net Income Continuous Operations,518707000.0,923874000.0,526405045.0,-344496721.0
Tax Provision,188431000.0,318898000.0,183014896.0,-262001792.0
Pretax Income,701707000.0,1242772000.0,709419941.0,-606498513.0
Other Non Operating Income Expenses,17329000.0,8200000.0,9462634.0,15610891.0
Special Income Charges,0.0,1330000.0,362059.0,3662784.0
Other Special Charges,-7564000.0,-1330000.0,-362059.0,-4815784.0
Write Off,,,0.0,1153000.0
Net Non Operating Interest Income Expense,-133384000.0,-155622000.0,-140334958.0,-377912201.0
Total Other Finance Cost,23662000.0,16345000.0,16550481.0,13798686.0
Interest Expense Non Operating,133384000.0,140803000.0,127591234.0,392295171.0
Interest Income Non Operating,689000.0,1526000.0,3806757.0,28181656.0
Operating Income,817762000.0,1278307000.0,702572422.0,-357721570.0
Operating Expense,2789343000.0,2384300000.0,1945513377.0,1746314375.0
Other Operating Expenses,2105196000.0,665059000.0,738129423.0,677810763.0
Depreciation And Amortization In Income Statement,153862000.0,136509000.0,134874362.0,144547232.0
Depreciation Income Statement,153862000.0,136509000.0,134874362.0,144547232.0
Research And Development,9620000.0,14886000.0,10456008.0,9201284.0
Selling General And Administration,1132434000.0,1343502000.0,705840125.0,687822262.0
Selling And Marketing Expense,1105174000.0,1319417000.0,685470209.0,674713846.0
General And Administrative Expense,27260000.0,24085000.0,20369916.0,13108416.0
Rent And Landing Fees,8304000.0,15589000.0,11214687.0,4966864.0
Gross Profit,3607105000.0,3662607000.0,2648085799.0,1388592805.0
Cost Of Revenue,24109036000.0,21786514000.0,13507229298.0,23333707920.0
Total Revenue,27716141000.0,25449121000.0,16155315097.0,24722300725.0
Operating Revenue,27716141000.0,25449121000.0,16155315097.0,24722300725.0
Ordinary Shares Number,30000000.0,30000000.0,30000000.0,30000000.0
Share Issued,30000000.0,30000000.0,30000000.0,30000000.0
Net Debt,716155000.0,1282415000.0,1559853739.0,1711483861.0
Total Debt,865743000.0,1489389000.0,1655389436.0,1856861173.0
Tangible Book Value,5073080000.0,4663690000.0,3806702660.0,3254447138.0
Invested Capital,5910659000.0,6133142000.0,5431235637.0,5044765612.0
Working Capital,2856088000.0,2602611000.0,1849834343.0,1035548141.0
Net Tangible Assets,5073080000.0,4663690000.0,3806702660.0,3254447138.0
Capital Lease Obligations,28164000.0,19937000.0,30925294.0,66886874.0
Common Stock Equity,5073080000.0,4663690000.0,3806771495.0,3254791313.0
Total Capitalization,5198615000.0,4690430000.0,3879476405.0,3334781543.0
Total Equity Gross Minority Interest,5381992000.0,4947096000.0,4051369376.0,3445722587.0
Minority Interest,308912000.0,283406000.0,244597881.0,190931274.0
Stockholders Equity,5073080000.0,4663690000.0,3806771495.0,3254791313.0
Other Equity Interest,4923080000.0,4513690000.0,,
Retained Earnings,4161791000.0,3758330000.0,2902515450.0,2422573845.0
Additional Paid In Capital,393245000.0,393245000.0,393244919.0,393244919.0
Capital Stock,150000000.0,150000000.0,150000000.0,150000000.0
Common Stock,150000000.0,150000000.0,150000000.0,150000000.0
Total Liabilities Net Minority Interest,2227900000.0,2901875000.0,2675673685.0,2781339143.0
Total Non Current Liabilities Net Minority Interest,478074000.0,363730000.0,379540336.0,315173971.0
Other Non Current Liabilities,2000.0,,,1.0
Non Current Pension And Other Postretirement Benefit Plans,49736000.0,44975000.0,51376754.0,57048276.0
Non Current Deferred Taxes Liabilities,287531000.0,288390000.0,240376970.0,136921481.0
Long Term Debt And Capital Lease Obligation,139348000.0,28930000.0,87786612.0,121204213.0
Long Term Capital Lease Obligation,13813000.0,2190000.0,15081702.0,41213983.0
Long Term Debt,125535000.0,26740000.0,72704910.0,79990230.0
Long Term Provisions,49736000.0,44975000.0,51377000.0,57048276.0
Current Liabilities,1749826000.0,2538145000.0,2296133349.0,2466165172.0
Other Current Liabilities,43531000.0,51496000.0,14975172.0,
Current Deferred Taxes Liabilities,0.0,16047000.0,,
Current Debt And Capital Lease Obligation,726395000.0,1460459000.0,1567602824.0,1735656960.0
Current Capital Lease Obligation,14351000.0,17747000.0,15843592.0,25672891.0
Current Debt,712044000.0,1442712000.0,1551759232.0,1709984069.0
Pensionand Other Post Retirement Benefit Plans Current,36263000.0,31417000.0,31901872.0,32737716.0
Current Provisions,36263000.0,31417000.0,31902000.0,30579746.0
Payables,872130000.0,1001576000.0,662054927.0,646268037.0
Other Payable,87914000.0,97091000.0,52983648.0,221992509.0
Dividends Payable,3351000.0,2784000.0,2941973.0,3339086.0
Total Tax Payable,0.0,16047000.0,,
Accounts Payable,872130000.0,901701000.0,606129306.0,420936442.0
Total Assets,7609892000.0,7848971000.0,6727043061.0,6227061730.0
Total Non Current Assets,3003977000.0,2708219000.0,2581075367.0,2725348416.0
Other Non Current Assets,39251000.0,27887000.0,27918000.0,
Non Current Prepaid Assets,77347000.0,65366000.0,16418669.0,27348800.0
Investmentin Financial Assets,179955000.0,9518000.0,1172000.0,1172000.0
Available For Sale Securities,179955000.0,9513000.0,1167000.0,1166000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,5000.0,5000.0,6000.0
Long Term Equity Investment,114005000.0,108574000.0,105527997.0,101719723.0
Investmentsin Joint Venturesat Cost,114005000.0,108574000.0,105527997.0,101719723.0
Goodwill And Other Intangible Assets,0.0,0.0,68835.0,344175.0
Other Intangible Assets,,,68835.0,344175.0
Net PPE,2688494000.0,2397801000.0,2358073209.0,2449003972.0
Accumulated Depreciation,-877591000.0,-726399000.0,-592793190.0,-469827144.0
Gross PPE,2688494000.0,3124200000.0,2950866399.0,2918831116.0
Construction In Progress,355293000.0,122362000.0,192320969.0,180665530.0
Other Properties,2333201000.0,64901000.0,61474524.0,89755947.0
Machinery Furniture Equipment,2207084000.0,2106201000.0,1911319006.0,1863705403.0
Buildings And Improvements,665064000.0,629146000.0,587831104.0,586783440.0
Land And Improvements,237109000.0,201590000.0,197920796.0,197920796.0
Properties,0.0,0.0,0.0,0.0
Current Assets,4605914000.0,5140756000.0,4145967692.0,3501713313.0
Other Current Assets,409045000.0,365069000.0,315886000.0,
Hedging Assets Current,6501000.0,0.0,17782505.0,
Restricted Cash,3351000.0,,,
Prepaid Assets,81533000.0,86828000.0,44985085.0,83805432.0
Inventory,2574514000.0,3116432000.0,2157282972.0,1507523259.0
Other Inventories,17084000.0,20540000.0,22680318.0,18638896.0
Finished Goods,1973116000.0,1662423000.0,1035609618.0,835100648.0
Work In Process,63355000.0,60515000.0,78729709.0,56927749.0
Raw Materials,520958000.0,1372954000.0,1020263327.0,596855966.0
Other Receivables,1292000.0,999000.0,12464644.0,36332915.0
Taxes Receivable,327994000.0,302878000.0,259191496.0,200008574.0
Accounts Receivable,1474471000.0,1446582000.0,1589650587.0,1595552695.0
Allowance For Doubtful Accounts Receivable,,0.0,-195842546.0,
Gross Accounts Receivable,1474471000.0,1446582000.0,1785493133.0,
Cash Cash Equivalents And Short Term Investments,146592000.0,187037000.0,64610403.0,78490438.0
Other Short Term Investments,25168000.0,24695000.0,17885000.0,
Cash And Cash Equivalents,121424000.0,187037000.0,64610403.0,78490438.0
Cash Equivalents,1392000.0,1394000.0,1395746.0,1397589.0
Cash Financial,120032000.0,185642000.0,63214657.0,77092849.0
Free Cash Flow,816412000.0,473338000.0,337488535.0,3088551903.0
Repayment Of Debt,-631874000.0,-155012000.0,-195246314.0,
Capital Expenditure,-408669000.0,-176814000.0,-63777065.0,-358899050.0
