,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,1982868.223693,-9845569.738399,-40728636.196317,Income Statement
1,Tax Rate For Calcs,0.259177,0.258624,0.23339,0.350547,Income Statement
2,Normalized EBITDA,610600000.0,814187000.0,632137000.0,709143000.0,Income Statement
3,Total Unusual Items,0.0,7667000.0,-42185000.0,-116186000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,7667000.0,-42185000.0,-116186000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,232100000.0,414694000.0,262422000.0,177491000.0,Income Statement
6,Reconciled Depreciation,158700000.0,150543000.0,148665000.0,149723000.0,Income Statement
7,Reconciled Cost Of Revenue,4323100000.0,4070459000.0,3706057000.0,3980814000.0,Income Statement
8,EBIT,451800000.0,670092000.0,441287000.0,443234000.0,Income Statement
9,Net Interest Income,-138500000.0,-94309000.0,-104906000.0,-171081000.0,Income Statement
10,Interest Expense,138500000.0,110735000.0,98972000.0,169941000.0,Income Statement
11,Interest Income,,23613000.0,4973000.0,7624000.0,Income Statement
12,Normalized Income,232100000.0,409009868.223693,294761430.261601,252948363.803683,Income Statement
13,Net Income From Continuing And Discontinued Operation,232100000.0,414694000.0,262422000.0,177491000.0,Income Statement
14,Total Expenses,5417100000.0,4836767000.0,4359182000.0,4429069000.0,Income Statement
15,Rent Expense Supplemental,,21040000.0,19478000.0,22843000.0,Income Statement
16,Diluted Average Shares,92103175.0,91951220.0,92000170.0,92000170.0,Income Statement
17,Basic Average Shares,92103175.0,91951220.0,92000170.0,92000170.0,Income Statement
18,Diluted EPS,2.52,4.51,2.85,2.01,Income Statement
19,Basic EPS,2.52,4.51,2.85,2.01,Income Statement
20,Diluted NI Availto Com Stockholders,232100000.0,414694000.0,262422000.0,177491000.0,Income Statement
21,Net Income Common Stockholders,232100000.0,414694000.0,262422000.0,177491000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,232100000.0,414694000.0,262422000.0,177491000.0,Income Statement
24,Net Income Including Noncontrolling Interests,232100000.0,414694000.0,262422000.0,177491000.0,Income Statement
25,Net Income Continuous Operations,232100000.0,414694000.0,262422000.0,177491000.0,Income Statement
26,Tax Provision,81200000.0,144663000.0,79893000.0,95802000.0,Income Statement
27,Pretax Income,313300000.0,559357000.0,342315000.0,273293000.0,Income Statement
28,Other Non Operating Income Expenses,113600000.0,30106000.0,19382000.0,59675000.0,Income Statement
29,Special Income Charges,0.0,-9994000.0,-2008000.0,-116242000.0,Income Statement
30,Other Special Charges,,-5595000.0,-899000.0,113649000.0,Income Statement
31,Write Off,,15589000.0,2907000.0,2593000.0,Income Statement
32,Net Non Operating Interest Income Expense,-138500000.0,-94309000.0,-104906000.0,-171081000.0,Income Statement
33,Total Other Finance Cost,,7187000.0,10907000.0,8764000.0,Income Statement
34,Interest Expense Non Operating,138500000.0,110735000.0,98972000.0,169941000.0,Income Statement
35,Interest Income Non Operating,,23613000.0,4973000.0,7624000.0,Income Statement
36,Operating Income,338200000.0,615893000.0,469468000.0,499410000.0,Income Statement
37,Operating Expense,1094000000.0,766308000.0,653125000.0,448255000.0,Income Statement
38,Other Operating Expenses,755200000.0,340753000.0,377440000.0,307544000.0,Income Statement
39,Depreciation And Amortization In Income Statement,158800000.0,151762000.0,148665000.0,149722000.0,Income Statement
40,Amortization,,156000.0,1309000.0,6348000.0,Income Statement
41,Depreciation Income Statement,158800000.0,151606000.0,147356000.0,143374000.0,Income Statement
42,Selling General And Administration,,93241000.0,130084000.0,176212000.0,Income Statement
43,Selling And Marketing Expense,,60494000.0,98884000.0,144693000.0,Income Statement
44,General And Administrative Expense,,32747000.0,31200000.0,31519000.0,Income Statement
45,Rent And Landing Fees,,21040000.0,19478000.0,22843000.0,Income Statement
46,Gross Profit,1432200000.0,1382201000.0,1122593000.0,947665000.0,Income Statement
47,Cost Of Revenue,4323100000.0,4070459000.0,3706057000.0,3980814000.0,Income Statement
48,Total Revenue,5755300000.0,5452660000.0,4828650000.0,4928479000.0,Income Statement
49,Operating Revenue,5755300000.0,5452660000.0,4828650000.0,4928479000.0,Income Statement
0,Ordinary Shares Number,92000170.0,92000170.0,92000170.0,92000170.0,Balance Sheet
1,Share Issued,92000170.0,92000170.0,92000170.0,92000170.0,Balance Sheet
2,Net Debt,2619400000.0,2157237000.0,1955918000.0,1963399000.0,Balance Sheet
3,Total Debt,2678800000.0,2241576000.0,2010005000.0,2000635000.0,Balance Sheet
4,Tangible Book Value,2752200000.0,2522633000.0,2134326000.0,1865008000.0,Balance Sheet
5,Invested Capital,5430600000.0,4764608000.0,4144388000.0,3865790000.0,Balance Sheet
6,Working Capital,162700000.0,655914000.0,729795000.0,678650000.0,Balance Sheet
7,Net Tangible Assets,2752200000.0,2522633000.0,2134326000.0,1865008000.0,Balance Sheet
8,Capital Lease Obligations,800000.0,58000.0,,,Balance Sheet
9,Common Stock Equity,2752600000.0,2523090000.0,2134383000.0,1865155000.0,Balance Sheet
10,Total Capitalization,3255000000.0,2784077000.0,2539331000.0,2566043000.0,Balance Sheet
11,Total Equity Gross Minority Interest,2752600000.0,2523090000.0,2134383000.0,1865155000.0,Balance Sheet
12,Stockholders Equity,2752600000.0,2523090000.0,2134383000.0,1865155000.0,Balance Sheet
13,Other Equity Interest,2568600000.0,2339100000.0,1950400000.0,,Balance Sheet
14,Fixed Assets Revaluation Reserve,,,,607252000.0,Balance Sheet
15,Retained Earnings,,1357976000.0,961563000.0,691230000.0,Balance Sheet
16,Additional Paid In Capital,,268801000.0,268801000.0,268801000.0,Balance Sheet
17,Capital Stock,184000000.0,184000000.0,184000000.0,184000000.0,Balance Sheet
18,Common Stock,184000000.0,184000000.0,184000000.0,184000000.0,Balance Sheet
19,Total Liabilities Net Minority Interest,4280700000.0,3902063000.0,4111591000.0,3656781000.0,Balance Sheet
20,Total Non Current Liabilities Net Minority Interest,635600000.0,400306000.0,564232000.0,865012000.0,Balance Sheet
21,Other Non Current Liabilities,4400000.0,16300000.0,30600000.0,47077000.0,Balance Sheet
22,Tradeand Other Payables Non Current,,1450000.0,1450000.0,1450000.0,Balance Sheet
23,Non Current Deferred Revenue,,14807000.0,29102000.0,47077000.0,Balance Sheet
24,Non Current Deferred Taxes Liabilities,73300000.0,65549000.0,62863000.0,46999000.0,Balance Sheet
25,Long Term Debt And Capital Lease Obligation,502500000.0,260987000.0,404948000.0,700888000.0,Balance Sheet
26,Long Term Capital Lease Obligation,100000.0,0.0,,,Balance Sheet
27,Long Term Debt,502400000.0,260987000.0,404948000.0,700888000.0,Balance Sheet
28,Long Term Provisions,48100000.0,47874000.0,47650000.0,48841000.0,Balance Sheet
29,Current Liabilities,3645100000.0,3501757000.0,3547359000.0,2791769000.0,Balance Sheet
30,Other Current Liabilities,46400000.0,29719000.0,15423000.0,42616000.0,Balance Sheet
31,Current Debt And Capital Lease Obligation,2176300000.0,1980589000.0,1605057000.0,1299747000.0,Balance Sheet
32,Current Capital Lease Obligation,700000.0,58000.0,,,Balance Sheet
33,Current Debt,2175600000.0,1980531000.0,1605057000.0,1299747000.0,Balance Sheet
34,Current Provisions,9000000.0,3452000.0,3536000.0,6664000.0,Balance Sheet
35,Payables,1300500000.0,1428122000.0,1879646000.0,1312815000.0,Balance Sheet
36,Other Payable,,99904000.0,119936000.0,120661000.0,Balance Sheet
37,Dividends Payable,,212000.0,,,Balance Sheet
38,Total Tax Payable,0.0,247000.0,,,Balance Sheet
39,Accounts Payable,1300500000.0,1327759000.0,1759710000.0,1192154000.0,Balance Sheet
40,Total Assets,7033300000.0,6425153000.0,6245974000.0,5521936000.0,Balance Sheet
41,Total Non Current Assets,3225500000.0,2267482000.0,1968820000.0,2051517000.0,Balance Sheet
42,Other Non Current Assets,202700000.0,3011000.0,3400000.0,,Balance Sheet
43,Non Current Prepaid Assets,,278200000.0,38916000.0,41586000.0,Balance Sheet
44,Other Investments,,,,62579000.0,Balance Sheet
45,Investmentin Financial Assets,703600000.0,294205000.0,254107000.0,81212000.0,Balance Sheet
46,Held To Maturity Securities,,50000000.0,,,Balance Sheet
47,Available For Sale Securities,703600000.0,244205000.0,254107000.0,81212000.0,Balance Sheet
48,Goodwill And Other Intangible Assets,400000.0,457000.0,57000.0,147000.0,Balance Sheet
49,Other Intangible Assets,,457000.0,57000.0,147000.0,Balance Sheet
50,Net PPE,2189200000.0,1588595000.0,1664656000.0,1909720000.0,Balance Sheet
51,Accumulated Depreciation,,-2351379000.0,-2236865000.0,-2129539000.0,Balance Sheet
52,Gross PPE,2189200000.0,3939974000.0,3901521000.0,4039259000.0,Balance Sheet
53,Construction In Progress,45300000.0,2455000.0,81576000.0,247350000.0,Balance Sheet
54,Other Properties,2143900000.0,607576000.0,1583100000.0,,Balance Sheet
55,Machinery Furniture Equipment,,3101209000.0,3004392000.0,2941505000.0,Balance Sheet
