,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-14687600.0,39470.6121,46242488.7
Tax Rate For Calcs,0.4,0.4,0.025438,0.3
Normalized EBITDA,-163353000.0,-90807000.0,45988637.0,-48883740.0
Total Unusual Items,0.0,-36719000.0,1551620.0,154141629.0
Total Unusual Items Excluding Goodwill,0.0,-36719000.0,1551620.0,154141629.0
Net Income From Continuing Operation Net Minority Interest,-198152000.0,-171985000.0,19169532.0,34220030.0
Reconciled Depreciation,23871000.0,14368000.0,15545723.0,17308015.0
Reconciled Cost Of Revenue,28219000.0,36346000.0,41117094.0,102799812.0
EBIT,-187224000.0,-141894000.0,31979531.0,87941704.0
Net Interest Income,-8214000.0,-24540000.0,-6698725.0,-50421256.0
Interest Expense,8214000.0,26710000.0,11247544.0,54030506.0
Interest Income,,8406000.0,7865388.0,7881375.0
Normalized Income,-198152000.0,-149953600.0,17657382.6121,-73679110.3
Net Income From Continuing And Discontinued Operation,-198152000.0,-171985000.0,19169532.0,34220030.0
Total Expenses,235444000.0,174257000.0,156574707.0,230042070.0
Diluted Average Shares,,12489833.0,12499655.0,12499655.0
Basic Average Shares,,12489833.0,12499655.0,12499655.0
Diluted EPS,,-13.77,1.613965,2.737678
Basic EPS,,-13.77,1.613965,2.737678
Diluted NI Availto Com Stockholders,-198152000.0,-171985000.0,19169532.0,34220030.0
Net Income Common Stockholders,-198152000.0,-171985000.0,19169532.0,34220030.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-198152000.0,-171985000.0,19169532.0,34220030.0
Minority Interests,2051000.0,130000.0,-1035068.0,-30424.0
Net Income Including Noncontrolling Interests,-200203000.0,-172116000.0,20204600.0,34250454.0
Net Income Continuous Operations,-200203000.0,-172115000.0,20204600.0,34250454.0
Tax Provision,4765000.0,3511000.0,527387.0,-339256.0
Pretax Income,-195438000.0,-168604000.0,20731987.0,33911198.0
Other Non Operating Income Expenses,7823000.0,328000.0,259223.0,292395.0
Special Income Charges,0.0,-36719000.0,1551620.0,154141629.0
Other Special Charges,,36719000.0,-1551620.0,-154141629.0
Net Non Operating Interest Income Expense,-8214000.0,-24540000.0,-6698725.0,-50421256.0
Total Other Finance Cost,,6236000.0,3316569.0,4272125.0
Interest Expense Non Operating,8214000.0,26710000.0,11247544.0,54030506.0
Interest Income Non Operating,,8406000.0,7865388.0,7881375.0
Operating Income,-195048000.0,-107742000.0,26659736.0,-81229974.0
Operating Expense,207225000.0,137911000.0,115457613.0,127242258.0
Other Operating Expenses,103582000.0,50519000.0,39420333.0,55220885.0
Depreciation And Amortization In Income Statement,23871000.0,14368000.0,15560726.0,17316185.0
