,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-28773034.697591,-8972547.57212,-1741145.816073,-26324.846517,Income Statement
1,Tax Rate For Calcs,0.267251,0.301335,0.275891,0.295785,Income Statement
2,Normalized EBITDA,153512000.0,255121000.0,205342000.0,376385000.0,Income Statement
3,Total Unusual Items,-107663000.0,-29776000.0,-6311000.0,-89000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-107663000.0,-29776000.0,-6311000.0,-89000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-63629000.0,77985000.0,53314000.0,184791000.0,Income Statement
6,Reconciled Depreciation,51389000.0,44912000.0,38250000.0,40726000.0,Income Statement
7,Reconciled Cost Of Revenue,2795680000.0,2891921000.0,2362686000.0,2097341000.0,Income Statement
8,EBIT,-5540000.0,180433000.0,160781000.0,335570000.0,Income Statement
9,Net Interest Income,-81296000.0,-72199000.0,-85215000.0,-70661000.0,Income Statement
10,Interest Expense,81296000.0,68813000.0,87154000.0,73163000.0,Income Statement
11,Interest Income,,1251000.0,1939000.0,2502000.0,Income Statement
12,Normalized Income,15260965.302409,98788452.42788,57883854.183927,184853675.153483,Income Statement
13,Net Income From Continuing And Discontinued Operation,-63629000.0,77985000.0,53314000.0,184791000.0,Income Statement
14,Total Expenses,3491467000.0,3507472000.0,2879361000.0,2659534000.0,Income Statement
15,Rent Expense Supplemental,,1555000.0,2867000.0,1765000.0,Income Statement
16,Diluted Average Shares,16570052.0,16663462.0,16563723.0,16563723.0,Income Statement
17,Basic Average Shares,16570052.0,16557325.0,16563723.0,16563723.0,Income Statement
18,Diluted EPS,-3.84,4.68,3.22,11.16,Income Statement
19,Basic EPS,-3.84,4.71,3.22,11.16,Income Statement
20,Diluted NI Availto Com Stockholders,-63629000.0,77985000.0,53314000.0,184791000.0,Income Statement
21,Net Income Common Stockholders,-63629000.0,77985000.0,53314000.0,184791000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-63629000.0,77985000.0,53314000.0,184791000.0,Income Statement
24,Net Income Including Noncontrolling Interests,-63629000.0,77985000.0,53314000.0,184791000.0,Income Statement
25,Net Income Continuous Operations,-63629000.0,77985000.0,53314000.0,184791000.0,Income Statement
26,Tax Provision,-23207000.0,33635000.0,20313000.0,77616000.0,Income Statement
27,Pretax Income,-86836000.0,111620000.0,73627000.0,262407000.0,Income Statement
28,Other Non Operating Income Expenses,2596000.0,3438000.0,3574000.0,21000.0,Income Statement
29,Special Income Charges,-107663000.0,-29776000.0,-6311000.0,-89000.0,Income Statement
30,Other Special Charges,,-230000.0,-22000.0,-118000.0,Income Statement
31,Write Off,,30006000.0,6333000.0,207000.0,Income Statement
32,Net Non Operating Interest Income Expense,-81296000.0,-72199000.0,-85215000.0,-70661000.0,Income Statement
