,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-263003773.584906,-12000000.0,38671875.0,126666666.666667,Income Statement
1,Tax Rate For Calcs,0.182642,0.4,0.117188,0.333333,Income Statement
2,Normalized EBITDA,30080000000.0,25680000000.0,29570000000.0,22200000000.0,Income Statement
3,Total Unusual Items,-1440000000.0,130000000.0,390000000.0,380000000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-1440000000.0,-30000000.0,330000000.0,380000000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,10390000000.0,11360000000.0,12310000000.0,2240000000.0,Income Statement
6,Reconciled Depreciation,13050000000.0,12370000000.0,12620000000.0,15280000000.0,Income Statement
7,Reconciled Cost Of Revenue,19810000000.0,40850000000.0,34950000000.0,35330000000.0,Income Statement
8,EBIT,15590000000.0,13340000000.0,17220000000.0,7180000000.0,Income Statement
9,Net Interest Income,-2340000000.0,-1360000000.0,-2020000000.0,-2540000000.0,Income Statement
10,Interest Expense,2340000000.0,1880000000.0,3140000000.0,3610000000.0,Income Statement
11,Interest Income,,580000000.0,1160000000.0,1100000000.0,Income Statement
12,Normalized Income,11566996226.415094,11538000000.0,12078671875.0,1986666666.666667,Income Statement
13,Net Income From Continuing And Discontinued Operation,10350000000.0,11440000000.0,12310000000.0,2240000000.0,Income Statement
14,Total Expenses,125290000000.0,98230000000.0,88600000000.0,89530000000.0,Income Statement
15,Rent Expense Supplemental,,220000000.0,150000000.0,200000000.0,Income Statement
16,Diluted Average Shares,,187370838.0,187793977.0,193316204.0,Income Statement
17,Basic Average Shares,,187155963.0,187520749.0,192958553.0,Income Statement
18,Diluted EPS,,43.55,62.36,11.58,Income Statement
19,Basic EPS,,43.6,62.45,11.61,Income Statement
20,Diluted NI Availto Com Stockholders,10350000000.0,11440000000.0,12310000000.0,2240000000.0,Income Statement
21,Net Income Common Stockholders,10350000000.0,11440000000.0,12310000000.0,2240000000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,10350000000.0,11440000000.0,12310000000.0,2240000000.0,Income Statement
24,Minority Interests,-440000000.0,-290000000.0,-120000000.0,-140000000.0,Income Statement
25,Net Income Including Noncontrolling Interests,10790000000.0,11730000000.0,12430000000.0,2380000000.0,Income Statement
26,Net Income Discontinuous Operations,-40000000.0,80000000.0,,,Income Statement
27,Net Income Continuous Operations,10830000000.0,11650000000.0,12430000000.0,2380000000.0,Income Statement
28,Tax Provision,2420000000.0,-140000000.0,1650000000.0,1190000000.0,Income Statement
29,Pretax Income,13250000000.0,11460000000.0,14080000000.0,3570000000.0,Income Statement
30,Other Non Operating Income Expenses,1380000000.0,220000000.0,30000000.0,270000000.0,Income Statement
31,Special Income Charges,-1440000000.0,-430000000.0,-70000000.0,-210000000.0,Income Statement
32,Other Special Charges,1440000000.0,-80000000.0,-40000000.0,-10000000.0,Income Statement
33,Write Off,,350000000.0,50000000.0,220000000.0,Income Statement
34,Net Non Operating Interest Income Expense,-2340000000.0,-1360000000.0,-2020000000.0,-2540000000.0,Income Statement
35,Total Other Finance Cost,,60000000.0,40000000.0,30000000.0,Income Statement
36,Interest Expense Non Operating,2340000000.0,1880000000.0,3140000000.0,3610000000.0,Income Statement
37,Interest Income Non Operating,,580000000.0,1160000000.0,1100000000.0,Income Statement
38,Operating Income,10110000000.0,12370000000.0,15360000000.0,6000000000.0,Income Statement
39,Operating Expense,105480000000.0,57380000000.0,53650000000.0,54200000000.0,Income Statement
40,Other Operating Expenses,56700000000.0,8340000000.0,7860000000.0,7880000000.0,Income Statement
41,Depreciation And Amortization In Income Statement,13050000000.0,12470000000.0,12740000000.0,15400000000.0,Income Statement
42,Amortization,,3380000000.0,3520000000.0,5340000000.0,Income Statement
43,Depreciation Income Statement,13050000000.0,9090000000.0,9220000000.0,10060000000.0,Income Statement
44,Selling General And Administration,28020000000.0,31250000000.0,27140000000.0,25290000000.0,Income Statement
45,Selling And Marketing Expense,28020000000.0,29880000000.0,26010000000.0,24370000000.0,Income Statement
46,General And Administrative Expense,,1370000000.0,1130000000.0,920000000.0,Income Statement
47,Rent And Landing Fees,,220000000.0,150000000.0,200000000.0,Income Statement
48,Gross Profit,115590000000.0,69750000000.0,69010000000.0,60200000000.0,Income Statement
49,Cost Of Revenue,19810000000.0,40850000000.0,34950000000.0,35330000000.0,Income Statement
50,Total Revenue,135400000000.0,110600000000.0,103960000000.0,95530000000.0,Income Statement
51,Operating Revenue,135400000000.0,110600000000.0,103960000000.0,95530000000.0,Income Statement
0,Treasury Shares Number,,,6166540.0,56074.0,Balance Sheet
1,Ordinary Shares Number,187468673.0,187368673.0,187117513.0,192958553.0,Balance Sheet
2,Share Issued,187468673.0,187368673.0,187117513.0,193014627.0,Balance Sheet
3,Net Debt,35080000000.0,29240000000.0,34280000000.0,56660000000.0,Balance Sheet
4,Total Debt,38550000000.0,31210000000.0,38180000000.0,60310000000.0,Balance Sheet
5,Tangible Book Value,124430000000.0,123120000000.0,89330000000.0,65550000000.0,Balance Sheet
6,Invested Capital,193700000000.0,187510000000.0,163110000000.0,164930000000.0,Balance Sheet
7,Working Capital,28900000000.0,27360000000.0,15270000000.0,8470000000.0,Balance Sheet
8,Net Tangible Assets,124430000000.0,123120000000.0,89330000000.0,65550000000.0,Balance Sheet
9,Capital Lease Obligations,1130000000.0,570000000.0,1330000000.0,990000000.0,Balance Sheet
10,Common Stock Equity,156280000000.0,156870000000.0,126260000000.0,105610000000.0,Balance Sheet
11,Total Capitalization,188380000000.0,175540000000.0,146760000000.0,140480000000.0,Balance Sheet
12,Total Equity Gross Minority Interest,157440000000.0,157590000000.0,126630000000.0,105860000000.0,Balance Sheet
13,Minority Interest,1160000000.0,720000000.0,370000000.0,250000000.0,Balance Sheet
14,Stockholders Equity,156280000000.0,156870000000.0,126260000000.0,105610000000.0,Balance Sheet
15,Other Equity Interest,155910000000.0,210000000.0,60000000.0,110000000.0,Balance Sheet
16,Retained Earnings,,50380000000.0,35820000000.0,21700000000.0,Balance Sheet
17,Additional Paid In Capital,,73230000000.0,73110000000.0,77050000000.0,Balance Sheet
18,Capital Stock,370000000.0,370000000.0,370000000.0,390000000.0,Balance Sheet
19,Common Stock,370000000.0,370000000.0,370000000.0,390000000.0,Balance Sheet
20,Total Liabilities Net Minority Interest,97990000000.0,91120000000.0,91470000000.0,100250000000.0,Balance Sheet
21,Total Non Current Liabilities Net Minority Interest,53390000000.0,43360000000.0,41910000000.0,52030000000.0,Balance Sheet
22,Other Non Current Liabilities,280000000.0,1120000000.0,1240000000.0,1120000000.0,Balance Sheet
23,Tradeand Other Payables Non Current,,,,30000000.0,Balance Sheet
24,Non Current Deferred Revenue,1400000000.0,1020000000.0,1050000000.0,1220000000.0,Balance Sheet
25,Non Current Deferred Taxes Liabilities,16340000000.0,20340000000.0,16340000000.0,12770000000.0,Balance Sheet
26,Long Term Debt And Capital Lease Obligation,32990000000.0,19070000000.0,21520000000.0,35460000000.0,Balance Sheet
27,Long Term Capital Lease Obligation,890000000.0,400000000.0,1020000000.0,590000000.0,Balance Sheet
28,Long Term Debt,32100000000.0,18670000000.0,20500000000.0,34870000000.0,Balance Sheet
29,Long Term Provisions,2360000000.0,1780000000.0,1710000000.0,1400000000.0,Balance Sheet
30,Current Liabilities,44600000000.0,47760000000.0,49560000000.0,48220000000.0,Balance Sheet
31,Other Current Liabilities,8560000000.0,4500000000.0,1600000000.0,1770000000.0,Balance Sheet
32,Current Deferred Taxes Liabilities,,,,770000000.0,Balance Sheet
33,Current Debt And Capital Lease Obligation,5560000000.0,12140000000.0,16660000000.0,24850000000.0,Balance Sheet
34,Current Capital Lease Obligation,240000000.0,170000000.0,310000000.0,400000000.0,Balance Sheet
35,Current Debt,5320000000.0,11970000000.0,16350000000.0,24450000000.0,Balance Sheet
36,Current Provisions,840000000.0,880000000.0,1160000000.0,640000000.0,Balance Sheet
37,Payables,14060000000.0,20690000000.0,21360000000.0,12660000000.0,Balance Sheet
38,Other Payable,,8740000000.0,10320000000.0,4330000000.0,Balance Sheet
39,Dividends Payable,,50000000.0,50000000.0,40000000.0,Balance Sheet
40,Total Tax Payable,2710000000.0,3400000000.0,480000000.0,,Balance Sheet
41,Accounts Payable,11350000000.0,8500000000.0,10510000000.0,8290000000.0,Balance Sheet
42,Total Assets,255430000000.0,248710000000.0,218100000000.0,206110000000.0,Balance Sheet
43,Total Non Current Assets,181930000000.0,173590000000.0,153270000000.0,149420000000.0,Balance Sheet
44,Other Non Current Assets,5560000000.0,-10000000.0,2310000000.0,,Balance Sheet
45,Non Current Prepaid Assets,,4190000000.0,2310000000.0,2550000000.0,Balance Sheet
46,Non Current Deferred Taxes Assets,240000000.0,3990000000.0,,,Balance Sheet
47,Financial Assets,,,,50000000.0,Balance Sheet
48,Other Investments,,,960000000.0,,Balance Sheet
49,Investmentin Financial Assets,8050000000.0,9200000000.0,250000000.0,260000000.0,Balance Sheet
50,Held To Maturity Securities,,1800000000.0,,,Balance Sheet
51,Available For Sale Securities,8050000000.0,7400000000.0,240000000.0,240000000.0,Balance Sheet
52,Financial Assets Designatedas Fair Value Through Profitor Loss Total,,0.0,10000000.0,20000000.0,Balance Sheet
53,Long Term Equity Investment,20000000.0,3850000000.0,960000000.0,930000000.0,Balance Sheet
54,Investments In Other Ventures Under Equity Method,,3850000000.0,,,Balance Sheet
55,Investment Properties,10000000.0,10000000.0,10000000.0,0.0,Balance Sheet
56,Goodwill And Other Intangible Assets,31850000000.0,33750000000.0,36930000000.0,40060000000.0,Balance Sheet
57,Other Intangible Assets,24550000000.0,25670000000.0,26820000000.0,27880000000.0,Balance Sheet
58,Goodwill,7300000000.0,8080000000.0,10110000000.0,12180000000.0,Balance Sheet
59,Net PPE,134690000000.0,116800000000.0,110570000000.0,102890000000.0,Balance Sheet
60,Accumulated Depreciation,,-48160000000.0,-41490000000.0,-33450000000.0,Balance Sheet
61,Gross PPE,134690000000.0,164960000000.0,152060000000.0,136340000000.0,Balance Sheet
62,Construction In Progress,18590000000.0,10360000000.0,9380000000.0,17020000000.0,Balance Sheet
63,Other Properties,116100000000.0,1120000000.0,1970000000.0,1680000000.0,Balance Sheet
64,Machinery Furniture Equipment,,123990000000.0,113260000000.0,92210000000.0,Balance Sheet
65,Buildings And Improvements,,14390000000.0,14110000000.0,13150000000.0,Balance Sheet
66,Land And Improvements,,14290000000.0,12630000000.0,11650000000.0,Balance Sheet
67,Properties,,810000000.0,710000000.0,630000000.0,Balance Sheet
68,Current Assets,73500000000.0,75120000000.0,64830000000.0,56690000000.0,Balance Sheet
69,Other Current Assets,5570000000.0,240000000.0,4080000000.0,,Balance Sheet
70,Hedging Assets Current,,10000000.0,30000000.0,500000000.0,Balance Sheet
71,Assets Held For Sale Current,8900000000.0,1550000000.0,1490000000.0,20000000.0,Balance Sheet
72,Restricted Cash,,150000000.0,140000000.0,240000000.0,Balance Sheet
73,Prepaid Assets,,5410000000.0,4040000000.0,4190000000.0,Balance Sheet
74,Inventory,13160000000.0,9450000000.0,9240000000.0,9740000000.0,Balance Sheet
75,Other Inventories,,3870000000.0,3240000000.0,3360000000.0,Balance Sheet
76,Finished Goods,,1420000000.0,1480000000.0,1920000000.0,Balance Sheet
77,Work In Process,,1290000000.0,960000000.0,1130000000.0,Balance Sheet
78,Raw Materials,,2870000000.0,3560000000.0,3330000000.0,Balance Sheet
79,Other Receivables,80000000.0,5830000000.0,6980000000.0,7150000000.0,Balance Sheet
