,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,4226732.68732,-2770489.319097,325245473.052356
Tax Rate For Calcs,0.239037,0.226392,0.242812,0.305731
Total Unusual Items,21400000.0,18670000.0,-11410000.0,1063830000.0
Total Unusual Items Excluding Goodwill,21400000.0,18670000.0,-11410000.0,1063830000.0
Net Income From Continuing Operation Net Minority Interest,15003000000.0,11878930000.0,7601180000.0,5018300000.0
Reconciled Depreciation,1525900000.0,1216980000.0,1053490000.0,1056490000.0
Net Interest Income,41474400000.0,32045390000.0,27859760000.0,22252320000.0
Interest Expense,32218300000.0,29910050000.0,26258270000.0,23968160000.0
Interest Income,73692700000.0,61955440000.0,54118030000.0,46220480000.0
Normalized Income,15003000000.0,11864486732.68732,7609819510.680903,4279715473.052356
Net Income From Continuing And Discontinued Operation,15003000000.0,11878930000.0,7601180000.0,5018300000.0
Diluted Average Shares,382895439.0,381449222.0,379223728.0,378981411.0
Basic Average Shares,379880425.0,379194372.0,378417476.0,378044762.0
Diluted EPS,39.18,31.14,20.04,13.24
Basic EPS,39.49,31.33,20.09,13.27
Diluted NI Availto Com Stockholders,15003000000.0,11878930000.0,7601180000.0,5018300000.0
Net Income Common Stockholders,15003000000.0,11878930000.0,7601180000.0,5018300000.0
Net Income,15003000000.0,11878930000.0,7601180000.0,5018300000.0
Minority Interests,-1072500000.0,-3570000.0,-6920000.0,-16430000.0
Net Income Including Noncontrolling Interests,16075500000.0,11882500000.0,7608100000.0,5034730000.0
Net Income Continuous Operations,16075500000.0,11882500000.0,7608100000.0,5034730000.0
Tax Provision,5049700000.0,3477340000.0,2439740000.0,2217110000.0
Pretax Income,21125200000.0,15359840000.0,10047840000.0,7251840000.0
Special Income Charges,21400000.0,18670000.0,-11410000.0,1063830000.0
Other Special Charges,-21400000.0,-18670000.0,11410000.0,-5440000.0
Write Off,,,,-1058390000.0
Gain On Sale Of Security,-2739300000.0,4882960000.0,3108950000.0,-650880000.0
Operating Expense,22466300000.0,23628480000.0,18373080000.0,17164410000.0
Other Operating Expenses,7645400000.0,12012560000.0,8324780000.0,5976410000.0
Depreciation And Amortization In Income Statement,1525900000.0,1216980000.0,1053440000.0,1056490000.0
Depreciation Income Statement,1525900000.0,1216980000.0,1053440000.0,1056490000.0
Selling General And Administration,3052700000.0,654600000.0,1363720000.0,2302970000.0
Selling And Marketing Expense,757400000.0,-830970000.0,323700000.0,534410000.0
General And Administrative Expense,2295300000.0,1485570000.0,1040020000.0,1768560000.0
Insurance And Claims,,202290000.0,236230000.0,102300000.0
Rent And Landing Fees,347600000.0,218070000.0,151990000.0,252660000.0
Total Revenue,42902900000.0,38888070000.0,33275180000.0,23487360000.0
Operating Revenue,42902900000.0,38888070000.0,33275180000.0,23487360000.0
Ordinary Shares Number,380430389.0,379598711.0,378840676.0,378340922.0
Share Issued,380430389.0,379598711.0,378840676.0,378340922.0
Net Debt,337649600000.0,275558480000.0,274609890000.0,235877590000.0
Total Debt,400174200000.0,360858330000.0,325831380000.0,272744870000.0
Tangible Book Value,89886800000.0,64617170000.0,53863680000.0,47587210000.0
Invested Capital,485960500000.0,421889840000.0,376441490000.0,317431060000.0
Net Tangible Assets,89886800000.0,64617170000.0,53863680000.0,47587210000.0
Common Stock Equity,89920600000.0,64638290000.0,53875130000.0,47599720000.0
Total Capitalization,485960500000.0,421889840000.0,376441490000.0,317431060000.0
Total Equity Gross Minority Interest,102021400000.0,64697250000.0,53934240000.0,47656120000.0
Minority Interest,12100800000.0,58960000.0,59110000.0,56400000.0
Stockholders Equity,89920600000.0,64638290000.0,53875130000.0,47599720000.0
Other Equity Interest,89159700000.0,141820000.0,159060000.0,174140000.0
Retained Earnings,30277000000.0,23327140000.0,15899310000.0,10872010000.0
Additional Paid In Capital,36702300000.0,20759610000.0,20710920000.0,20653710000.0
Capital Stock,760900000.0,759200000.0,757680000.0,756680000.0
Common Stock,760900000.0,759200000.0,757680000.0,756680000.0
Total Liabilities Net Minority Interest,412615200000.0,394404500000.0,352734910000.0,295754620000.0
Derivative Product Liabilities,423700000.0,1643910000.0,1565760000.0,439180000.0
Long Term Debt And Capital Lease Obligation,400174200000.0,360858330000.0,325831380000.0,272744870000.0
Payables,2431200000.0,22759900000.0,18354510000.0,14238510000.0
Other Payable,12500100000.0,20828350000.0,16220310000.0,12963710000.0
Dividends Payable,51300000.0,5190000.0,5520000.0,13570000.0
Total Tax Payable,458200000.0,502090000.0,1024390000.0,424970000.0
Accounts Payable,1973000000.0,1424270000.0,1104290000.0,836260000.0
Total Assets,514636600000.0,459101750000.0,406669150000.0,343410740000.0
Defined Pension Benefit,,,8250000.0,
Investments And Advances,53501300000.0,20619700000.0,4662590000.0,12622850000.0
Investmentin Financial Assets,53501300000.0,20619700000.0,4662590000.0,12622850000.0
Available For Sale Securities,51265500000.0,19780450000.0,3968980000.0,2716850000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,24596000000.0,,189740000.0,
Trading Securities,574900000.0,40000.0,118180000.0,66320000.0
Investment Properties,2960400000.0,2951940000.0,2710600000.0,2030800000.0
Goodwill And Other Intangible Assets,33800000.0,21120000.0,11450000.0,12510000.0
Other Intangible Assets,33800000.0,21120000.0,11450000.0,12510000.0
Net PPE,5901300000.0,4836960000.0,4090430000.0,3937700000.0
Accumulated Depreciation,-2138800000.0,-1529670000.0,-1103150000.0,-793470000.0
Gross PPE,5901300000.0,6366630000.0,5193580000.0,4731170000.0
Construction In Progress,274000000.0,56440000.0,65600000.0,24940000.0
Other Properties,5627300000.0,27680000.0,25540000.0,38540000.0
Machinery Furniture Equipment,3631100000.0,2772710000.0,1768780000.0,1557680000.0
Buildings And Improvements,245500000.0,245590000.0,359310000.0,359310000.0
Land And Improvements,3831900000.0,3264210000.0,2974350000.0,2750700000.0
Prepaid Assets,1832000000.0,1041020000.0,707990000.0,590140000.0
Receivables,6120000000.0,5048270000.0,4680910000.0,1481600000.0
Taxes Receivable,2395900000.0,2393650000.0,2787800000.0,2271110000.0
Cash And Cash Equivalents,58390300000.0,81693070000.0,47956470000.0,33953750000.0
Cash Equivalents,7999700000.0,,,0.0
Cash Financial,1664700000.0,501950000.0,225250000.0,805910000.0
Free Cash Flow,-52015500000.0,16829530000.0,-36268820000.0,9486900000.0
Repurchase Of Capital Stock,,,,0.0
Repayment Of Debt,-185127900000.0,-128090970000.0,-299055250000.0,-364629100000.0
Issuance Of Debt,214854700000.0,158143530000.0,345208900000.0,367403780000.0
Issuance Of Capital Stock,22859500000.0,86040000.0,45590000.0,20450000.0
Capital Expenditure,-2609900000.0,-1007740000.0,-363050000.0,-564640000.0
End Cash Position,36306700000.0,62116400000.0,26157440000.0,15656010000.0
Beginning Cash Position,62116400000.0,26429020000.0,15656010000.0,12754060000.0
Changes In Cash,-25809700000.0,35687380000.0,10501430000.0,2901950000.0
Financing Cash Flow,50900400000.0,27808060000.0,44295240000.0,1786270000.0
Net Other Financing Charges,-161800000.0,-83400000.0,,-22100000.0
Cash Dividends Paid,-1736300000.0,-1328200000.0,-1136870000.0,-986760000.0
Common Stock Dividend Paid,-1736300000.0,-1328200000.0,-1136870000.0,-986760000.0
Net Common Stock Issuance,22859500000.0,86040000.0,45590000.0,20450000.0
Common Stock Payments,,,,0.0
Common Stock Issuance,22859500000.0,86040000.0,45590000.0,20450000.0
Net Issuance Payments Of Debt,29726800000.0,30052560000.0,46153650000.0,2774680000.0
Net Long Term Debt Issuance,29726800000.0,30052560000.0,46153650000.0,2774680000.0
Long Term Debt Payments,-185127900000.0,-128090970000.0,-299055250000.0,-364629100000.0
Long Term Debt Issuance,214854700000.0,158143530000.0,345208900000.0,367403780000.0
Investing Cash Flow,-27304500000.0,-9957950000.0,2111960000.0,-8935860000.0
Net Other Investing Changes,-3063000000.0,2035460000.0,-6250230000.0,-2945350000.0
Dividends Received Cfi,0.0,10000.0,59440000.0,
Net Investment Purchase And Sale,-21651300000.0,-10752260000.0,8684530000.0,-5519550000.0
Sale Of Investment,,,369203730000.0,1386003040000.0
Purchase Of Investment,-21651300000.0,-10752260000.0,-360519200000.0,-1391522590000.0
Net Investment Properties Purchase And Sale,-8500000.0,-245140000.0,-38980000.0,20000000.0
Sale Of Investment Properties,,0.0,24100000.0,20000000.0
Purchase Of Investment Properties,-8500000.0,-245140000.0,-63080000.0,0.0
Net PPE Purchase And Sale,-2581700000.0,-996020000.0,-342800000.0,-490960000.0
Sale Of PPE,28200000.0,11720000.0,20250000.0,73680000.0
Purchase Of PPE,-2609900000.0,-1007740000.0,-363050000.0,-564640000.0
Capital Expenditure Reported,,,,-564640000.0
Operating Cash Flow,-49405600000.0,17837270000.0,-35905770000.0,10051540000.0
Taxes Refund Paid,-2767100000.0,-2943330000.0,-2952890000.0,-2275870000.0
Interest Received Cfo,1430400000.0,,,
Interest Paid Cfo,-25408700000.0,,,
Change In Working Capital,-6696300000.0,5988700000.0,6437570000.0,15076420000.0
Other Non Cash Items,-38927500000.0,3418640000.0,-5113540000.0,502350000.0
Stock Based Compensation,-19000000.0,30980000.0,4360000.0,89360000.0
Provisionand Write Offof Assets,-795400000.0,-81590000.0,4842850000.0,134940000.0
Depreciation And Amortization,1525900000.0,1216980000.0,1053490000.0,1056490000.0
Depreciation,1525900000.0,1216980000.0,1053490000.0,1056490000.0
Pension And Employee Benefit Expense,223000000.0,123010000.0,157380000.0,105030000.0
Gain Loss On Investment Securities,-6610700000.0,-4882970000.0,-20770000.0,-2522520000.0
Net Foreign Currency Exchange Gain Loss,,,-1460230000.0,2214360000.0
Gain Loss On Sale Of PPE,-21300000.0,-3290000.0,2970000.0,6760000.0
Net Income From Continuing Operations,21125200000.0,15359840000.0,10047840000.0,7251840000.0
