,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-677629.207604,2415383.451823,-4388442.468798
Tax Rate For Calcs,0.245218,0.250974,0.239147,0.238502
Normalized EBITDA,2019000000.0,1828000000.0,1405200000.0,1270400000.0
Total Unusual Items,0.0,-2700000.0,10100000.0,-18400000.0
Total Unusual Items Excluding Goodwill,0.0,-2700000.0,10100000.0,-18400000.0
Net Income From Continuing Operation Net Minority Interest,1392800000.0,1288400000.0,1006000000.0,890800000.0
Reconciled Depreciation,155600000.0,100300000.0,90100000.0,78400000.0
Reconciled Cost Of Revenue,1396000000.0,8747200000.0,6848400000.0,8827600000.0
EBIT,1863400000.0,1725000000.0,1325200000.0,1173600000.0
Net Interest Income,-18100000.0,35200000.0,-1700000.0,-8900000.0
Interest Expense,18100000.0,4900000.0,3000000.0,3800000.0
Interest Income,48300000.0,44300000.0,6100000.0,100000.0
Normalized Income,1392800000.0,1290422370.792396,998315383.451823,904811557.531202
Net Income From Continuing And Discontinued Operation,1392800000.0,1288400000.0,1006000000.0,890800000.0
Total Expenses,10618400000.0,9135800000.0,7153800000.0,9131600000.0
Rent Expense Supplemental,286700000.0,297100000.0,270600000.0,287100000.0
Diluted Average Shares,,38513323.0,38476424.0,38418816.0
Basic Average Shares,,38476375.0,38414744.0,38344206.0
Diluted EPS,,33.45,26.15,23.19
Basic EPS,,33.48,26.19,23.23
Diluted NI Availto Com Stockholders,1392800000.0,1288400000.0,1006000000.0,890800000.0
Net Income Common Stockholders,1392800000.0,1288400000.0,1006000000.0,890800000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1392800000.0,1288400000.0,1006000000.0,890800000.0
Net Income Including Noncontrolling Interests,1392800000.0,1288400000.0,1006000000.0,890800000.0
Net Income Extraordinary,0.0,,,
Net Income Continuous Operations,1392800000.0,1288400000.0,1006000000.0,890800000.0
Tax Provision,452500000.0,431700000.0,316200000.0,279000000.0
Pretax Income,1845300000.0,1720100000.0,1322200000.0,1169800000.0
Other Non Operating Income Expenses,71700000.0,100000.0,1700000.0,500000.0
Special Income Charges,0.0,-2900000.0,10100000.0,-18400000.0
Other Special Charges,4200000.0,,-12900000.0,3000000.0
Write Off,1800000.0,2900000.0,2800000.0,15400000.0
Net Non Operating Interest Income Expense,-18100000.0,35200000.0,-1700000.0,-8900000.0
Total Other Finance Cost,2800000.0,4200000.0,4800000.0,5200000.0
Interest Expense Non Operating,18100000.0,4900000.0,3000000.0,3800000.0
Interest Income Non Operating,48300000.0,44300000.0,6100000.0,100000.0
Operating Income,1791700000.0,1678900000.0,1286100000.0,1188000000.0
Operating Expense,9222400000.0,388600000.0,305400000.0,304000000.0
Other Operating Expenses,9222400000.0,127400000.0,98700000.0,245300000.0
Selling General And Administration,79600000.0,64400000.0,61400000.0,58700000.0
Selling And Marketing Expense,10300000.0,200000.0,11100000.0,13800000.0
General And Administrative Expense,69300000.0,64200000.0,50300000.0,44900000.0
Gross Profit,11014100000.0,2067500000.0,1591500000.0,1492000000.0
Cost Of Revenue,1396000000.0,8747200000.0,6848400000.0,8827600000.0
Total Revenue,12410100000.0,10814700000.0,8439900000.0,10319600000.0
Operating Revenue,12410100000.0,10814700000.0,8439900000.0,10319600000.0
Ordinary Shares Number,38311650.0,38495125.0,38434525.0,38355400.0
Share Issued,38311650.0,38495125.0,38434525.0,38355400.0
Total Debt,70700000.0,11200000.0,22400000.0,40300000.0
Tangible Book Value,5933600000.0,5331500000.0,4321000000.0,3350900000.0
Invested Capital,5971000000.0,5371800000.0,4358400000.0,3411800000.0
Working Capital,1750600000.0,2174400000.0,1695700000.0,1340500000.0
Net Tangible Assets,5933600000.0,5331500000.0,4321000000.0,3350900000.0
Capital Lease Obligations,63400000.0,1300000.0,2700000.0,1200000.0
Common Stock Equity,5963700000.0,5361900000.0,4338700000.0,3372700000.0
Total Capitalization,5963700000.0,5364000000.0,4348800000.0,3391800000.0
Total Equity Gross Minority Interest,5963700000.0,5361900000.0,4338700000.0,3372700000.0
Stockholders Equity,5963700000.0,5361900000.0,4338700000.0,3372700000.0
Other Equity Interest,5887100000.0,28100000.0,18300000.0,25300000.0
Retained Earnings,551100000.0,514900000.0,534400000.0,355300000.0
Additional Paid In Capital,5800000.0,120200000.0,79700000.0,33300000.0
Capital Stock,76600000.0,77000000.0,76900000.0,76700000.0
Common Stock,76600000.0,77000000.0,76900000.0,76700000.0
Total Liabilities Net Minority Interest,1385700000.0,1208400000.0,1097900000.0,942600000.0
