,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,42954800.0,513197.165803,35990700.0
Tax Rate For Calcs,0.017787,0.4,0.167329,0.3
Normalized EBITDA,3955196000.0,3917472000.0,3240284000.0,3270518000.0
Total Unusual Items,,107387000.0,3067000.0,119969000.0
Total Unusual Items Excluding Goodwill,,107387000.0,3067000.0,119969000.0
Net Income From Continuing Operation Net Minority Interest,2398989000.0,2237927000.0,943345000.0,1085100000.0
Reconciled Depreciation,1039351000.0,1276686000.0,1314206000.0,1332856000.0
Reconciled Cost Of Revenue,1703241000.0,2963245000.0,2198102000.0,2243058000.0
EBIT,2915845000.0,2748173000.0,1929145000.0,2057631000.0
Net Interest Income,-453022000.0,-611968000.0,-772613000.0,-1006963000.0
Interest Expense,453022000.0,647013000.0,794785000.0,1026293000.0
Interest Income,,42496000.0,27833000.0,27153000.0
Normalized Income,2398989000.0,2173494800.0,940791197.165803,1001121700.0
Net Income From Continuing And Discontinued Operation,2398989000.0,2237927000.0,943345000.0,1030261000.0
Total Expenses,11564188000.0,11295316000.0,9946017000.0,10524203000.0
Rent Expense Supplemental,,87446000.0,29695000.0,42889000.0
Diluted Average Shares,,499537277.0,499643836.0,108728049.0
Basic Average Shares,,499537277.0,499643836.0,108728049.0
Diluted EPS,,4.48,1.9,9.48
Basic EPS,,4.48,1.9,9.48
Diluted NI Availto Com Stockholders,2398989000.0,2237927000.0,943345000.0,1030261000.0
Net Income Common Stockholders,2398989000.0,2237927000.0,943345000.0,1030261000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2398989000.0,2237927000.0,943345000.0,1030261000.0
Minority Interests,-20028000.0,-280000.0,-1204000.0,-8938000.0
Net Income Including Noncontrolling Interests,2419017000.0,2238207000.0,944549000.0,1039199000.0
Net Income Discontinuous Operations,,,0.0,-54839000.0
Net Income Continuous Operations,2419017000.0,2238207000.0,944549000.0,1094038000.0
Tax Provision,43806000.0,-137047000.0,189811000.0,-62700000.0
Pretax Income,2462823000.0,2101160000.0,1134360000.0,1031338000.0
Other Non Operating Income Expenses,220856000.0,179724000.0,94381000.0,103560000.0
Special Income Charges,,107005000.0,650000.0,72729000.0
Other Special Charges,,-107005000.0,-2143000.0,-76472000.0
Write Off,,0.0,1493000.0,3743000.0
Net Non Operating Interest Income Expense,-453022000.0,-611968000.0,-772613000.0,-1006963000.0
Total Other Finance Cost,,7451000.0,5661000.0,7823000.0
Interest Expense Non Operating,453022000.0,647013000.0,794785000.0,1026293000.0
Interest Income Non Operating,,42496000.0,27833000.0,27153000.0
Operating Income,2645232000.0,2407556000.0,1809525000.0,1813596000.0
Operating Expense,9860947000.0,8332071000.0,7747915000.0,8281145000.0
Other Operating Expenses,9860947000.0,8178061000.0,6909208000.0,8057958000.0
Selling General And Administration,,164779000.0,160916000.0,177538000.0
Selling And Marketing Expense,,10273000.0,,
General And Administrative Expense,,154506000.0,160916000.0,177538000.0
Gross Profit,12506179000.0,10739627000.0,9557440000.0,10094741000.0
Cost Of Revenue,1703241000.0,2963245000.0,2198102000.0,2243058000.0
Total Revenue,14209420000.0,13702872000.0,11755542000.0,12337799000.0
Operating Revenue,14209420000.0,13702872000.0,11755542000.0,12337799000.0
Ordinary Shares Number,499643836.0,499643836.0,124835908.0,111770477.0
Share Issued,499643836.0,499643836.0,124835908.0,111770477.0
Net Debt,3598642000.0,2960695000.0,4565606000.0,7415521000.0
Total Debt,5301854000.0,6021568000.0,7016699000.0,9344755000.0
Tangible Book Value,14135787000.0,13182272000.0,11535088000.0,9930970000.0
Invested Capital,22095936000.0,21224903000.0,20227681000.0,20647513000.0
Working Capital,-833350000.0,1257484000.0,-636141000.0,-736871000.0
Net Tangible Assets,14135787000.0,13182272000.0,11535088000.0,9930970000.0
Capital Lease Obligations,971898000.0,1164239000.0,1534205000.0,1864331000.0
Common Stock Equity,17765980000.0,16367574000.0,14745187000.0,13167089000.0
Total Capitalization,20679933000.0,20866373000.0,19070920000.0,19492222000.0
Total Equity Gross Minority Interest,17884836000.0,16465602000.0,14852860000.0,13273519000.0
Minority Interest,118856000.0,98028000.0,107673000.0,106430000.0
Stockholders Equity,17765980000.0,16367574000.0,14745187000.0,13167089000.0
Retained Earnings,,8895788000.0,8491290000.0,8045995000.0
Additional Paid In Capital,,5660017000.0,4510018000.0,3538294000.0
Capital Stock,4996438000.0,4996438000.0,1248359000.0,1087280000.0
Common Stock,4996438000.0,4996438000.0,1248359000.0,1087280000.0
Total Liabilities Net Minority Interest,7153040000.0,7880166000.0,9143563000.0,11092129000.0
Total Non Current Liabilities Net Minority Interest,3886965000.0,5845224000.0,5842380000.0,8200418000.0
Preferred Securities Outside Stock Equity,,172774000.0,162230000.0,152007000.0
Non Current Pension And Other Postretirement Benefit Plans,55167000.0,96077000.0,123880000.0,111168000.0
Non Current Deferred Revenue,9734000.0,14113000.0,24126000.0,36393000.0
Non Current Deferred Taxes Liabilities,74438000.0,70269000.0,21541000.0,38429000.0
Long Term Debt And Capital Lease Obligation,3734361000.0,5478726000.0,5497338000.0,7849156000.0
Long Term Capital Lease Obligation,820408000.0,979927000.0,1171605000.0,1524023000.0
Long Term Debt,2913953000.0,4498799000.0,4325733000.0,6325133000.0
Long Term Provisions,13265000.0,13265000.0,13265000.0,13265000.0
Current Liabilities,3266075000.0,2034942000.0,3301183000.0,2891711000.0
Other Current Liabilities,145872000.0,157349000.0,140666000.0,197786000.0
Current Deferred Taxes Liabilities,16093000.0,,,
Current Debt And Capital Lease Obligation,1567493000.0,542842000.0,1519361000.0,1495599000.0
Current Capital Lease Obligation,151490000.0,184312000.0,362600000.0,340308000.0
Current Debt,1416003000.0,358530000.0,1156761000.0,1155291000.0
Pensionand Other Post Retirement Benefit Plans Current,321339000.0,18021000.0,9795000.0,15091000.0
Payables,1053355000.0,1376458000.0,1647872000.0,1282621000.0
Other Payable,,396814000.0,552709000.0,360183000.0
Dividends Payable,,6168000.0,6123000.0,7680000.0
Total Tax Payable,,25576000.0,121722000.0,0.0
Accounts Payable,1053355000.0,947900000.0,967318000.0,914758000.0
Total Assets,25037876000.0,24345768000.0,23996423000.0,24365648000.0
Total Non Current Assets,22605151000.0,21053343000.0,21331381000.0,22210808000.0
Other Non Current Assets,268040000.0,259260000.0,244091000.0,44771000.0
Non Current Prepaid Assets,,295831000.0,287734000.0,276740000.0
Non Current Deferred Taxes Assets,1224428000.0,834160000.0,501761000.0,320020000.0
Investmentin Financial Assets,349624000.0,130070000.0,90089000.0,34060000.0
Available For Sale Securities,349624000.0,130070000.0,90089000.0,34060000.0
Long Term Equity Investment,1410127000.0,1410811000.0,,0.0
Investmentsin Associatesat Cost,,1410811000.0,,0.0
Goodwill And Other Intangible Assets,3630193000.0,3185302000.0,3210099000.0,3236119000.0
Other Intangible Assets,140315000.0,153760000.0,178557000.0,204577000.0
Goodwill,3489878000.0,3031542000.0,3031542000.0,3031542000.0
Net PPE,15483711000.0,14813810000.0,15531722000.0,16416855000.0
Accumulated Depreciation,,-5068517000.0,-2736562000.0,-2326183000.0
Gross PPE,15483711000.0,19882327000.0,18268284000.0,18743038000.0
Construction In Progress,148123000.0,100814000.0,290592000.0,54221000.0
Other Properties,15335588000.0,4879806000.0,3456822000.0,3800706000.0
Machinery Furniture Equipment,,1871496000.0,1811824000.0,2059457000.0
Buildings And Improvements,,4781624000.0,4339036000.0,4362718000.0
Land And Improvements,,8248587000.0,8370010000.0,8465936000.0
Properties,,0.0,0.0,0.0
Current Assets,2432725000.0,3292426000.0,2665042000.0,2154840000.0
Other Current Assets,94960000.0,123306000.0,137209000.0,
Assets Held For Sale Current,,,,1409731000.0
Restricted Cash,,6170000.0,212323000.0,7680000.0
Prepaid Assets,,92877000.0,92699000.0,73366000.0
Other Receivables,41467000.0,55195000.0,57656000.0,85959000.0
Taxes Receivable,,32064000.0,44760000.0,6752000.0
Accounts Receivable,1369463000.0,1184864000.0,1299487000.0,1297603000.0
Allowance For Doubtful Accounts Receivable,,-159359000.0,,-155471000.0
Gross Accounts Receivable,,1344223000.0,1299487000.0,1453074000.0
Cash Cash Equivalents And Short Term Investments,926835000.0,1921256000.0,958117000.0,683480000.0
Other Short Term Investments,195521000.0,24622000.0,41229000.0,618577000.0
Cash And Cash Equivalents,731314000.0,1896634000.0,916888000.0,64903000.0
Cash Equivalents,,1867073000.0,626891000.0,5042000.0
Cash Financial,,29561000.0,289997000.0,59861000.0
Free Cash Flow,1083665000.0,3040558000.0,2688136000.0,2532214000.0
Repayment Of Debt,-1272918000.0,-3667334000.0,-2187897000.0,-1177517000.0
Issuance Of Debt,750000000.0,3202267000.0,380689000.0,199668000.0
Issuance Of Capital Stock,,0.0,1132803000.0,
Capital Expenditure,-2158005000.0,-593445000.0,-388161000.0,-493954000.0
End Cash Position,731314000.0,1709080000.0,590362000.0,-442122000.0
Other Cash Adjustment Outside Changein Cash,,,,-1000.0
Beginning Cash Position,1709080000.0,590362000.0,-442122000.0,79423000.0
Changes In Cash,-977766000.0,1118718000.0,1032484000.0,-521544000.0
Financing Cash Flow,-2146782000.0,-2107681000.0,-2284173000.0,-3362532000.0
Net Other Financing Charges,,,,-101345000.0
Interest Paid Cff,-457026000.0,-656178000.0,-779397000.0,-864500000.0
Cash Dividends Paid,-999288000.0,-624699000.0,-500245000.0,-978552000.0
Common Stock Dividend Paid,,,-500245000.0,-978552000.0
Net Common Stock Issuance,,0.0,1132803000.0,
Common Stock Issuance,,0.0,1132803000.0,
